time,"V(N012,N005)","V(N013,N007)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),V(n010),V(n011),V(n012),V(n013),V(n014),V(n015),V(nc_01),V(nc_02),V(nc_03),V(nc_04),V(nc_05),V(nc_06),V(nc_07),V(nc_08),V(nc_09),V(nc_10),V(nc_11),V(nc_12),V(nc_13),V(nc_14),I(C1),I(C2),I(C3),I(C4),I(C5),I(C6),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(R9),I(R10),I(R11),I(R12),I(R13),I(R14),I(V1),I(V2),I(V3),I(V4),I(V5),I(V6),I(V7),I(V8),I(V9),I(V10),I(V11),I(V12)
Step Information: X=500  (Run: 1/10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.004489093200584e-003,-0.07139266,-0.07055191,-0.2799727,-0.2805683,-0.0005956051000000001,-0.2338709,-0.23110479999999997,-0.09446333,-0.0933503,-0.2324975,-0.2324975,-0.09390221,-0.09390221,-0.3024975,-0.16390220000000003,-0.3024975,-0.16390220000000003,-0.11222730000000002,0.0,-0.07,0.0,-0.36,0.0,-0.2109874,0.0,-0.12120550000000001,0.0,-0.36,0.0,-1.1222729999999999,0.0,-1.841075e-09,1.8410739999999998e-09,-0.00012929370000000002,0.00012929370000000002,-7.408306e-10,7.408307e-10,-3.457149e-12,3.457989e-12,1.844533e-09,9.220184000000001e-05,-9.220369e-05,9.220369e-05,-1.1912100000000001e-08,1.1912100000000001e-08,-1.3909120000000001e-12,1.391673e-12,7.422223e-10,3.710113e-05,-3.710188e-05,3.710188e-05,3.4549080000000003e-12,-3.4583980000000003e-12,0.0,1.393353e-12,0.0,0.0,0.00012930559999999998,-1.390834e-12,0.0,0.0,0.0,0.0
5.005489093200585e-003,-0.0716992,-0.07067528,-0.3421855,-0.3430683,-0.000882848,-0.28586490000000003,-0.2824857,-0.11555689999999999,-0.1141971,-0.2841849,-0.2841849,-0.1148724,-0.1148724,-0.3541849,-0.1848724,-0.3541849,-0.1848724,-0.1372273,0.0,-0.07,0.0,-0.36,0.0,-0.2579874,0.0,-0.14820550000000002,0.0,-0.36,0.0,-1.3722729999999999,0.0,-1.8376700000000001e-09,1.8376689999999998e-09,-0.0001579492,0.0001579492,-7.394608e-10,7.394605e-10,-4.2235550000000006e-12,4.224394e-12,1.8418929999999996e-09,0.0001126393,-0.00011264120000000001,0.00011264120000000001,-1.7656959999999998e-08,1.7656959999999998e-08,-1.699306e-12,1.7000669999999997e-12,7.411592e-10,4.5324979999999996e-05,-4.532572e-05,4.532572e-05,4.2200309999999995e-12,-4.22644e-12,0.0,1.69865e-12,0.0,0.0,0.0001579669,-1.6994220000000002e-12,0.0,0.0,0.0,0.0
5.006489093200585e-003,-0.07200518,-0.07079841,-0.404341,-0.4055683,-0.001227348,-0.33782059999999997,-0.33382940000000005,-0.1366692,-0.1350632,-0.3358345999999999,-0.3358345999999999,-0.1358616,-0.1358616,-0.40583459999999993,-0.2058616,-0.40583459999999993,-0.2058616,-0.1622273,0.0,-0.07,0.0,-0.36,0.0,-0.3049874,0.0,-0.17520550000000001,0.0,-0.36,0.0,-1.6222729999999999,0.0,-1.8342720000000001e-09,1.834271e-09,-0.00018655060000000002,0.00018655060000000002,-7.380934e-10,7.380931e-10,-4.988543e-12,4.989381e-12,1.839261e-09,0.000133039,-0.0001330408,0.0001330408,-2.454696e-08,2.454696e-08,-2.0071299999999997e-12,2.007891e-12,7.400996e-10,5.353361e-05,-5.3534350000000004e-05,5.3534350000000004e-05,4.9842980000000005e-12,-4.992284e-12,0.0,2.0051740000000003e-12,0.0,0.0,0.0001865752,-2.0077099999999997e-12,0.0,0.0,0.0,0.0
5.007489093200585e-003,-0.0723106,-0.07092132,-0.4664393,-0.4680683,-0.001628996,-0.3897379,-0.38513590000000003,-0.1578003,-0.1559485,-0.3874465,-0.3874465,-0.15686979999999998,-0.15686979999999998,-0.45744650000000003,-0.22686979999999998,-0.45744650000000003,-0.22686979999999998,-0.18722729999999999,0.0,-0.07,0.0,-0.36,0.0,-0.3519874,0.0,-0.2022055,0.0,-0.36,0.0,-1.8722729999999999,0.0,-1.830881e-09,1.8308789999999999e-09,-0.000215098,0.000215098,-7.367285e-10,7.367285e-10,-5.7521160000000004e-12,5.752954e-12,1.836632e-09,0.0001534009,-0.0001534028,0.0001534028,-3.257993e-08,3.257993e-08,-2.314384e-12,2.3151450000000002e-12,7.390428e-10,6.172706e-05,-6.172781e-05,6.172781e-05,5.7465440000000006e-12,-5.755371e-12,0.0,2.3137990000000003e-12,0.0,0.0,0.00021513060000000002,-2.315137e-12,0.0,0.0,0.0,0.0
5.008489093200585e-003,-0.07261544,-0.071044,-0.5284806,-0.5305683000000001,-0.002087686,-0.44161709999999993,-0.4364054,-0.1789501,-0.176853,-0.4390208,-0.4390208,-0.177897,-0.177897,-0.5090207999999999,-0.24789699999999998,-0.5090207999999999,-0.24789699999999998,-0.21222729999999998,0.0,-0.07,0.0,-0.36,0.0,-0.39898740000000005,0.0,-0.22920549999999998,0.0,-0.36,0.0,-2.122273,0.0,-1.8274949999999998e-09,1.827493e-09,-0.0002435914,0.0002435914,-7.353664e-10,7.353661e-10,-6.514277e-12,6.515115e-12,1.834009e-09,0.0001737252,-0.0001737271,0.0001737271,-4.175372e-08,4.175372e-08,-2.621071e-12,2.621832e-12,7.379868e-10,6.990536e-05,-6.990611e-05,6.990611e-05,6.509907e-12,-6.5162120000000005e-12,0.0,2.620608e-12,0.0,0.0,0.0002436332,-2.622401e-12,0.0,0.0,0.0,0.0
5.009489093200585e-003,-0.07291973,-0.07116646,-0.590465,-0.5930683000000001,-0.002603308,-0.4934581,-0.48763779999999995,-0.2001186,-0.19777650000000002,-0.4905575,-0.4905575,-0.198943,-0.198943,-0.5605574999999999,-0.268943,-0.5605574999999999,-0.268943,-0.23722729999999997,0.0,-0.07,0.0,-0.36,0.0,-0.4459874,0.0,-0.2562055,0.0,-0.36,0.0,-2.372273,0.0,-1.824116e-09,1.824114e-09,-0.000272031,0.000272031,-7.340069e-10,7.340062e-10,-7.27503e-12,7.275867e-12,1.8313929999999997e-09,0.000194012,-0.00019401380000000002,0.00019401380000000002,-5.206616e-08,5.206616e-08,-2.92719e-12,2.927951e-12,7.369321e-10,7.806855e-05,-7.806929000000001e-05,7.806929000000001e-05,7.2747300000000004e-12,-7.277274000000001e-12,0.0,2.9253029999999998e-12,0.0,0.0,0.00027208310000000004,-2.928376e-12,0.0,0.0,0.0,0.0
5.010489093200585e-003,-0.07322341,-0.07128869,-0.6523926,-0.6555683000000001,-0.0031757559999999996,-0.5452610999999999,-0.5388333000000001,-0.22130570000000002,-0.2187192,-0.5420567,-0.5420567,-0.22000789999999998,-0.22000789999999998,-0.6120566999999999,-0.29000790000000004,-0.6120566999999999,-0.29000790000000004,-0.26222729999999994,0.0,-0.07,0.0,-0.36,0.0,-0.49298739999999996,0.0,-0.2832055,0.0,-0.36,0.0,-2.622273,0.0,-1.8207439999999999e-09,1.820741e-09,-0.0003004168,0.0003004168,-7.326501e-10,7.326489e-10,-8.034375e-12,8.035211e-12,1.828779e-09,0.0002142612,-0.000214263,0.000214263,-6.351512000000001e-08,6.351512000000001e-08,-3.2327439999999997e-12,3.233504e-12,7.358808e-10,8.621663e-05,-8.621738000000002e-05,8.621738000000002e-05,8.034110000000001e-12,-8.039438e-12,0.0,3.230337e-12,0.0,0.0,0.0003004804,-3.233645e-12,0.0,0.0,0.0,0.0
5.011489093200585e-003,-0.07352662,-0.07141072,-0.7142634,-0.7180683000000001,-0.003804922,-0.5970261,-0.5899918000000001,-0.24251140000000002,-0.23968089999999997,-0.5935184,-0.5935184,-0.24109160000000002,-0.24109160000000002,-0.6635184000000001,-0.31109159999999997,-0.6635184000000001,-0.31109159999999997,-0.28722729999999996,0.0,-0.07,0.0,-0.36,0.0,-0.5399874,0.0,-0.31020549999999997,0.0,-0.36,0.0,-2.872273,0.0,-1.817378e-09,1.817375e-09,-0.0003287491,0.0003287491,-7.312956e-10,7.312942e-10,-8.792318e-12,8.793152e-12,1.8261729999999998e-09,0.0002344729,-0.0002344748,0.0002344748,-7.609843999999999e-08,7.609843999999999e-08,-3.537732e-12,3.5384919999999997e-12,7.348316e-10,9.434966e-05,-9.43504e-05,9.43504e-05,8.791657000000001e-12,-8.798448e-12,0.0,3.5346989999999997e-12,0.0,0.0,0.00032882519999999994,-3.537833e-12,0.0,0.0,0.0,0.0
5.012489093200586e-003,-0.07382917,-0.07153249,-0.7760776,-0.7805683000000001,-0.004490699,-0.648753,-0.6411136,-0.2637357,-0.2606617,-0.6449428,-0.6449428,-0.2621941,-0.2621941,-0.7149428000000001,-0.3321941,-0.7149428000000001,-0.3321941,-0.3122273,0.0,-0.07,0.0,-0.36,0.0,-0.5869873999999999,0.0,-0.3372055,0.0,-0.36,0.0,-3.122273,0.0,-1.8140179999999997e-09,1.8140150000000002e-09,-0.00035702769999999996,0.00035702769999999996,-7.299436e-10,7.299424e-10,-9.548858999999999e-12,9.549692e-12,1.823575e-09,0.0002546473,-0.0002546492,0.0002546492,-8.981397e-08,8.981397e-08,-3.842157e-12,3.8429169999999994e-12,7.337853e-10,0.0001024677,-0.0001024684,0.0001024684,9.550836999999999e-12,-9.552014999999999e-12,0.0,3.839244e-12,0.0,0.0,0.00035711760000000004,-3.843161e-12,0.0,0.0,0.0,0.0
5.013489093200586e-003,-0.07413125,-0.07165402,-0.8378353000000001,-0.8430683000000001,-0.00523298,-0.7004421999999999,-0.6921986,-0.28497849999999997,-0.2816614,-0.6963299,-0.6963299,-0.28331540000000005,-0.28331540000000005,-0.7663299,-0.35331540000000006,-0.7663299,-0.35331540000000006,-0.33722729999999995,0.0,-0.07,0.0,-0.36,0.0,-0.6339874,0.0,-0.36420549999999996,0.0,-0.36,0.0,-3.3722730000000003,0.0,-1.810665e-09,1.810662e-09,-0.000385253,0.000385253,-7.285941e-10,7.285931e-10,-1.0304e-11,1.030483e-11,1.820977e-09,0.0002747845,-0.0002747863,0.0002747863,-1.046596e-07,1.046596e-07,-4.146019e-12,4.146778e-12,7.327416e-10,0.0001105706,-0.0001105714,0.0001105714,1.030609e-11,-1.03087e-11,0.0,4.1449300000000006e-12,0.0,0.0,0.0003853576,-4.150878e-12,0.0,0.0,0.0,0.0
5.014489093200586e-003,-0.07443273,-0.07177535,-0.8995367,-0.9055683000000001,-0.0060316580000000005,-0.7520935999999999,-0.743247,-0.30623979999999995,-0.3026801,-0.7476798000000001,-0.7476798000000001,-0.3044554,-0.3044554,-0.8176798000000001,-0.3744554,-0.8176798000000001,-0.3744554,-0.3622273,0.0,-0.07,0.0,-0.36,0.0,-0.6809874,0.0,-0.3912055,0.0,-0.36,0.0,-3.6222730000000003,0.0,-1.807318e-09,1.8073139999999999e-09,-0.0004134249,0.0004134249,-7.272473e-10,7.272462e-10,-1.105775e-11,1.105858e-11,1.8183840000000001e-09,0.0002948843,-0.00029488619999999997,0.00029488619999999997,-1.206331e-07,1.206331e-07,-4.449319e-12,4.450078e-12,7.31698e-10,0.0001186586,-0.0001186594,0.0001186594,1.105703e-11,-1.107018e-11,0.0,4.447481e-12,0.0,0.0,0.00041354550000000003,-4.456826e-12,0.0,0.0,0.0,0.0
5.015489093200586e-003,-0.07473367,-0.07189646,-0.9611816999999999,-0.9680683000000001,-0.006886626,-0.8037072,-0.7942588,-0.32751959999999997,-0.3237177,-0.7989925,-0.7989925,-0.32561409999999996,-0.32561409999999996,-0.8689925,-0.39561409999999997,-0.8689925,-0.39561409999999997,-0.38722729999999994,0.0,-0.07,0.0,-0.36,0.0,-0.7279874,0.0,-0.4182055,0.0,-0.36,0.0,-3.8722730000000003,0.0,-1.8039770000000003e-09,1.8039729999999998e-09,-0.0004415436,0.0004415436,-7.259031e-10,7.259017e-10,-1.18101e-11,1.181093e-11,1.8157920000000002e-09,0.00031494709999999997,-0.0003149489,0.0003149489,-1.3773250000000002e-07,1.3773250000000002e-07,-4.752058999999999e-12,4.752817e-12,7.306558e-10,0.0001267317,-0.0001267324,0.0001267324,1.179956e-11,-1.181875e-11,0.0,4.7498e-12,0.0,0.0,0.00044168129999999997,-4.757684e-12,0.0,0.0,0.0,0.0
5.017489093200586e-003,-0.07533383,-0.07213801,-1.084303,-1.093068,-0.008765009,-0.9068216999999998,-0.8961728999999999,-0.37013440000000003,-0.3658494,-0.9015066999999999,-0.9015066999999999,-0.3679875,-0.3679875,-0.9715067,-0.43798739999999997,-0.9715067,-0.43798739999999997,-0.43722730000000004,0.0,-0.07,0.0,-0.36,0.0,-0.8219874,0.0,-0.47220550000000006,0.0,-0.36,0.0,-4.372273000000001,0.0,-1.7973150000000002e-09,1.79731e-09,-0.0004976216,0.0004976216,-7.23222e-10,7.232207e-10,-1.331064e-11,1.331146e-11,1.8106179999999999e-09,0.0003549613,-0.0003549632,0.0003549632,-1.753002e-07,1.753002e-07,-5.355861e-12,5.356618e-12,7.285797e-10,0.000142833,-0.00014283379999999998,0.00014283379999999998,1.329375e-11,-1.330881e-11,0.0,5.352542e-12,0.0,0.0,0.0004977969,-5.354404e-12,0.0,0.0,0.0,0.0
5.019489093200586e-003,-0.07593179,-0.07237867,-1.207201,-1.218068,-0.01086728,-1.009786,-0.9979414000000001,-0.4128227,-0.40805640000000004,-1.003873,-1.003873,-0.41043509999999994,-0.41043509999999994,-1.0738729999999999,-0.48043509999999995,-1.0738729999999999,-0.48043509999999995,-0.48722730000000003,0.0,-0.07,0.0,-0.36,0.0,-0.9159874,0.0,-0.5262055,0.0,-0.36,0.0,-4.872273000000001,0.0,-1.7906770000000001e-09,1.790672e-09,-0.0005534879000000001,0.0005534879000000001,-7.205515e-10,7.205495e-10,-1.480563e-11,1.480645e-11,1.8054720000000002e-09,0.0003948278,-0.0003948296,0.0003948296,-2.1734560000000002e-07,2.1734560000000002e-07,-5.957432e-12,5.958188e-12,7.265077e-10,0.0001588749,-0.0001588757,0.0001588757,1.479535e-11,-1.480503e-11,0.0,5.9535529999999995e-12,0.0,0.0,0.0005537053,-5.962536e-12,0.0,0.0,0.0,0.0
5.021489093200587e-003,-0.0765276,-0.0726184,-1.329876,-1.343068,-0.0131926,-1.112601,-1.099565,-0.45558409999999994,-0.4503384,-1.106092,-1.106092,-0.45295680000000005,-0.45295680000000005,-1.176092,-0.5229568,-1.176092,-0.5229568,-0.5372273,0.0,-0.07,0.0,-0.36,0.0,-1.0099870000000002,0.0,-0.5802055,0.0,-0.36,0.0,-5.372273000000001,0.0,-1.7840649999999999e-09,1.784059e-09,-0.0006091433,0.0006091433,-7.178907e-10,7.178885e-10,-1.629511e-11,1.629592e-11,1.800349e-09,0.0004345471,-0.00043454889999999997,0.00043454889999999997,-2.6385190000000003e-07,2.6385190000000003e-07,-6.556783e-12,6.5575369999999994e-12,7.244483e-10,0.00017485759999999998,-0.0001748583,0.0001748583,1.627997e-11,-1.629083e-11,0.0,6.556563e-12,0.0,0.0,0.0006094072,-6.565028e-12,0.0,0.0,0.0,0.0
5.023489093200587e-003,-0.07712114,-0.07285729,-1.452328,-1.468068,-0.01574011,-1.215267,-1.201044,-0.49841840000000004,-0.492695,-1.208165,-1.208165,-0.4955523,-0.4955523,-1.278165,-0.5655523,-1.278165,-0.5655523,-0.5872273,0.0,-0.07,0.0,-0.36,0.0,-1.103987,0.0,-0.6342055,0.0,-0.36,0.0,-5.872273000000001,0.0,-1.777478e-09,1.7774720000000003e-09,-0.0006645886,0.0006645886,-7.1524e-10,7.152378e-10,-1.7779079999999998e-11,1.77799e-11,1.7952420000000003e-09,0.00047411970000000003,-0.0004741215,0.0004741215,-3.1480229999999997e-07,3.1480229999999997e-07,-7.153921000000001e-12,7.154672e-12,7.223999e-10,0.0001907812,-0.00019078200000000002,0.00019078200000000002,1.77595e-11,-1.777446e-11,0.0,7.1563160000000005e-12,0.0,0.0,0.0006649033999999999,-7.164774000000001e-12,0.0,0.0,0.0,0.0
5.025489093200587e-003,-0.07771254,-0.07309526,-1.574559,-1.593068,-0.01850899,-1.317785,-1.3023790000000002,-0.5413254,-0.535126,-1.310091,-1.310091,-0.5382212,-0.5382212,-1.380091,-0.6082211999999999,-1.380091,-0.6082211999999999,-0.6372274,0.0,-0.07,0.0,-0.36,0.0,-1.1979870000000001,0.0,-0.6882055,0.0,-0.36,0.0,-6.372273000000001,0.0,-1.7709149999999998e-09,1.770909e-09,-0.0007198246000000001,0.0007198246000000001,-7.125993e-10,7.12597e-10,-1.925758e-11,1.925838e-11,1.7901679999999998e-09,0.0005135462,-0.0005135480000000001,0.0005135480000000001,-3.701798e-07,3.701798e-07,-7.748853e-12,7.749603e-12,7.203571e-10,0.0002066461,-0.0002066468,0.0002066468,1.9260779999999998e-11,-1.927133e-11,0.0,7.754583999999999e-12,0.0,0.0,0.0007201948,-7.765052000000001e-12,0.0,0.0,0.0,0.0
5.028489093200588e-003,-0.0785954,-0.07345062,-1.757493,-1.780568,-0.02307554,-1.471285,-1.454113,-0.6058213000000001,-0.5989113,-1.462708,-1.462708,-0.6023619,-0.6023619,-1.532708,-0.6723619000000001,-1.532708,-0.6723619000000001,-0.7122273,0.0,-0.07,0.0,-0.36,0.0,-1.3389870000000001,0.0,-0.7692055,0.0,-0.36,0.0,-7.122273,0.0,-1.7611179999999998e-09,1.7611110000000002e-09,-0.0008022877000000001,0.0008022877000000001,-7.08657e-10,7.086543e-10,-2.14651e-11,2.146589e-11,1.7825739999999998e-09,0.0005724132,-0.000572415,0.000572415,-4.615108e-07,4.615108e-07,-8.637136e-12,8.637882e-12,7.172873e-10,0.0002303336,-0.0002303343,0.0002303343,2.145272e-11,-2.1449579999999998e-11,0.0,8.630842999999999e-12,0.0,0.0,0.0008027492,-8.630889e-12,0.0,0.0,0.0,0.0
5.031489093200588e-003,-0.0794735,-0.07380396,-1.9399330000000001,-1.968068,-0.02813546,-1.624455,-1.605526,-0.6704791,-0.6628624,-1.615,-1.615,-0.6666663,-0.6666663,-1.685,-0.7366663,-1.685,-0.7366663,-0.7872273,0.0,-0.07,0.0,-0.36,0.0,-1.4799870000000002,0.0,-0.8502055000000001,0.0,-0.36,0.0,-7.872273,0.0,-1.751376e-09,1.751368e-09,-0.0008842842999999999,0.0008842842999999999,-7.047369e-10,7.04734e-10,-2.36604e-11,2.366119e-11,1.7750410000000002e-09,0.0006309544999999999,-0.0006309563,0.0006309563,-5.627091999999999e-07,5.627091999999999e-07,-9.520505e-12,9.521248e-12,7.142564e-10,0.0002538901,-0.0002538908,0.0002538908,2.36742e-11,-2.367878e-11,0.0,9.520636999999999e-12,0.0,0.0,0.000884847,-9.517819000000001e-12,0.0,0.0,0.0,0.0
5.034489093200588e-003,-0.0803467,-0.07415539,-2.121882,-2.155568,-0.03368597,-1.777295,-1.75662,-0.7352978,-0.7269781999999999,-1.7669669999999997,-1.7669669999999997,-0.7311335999999999,-0.7311335999999999,-1.8369669999999998,-0.8011335999999999,-1.8369669999999998,-0.8011335999999999,-0.8622273000000001,0.0,-0.07,0.0,-0.36,0.0,-1.6209870000000002,0.0,-0.9312055,0.0,-0.36,0.0,-8.622273,0.0,-1.7416900000000002e-09,1.7416800000000001e-09,-0.000965817,0.000965817,-7.008391e-10,7.008359e-10,-2.584356e-11,2.584434e-11,1.767525e-09,0.0006891719999999999,-0.0006891737,0.0006891737,-6.737194000000001e-07,6.737194000000001e-07,-1.039899e-11,1.039973e-11,7.112311e-10,0.0002773162,-0.0002773169,0.0002773169,2.5829170000000002e-11,-2.5849970000000002e-11,0.0,1.038622e-11,0.0,0.0,0.0009664907000000001,-1.038851e-11,0.0,0.0,0.0,0.0
5.037489093200589e-003,-0.08121502,-0.07450485,-2.303344,-2.343068,-0.03972429,-1.929809,-1.907397,-0.8002765000000001,-0.7912581,-1.918612,-1.918612,-0.795763,-0.795763,-1.9886119999999998,-0.8657629000000001,-1.9886119999999998,-0.8657629000000001,-0.9372273000000001,0.0,-0.07,0.0,-0.36,0.0,-1.761987,0.0,-1.012205,0.0,-0.36,0.0,-9.372273,0.0,-1.7320579999999999e-09,1.7320479999999996e-09,-0.001046888,0.001046888,-6.969636e-10,6.969596e-10,-2.801465e-11,2.8015409999999997e-11,1.7600639999999998e-09,0.0007470675,-0.0007470692999999999,0.0007470692999999999,-7.944858e-07,7.944858e-07,-1.1272610000000001e-11,1.127335e-11,7.082446e-10,0.00030061279999999996,-0.0003006135,0.0003006135,2.800535e-11,-2.801875e-11,0.0,1.1278689999999999e-11,0.0,0.0,0.001047683,-1.129241e-11,0.0,0.0,0.0,0.0
5.040000000000000e-003,-0.08192945,-0.07480037,-2.454862,-2.5,-0.04513776,-2.057218,-2.033359,-0.8547795,-0.8451791,-2.045289,-2.045289,-0.8499795,-0.8499795,-2.1152889999999998,-0.9199795000000001,-2.1152889999999998,-0.9199795000000001,-1.0,0.0,-0.07,0.0,-0.36,0.0,-1.88,0.0,-1.08,0.0,-0.36,0.0,-10.0,0.0,-1.7247950000000001e-09,1.724819e-09,-0.001114402,0.001114402,-6.940438e-10,6.940538e-10,-2.982288e-11,2.982364e-11,1.7546410000000002e-09,0.0007952867999999999,-0.0007952886,0.0007952886,-9.027553e-07,9.027553e-07,-1.2000230000000001e-11,1.200096e-11,7.060574e-10,0.0003200158,-0.0003200165,0.0003200165,2.985655e-11,-2.981914e-11,0.0,1.2013419999999999e-11,0.0,0.0,0.001115305,-1.201112e-11,0.0,0.0,0.0,0.0
5.040300000000000e-003,-0.08192301,-0.07479781,-2.4541939999999998,-2.5,-0.04580611,-2.05677,-2.032925,-0.8549988000000002,-0.8454036,-2.0448470000000003,-2.0448470000000003,-0.8502014000000001,-0.8502014000000001,-2.114848,-0.9202014000000001,-2.114848,-0.9202014000000001,-1.0075,0.0,-0.07,0.0,-0.36,0.0,-1.8941,0.0,-1.0881,0.0,-0.36,0.0,-10.0,0.0,1.323247e-10,-1.323321e-10,-0.00111377,0.00111377,5.324596e-11,-5.324942e-11,-2.980641e-11,2.980716e-11,-1.02518e-10,0.0007948476,-0.0007948474,0.0007948474,-9.161222e-07,9.161222e-07,-1.19936e-11,1.199433e-11,-4.124849e-11,0.0003198391,-0.00031983900000000004,0.00031983900000000004,2.981402e-11,-2.981409e-11,0.0,1.20012e-11,0.0,0.0,0.0011146860000000001,-1.199513e-11,0.0,0.0,0.0,0.0
5.058500000000002e-003,-0.08152771,-0.07463932,-2.414343,-2.5,-0.0856566,-2.030072,-2.007015,-0.8680706,-0.858793,-2.018543,-2.018543,-0.8634323,-0.8634323,-2.088543,-0.9334323,-2.088543,-0.9334323,-1.4625,0.0,-0.07,0.0,-0.36,0.0,-2.7495,0.0,-1.5795,0.0,-0.36,0.0,-10.0,0.0,1.278464e-10,-1.27857e-10,-0.001076085,0.001076085,5.14443e-11,-5.14483e-11,-2.882004e-11,2.882073e-11,-9.898748e-11,0.0007685436,-0.0007685435000000001,0.0007685435000000001,-1.713132e-06,1.713132e-06,-1.15967e-11,1.15974e-11,-3.984035e-11,0.0003092546,-0.0003092546,0.0003092546,2.8869020000000003e-11,-2.887414e-11,0.0,1.160364e-11,0.0,0.0,0.001077798,-1.160353e-11,0.0,0.0,0.0,0.0
5.081500000000005e-003,-0.08104813,-0.07444626,-2.365905,-2.5,-0.1340953,-1.9976189999999998,-1.9755220000000002,-0.8839594999999999,-0.8750679,-1.9865700000000002,-1.9865700000000002,-0.8795142,-0.8795142,-2.0565700000000002,-0.9495142,-2.0565700000000002,-0.9495142,-2.0375,0.0,-0.07,0.0,-0.36,0.0,-3.8305,0.0,-2.2005,0.0,-0.36,0.0,-10.0,0.0,1.224043e-10,-1.224143e-10,-0.001030278,0.001030278,4.92541e-11,-4.9258540000000003e-11,-2.762111e-11,2.76217e-11,-9.479084e-11,0.0007365709,-0.0007365707000000001,0.0007365707000000001,-2.6819060000000003e-06,2.6819060000000003e-06,-1.1114260000000001e-11,1.111492e-11,-3.813616e-11,0.0002963891,-0.00029638900000000004,0.00029638900000000004,2.7601e-11,-2.7630940000000002e-11,0.0,1.1111389999999999e-11,0.0,0.0,0.00103296,-1.112617e-11,0.0,0.0,0.0,0.0
5.083500000000006e-003,-0.08100736,-0.07442987,-2.361791,-2.5,-0.13820860000000001,-1.994864,-1.972848,-0.8853089,-0.8764499,-1.983855,-1.983855,-0.8808798000000001,-0.8808798000000001,-2.053855,-0.9508798,-2.053855,-0.9508798,-2.0875,0.0,-0.07,0.0,-0.36,0.0,-3.9245,0.0,-2.2545,0.0,-0.36,0.0,-10.0,0.0,1.219422e-10,-1.21952e-10,-0.001026388,0.001026388,4.9068240000000003e-11,-4.9072459999999997e-11,-2.75193e-11,2.7519879999999998e-11,-9.445777e-11,0.0007338558,-0.0007338557000000001,0.0007338557000000001,-2.764173e-06,2.764173e-06,-1.107329e-11,1.107395e-11,-3.799738e-11,0.0002952965,-0.0002952965,0.0002952965,2.74831e-11,-2.75235e-11,0.0,1.1073130000000001e-11,0.0,0.0,0.001029152,-1.107876e-11,0.0,0.0,0.0,0.0
5.100100000000001e-003,-0.08067572,-0.07429594,-2.3282439999999998,-2.5,-0.1717563,-1.972388,-1.951036,-0.8963131,-0.8877215,-1.961712,-1.961712,-0.8920174999999999,-0.8920174999999999,-2.0317119999999997,-0.9620175,-2.0317119999999997,-0.9620175,-2.5,0.0,-0.07,0.0,-0.36,0.0,-4.7,0.0,-2.7,0.0,-0.36,0.0,-10.0,0.0,1.176343e-10,-1.176444e-10,-0.000994663,0.000994663,4.733311e-11,-4.733824e-11,-2.668895e-11,2.668946e-11,-9.094947e-11,0.0007117121,-0.000711712,0.000711712,-3.4351260000000002e-06,3.4351260000000002e-06,-1.0739160000000001e-11,1.07398e-11,-3.659665e-11,0.0002863861,-0.0002863861,0.0002863861,2.668982e-11,-2.6693490000000002e-11,0.0,1.073521e-11,0.0,0.0,0.0009980982,-1.07411e-11,0.0,0.0,0.0,0.0
5.133500000000004e-003,-0.08003771,-0.07403964,-2.263856,-2.5,-0.23614380000000001,-1.92925,-1.9091740000000001,-0.9174336,-0.9093551,-1.919212,-1.919212,-0.9133947,-0.9133947,-1.989212,-0.9833947000000001,-1.989212,-0.9833947000000001,-2.5,0.0,-0.07,0.0,-0.36,0.0,-4.7,0.0,-2.7,0.0,-0.36,0.0,-10.0,0.0,1.109386e-10,-1.109482e-10,-0.0009337737,0.0009337737,4.464035e-11,-4.464479e-11,-2.509526e-11,2.509565e-11,-8.5848e-11,0.0006692121000000001,-0.000669212,0.000669212,-4.722875e-06,4.722875e-06,-1.009788e-11,1.009846e-11,-3.455014e-11,0.0002692846,-0.0002692845,0.0002692845,2.509954e-11,-2.5108620000000003e-11,0.0,1.00863e-11,0.0,0.0,0.0009384966,-1.009556e-11,0.0,0.0,0.0,0.0
5.173500000000010e-003,-0.07932544,-0.073753,-2.19191,-2.5,-0.3080899,-1.8810490000000002,-1.862397,-0.9410335,-0.9335281999999999,-1.871722,-1.871722,-0.9372812,-0.9372812,-1.9417220000000002,-1.0072809999999999,-1.9417220000000002,-1.0072809999999999,-2.5,0.0,-0.07,0.0,-0.36,0.0,-4.7,0.0,-2.7,0.0,-0.36,0.0,-10.0,0.0,1.028551e-10,-1.028644e-10,-0.0008657364,0.0008657364,4.13878e-11,-4.1391790000000005e-11,-2.33145e-11,2.3314720000000002e-11,-7.955303e-11,0.0006217229,-0.0006217228,0.0006217228,-6.161798e-06,6.161798e-06,-9.381325999999999e-12,9.381827e-12,-3.2007729999999996e-11,0.0002501754,-0.0002501753,0.0002501753,2.329179e-11,-2.333749e-11,0.0,9.377429e-12,0.0,0.0,0.0008718982,-9.389559e-12,0.0,0.0,0.0,0.0
