time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	V(nc_05)	V(nc_06)	V(nc_07)	V(nc_08)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)	I(V7)
6.937500000000244e-003	-7.038867e-002	-6.961024e-002	-2.500000e+000	-1.263362e+000	-1.236638e+000	-1.250389e+000	-1.249611e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	4.225845e-013	-4.250265e-013	-1.212554e-006	1.212554e-006	-9.743896e-013	9.715091e-013	5.551115e-013	2.594532e-005	-2.594532e-005	2.594532e-005	-2.473276e-005	2.473276e-005	9.699778e-013	-9.886519e-013	2.594532e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
6.963357142857390e-003	-7.038694e-002	-6.961200e-002	-2.500000e+000	-1.263303e+000	-1.236697e+000	-1.250387e+000	-1.249613e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.824755e-013	-3.850004e-013	-1.097917e-006	1.097917e-006	-9.701488e-013	9.672397e-013	5.865647e-013	2.583185e-005	-2.583185e-005	2.583185e-005	-2.473393e-005	2.473393e-005	9.636088e-013	-9.759747e-013	2.583185e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
6.989214285714537e-003	-7.038534e-002	-6.961361e-002	-2.500000e+000	-1.263249e+000	-1.236751e+000	-1.250386e+000	-1.249614e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.454701e-013	-3.480608e-013	-9.921343e-007	9.921343e-007	-9.662367e-013	9.632991e-013	6.167854e-013	2.572714e-005	-2.572714e-005	2.572714e-005	-2.473501e-005	2.473501e-005	9.584956e-013	-9.666548e-013	2.572714e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.015071428571683e-003	-7.038387e-002	-6.961506e-002	-2.500000e+000	-1.263200e+000	-1.236800e+000	-1.250384e+000	-1.249616e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.115684e-013	-3.142079e-013	-8.952074e-007	8.952074e-007	-9.626531e-013	9.596872e-013	6.457735e-013	2.563121e-005	-2.563121e-005	2.563121e-005	-2.473600e-005	2.473600e-005	9.546382e-013	-9.606923e-013	2.563121e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.040928571428829e-003	-7.038254e-002	-6.961635e-002	-2.500000e+000	-1.263155e+000	-1.236845e+000	-1.250383e+000	-1.249617e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.807702e-013	-2.834414e-013	-8.071359e-007	8.071359e-007	-9.593981e-013	9.564042e-013	6.735290e-013	2.554403e-005	-2.554403e-005	2.554403e-005	-2.473690e-005	2.473690e-005	9.520367e-013	-9.580870e-013	2.554403e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.066785714285975e-003	-7.038135e-002	-6.961749e-002	-2.500000e+000	-1.263115e+000	-1.236885e+000	-1.250382e+000	-1.249618e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.530757e-013	-2.557616e-013	-7.279198e-007	7.279197e-007	-9.564718e-013	9.534499e-013	7.000521e-013	2.546562e-005	-2.546562e-005	2.546562e-005	-2.473770e-005	2.473770e-005	9.506910e-013	-9.588391e-013	2.546562e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.092642857143122e-003	-7.038030e-002	-6.961847e-002	-2.500000e+000	-1.263079e+000	-1.236921e+000	-1.250381e+000	-1.249619e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.284848e-013	-2.311683e-013	-6.575591e-007	6.575590e-007	-9.538740e-013	9.508244e-013	7.253426e-013	2.539598e-005	-2.539598e-005	2.539598e-005	-2.473842e-005	2.473842e-005	9.506011e-013	-9.629485e-013	2.539598e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.118500000000268e-003	-7.037938e-002	-6.961930e-002	-2.500000e+000	-1.263048e+000	-1.236952e+000	-1.250380e+000	-1.249620e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.069975e-013	-2.096615e-013	-5.960537e-007	5.960537e-007	-9.516049e-013	9.485277e-013	7.494005e-013	2.533510e-005	-2.533510e-005	2.533510e-005	-2.473905e-005	2.473905e-005	9.517671e-013	-9.704152e-013	2.533510e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.119500000000268e-003	-7.037938e-002	-6.961930e-002	-2.500000e+000	-1.263046e+000	-1.236954e+000	-1.250380e+000	-1.249620e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.062928e-013	-2.087347e-013	-5.937197e-007	5.937197e-007	-9.515188e-013	9.484405e-013	7.382983e-013	2.533279e-005	-2.533279e-005	2.533279e-005	-2.473907e-005	2.473907e-005	9.341787e-013	-9.528280e-013	2.533279e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.149785714285986e-003	-7.037837e-002	-6.962031e-002	-2.500000e+000	-1.263013e+000	-1.236987e+000	-1.250379e+000	-1.249621e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.836552e-013	-1.860991e-013	-5.289539e-007	5.289539e-007	-9.491303e-013	9.460212e-013	7.610765e-013	2.526869e-005	-2.526869e-005	2.526869e-005	-2.473973e-005	2.473973e-005	9.366100e-013	-9.513326e-013	2.526869e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.180071428571705e-003	-7.037746e-002	-6.962122e-002	-2.500000e+000	-1.262983e+000	-1.237017e+000	-1.250378e+000	-1.249622e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.629883e-013	-1.654230e-013	-4.698106e-007	4.698106e-007	-9.469503e-013	9.438107e-013	7.812844e-013	2.521015e-005	-2.521015e-005	2.521015e-005	-2.474033e-005	2.474033e-005	9.383044e-013	-9.500695e-013	2.521015e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.210357142857423e-003	-7.037665e-002	-6.962203e-002	-2.500000e+000	-1.262956e+000	-1.237044e+000	-1.250377e+000	-1.249623e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.442922e-013	-1.467064e-013	-4.162896e-007	4.162896e-007	-9.449788e-013	9.418090e-013	7.989220e-013	2.515717e-005	-2.515717e-005	2.515717e-005	-2.474088e-005	2.474088e-005	9.392619e-013	-9.490387e-013	2.515717e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.240642857143141e-003	-7.037593e-002	-6.962274e-002	-2.500000e+000	-1.262932e+000	-1.237068e+000	-1.250377e+000	-1.249623e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.275669e-013	-1.299494e-013	-3.683911e-007	3.683911e-007	-9.432159e-013	9.400162e-013	8.139893e-013	2.510976e-005	-2.510976e-005	2.510976e-005	-2.474137e-005	2.474137e-005	9.394823e-013	-9.482402e-013	2.510976e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.270928571428859e-003	-7.037531e-002	-6.962336e-002	-2.500000e+000	-1.262910e+000	-1.237090e+000	-1.250376e+000	-1.249624e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.128122e-013	-1.151518e-013	-3.261150e-007	3.261150e-007	-9.416616e-013	9.384321e-013	8.264863e-013	2.506791e-005	-2.506792e-005	2.506792e-005	-2.474180e-005	2.474180e-005	9.389659e-013	-9.476741e-013	2.506792e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.301214285714578e-003	-7.037479e-002	-6.962388e-002	-2.500000e+000	-1.262891e+000	-1.237109e+000	-1.250375e+000	-1.249625e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.000283e-013	-1.023137e-013	-2.894614e-007	2.894614e-007	-9.403157e-013	9.370569e-013	8.364131e-013	2.503163e-005	-2.503164e-005	2.503164e-005	-2.474217e-005	2.474217e-005	9.377125e-013	-9.473402e-013	2.503164e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.331500000000296e-003	-7.037437e-002	-6.962430e-002	-2.500000e+000	-1.262875e+000	-1.237125e+000	-1.250375e+000	-1.249625e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	8.921513e-014	-9.143511e-014	-2.584301e-007	2.584301e-007	-9.391784e-013	9.358906e-013	8.437695e-013	2.500092e-005	-2.500092e-005	2.500092e-005	-2.474249e-005	2.474249e-005	9.357222e-013	-9.472387e-013	2.500092e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.368642857143158e-003	-7.037387e-002	-6.962481e-002	-2.500000e+000	-1.262858e+000	-1.237142e+000	-1.250375e+000	-1.249625e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	7.743599e-014	-7.962815e-014	-2.246889e-007	2.246889e-007	-9.379432e-013	9.346209e-013	8.570324e-013	2.496752e-005	-2.496752e-005	2.496752e-005	-2.474283e-005	2.474283e-005	9.334731e-013	-9.461166e-013	2.496752e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.405785714286020e-003	-7.037341e-002	-6.962526e-002	-2.500000e+000	-1.262843e+000	-1.237157e+000	-1.250374e+000	-1.249626e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	6.683286e-014	-6.900646e-014	-1.943256e-007	1.943256e-007	-9.368333e-013	9.334768e-013	8.682533e-013	2.493747e-005	-2.493747e-005	2.493747e-005	-2.474314e-005	2.474314e-005	9.318405e-013	-9.445570e-013	2.493747e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.442928571428882e-003	-7.037300e-002	-6.962567e-002	-2.500000e+000	-1.262829e+000	-1.237171e+000	-1.250374e+000	-1.249626e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	5.740573e-014	-5.957006e-014	-1.673403e-007	1.673403e-007	-9.358485e-013	9.324583e-013	8.774324e-013	2.491076e-005	-2.491076e-005	2.491076e-005	-2.474342e-005	2.474342e-005	9.308244e-013	-9.425599e-013	2.491076e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.480071428571745e-003	-7.037265e-002	-6.962603e-002	-2.500000e+000	-1.262817e+000	-1.237183e+000	-1.250373e+000	-1.249627e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	4.915460e-014	-5.131892e-014	-1.437329e-007	1.437329e-007	-9.349890e-013	9.315653e-013	8.845695e-013	2.488739e-005	-2.488739e-005	2.488739e-005	-2.474366e-005	2.474366e-005	9.304248e-013	-9.401252e-013	2.488739e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.517214285714607e-003	-7.037234e-002	-6.962634e-002	-2.500000e+000	-1.262807e+000	-1.237193e+000	-1.250373e+000	-1.249627e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	4.207947e-014	-4.425307e-014	-1.235034e-007	1.235034e-007	-9.342547e-013	9.307979e-013	8.896648e-013	2.486737e-005	-2.486737e-005	2.486737e-005	-2.474387e-005	2.474387e-005	9.306416e-013	-9.372530e-013	2.486737e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.554357142857468e-003	-7.037208e-002	-6.962660e-002	-2.500000e+000	-1.262798e+000	-1.237202e+000	-1.250373e+000	-1.249627e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.618034e-014	-3.837249e-014	-1.066519e-007	1.066519e-007	-9.336456e-013	9.301560e-013	8.927181e-013	2.485069e-005	-2.485069e-005	2.485069e-005	-2.474404e-005	2.474404e-005	9.314750e-013	-9.339433e-013	2.485069e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.591500000000331e-003	-7.037187e-002	-6.962681e-002	-2.500000e+000	-1.262791e+000	-1.237209e+000	-1.250373e+000	-1.249627e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.145720e-014	-3.367719e-014	-9.317834e-008	9.317834e-008	-9.331618e-013	9.296397e-013	8.937295e-013	2.483735e-005	-2.483735e-005	2.483735e-005	-2.474417e-005	2.474417e-005	9.329249e-013	-9.301960e-013	2.483735e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.643500000000319e-003	-7.037158e-002	-6.962700e-002	-2.500000e+000	-1.262783e+000	-1.237217e+000	-1.250372e+000	-1.249628e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.592540e-014	-2.795549e-014	-7.707958e-008	7.707958e-008	-9.325869e-013	9.290195e-013	9.028933e-013	2.482142e-005	-2.482142e-005	2.482142e-005	-2.474434e-005	2.474434e-005	9.322099e-013	-9.309556e-013	2.482142e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.695500000000309e-003	-7.037133e-002	-6.962718e-002	-2.500000e+000	-1.262776e+000	-1.237224e+000	-1.250372e+000	-1.249628e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.105853e-014	-2.296201e-014	-6.297381e-008	6.297380e-008	-9.320853e-013	9.284739e-013	9.097956e-013	2.480746e-005	-2.480746e-005	2.480746e-005	-2.474448e-005	2.474448e-005	9.308022e-013	-9.318821e-013	2.480746e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.747500000000298e-003	-7.037112e-002	-6.962733e-002	-2.500000e+000	-1.262770e+000	-1.237230e+000	-1.250372e+000	-1.249628e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.685657e-014	-1.869676e-014	-5.086101e-008	5.086100e-008	-9.316570e-013	9.280030e-013	9.144362e-013	2.479547e-005	-2.479547e-005	2.479547e-005	-2.474461e-005	2.474461e-005	9.287018e-013	-9.329755e-013	2.479547e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.799500000000287e-003	-7.037095e-002	-6.962747e-002	-2.500000e+000	-1.262765e+000	-1.237235e+000	-1.250372e+000	-1.249628e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.331955e-014	-1.515973e-014	-4.074119e-008	4.074118e-008	-9.313021e-013	9.276067e-013	9.168152e-013	2.478545e-005	-2.478545e-005	2.478545e-005	-2.474471e-005	2.474471e-005	9.259087e-013	-9.342358e-013	2.478545e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.851500000000277e-003	-7.037082e-002	-6.962759e-002	-2.500000e+000	-1.262760e+000	-1.237240e+000	-1.250372e+000	-1.249628e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.044745e-014	-1.235093e-014	-3.261435e-008	3.261435e-008	-9.310204e-013	9.272851e-013	9.169327e-013	2.477741e-005	-2.477741e-005	2.477741e-005	-2.474479e-005	2.474479e-005	9.224229e-013	-9.356631e-013	2.477741e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.903500000000265e-003	-7.037073e-002	-6.962768e-002	-2.500000e+000	-1.262757e+000	-1.237243e+000	-1.250372e+000	-1.249628e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	8.240278e-015	-1.027036e-014	-2.648049e-008	2.648049e-008	-9.308120e-013	9.270382e-013	9.147886e-013	2.477133e-005	-2.477134e-005	2.477134e-005	-2.474485e-005	2.474485e-005	9.182443e-013	-9.372573e-013	2.477134e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.955500000000254e-003	-7.037067e-002	-6.962776e-002	-2.500000e+000	-1.262755e+000	-1.237245e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	6.698031e-015	-8.918011e-015	-2.233961e-008	2.233961e-008	-9.306769e-013	9.268659e-013	9.103829e-013	2.476724e-005	-2.476724e-005	2.476724e-005	-2.474490e-005	2.474490e-005	9.133730e-013	-9.390184e-013	2.476724e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
7.982214285714519e-003	-7.037069e-002	-6.962775e-002	-2.500000e+000	-1.262754e+000	-1.237246e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	6.067577e-015	-8.027497e-015	-2.016378e-008	2.016378e-008	-9.306057e-013	9.267755e-013	9.146441e-013	2.476508e-005	-2.476508e-005	2.476508e-005	-2.474492e-005	2.474492e-005	9.196346e-013	-9.338531e-013	2.476508e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.008928571428787e-003	-7.037069e-002	-6.962775e-002	-2.500000e+000	-1.262753e+000	-1.237247e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	5.464553e-015	-7.229957e-015	-1.816020e-008	1.816019e-008	-9.305409e-013	9.266916e-013	9.188066e-013	2.476310e-005	-2.476310e-005	2.476310e-005	-2.474494e-005	2.474494e-005	9.242177e-013	-9.308173e-013	2.476310e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.035642857143052e-003	-7.037068e-002	-6.962775e-002	-2.500000e+000	-1.262752e+000	-1.237248e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	4.888960e-015	-6.525392e-015	-1.632886e-008	1.632886e-008	-9.304823e-013	9.266141e-013	9.228703e-013	2.476129e-005	-2.476129e-005	2.476129e-005	-2.474496e-005	2.474496e-005	9.271223e-013	-9.299109e-013	2.476129e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.062357142857319e-003	-7.037066e-002	-6.962777e-002	-2.500000e+000	-1.262751e+000	-1.237249e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	4.340796e-015	-5.913801e-015	-1.466977e-008	1.466976e-008	-9.304302e-013	9.265431e-013	9.268354e-013	2.475964e-005	-2.475965e-005	2.475965e-005	-2.474498e-005	2.474498e-005	9.283483e-013	-9.311339e-013	2.475965e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.089071428571584e-003	-7.037064e-002	-6.962780e-002	-2.500000e+000	-1.262750e+000	-1.237250e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.820062e-015	-5.395184e-015	-1.318292e-008	1.318292e-008	-9.303844e-013	9.264786e-013	9.307018e-013	2.475817e-005	-2.475817e-005	2.475817e-005	-2.474499e-005	2.474499e-005	9.278958e-013	-9.344863e-013	2.475817e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.115785714285851e-003	-7.037060e-002	-6.962783e-002	-2.500000e+000	-1.262750e+000	-1.237250e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	3.326759e-015	-4.969541e-015	-1.186832e-008	1.186831e-008	-9.303449e-013	9.264205e-013	9.344695e-013	2.475687e-005	-2.475687e-005	2.475687e-005	-2.474500e-005	2.474500e-005	9.257648e-013	-9.399680e-013	2.475687e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.142500000000117e-003	-7.037055e-002	-6.962788e-002	-2.500000e+000	-1.262749e+000	-1.237251e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.860886e-015	-4.636873e-015	-1.072596e-008	1.072595e-008	-9.303117e-013	9.263689e-013	9.381385e-013	2.475574e-005	-2.475574e-005	2.475574e-005	-2.474502e-005	2.474502e-005	9.219553e-013	-9.475793e-013	2.475574e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.143500000000116e-003	-7.037055e-002	-6.962788e-002	-2.500000e+000	-1.262749e+000	-1.237251e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	2.957204e-015	-4.511194e-015	-1.068396e-008	1.068395e-008	-9.303105e-013	9.263669e-013	9.325873e-013	2.475570e-005	-2.475570e-005	2.475570e-005	-2.474502e-005	2.474502e-005	9.365433e-013	-9.408521e-013	2.475570e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.279214285714301e-003	-7.037046e-002	-6.962788e-002	-2.500000e+000	-1.262747e+000	-1.237253e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	1.807032e-015	-3.267009e-015	-7.258698e-009	7.258693e-009	-9.302284e-013	9.261948e-013	9.336172e-013	2.475231e-005	-2.475231e-005	2.475231e-005	-2.474505e-005	2.474505e-005	9.355068e-013	-9.390159e-013	2.475231e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
8.414928571428488e-003	-7.037039e-002	-6.962788e-002	-2.500000e+000	-1.262746e+000	-1.237254e+000	-1.250371e+000	-1.249629e+000	-1.249999e+000	-1.249999e+000	-1.319999e+000	-1.319999e+000	-2.500000e+000	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-2.500000e+000	0.000000e+000	8.719942e-016	-2.258726e-015	-4.478671e-009	4.478665e-009	-9.301679e-013	9.260489e-013	9.332464e-013	2.474956e-005	-2.474956e-005	2.474956e-005	-2.474508e-005	2.474508e-005	9.329408e-013	-9.369262e-013	2.474956e-005	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
