time,"V(N008,N005)"
Step Information: X=500 Y=500  (Run: 1/361),
4.764450000000255e-002,-0.07102302
4.772650000000263e-002,-0.07097477
4.779250000000269e-002,-0.0709376
4.785650000000276e-002,-0.0709029
4.793850000000284e-002,-0.07086032
4.804050000000294e-002,-0.07081014
4.805850000000296e-002,-0.0708016
4.818450000000309e-002,-0.07074425
4.833250000000323e-002,-0.07068211
4.850550000000341e-002,-0.07061602
4.870550000000361e-002,-0.07054757
4.893650000000384e-002,-0.07047791
4.908250000000398e-002,-0.07043854
4.932350000000423e-002,-0.07038051
4.956450000000447e-002,-0.07033017
4.980550000000471e-002,-0.07028649
4.999950000000490e-002,-0.07025557
5.000000000000000e-002,-0.0702555
Step Information: X=5K Y=2.5K  (Run: 171/361),
0.000000000000000e+000,-0.07
1.005310719994778e-003,-0.0700001
2.029310719994708e-003,-0.07000013
3.053310719994844e-003,-0.07000015
4.077310719994979e-003,-0.07000015
5.000000000000000e-003,-0.07000015
5.000100000000000e-003,-0.07001259
5.002322935999225e-003,-0.07028778
5.004322935999226e-003,-0.07053635
5.006322935999226e-003,-0.07078466
5.008322935999226e-003,-0.07103269
5.010322935999226e-003,-0.07128048
5.012322935999227e-003,-0.07152796
5.014322935999227e-003,-0.07177526
5.016322935999227e-003,-0.07202223
5.018322935999227e-003,-0.07226893
5.021322935999228e-003,-0.07263857
5.024322935999228e-003,-0.07300752
5.027322935999229e-003,-0.073376
5.030322935999229e-003,-0.07374376
5.033322935999229e-003,-0.07411104
5.037322935999230e-003,-0.0745998
5.040100000000001e-003,-0.07492745
5.078500000000005e-003,-0.07482809
5.084500000000006e-003,-0.07481283
5.100100000000001e-003,-0.07477319
5.164500000000009e-003,-0.07461339
5.247500000000020e-003,-0.07441592
5.350500000000033e-003,-0.07418346
5.474500000000050e-003,-0.0739212
5.621500000000069e-003,-0.07363343
5.793500000000092e-003,-0.07332599
5.992500000000118e-003,-0.07300603
6.105500000000133e-003,-0.07283998
6.352500000000166e-003,-0.07251191
6.599500000000199e-003,-0.07222724
6.846500000000232e-003,-0.07198
7.093500000000265e-003,-0.07176518
7.129500000000269e-003,-0.07173634
7.376500000000302e-003,-0.07155371
7.624500000000335e-003,-0.07139432
7.872500000000315e-003,-0.07125616
8.120500000000133e-003,-0.07113612
8.153500000000109e-003,-0.07112145
8.401499999999926e-003,-0.07101929
8.649499999999744e-003,-0.0709306
8.897499999999562e-003,-0.07085359
9.145499999999380e-003,-0.07078683
9.177499999999356e-003,-0.07077885
9.426499999999173e-003,-0.07072163
9.675499999998991e-003,-0.07067204
9.924499999998808e-003,-0.07062912
1.017449999999862e-002,-0.07059169
1.020149999999860e-002,-0.07058787
1.045149999999842e-002,-0.07055593
1.070249999999824e-002,-0.07052815
1.095349999999805e-002,-0.07050407
1.120549999999787e-002,-0.07048309
1.122549999999785e-002,-0.07048154
1.147749999999767e-002,-0.07046354
1.173049999999748e-002,-0.07044804
1.198449999999729e-002,-0.07043457
1.223949999999711e-002,-0.07042277
1.224949999999710e-002,-0.07042229
1.250649999999691e-002,-0.07041204
1.276449999999672e-002,-0.07040322
1.302449999999653e-002,-0.07039559
1.327349999999635e-002,-0.07038927
1.353749999999615e-002,-0.07038343
1.380449999999596e-002,-0.07037842
1.407449999999576e-002,-0.07037401
1.429749999999560e-002,-0.07037079
1.457449999999539e-002,-0.07036746
1.485649999999518e-002,-0.07036448
1.514449999999497e-002,-0.07036197
1.532149999999484e-002,-0.07036054
1.562149999999462e-002,-0.07035851
1.593049999999492e-002,-0.07035673
1.624949999999524e-002,-0.0703553
1.634549999999534e-002,-0.07035482
1.668249999999568e-002,-0.07035363
1.703549999999603e-002,-0.07035255
1.736949999999636e-002,-0.07035172
1.776549999999676e-002,-0.07035089
1.819149999999719e-002,-0.07035017
1.839349999999739e-002,-0.07034993
1.888049999999788e-002,-0.07034934
1.941749999999841e-002,-0.07034898
2.004049999999904e-002,-0.0703485
2.044149999999944e-002,-0.07034838
2.126750000000026e-002,-0.07034814
2.146550000000046e-002,-0.07034802
2.248950000000148e-002,-0.07034779
2.351350000000251e-002,-0.07034779
2.453750000000353e-002,-0.07034767
2.500000000000000e-002,-0.07034779
2.500014000000000e-002,-0.07031286
2.500020000000000e-002,-0.07029796
2.500320800000000e-002,-0.06955242
2.501120800000000e-002,-0.06756794
2.502820800000002e-002,-0.06337892
2.503220800000003e-002,-0.06239875
2.504000000000000e-002,-0.0604926
2.504070000000000e-002,-0.06049621
2.520000000000000e-002,-0.06129256
2.536050000000016e-002,-0.06202477
2.551050000000031e-002,-0.06265104
2.554650000000034e-002,-0.06279349
2.568150000000048e-002,-0.06330252
2.580350000000060e-002,-0.06372988
2.591250000000071e-002,-0.06408739
2.600650000000080e-002,-0.06437826
2.608550000000088e-002,-0.06461102
2.614850000000095e-002,-0.06478912
2.619550000000099e-002,-0.06491804
2.622550000000102e-002,-0.06499839
2.623950000000104e-002,-0.06503546
2.626850000000107e-002,-0.06511134
2.631550000000111e-002,-0.06523156
2.638050000000118e-002,-0.06539267
2.646450000000126e-002,-0.06559229
2.656850000000137e-002,-0.06582648
2.657050000000137e-002,-0.06583083
2.669650000000149e-002,-0.06609619
2.684550000000164e-002,-0.06638628
2.701950000000182e-002,-0.06669533
2.722050000000202e-002,-0.06701607
2.745250000000225e-002,-0.06734329
2.759450000000239e-002,-0.06752312
2.784150000000264e-002,-0.06780332
2.808850000000289e-002,-0.06804669
2.833550000000313e-002,-0.06825805
2.858250000000338e-002,-0.06844151
2.861850000000342e-002,-0.06846619
2.886650000000366e-002,-0.06862283
2.911450000000391e-002,-0.06875885
2.936250000000416e-002,-0.06887686
2.961050000000441e-002,-0.06897938
2.964250000000444e-002,-0.06899154
2.989050000000469e-002,-0.06907892
3.013850000000494e-002,-0.06915462
3.038650000000518e-002,-0.06922054
3.063550000000543e-002,-0.06927776
3.066650000000546e-002,-0.06928432
3.091550000000571e-002,-0.0693332
3.116450000000596e-002,-0.06937563
3.141450000000621e-002,-0.06941247
3.166450000000646e-002,-0.06944442
3.169050000000648e-002,-0.06944752
3.194150000000674e-002,-0.06947494
3.219250000000699e-002,-0.06949866
3.244450000000724e-002,-0.0695194
3.269650000000749e-002,-0.06953728
3.271450000000751e-002,-0.06953847
3.296750000000776e-002,-0.06955385
3.322150000000802e-002,-0.06956708
3.347750000000827e-002,-0.06957889
3.373450000000853e-002,-0.0695889
3.373850000000853e-002,-0.06958902
3.399650000000879e-002,-0.06959784
3.425650000000905e-002,-0.06960547
3.451850000000931e-002,-0.06961203
3.476250000000956e-002,-0.06961739
3.502950000000982e-002,-0.0696224
3.529950000001009e-002,-0.06962669
3.557350000001037e-002,-0.0696305
3.578650000001058e-002,-0.06963301
3.606850000001086e-002,-0.06963599
3.635650000001115e-002,-0.06963861
3.665150000001145e-002,-0.06964076
3.681050000001161e-002,-0.06964183
3.711850000001191e-002,-0.06964362
3.743750000001223e-002,-0.06964517
3.776850000001256e-002,-0.06964648
3.783450000001263e-002,-0.06964672
3.818450000001298e-002,-0.06964779
3.855350000001335e-002,-0.06964874
3.885850000001365e-002,-0.06964946
3.927450000001407e-002,-0.06965017
3.972750000001452e-002,-0.06965077
3.988250000001468e-002,-0.06965089
4.040050000001520e-002,-0.06965148
4.090650000001570e-002,-0.06965184
4.157650000001637e-002,-0.0696522
4.193050000001673e-002,-0.0696522
4.282650000001762e-002,-0.06965256
4.295450000001775e-002,-0.06965256
4.397850000001877e-002,-0.06965268
4.500000000000000e-002,-0.0696528
4.500003000000000e-002,-0.06965649
