time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	V(nc_05)	V(nc_06)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)
5.005178054748944e-003	-7.466476e-002	-6.533540e-002	-3.236284e-001	-3.219707e-001	-1.657742e-003	-1.664789e-001	-1.571495e-001	-1.618143e-001	-1.618143e-001	-2.318143e-001	-2.318143e-001	-1.294514e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.379446e-009	5.379445e-009	-3.109504e-004	3.109504e-004	-1.166145e-011	1.166191e-011	5.391104e-009	3.109782e-004	-3.109836e-004	3.109836e-004	-3.315483e-008	3.315483e-008	1.165646e-011	-1.165926e-011	3.109836e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.007717082123416e-003	-7.691877e-002	-6.308139e-002	-4.823177e-001	-4.787028e-001	-3.614822e-003	-2.480775e-001	-2.342401e-001	-2.411589e-001	-2.411589e-001	-3.111589e-001	-3.111589e-001	-1.929271e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.291171e-009	5.291171e-009	-4.611783e-004	4.611783e-004	-1.729647e-011	1.729693e-011	5.308465e-009	4.612453e-004	-4.612506e-004	4.612506e-004	-7.229643e-008	7.229643e-008	1.729106e-011	-1.729475e-011	4.612506e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.010256109497887e-003	-7.915087e-002	-6.084930e-002	-6.410069e-001	-6.346826e-001	-6.324243e-003	-3.296542e-001	-3.113526e-001	-3.205035e-001	-3.205035e-001	-3.905035e-001	-3.905035e-001	-2.564027e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.218600e-009	5.218600e-009	-6.099303e-004	6.099303e-004	-2.287671e-011	2.287716e-011	5.241475e-009	6.100515e-004	-6.100568e-004	6.100568e-004	-1.264849e-007	1.264849e-007	2.287189e-011	-2.287646e-011	6.100568e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.012795136872359e-003	-8.136106e-002	-5.863912e-002	-7.996961e-001	-7.899100e-001	-9.786006e-003	-4.112090e-001	-3.884871e-001	-3.998481e-001	-3.998481e-001	-4.698481e-001	-4.698481e-001	-3.198784e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.161733e-009	5.161732e-009	-7.572064e-004	7.572064e-004	-2.840216e-011	2.840261e-011	5.190135e-009	7.573969e-004	-7.574021e-004	7.574021e-004	-1.957201e-007	1.957201e-007	2.839894e-011	-2.840439e-011	7.574021e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.015334164246830e-003	-8.354934e-002	-5.645086e-002	-9.583853e-001	-9.443851e-001	-1.400011e-002	-4.927419e-001	-4.656434e-001	-4.791927e-001	-4.791927e-001	-5.491927e-001	-5.491927e-001	-3.833541e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.120570e-009	5.120568e-009	-9.030066e-004	9.030066e-004	-3.387283e-011	3.387328e-011	5.154445e-009	9.032814e-004	-9.032866e-004	9.032866e-004	-2.800022e-007	2.800022e-007	3.387221e-011	-3.387854e-011	9.032866e-004	0.000000e+000	0.000000e+000	0.000000e+000
5.017873191621302e-003	-8.571571e-002	-5.428451e-002	-1.117074e+000	-1.098108e+000	-1.896656e-002	-5.742528e-001	-5.428216e-001	-5.585373e-001	-5.585373e-001	-6.285374e-001	-6.285374e-001	-4.468298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.095110e-009	5.095108e-009	-1.047331e-003	1.047331e-003	-3.928871e-011	3.928917e-011	5.134404e-009	1.047705e-003	-1.047710e-003	1.047710e-003	-3.793311e-007	3.793311e-007	3.929169e-011	-3.929891e-011	1.047710e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.019873191621302e-003	-8.740747e-002	-5.259275e-002	-1.242074e+000	-1.218693e+000	-2.338150e-002	-6.384446e-001	-6.036299e-001	-6.210373e-001	-6.210373e-001	-6.910374e-001	-6.910374e-001	-4.968298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.055721e-009	5.055719e-009	-1.160029e-003	1.160029e-003	-4.351821e-011	4.351866e-011	5.099232e-009	1.160492e-003	-1.160497e-003	1.160497e-003	-4.676299e-007	4.676299e-007	4.350759e-011	-4.352036e-011	1.160497e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.021873191621303e-003	-8.908623e-002	-5.091405e-002	-1.367074e+000	-1.338829e+000	-2.824547e-002	-7.026233e-001	-6.644511e-001	-6.835373e-001	-6.835373e-001	-7.535374e-001	-7.535374e-001	-5.468298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-5.016639e-009	5.016636e-009	-1.271846e-003	1.271846e-003	-4.771501e-011	4.771546e-011	5.064354e-009	1.272406e-003	-1.272411e-003	1.272411e-003	-5.649094e-007	5.649094e-007	4.771405e-011	-4.771640e-011	1.272411e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.023873191621303e-003	-9.075195e-002	-4.924828e-002	-1.492074e+000	-1.458519e+000	-3.355496e-002	-7.667891e-001	-7.252854e-001	-7.460373e-001	-7.460373e-001	-8.160374e-001	-8.160374e-001	-5.968298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.977863e-009	4.977860e-009	-1.382790e-003	1.382790e-003	-5.187937e-011	5.187982e-011	5.029743e-009	1.383456e-003	-1.383461e-003	1.383461e-003	-6.710992e-007	6.710992e-007	5.188521e-011	-5.189134e-011	1.383461e-003	0.000000e+000	0.000000e+000	0.000000e+000
5.025873191621303e-003	-9.240478e-002	-4.759532e-002	-1.617074e+000	-1.577768e+000	-3.930648e-002	-8.309420e-001	-7.861325e-001	-8.085373e-001	-8.085373e-001	-8.785373e-001	-8.785373e-001	-6.468298e-001	0.000000e+000	-2.500000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.939390e-009	4.939386e-009	-1.492866e-003	1.492866e-003	-5.601154e-011	5.601199e-011	4.995399e-009	1.493647e-003	-1.493652e-003	1.493652e-003	-7.861297e-007	7.861297e-007	5.601185e-011	-5.601467e-011	1.493652e-003	0.000000e+000	0.000000e+000	0.000000e+000
