time,"V(N008,N005)","V(N009,N004)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),V(nc_01),V(nc_02),V(nc_03),V(nc_04),V(nc_05),V(nc_06),I(C1),I(C2),I(C3),I(C4),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(V1),I(V2),I(V3),I(V4),I(V5),I(V6)
0.0,-0.07,-0.07,0.0,-2.1000000000000002e-20,-2.1000000000000002e-20,-2.1210000000000002e-20,-2.1210000000000002e-20,-2.120998e-20,-2.120998e-20,-0.07,-0.07,0.0,0.0,0.0,0.0,-0.07,0.0,4.199999999999999e-25,4.199999999999999e-25,1.0499999999999998e-38,1.0499999999999998e-38,-4.206447e-35,-4.206447e-35,0.0,0.0,4.199999999999999e-25,4.199999999999999e-25,4.199999999999999e-25,4.199999999999999e-25,-1.2751819999999999e-43,-1.2751819999999999e-43,-4.199999999999999e-25,0.0,0.0,0.0
0.001006310719994777,-0.07000009,-0.07000009,0.0,-1.38216e-12,-1.38216e-12,-1.496674e-12,-1.496674e-12,-9.161283e-08,-9.161283e-08,-0.07000009,-0.07000009,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,2.013852e-16,2.013852e-16,2.290283e-16,2.290283e-16,0.0,-9.929129e-29,2.2902840000000004e-16,2.2902840000000004e-16,2.76432e-17,2.76432e-17,6.481738e-16,6.481738e-16,-2.2902840000000004e-16,0.0,0.0,0.0
0.002030310719994708,-0.07000009,-0.07000009,0.0,-1.786264e-12,-1.786264e-12,-1.900778e-12,-1.900778e-12,-9.161322e-08,-9.161322e-08,-0.07000009,-0.07000009,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,1.9330310000000001e-16,1.9330310000000001e-16,2.290283e-16,2.290283e-16,0.0,-9.424257999999999e-29,2.290283e-16,2.290283e-16,3.5725290000000007e-17,3.5725290000000007e-17,-2.2809339999999997e-17,-2.2809339999999997e-17,-2.290283e-16,0.0,0.0,0.0
0.0030543107199948443,-0.07000009,-0.07000009,0.0,-2.1741509999999997e-12,-2.1741509999999997e-12,-2.288665e-12,-2.288665e-12,-9.161360999999999e-08,-9.161360999999999e-08,-0.07000009,-0.07000009,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,1.8554529999999999e-16,1.8554529999999999e-16,2.290283e-16,2.290283e-16,0.0,-9.424257999999999e-29,2.290283e-16,2.290283e-16,4.348301999999999e-17,4.348301999999999e-17,1.9458060000000001e-16,1.9458060000000001e-16,-2.290283e-16,0.0,0.0,0.0
0.0040783107199949785,-0.07000009,-0.07000009,0.0,-2.54647e-12,-2.54647e-12,-2.660984e-12,-2.660984e-12,-9.161398e-08,-9.161398e-08,-0.07000009,-0.07000009,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,1.780989e-16,1.780989e-16,2.290283e-16,2.290283e-16,0.0,-9.424257999999999e-29,2.290283e-16,2.290283e-16,5.092941e-17,5.092941e-17,-3.1931809999999996e-17,-3.1931809999999996e-17,-2.290283e-16,0.0,0.0,0.0
0.005,-0.07000009,-0.07000009,0.0,-2.86882e-12,-2.86882e-12,-3.005173e-12,-3.005173e-12,-9.161633e-08,-9.161633e-08,-0.07000009,-0.07000009,0.0,0.0,0.0,0.0,-0.07,0.0,4.3672380000000006e-17,4.3672380000000006e-17,2.1532930000000002e-16,2.1532930000000002e-16,2.2903330000000004e-16,2.2903330000000004e-16,0.0,-9.424257999999999e-29,2.727057e-16,2.727057e-16,5.73764e-17,5.73764e-17,-5.231847e-17,-5.231847e-17,-2.727057e-16,0.0,0.0,0.0
0.005000002304318532,-0.07000213,-0.06999804,-0.00014401989999999999,-0.0001440191,-8.627785e-10,-7.405529e-05,-6.996462e-05,-7.21016e-05,-7.210154999999999e-05,-0.0700721,-0.0700721,-5.760795999999999e-05,0.0,-0.05760796,0.0,-0.07,0.0,-3.571769e-09,3.571769e-09,-1.399275e-07,1.399275e-07,-4.884263e-15,5.342329e-15,3.5717740000000004e-09,1.363557e-07,-1.399275e-07,1.399275e-07,-1.714082e-14,1.725557e-14,4.944977e-15,-5.618531e-15,1.399275e-07,0.0,0.0,0.0
0.005000011470138907,-0.07001046,-0.06998974,-0.0007168837,-0.0007168746,-9.067413e-09,-0.0003688021,-0.0003480816,-0.00035853349999999997,-0.0003585334,-0.07035854,-0.07035854,-0.0002867535,0.0,-0.2867535,0.0,-0.07,0.0,-5.462236e-09,5.462236e-09,-6.961449e-07,6.961449e-07,-2.5671499999999998e-14,2.612957e-14,5.462260999999999e-09,6.906828e-07,-6.961450999999999e-07,6.961450999999999e-07,-1.812335e-13,1.8134820000000003e-13,2.6163479999999997e-14,-2.5988850000000003e-14,6.961450999999999e-07,0.0,0.0,0.0
0.0050001,-0.07009101,-0.06990917,-0.00625,-0.006249393000000001,-6.070697e-07,-0.00321592,-0.00303408,-0.0031250920000000003,-0.0031250920000000003,-0.07312509,-0.07312509,-0.0025,0.0,-2.5,0.0,-0.07,0.0,-5.603106e-09,5.603104999999999e-09,-6.066934e-06,6.066934e-06,-2.270712e-13,2.275293e-13,5.603332e-09,6.061342e-06,-6.066944999999999e-06,6.066944999999999e-06,-1.214128e-11,1.2141389999999999e-11,2.2590170000000002e-13,-2.2693779999999998e-13,6.066944999999999e-06,0.0,0.0,0.0
0.005002639027374472,-0.07238884,-0.06761133,-0.1649392,-0.1644862,-0.0004530037,-0.08485837,-0.08008085,-0.0824697,-0.0824697,-0.1524697,-0.1524697,-0.06597568,0.0,-2.5,0.0,-0.07,0.0,-5.483424e-09,5.483423e-09,-0.0001592466,0.0001592466,-5.971653e-12,5.972112e-12,5.489393e-09,0.0001592502,-0.0001592557,0.0001592557,-9.060072e-09,9.060072e-09,5.968069e-12,-5.9699900000000005e-12,0.0001592557,0.0,0.0,0.0
0.005005178054748944,-0.07466476,-0.0653354,-0.32362840000000004,-0.32197070000000005,-0.001657742,-0.16647889999999999,-0.1571495,-0.16181429999999997,-0.16181429999999997,-0.2318143,-0.2318143,-0.1294514,0.0,-2.5,0.0,-0.07,0.0,-5.379446e-09,5.379444999999999e-09,-0.0003109504,0.0003109504,-1.166145e-11,1.166191e-11,5.391104e-09,0.0003109782,-0.0003109836,0.0003109836,-3.315483e-08,3.315483e-08,1.165646e-11,-1.1659260000000001e-11,0.0003109836,0.0,0.0,0.0
0.005007717082123416,-0.07691877,-0.06308139,-0.48231769999999996,-0.47870280000000004,-0.003614822,-0.2480775,-0.23424009999999998,-0.24115889999999998,-0.24115889999999998,-0.3111589,-0.3111589,-0.1929271,0.0,-2.5,0.0,-0.07,0.0,-5.291170999999999e-09,5.291170999999999e-09,-0.0004611783,0.0004611783,-1.7296470000000002e-11,1.729693e-11,5.308465e-09,0.0004612453,-0.00046125059999999995,0.00046125059999999995,-7.229643e-08,7.229643e-08,1.729106e-11,-1.729475e-11,0.00046125059999999995,0.0,0.0,0.0
0.005010256109497887,-0.07915087,-0.0608493,-0.6410069,-0.6346826,-0.006324243,-0.3296542,-0.3113526,-0.3205035,-0.3205035,-0.3905035,-0.3905035,-0.2564027,0.0,-2.5,0.0,-0.07,0.0,-5.2186e-09,5.2186e-09,-0.0006099303,0.0006099303,-2.287671e-11,2.287716e-11,5.241475e-09,0.0006100515,-0.0006100568,0.0006100568,-1.264849e-07,1.264849e-07,2.287189e-11,-2.287646e-11,0.0006100568,0.0,0.0,0.0
0.005012795136872359,-0.08136106,-0.05863912,-0.7996960999999999,-0.78991,-0.009786006,-0.411209,-0.3884871,-0.3998481,-0.3998481,-0.4698481,-0.4698481,-0.3198784,0.0,-2.5,0.0,-0.07,0.0,-5.161733e-09,5.161732e-09,-0.0007572064,0.0007572064,-2.8402159999999997e-11,2.8402609999999998e-11,5.1901350000000005e-09,0.0007573969,-0.0007574021,0.0007574021,-1.9572010000000003e-07,1.9572010000000003e-07,2.8398940000000002e-11,-2.840439e-11,0.0007574021,0.0,0.0,0.0
0.0050153341642468294,-0.08354934,-0.05645086,-0.9583853000000001,-0.9443851000000001,-0.01400011,-0.4927419,-0.46564340000000004,-0.47919269999999997,-0.47919269999999997,-0.5491927,-0.5491927,-0.3833541,0.0,-2.5,0.0,-0.07,0.0,-5.12057e-09,5.120568e-09,-0.0009030066,0.0009030066,-3.387283e-11,3.387328e-11,5.154445e-09,0.0009032814,-0.0009032866,0.0009032866,-2.800022e-07,2.800022e-07,3.387221e-11,-3.387854e-11,0.0009032866,0.0,0.0,0.0
0.005017873191621302,-0.08571571,-0.05428451,-1.117074,-1.098108,-0.01896656,-0.5742528,-0.5428215999999999,-0.5585373,-0.5585373,-0.6285374,-0.6285374,-0.4468298,0.0,-2.5,0.0,-0.07,0.0,-5.095109999999999e-09,5.095108000000001e-09,-0.001047331,0.001047331,-3.928871e-11,3.928917e-11,5.1344040000000004e-09,0.001047705,-0.00104771,0.00104771,-3.793311e-07,3.793311e-07,3.929169e-11,-3.929891e-11,0.00104771,0.0,0.0,0.0
0.005019873191621302,-0.08740747,-0.05259275,-1.242074,-1.218693,-0.0233815,-0.6384446,-0.6036299,-0.6210373,-0.6210373,-0.6910374,-0.6910374,-0.4968298,0.0,-2.5,0.0,-0.07,0.0,-5.0557209999999995e-09,5.055719e-09,-0.001160029,0.001160029,-4.3518209999999996e-11,4.351866e-11,5.099232e-09,0.001160492,-0.001160497,0.001160497,-4.676299e-07,4.676299e-07,4.3507590000000005e-11,-4.3520359999999997e-11,0.001160497,0.0,0.0,0.0
0.0050218731916213035,-0.08908623,-0.05091405,-1.367074,-1.338829,-0.02824547,-0.7026233000000001,-0.6644511,-0.6835373,-0.6835373,-0.7535374,-0.7535374,-0.5468298,0.0,-2.5,0.0,-0.07,0.0,-5.016639e-09,5.016636e-09,-0.001271846,0.001271846,-4.771501e-11,4.771546e-11,5.064353999999999e-09,0.001272406,-0.001272411,0.001272411,-5.649094e-07,5.649094e-07,4.771405e-11,-4.77164e-11,0.001272411,0.0,0.0,0.0
0.005023873191621303,-0.09075195,-0.04924828,-1.492074,-1.4585190000000001,-0.03355496,-0.7667891,-0.7252854000000001,-0.7460373,-0.7460373,-0.8160374,-0.8160374,-0.5968298000000001,0.0,-2.5,0.0,-0.07,0.0,-4.977863e-09,4.977859999999999e-09,-0.00138279,0.00138279,-5.1879370000000004e-11,5.187982e-11,5.029743e-09,0.0013834560000000001,-0.0013834610000000001,0.0013834610000000001,-6.710991999999999e-07,6.710991999999999e-07,5.1885209999999996e-11,-5.189134e-11,0.0013834610000000001,0.0,0.0,0.0
0.005025873191621303,-0.09240478,-0.04759532,-1.617074,-1.577768,-0.03930648,-0.830942,-0.7861325,-0.8085373,-0.8085373,-0.8785373,-0.8785373,-0.6468298000000001,0.0,-2.5,0.0,-0.07,0.0,-4.93939e-09,4.939385999999999e-09,-0.001492866,0.001492866,-5.601154e-11,5.601199e-11,4.995399e-09,0.001493647,-0.001493652,0.001493652,-7.861296999999999e-07,7.861296999999999e-07,5.601185e-11,-5.601467e-11,0.001493652,0.0,0.0,0.0
0.005028873191621304,-0.09486014,-0.04513997,-1.8045740000000001,-1.7558189999999998,-0.04875505,-0.9271473,-0.8774271999999999,-0.9022873,-0.9022873,-0.9722873,-0.9722873,-0.7218298000000001,0.0,-2.5,0.0,-0.07,0.0,-4.882242999999999e-09,4.88224e-09,-0.001656369,0.001656369,-6.215000999999999e-11,6.215044000000001e-11,4.944406e-09,0.0016573389999999999,-0.001657344,0.001657344,-9.751009e-07,9.751009e-07,6.216339e-11,-6.216831999999999e-11,0.001657344,0.0,0.0,0.0
0.005031873191621304,-0.09728712,-0.04271305,-1.9920740000000001,-1.932896,-0.05917887,-1.023324,-0.9687502,-0.9960373,-0.9960373,-1.0660370000000001,-1.0660370000000001,-0.7968298,0.0,-2.5,0.0,-0.07,0.0,-4.8257659999999995e-09,4.8257609999999996e-09,-0.0018179589999999999,0.0018179589999999999,-6.821745e-11,6.821788e-11,4.893984999999999e-09,0.0018191379999999999,-0.0018191429999999998,0.0018191429999999998,-1.183578e-06,1.183578e-06,6.821409e-11,-6.82247e-11,0.0018191429999999998,0.0,0.0,0.0
0.0050348731916213035,-0.09968603,-0.04031408,-2.179574,-2.109008,-0.07056656,-1.119473,-1.060101,-1.089787,-1.089787,-1.1597870000000001,-1.1597870000000001,-0.8718298000000001,0.0,-2.5,0.0,-0.07,0.0,-4.769948000000001e-09,4.769944e-09,-0.0019776579999999998,0.0019776579999999998,-7.42147e-11,7.421513000000001e-11,4.844157999999999e-09,0.001979065,-0.001979069,0.001979069,-1.4113310000000002e-06,1.4113310000000002e-06,7.421115999999999e-11,-7.422035e-11,0.001979069,0.0,0.0,0.0
0.005037873191621305,-0.1020572,-0.03794301,-2.367074,-2.284168,-0.08290683,-1.215594,-1.1514799999999998,-1.183537,-1.183537,-1.2535370000000001,-1.2535370000000001,-0.9468298,0.0,-2.5,0.0,-0.07,0.0,-4.714785e-09,4.714779e-09,-0.002135488,0.002135488,-8.014261e-11,8.014303e-11,4.794925e-09,0.0021371420000000003,-0.0021371470000000003,0.0021371470000000003,-1.658137e-06,1.658137e-06,8.014543e-11,-8.014609000000001e-11,0.0021371470000000003,0.0,0.0,0.0
0.00504,-0.10372229999999999,-0.03627777,-2.5,-2.4078,-0.09220029,-1.283722,-1.216278,-1.25,-1.25,-1.32,-1.32,-1.0,0.0,-2.5,0.0,-0.07,0.0,-4.6816090000000004e-09,4.681616e-09,-0.002246311,0.002246311,-8.430542e-11,8.430584000000001e-11,4.765921e-09,0.00224815,-0.002248155,0.002248155,-1.844006e-06,1.844006e-06,8.433112e-11,-8.430981999999999e-11,0.002248155,0.0,0.0,0.0
0.0050401000000000005,-0.1037093,-0.03629076,-2.5,-2.407351,-0.09264932,-1.283709,-1.216291,-1.25,-1.25,-1.32,-1.32,-1.0025,0.0,-2.5,0.0,-0.07,0.0,-1.039028e-09,1.0390239999999998e-09,-0.00224543,0.00224543,-8.427286e-11,8.427328e-11,1.1232939999999998e-09,0.002247282,-0.002247283,0.002247283,-1.852986e-06,1.852986e-06,8.427229e-11,-8.42714e-11,0.002247283,0.0,0.0,0.0
0.0050403,-0.10368310000000001,-0.03631699,-2.5,-2.406453,-0.09354685,-1.283683,-1.216317,-1.25,-1.25,-1.32,-1.32,-1.0075,0.0,-2.5,0.0,-0.07,0.0,7.841909e-10,-7.841955e-10,-0.002243669,0.002243669,-8.420756999999999e-11,8.420799e-11,-6.999845e-10,0.002245541,-0.00224554,0.00224554,-1.8709370000000001e-06,1.8709370000000001e-06,8.420414e-11,-8.42151e-11,0.00224554,0.0,0.0,0.0
0.0050461857142857156,-0.1029237,-0.03707644,-2.5,-2.380379,-0.11962089999999999,-1.282924,-1.217076,-1.25,-1.25,-1.32,-1.32,-1.154643,0.0,-2.5,0.0,-0.07,0.0,7.663137e-10,-7.663187e-10,-0.002192518,0.002192518,-8.230898e-11,8.230938e-11,-6.840047e-10,0.002194911,-0.002194911,0.002194911,-2.3924180000000002e-06,2.3924180000000002e-06,8.230514e-11,-8.231721e-11,0.002194911,0.0,0.0,0.0
0.00505207142857143,-0.10218060000000001,-0.0378195,-2.5,-2.354868,-0.1451325,-1.282181,-1.217819,-1.25,-1.25,-1.32,-1.32,-1.301786,0.0,-2.5,0.0,-0.07,0.0,7.48822e-10,-7.488274e-10,-0.002142471,0.002142471,-8.045135e-11,8.045174e-11,-6.683705e-10,0.002145374,-0.002145374,0.002145374,-2.9026490000000003e-06,2.9026490000000003e-06,8.044673e-11,-8.04596e-11,0.002145374,0.0,0.0,0.0
0.005057957142857146,-0.1014539,-0.03854617,-2.5,-2.329918,-0.1700815,-1.281454,-1.218546,-1.25,-1.25,-1.32,-1.32,-1.4489290000000001,0.0,-2.5,0.0,-0.07,0.0,7.317157e-10,-7.317215e-10,-0.002093527,0.002093527,-7.863468e-11,7.863505e-11,-6.53082e-10,0.00209693,-0.002096929,0.002096929,-3.401631e-06,3.401631e-06,7.862893000000001e-11,-7.864225e-11,0.002096929,0.0,0.0,0.0
0.00506384285714286,-0.1007437,-0.03925645,-2.5,-2.305532,-0.1944681,-1.280744,-1.219256,-1.25,-1.25,-1.32,-1.32,-1.596071,0.0,-2.5,0.0,-0.07,0.0,7.14995e-10,-7.15001e-10,-0.002045687,0.002045687,-7.685896e-11,7.685932e-11,-6.381392e-10,0.002049577,-0.002049576,0.002049576,-3.889363e-06,3.889363e-06,7.685173e-11,-7.686516999999999e-11,0.002049576,0.0,0.0,0.0
0.005069728571428575,-0.10004980000000001,-0.03995034,-2.5,-2.281708,-0.2182922,-1.28005,-1.21995,-1.25,-1.25,-1.32,-1.32,-1.743214,0.0,-2.5,0.0,-0.07,0.0,6.986598e-10,-6.986659e-10,-0.00199895,0.00199895,-7.51242e-11,7.512455e-11,-6.235421e-10,0.002003317,-0.002003316,0.002003316,-4.3658449999999995e-06,4.3658449999999995e-06,7.511513e-11,-7.512836e-11,0.002003316,0.0,0.0,0.0
0.00507561428571429,-0.09937225,-0.04062785,-2.5,-2.2584459999999997,-0.2415538,-1.279372,-1.220628,-1.25,-1.25,-1.32,-1.32,-1.890357,0.0,-2.5,0.0,-0.07,0.0,6.827102e-10,-6.827163e-10,-0.001953317,0.001953317,-7.34304e-11,7.343073000000001e-11,-6.092906e-10,0.0019581489999999997,-0.001958148,0.001958148,-4.831077000000001e-06,4.831077000000001e-06,7.341912e-11,-7.343181999999999e-11,0.001958148,0.0,0.0,0.0
0.005081500000000004,-0.09871113,-0.04128897,-2.5,-2.235747,-0.264253,-1.2787110000000002,-1.2212889999999998,-1.25,-1.25,-1.32,-1.32,-2.0375,0.0,-2.5,0.0,-0.07,0.0,6.67146e-10,-6.67152e-10,-0.0019087870000000001,0.0019087870000000001,-7.177756e-11,7.177788e-11,-5.953849e-10,0.0019140729999999999,-0.0019140720000000002,0.0019140720000000002,-5.285059e-06,5.285059e-06,7.176372e-11,-7.177554000000001e-11,0.0019140720000000002,0.0,0.0,0.0
0.0050825000000000045,-0.09860015,-0.04139996,-2.5,-2.231937,-0.2680631,-1.2786,-1.2214,-1.25,-1.25,-1.32,-1.32,-2.0625,0.0,-2.5,0.0,-0.07,0.0,6.645335e-10,-6.645397e-10,-0.001901312,0.001901312,-7.150013000000001e-11,7.150044000000001e-11,-5.930478e-10,0.001906674,-0.001906674,0.001906674,-5.361261e-06,5.361261e-06,7.148009000000001e-11,-7.149902e-11,0.001906674,0.0,0.0,0.0
0.005100100000000001,-0.09671652,-0.04328358,-2.5,-2.167266,-0.3327343,-1.276716,-1.223284,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,6.186359e-10,-6.186425e-10,-0.001774444,0.001774444,-6.679108e-11,6.679135e-11,-5.518326e-10,0.001781099,-0.001781099,0.001781099,-6.654685e-06,6.654685e-06,6.680381e-11,-6.680869e-11,0.001781099,0.0,0.0,0.0
0.005121014285714289,-0.09466958,-0.04533055,-2.5,-2.0969860000000002,-0.40301370000000003,-1.27467,-1.22533,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,5.711465e-10,-5.711528e-10,-0.0016365729999999999,0.0016365729999999999,-6.167366e-11,6.167389e-11,-5.094679e-10,0.0016446339999999999,-0.001644633,0.001644633,-8.060275e-06,8.060275e-06,6.167451999999999e-11,-6.168408e-11,0.001644633,0.0,0.0,0.0
0.0051419285714285785,-0.09275677,-0.04724337,-2.5,-2.031312,-0.4686875,-1.272757,-1.227243,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,5.266564e-10,-5.266623e-10,-0.0015077379999999998,0.0015077379999999998,-5.6891619999999995e-11,5.689179e-11,-4.697653e-10,0.0015171120000000001,-0.0015171120000000001,0.0015171120000000001,-9.37375e-06,9.37375e-06,5.688458e-11,-5.68969e-11,0.0015171120000000001,0.0,0.0,0.0
0.005162842857142865,-0.09097808,-0.04902204,-2.5,-1.9702439999999999,-0.5297555,-1.2709780000000002,-1.2290219999999998,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,4.851655e-10,-4.851712e-10,-0.0013879379999999998,0.0013879379999999998,-5.2444940000000004e-11,5.2445069999999995e-11,-4.327249e-10,0.001398533,-0.001398533,0.001398533,-1.059511e-05,1.059511e-05,5.243397e-11,-5.244715e-11,0.001398533,0.0,0.0,0.0
