time,"V(N008,N005)","V(N009,N004)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),V(nc_01),V(nc_02),V(nc_03),V(nc_04),V(nc_05),V(nc_06),V(nc_07),V(nc_08),I(C1),I(C2),I(C3),I(C4),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(V1),I(V2),I(V3),I(V4),I(V5),I(V6),I(V7)
0.005000010054571155,-0.10619010000000001,-0.03381014,-2.5,-2.499975,-2.4791779999999997e-05,-1.28619,-1.21381,-1.25,-1.25,-1.32,-1.32,-0.0002513643,0.0,-0.2513643,0.0,-0.07,0.0,-0.0006284107,0.0,-1.489908e-05,1.489908e-05,-0.00242757,0.00242757,-9.047475e-11,9.047521e-11,1.4899170000000001e-05,0.002412671,-0.00242757,0.00242757,-4.958355e-10,4.958357e-10,9.047364e-11,-9.047447e-11,0.00242757,0.0,0.0,0.0,0.0
0.005000010163713466,-0.10631780000000002,-0.03368235,-2.5,-2.499975,-2.532163e-05,-1.286318,-1.213682,-1.25,-1.25,-1.32,-1.32,-0.0002540928,0.0,-0.2540928,0.0,-0.07,0.0,-0.0006352321,0.0,-6.134575e-06,6.134575e-06,-0.002427313,0.002427313,-9.079391999999999e-11,9.079438e-11,6.134665999999999e-06,0.002421179,-0.002427314,0.002427314,-5.064326e-10,5.064327e-10,9.077614e-11,-9.07885e-11,0.002427314,0.0,0.0,0.0,0.0
0.005000010381998086,-0.10639380000000001,-0.03360629,-2.5,-2.4999740000000004,-2.638127e-05,-1.286394,-1.213606,-1.25,-1.25,-1.32,-1.32,-0.0002595499,0.0,-0.2595499,0.0,-0.07,0.0,-0.0006488749,0.0,-9.115345999999999e-07,9.115345999999999e-07,-0.002427159,0.002427159,-9.098406999999999e-11,9.098453000000001e-11,9.116254999999999e-07,0.0024262479999999998,-0.00242716,0.00242716,-5.276253e-10,5.276255e-10,9.095751e-11,-9.097421999999999e-11,0.00242716,0.0,0.0,0.0,0.0
0.005000010818567328,-0.10640739999999999,-0.0335927,-2.5,-2.499971,-2.8500500000000003e-05,-1.286407,-1.213593,-1.25,-1.25,-1.32,-1.32,-0.0002704642,0.0,-0.27046420000000004,0.0,-0.07,0.0,-0.0006761603999999999,0.0,3.32709e-08,-3.32709e-08,-0.0024271279999999998,0.0024271279999999998,-9.101832e-11,9.101878e-11,-3.317988e-08,0.002427161,-0.0024271279999999998,0.0024271279999999998,-5.700098e-10,5.7001e-10,9.100663000000001e-11,-9.10176e-11,0.0024271279999999998,0.0,0.0,0.0,0.0
0.0050000112870647075,-0.1064066,-0.03359354,-2.5,-2.4999689999999997,-3.0774699999999995e-05,-1.286407,-1.213593,-1.25,-1.25,-1.32,-1.32,-0.0002821766,0.0,-0.28217659999999994,0.0,-0.07,0.0,-0.0007054415,0.0,-2.2903330000000003e-08,2.290332e-08,-0.002427125,0.002427125,-9.101611e-11,9.101657e-11,2.2994340000000003e-08,0.002427102,-0.002427125,0.002427125,-6.154939e-10,6.15494e-10,9.10081e-11,-9.102148e-11,0.002427125,0.0,0.0,0.0,0.0
0.0050000122240594705,-0.1064068,-0.0335933,-2.5,-2.499965,-3.532309e-05,-1.286407,-1.213593,-1.25,-1.25,-1.32,-1.32,-0.0003056015,0.0,-0.30560149999999997,0.0,-0.07,0.0,-0.0007640037,0.0,6.732338000000001e-09,-6.732355e-09,-0.002427115,0.002427115,-9.101686e-11,9.101731999999999e-11,-6.64134e-09,0.0024271220000000003,-0.002427116,0.002427116,-7.064617e-10,7.064618e-10,9.09979e-11,-9.100743000000001e-11,0.002427116,0.0,0.0,0.0,0.0
0.005000014098048993,-0.1064066,-0.03359354,-2.5,-2.499956,-4.441981e-05,-1.286407,-1.213593,-1.25,-1.25,-1.32,-1.32,-0.0003524512,0.0,-0.3524512,0.0,-0.07,0.0,-0.0008811280999999999,0.0,-1.258413e-09,1.2583989999999998e-09,-0.002427097,0.002427097,-9.10159e-11,9.101635999999999e-11,1.349406e-09,0.002427097,-0.002427098,0.002427098,-8.883961e-10,8.883962e-10,9.097709e-11,-9.099166e-11,0.002427098,0.0,0.0,0.0,0.0
0.005000017846028041,-0.10640610000000002,-0.03359401,-2.5,-2.499937,-6.2613e-05,-1.286406,-1.213594,-1.25,-1.25,-1.32,-1.32,-0.0004461507,0.0,-0.44615070000000007,0.0,-0.07,0.0,-0.001115377,0.0,1.7417939999999999e-09,-1.7418069999999999e-09,-0.0024270620000000002,0.0024270620000000002,-9.101469e-11,9.101515e-11,-1.6508020000000001e-09,0.002427065,-0.0024270629999999997,0.0024270629999999997,-1.25226e-09,1.25226e-09,9.097526e-11,-9.099978e-11,0.0024270629999999997,0.0,0.0,0.0,0.0
0.0050000253419861355,-0.106405,-0.03359509,-2.5,-2.499901,-9.899837e-05,-1.286405,-1.213595,-1.25,-1.25,-1.32,-1.32,-0.0006335496,0.0,-0.6335496,0.0,-0.07,0.0,-0.0015838739999999999,0.0,4.366439e-10,-4.366415e-10,-0.00242699,0.00242699,-9.101199e-11,9.101245e-11,-3.456465e-10,0.0024269929999999997,-0.002426992,0.002426992,-1.979967e-09,1.979967e-09,9.099537e-11,-9.10076e-11,0.002426992,0.0,0.0,0.0,0.0
0.005000070317734707,-0.10639860000000001,-0.03360152,-2.5,-2.499683,-0.0003172868,-1.286399,-1.213601,-1.25,-1.25,-1.32,-1.32,-0.0017579429999999999,0.0,-1.757943,0.0,-0.07,0.0,-0.004394859,0.0,8.489415e-10,-8.489353e-10,-0.002426562,0.002426562,-9.099611e-11,9.099656999999999e-11,-7.579521e-10,0.002426569,-0.002426568,0.002426568,-6.345736e-09,6.345736e-09,9.099019000000001e-11,-9.098686999999999e-11,0.002426568,0.0,0.0,0.0,0.0
0.0050001,-0.10639389999999999,-0.03360617,-2.5,-2.499539,-0.0004613344,-1.286394,-1.213606,-1.25,-1.25,-1.32,-1.32,-0.0025,0.0,-2.5,0.0,-0.07,0.0,-0.00625,0.0,-3.167872e-08,3.167872e-08,-0.00242628,0.00242628,-9.098444e-11,9.09849e-11,3.176972e-08,0.0024262579999999997,-0.002426289,0.002426289,-9.226687e-09,9.226687e-09,9.098559e-11,-9.099625e-11,0.002426289,0.0,0.0,0.0,0.0
0.005000105996766476,-0.10639349999999999,-0.03360665,-2.5,-2.49951,-0.0004904331,-1.2863930000000001,-1.2136069999999999,-1.25,-1.25,-1.32,-1.32,-0.002649919,0.0,-2.5,0.0,-0.07,0.0,-0.006624798,0.0,-1.015224e-08,1.0152259999999999e-08,-0.002426223,0.002426223,-9.09831e-11,9.098355999999999e-11,1.024324e-08,0.002426222,-0.002426232,0.002426232,-9.808662e-09,9.808662e-09,9.099795e-11,-9.0983e-11,0.002426232,0.0,0.0,0.0,0.0
0.0050001179902994285,-0.10639189999999998,-0.0336082,-2.5,-2.4994509999999996,-0.0005486286,-1.286392,-1.213608,-1.25,-1.25,-1.32,-1.32,-0.002949758,0.0,-2.5,0.0,-0.07,0.0,-0.007374394,0.0,8.44589e-10,-8.445698e-10,-0.0024261079999999997,0.0024261079999999997,-9.097927e-11,9.097972e-11,-7.536009e-10,0.00242612,-0.002426119,0.002426119,-1.0972569999999999e-08,1.0972569999999999e-08,9.099121e-11,-9.097690999999999e-11,0.002426119,0.0,0.0,0.0,0.0
0.0050058154202566535,-0.10559660000000001,-0.03440348,-2.5,-2.472148,-0.02785217,-1.2855969999999999,-1.2144030000000001,-1.25,-1.25,-1.32,-1.32,-0.1453855,0.0,-2.5,0.0,-0.07,0.0,-0.3634637,0.0,8.983937e-10,-8.983845e-10,-0.002372546,0.002372546,-8.899115e-11,8.89916e-11,-8.094006e-10,0.0023731029999999997,-0.002373102,0.002373102,-5.570435e-07,5.570435e-07,8.899222e-11,-8.89891e-11,0.002373102,0.0,0.0,0.0,0.0
0.0050115128502138786,-0.10481800000000001,-0.03518213,-2.5,-2.445415,-0.05458481,-1.284818,-1.215182,-1.25,-1.25,-1.32,-1.32,-0.2878212,0.0,-2.5,0.0,-0.07,0.0,-0.7195531,0.0,9.078702e-10,-9.078691e-10,-0.002320103,0.002320103,-8.704461e-11,8.704504e-11,-8.208283e-10,0.002321195,-0.002321194,0.002321194,-1.091696e-06,1.091696e-06,8.703831999999999e-11,-8.70447e-11,0.002321194,0.0,0.0,0.0,0.0
0.005017210280171103,-0.104056,-0.03594414,-2.5,-2.419253,-0.08074653,-1.2840559999999999,-1.2159440000000001,-1.25,-1.25,-1.32,-1.32,-0.43025699999999995,0.0,-2.5,0.0,-0.07,0.0,-1.075642,0.0,8.730182e-10,-8.730237e-10,-0.00226878,0.00226878,-8.513963000000001e-11,8.514006e-11,-7.878839e-10,0.002270396,-0.002270395,0.002270395,-1.614931e-06,1.614931e-06,8.512953000000001e-11,-8.51437e-11,0.002270395,0.0,0.0,0.0,0.0
0.005022907710128328,-0.1033106,-0.0366895,-2.5,-2.393663,-0.10633730000000001,-1.283311,-1.216689,-1.25,-1.25,-1.32,-1.32,-0.5726926999999999,0.0,-2.5,0.0,-0.07,0.0,-1.431732,0.0,7.93838e-10,-7.938482e-10,-0.0022185770000000002,0.0022185770000000002,-8.327623e-11,8.327664000000001e-11,-7.105674e-10,0.002220705,-0.002220704,0.002220704,-2.126747e-06,2.126747e-06,8.326583000000001e-11,-8.32861e-11,0.002220704,0.0,0.0,0.0,0.0
0.005028605140085551,-0.10258189999999999,-0.03741822,-2.5,-2.368643,-0.13135729999999998,-1.2825819999999999,-1.2174180000000001,-1.25,-1.25,-1.32,-1.32,-0.7151285,0.0,-2.5,0.0,-0.07,0.0,-1.7878209999999999,0.0,6.703294e-10,-6.703427e-10,-0.002169495,0.002169495,-8.145439e-11,8.145479e-11,-5.888789e-10,0.0021721220000000003,-0.0021721220000000003,0.0021721220000000003,-2.627145e-06,2.627145e-06,8.144724e-11,-8.147191e-11,0.0021721220000000003,0.0,0.0,0.0,0.0
0.005034302570042776,-0.1018698,-0.03813031,-2.5,-2.344194,-0.1558062,-1.28187,-1.21813,-1.25,-1.25,-1.32,-1.32,-0.8575642,0.0,-2.5,0.0,-0.07,0.0,-2.143911,0.0,5.024925e-10,-5.025072e-10,-0.002121532,0.002121532,-7.967413e-11,7.967451e-11,-4.228183e-10,0.002124648,-0.002124648,0.002124648,-3.116125e-06,3.116125e-06,7.967376e-11,-7.970112e-11,0.002124648,0.0,0.0,0.0,0.0
0.00504,-0.1011744,-0.03882575,-2.5,-2.320316,-0.1796843,-1.281174,-1.218826,-1.25,-1.25,-1.32,-1.32,-1.0,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,2.903273e-10,-2.903416e-10,-0.002074689,0.002074689,-7.793544000000001e-11,7.79358e-11,-2.123857e-10,0.0020782829999999998,-0.0020782829999999998,0.0020782829999999998,-3.593687e-06,3.593687e-06,7.794536999999999e-11,-7.797373000000001e-11,0.0020782829999999998,0.0,0.0,0.0,0.0
0.005044785714285715,-0.1006019,-0.03939823,-2.5,-2.300661,-0.1993385,-1.280602,-1.219398,-1.25,-1.25,-1.32,-1.32,-1.119643,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,4.728719e-10,-4.728824e-10,-0.002036133,0.002036133,-7.650432e-11,7.650466999999999e-11,-3.963637e-10,0.00204012,-0.002040119,0.002040119,-3.98677e-06,3.98677e-06,7.650798e-11,-7.653069e-11,0.002040119,0.0,0.0,0.0,0.0
0.005049571428571429,-0.1000396,-0.03996055,-2.5,-2.281356,-0.2186438,-1.28004,-1.21996,-1.25,-1.25,-1.32,-1.32,-1.239286,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,6.110204e-10,-6.11028e-10,-0.00199826,0.00199826,-7.50986e-11,7.509894e-11,-5.359199e-10,0.002002634,-0.0020026329999999998,0.0020026329999999998,-4.372877e-06,4.372877e-06,7.509742e-11,-7.511489e-11,0.0020026329999999998,0.0,0.0,0.0,0.0
0.005054357142857145,-0.09948741,-0.0405127,-2.5,-2.2624,-0.23760029999999996,-1.279487,-1.220513,-1.25,-1.25,-1.32,-1.32,-1.358929,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,7.047729e-10,-7.047784e-10,-0.001961073,0.001961073,-7.371828000000001e-11,7.371862e-11,-6.310543e-10,0.001965825,-0.001965825,0.001965825,-4.752005e-06,4.752005e-06,7.371369000000001e-11,-7.372635e-11,0.001965825,0.0,0.0,0.0,0.0
0.005059142857142859,-0.09894543,-0.04105467,-2.5,-2.243792,-0.2562078,-1.278945,-1.221055,-1.25,-1.25,-1.32,-1.32,-1.4785709999999999,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,7.541293e-10,-7.541337e-10,-0.0019245689999999999,0.0019245689999999999,-7.236336999999999e-11,7.236369000000001e-11,-6.817669e-10,0.001929694,-0.001929694,0.001929694,-5.124157e-06,5.124157e-06,7.23568e-11,-7.236506e-11,0.001929694,0.0,0.0,0.0,0.0
0.005063928571428574,-0.09841363,-0.04158648,-2.5,-2.225533,-0.2744665,-1.278414,-1.221586,-1.25,-1.25,-1.32,-1.32,-1.598214,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,7.590896e-10,-7.590937e-10,-0.00188875,0.00188875,-7.103385999999999e-11,7.103416999999999e-11,-6.880577e-10,0.00189424,-0.00189424,0.00189424,-5.489331e-06,5.489331e-06,7.102674e-11,-7.103103e-11,0.00189424,0.0,0.0,0.0,0.0
0.005068714285714289,-0.09789199,-0.04210812,-2.5,-2.207624,-0.29237640000000004,-1.277892,-1.222108,-1.25,-1.25,-1.32,-1.32,-1.717857,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,7.196538e-10,-7.196586e-10,-0.001853616,0.001853616,-6.972975e-11,6.973005e-11,-6.499267e-10,0.001859464,-0.0018594629999999998,0.0018594629999999998,-5.847527e-06,5.847527e-06,6.972351e-11,-6.972424e-11,0.0018594629999999998,0.0,0.0,0.0,0.0
0.005073500000000004,-0.09738052,-0.04261959,-2.5,-2.1900630000000003,-0.3099373,-1.27738,-1.22262,-1.25,-1.25,-1.32,-1.32,-1.8375,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,6.35822e-10,-6.358282e-10,-0.001819166,0.001819166,-6.845105e-11,6.845133e-11,-5.673739e-10,0.001825365,-0.001825365,0.001825365,-6.198746e-06,6.198746e-06,6.844710999999999e-11,-6.844471e-11,0.001825365,0.0,0.0,0.0,0.0
0.0050745000000000035,-0.09727478,-0.04272532,-2.5,-2.186432,-0.3135685,-1.277275,-1.222725,-1.25,-1.25,-1.32,-1.32,-1.8625,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,6.333323e-10,-6.333383e-10,-0.001812042,0.001812042,-6.818664e-11,6.818691999999999e-11,-5.651479e-10,0.001818314,-0.001818314,0.001818314,-6.271369999999999e-06,6.271369999999999e-06,6.818032e-11,-6.817794e-11,0.001818314,0.0,0.0,0.0,0.0
0.005078157142857147,-0.09689171,-0.04310839,-2.5,-2.173279,-0.32672059999999997,-1.276892,-1.223108,-1.25,-1.25,-1.32,-1.32,-1.954339,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,6.243346e-10,-6.243405e-10,-0.001786241,0.001786241,-6.722896e-11,6.722924e-11,-5.571101e-10,0.001792776,-0.001792775,0.001792775,-6.534412999999999e-06,6.534412999999999e-06,6.72198e-11,-6.722742e-11,0.001792775,0.0,0.0,0.0,0.0
0.005081814285714289,-0.0965139,-0.0434862,-2.5,-2.160308,-0.3396922,-1.276514,-1.223486,-1.25,-1.25,-1.32,-1.32,-2.045921,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,6.15448e-10,-6.154538e-10,-0.001760794,0.001760794,-6.628444000000001e-11,6.62847e-11,-5.491694e-10,0.001767589,-0.0017675879999999998,0.0017675879999999998,-6.7938440000000004e-06,6.7938440000000004e-06,6.627397e-11,-6.628839e-11,0.0017675879999999998,0.0,0.0,0.0,0.0
0.005085471428571431,-0.09614135,-0.04385876,-2.5,-2.1475169999999997,-0.3524831,-1.276141,-1.223859,-1.25,-1.25,-1.32,-1.32,-2.137249,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,6.066727e-10,-6.066785e-10,-0.001735701,0.001735701,-6.535306e-11,6.535331999999999e-11,-5.413256e-10,0.0017427520000000002,-0.001742751,0.001742751,-7.049663e-06,7.049663e-06,6.534283000000001e-11,-6.536084e-11,0.001742751,0.0,0.0,0.0,0.0
0.005089128571428575,-0.09577405,-0.04422606,-2.5,-2.134906,-0.3650935,-1.275774,-1.224226,-1.25,-1.25,-1.32,-1.32,-2.22832,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,5.980086e-10,-5.980145e-10,-0.0017109629999999998,0.0017109629999999998,-6.443484e-11,6.443508e-11,-5.335789e-10,0.001718265,-0.001718265,0.001718265,-7.301871e-06,7.301871e-06,6.44264e-11,-6.444477e-11,0.001718265,0.0,0.0,0.0,0.0
0.0050927857142857155,-0.095412,-0.0445881,-2.5,-2.122477,-0.37752329999999995,-1.275412,-1.224588,-1.25,-1.25,-1.32,-1.32,-2.319136,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,5.894557e-10,-5.894617e-10,-0.001686579,0.001686579,-6.352976e-11,6.353e-11,-5.259292e-10,0.00169413,-0.001694129,0.001694129,-7.550466e-06,7.550466e-06,6.352465999999999e-11,-6.354016999999999e-11,0.001694129,0.0,0.0,0.0,0.0
0.005096442857142858,-0.09505521,-0.04494489,-2.5,-2.110227,-0.38977249999999997,-1.2750549999999998,-1.2249450000000002,-1.25,-1.25,-1.32,-1.32,-2.409696,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,5.81014e-10,-5.810201e-10,-0.001662549,0.001662549,-6.263783e-11,6.263806e-11,-5.183766e-10,0.001670345,-0.001670345,0.001670345,-7.79545e-06,7.79545e-06,6.263762e-11,-6.264706e-11,0.001670345,0.0,0.0,0.0,0.0
0.005100100000000001,-0.09470367,-0.04529643,-2.5,-2.098159,-0.40184109999999995,-1.274704,-1.225296,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,5.726835e-10,-5.726899e-10,-0.001638874,0.001638874,-6.175905e-11,6.175927e-11,-5.109209e-10,0.001646911,-0.00164691,0.00164691,-8.036823e-06,8.036823e-06,6.176528e-11,-6.176543000000001e-11,0.00164691,0.0,0.0,0.0,0.0
0.005122871428571432,-0.09265733,-0.04734279,-2.5,-2.0279,-0.4721003,-1.272657,-1.227343,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,5.245653e-10,-5.245714e-10,-0.0015010429999999999,0.0015010429999999999,-5.6643119999999996e-11,5.6643280000000004e-11,-4.679215e-10,0.001510485,-0.001510485,0.001510485,-9.442006e-06,9.442006e-06,5.664281e-11,-5.664896999999999e-11,0.001510485,0.0,0.0,0.0,0.0
0.005145642857142863,-0.09075437,-0.04924577,-2.5,-1.962564,-0.5374364,-1.2707540000000002,-1.2292459999999998,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,4.7981e-10,-4.798159e-10,-0.00137287,0.00137287,-5.188566e-11,5.188577e-11,-4.279258e-10,0.001383619,-0.001383619,0.001383619,-1.074873e-05,1.074873e-05,5.188086e-11,-5.1890909999999997e-11,0.001383619,0.0,0.0,0.0,0.0
0.005168414285714296,-0.08899477,-0.05100535,-2.5,-1.902151,-0.5978494000000001,-1.268995,-1.231005,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,4.384177e-10,-4.384233e-10,-0.001254355,0.001254355,-4.748668e-11,4.748674e-11,-3.909338e-10,0.001266312,-0.001266312,0.001266312,-1.1956989999999998e-05,1.1956989999999998e-05,4.747943e-11,-4.749124e-11,0.001266312,0.0,0.0,0.0,0.0
0.005191185714285727,-0.08737855,-0.05262153,-2.5,-1.846661,-0.6533393,-1.267379,-1.232621,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,4.003882e-10,-4.003937e-10,-0.001145498,0.001145498,-4.344618e-11,4.344618e-11,-3.569457e-10,0.001158565,-0.001158564,0.001158564,-1.306679e-05,1.306679e-05,4.343852e-11,-4.344997e-11,0.001158564,0.0,0.0,0.0,0.0
0.0052139571428571575,-0.0859057,-0.05409433,-2.5,-1.7960939999999999,-0.7039061,-1.265906,-1.234094,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,3.657217e-10,-3.657271e-10,-0.001046298,0.001046298,-3.976415e-11,3.9764109999999995e-11,-3.259613e-10,0.001060377,-0.001060376,0.001060376,-1.4078120000000001e-05,1.4078120000000001e-05,3.975814e-11,-3.97671e-11,0.001060376,0.0,0.0,0.0,0.0
0.00523672857142859,-0.08457622,-0.05542374,-2.5,-1.75045,-0.7495499,-1.264576,-1.235424,-1.25,-1.25,-1.32,-1.32,-2.5,0.0,-2.5,0.0,-0.07,0.0,-2.5,0.0,3.344181e-10,-3.344234e-10,-0.0009567568,0.0009567568,-3.64406e-11,3.6440509999999996e-11,-2.979807e-10,0.0009717481,-0.0009717478,0.0009717478,-1.4991e-05,1.4991e-05,3.643828e-11,-3.644261e-11,0.0009717478,0.0,0.0,0.0,0.0
