time	V(N012,N005)	V(N013,N007)
1.009121428571297e-002	-7.029753e-002	-7.010894e-002
1.014635714285579e-002	-7.029559e-002	-7.010823e-002
1.020149999999860e-002	-7.029378e-002	-7.010758e-002
1.020249999999860e-002	-7.029390e-002	-7.010746e-002
1.029749999999853e-002	-7.029101e-002	-7.010641e-002
1.039249999999846e-002	-7.028834e-002	-7.010544e-002
1.048749999999839e-002	-7.028587e-002	-7.010454e-002
1.058249999999832e-002	-7.028363e-002	-7.010372e-002
1.067749999999825e-002	-7.028159e-002	-7.010298e-002
1.077249999999819e-002	-7.027977e-002	-7.010232e-002
1.086749999999812e-002	-7.027817e-002	-7.010174e-002
1.091864285714093e-002	-7.027737e-002	-7.010145e-002
1.096978571428376e-002	-7.027661e-002	-7.010118e-002
1.102092857142657e-002	-7.027589e-002	-7.010091e-002
1.107207142856939e-002	-7.027521e-002	-7.010066e-002
1.112321428571221e-002	-7.027457e-002	-7.010041e-002
1.117435714285503e-002	-7.027396e-002	-7.010018e-002
1.122549999999785e-002	-7.027340e-002	-7.009995e-002
1.122649999999785e-002	-7.027340e-002	-7.009983e-002
1.133164285714063e-002	-7.027226e-002	-7.009945e-002
1.143678571428341e-002	-7.027121e-002	-7.009911e-002
1.154192857142619e-002	-7.027026e-002	-7.009879e-002
1.164707142856897e-002	-7.026941e-002	-7.009850e-002
1.175221428571175e-002	-7.026866e-002	-7.009824e-002
1.185735714285453e-002	-7.026800e-002	-7.009801e-002
1.196249999999731e-002	-7.026744e-002	-7.009780e-002
1.200349999999728e-002	-7.026727e-002	-7.009768e-002
1.204449999999725e-002	-7.026710e-002	-7.009757e-002
1.208549999999722e-002	-7.026693e-002	-7.009748e-002
1.212649999999719e-002	-7.026676e-002	-7.009741e-002
1.216749999999716e-002	-7.026659e-002	-7.009737e-002
1.220849999999713e-002	-7.026642e-002	-7.009734e-002
1.224949999999710e-002	-7.026625e-002	-7.009733e-002
1.225049999999710e-002	-7.026625e-002	-7.009733e-002
1.237964285713986e-002	-7.026574e-002	-7.009713e-002
1.250878571428262e-002	-7.026529e-002	-7.009696e-002
1.263792857142539e-002	-7.026488e-002	-7.009680e-002
1.276707142856815e-002	-7.026452e-002	-7.009667e-002
1.289621428571091e-002	-7.026422e-002	-7.009655e-002
1.302535714285367e-002	-7.026396e-002	-7.009645e-002
1.315449999999644e-002	-7.026374e-002	-7.009637e-002
1.327449999999635e-002	-7.026374e-002	-7.009637e-002
1.342064285713910e-002	-7.026349e-002	-7.009629e-002
1.356678571428185e-002	-7.026328e-002	-7.009622e-002
1.371292857142460e-002	-7.026310e-002	-7.009616e-002
1.385907142856735e-002	-7.026296e-002	-7.009611e-002
1.400521428571010e-002	-7.026287e-002	-7.009607e-002
1.415135714285285e-002	-7.026281e-002	-7.009604e-002
1.429749999999560e-002	-7.026279e-002	-7.009602e-002
1.429849999999559e-002	-7.026279e-002	-7.009590e-002
1.444464285713834e-002	-7.026277e-002	-7.009596e-002
1.459078571428110e-002	-7.026274e-002	-7.009599e-002
1.473692857142384e-002	-7.026269e-002	-7.009601e-002
1.488307142856659e-002	-7.026264e-002	-7.009601e-002
1.502921428570934e-002	-7.026258e-002	-7.009599e-002
1.517535714285209e-002	-7.026251e-002	-7.009596e-002
1.532149999999484e-002	-7.026243e-002	-7.009590e-002
1.532249999999484e-002	-7.026255e-002	-7.009590e-002
1.546864285713777e-002	-7.026251e-002	-7.009590e-002
1.561478571428070e-002	-7.026247e-002	-7.009590e-002
1.576092857142363e-002	-7.026244e-002	-7.009590e-002
1.590707142856656e-002	-7.026242e-002	-7.009590e-002
1.605321428570948e-002	-7.026242e-002	-7.009590e-002
1.619935714285241e-002	-7.026242e-002	-7.009590e-002
