time	V(N012,N005)	V(N013,N007)
5.603214285714353e-003	-7.057008e-002	-7.057008e-002
5.614928571428640e-003	-7.053661e-002	-7.053661e-002
5.626642857142927e-003	-7.050569e-002	-7.050569e-002
5.638357142857214e-003	-7.047734e-002	-7.047734e-002
5.650071428571502e-003	-7.045154e-002	-7.045154e-002
5.661785714285788e-003	-7.042831e-002	-7.042831e-002
5.673500000000076e-003	-7.040763e-002	-7.040763e-002
5.685214285714364e-003	-7.038864e-002	-7.038864e-002
5.696928571428651e-003	-7.037100e-002	-7.037100e-002
5.708642857142938e-003	-7.035471e-002	-7.035471e-002
5.720357142857225e-003	-7.033977e-002	-7.033977e-002
5.732071428571513e-003	-7.032619e-002	-7.032619e-002
5.743785714285799e-003	-7.031396e-002	-7.031396e-002
5.755500000000087e-003	-7.030308e-002	-7.030308e-002
5.767357142857231e-003	-7.029295e-002	-7.029295e-002
5.779214285714376e-003	-7.028354e-002	-7.028354e-002
5.791071428571520e-003	-7.027485e-002	-7.027485e-002
5.802928571428665e-003	-7.026688e-002	-7.026688e-002
5.814785714285809e-003	-7.025963e-002	-7.025963e-002
5.826642857142954e-003	-7.025310e-002	-7.025310e-002
5.838500000000098e-003	-7.024729e-002	-7.024729e-002
5.850500000000100e-003	-7.024194e-002	-7.024194e-002
5.862500000000101e-003	-7.023697e-002	-7.023697e-002
5.874500000000103e-003	-7.023239e-002	-7.023239e-002
5.886500000000104e-003	-7.022820e-002	-7.022820e-002
5.898500000000106e-003	-7.022440e-002	-7.022440e-002
5.910500000000108e-003	-7.022099e-002	-7.022099e-002
5.922500000000109e-003	-7.021797e-002	-7.021797e-002
5.934785714285825e-003	-7.021511e-002	-7.021511e-002
5.947071428571541e-003	-7.021247e-002	-7.021247e-002
5.959357142857257e-003	-7.021004e-002	-7.021004e-002
5.971642857142973e-003	-7.020783e-002	-7.020783e-002
5.983928571428689e-003	-7.020583e-002	-7.020583e-002
5.996214285714405e-003	-7.020404e-002	-7.020404e-002
6.008500000000121e-003	-7.020247e-002	-7.020247e-002
6.021214285714408e-003	-7.020096e-002	-7.020096e-002
6.033928571428695e-003	-7.019957e-002	-7.019957e-002
6.046642857142983e-003	-7.019830e-002	-7.019830e-002
6.059357142857270e-003	-7.019714e-002	-7.019714e-002
6.072071428571558e-003	-7.019610e-002	-7.019610e-002
6.084785714285845e-003	-7.019517e-002	-7.019517e-002
6.097500000000132e-003	-7.019436e-002	-7.019436e-002
6.104500000000133e-003	-7.019389e-002	-7.019389e-002
6.118357142857278e-003	-7.019314e-002	-7.019314e-002
6.132214285714423e-003	-7.019245e-002	-7.019245e-002
6.146071428571568e-003	-7.019181e-002	-7.019181e-002
6.159928571428712e-003	-7.019121e-002	-7.019121e-002
6.173785714285856e-003	-7.019066e-002	-7.019066e-002
6.187642857143002e-003	-7.019016e-002	-7.019016e-002
6.201500000000146e-003	-7.018971e-002	-7.018971e-002
6.217357142857291e-003	-7.018929e-002	-7.018929e-002
6.233214285714436e-003	-7.018891e-002	-7.018891e-002
6.249071428571581e-003	-7.018856e-002	-7.018856e-002
6.264928571428726e-003	-7.018825e-002	-7.018825e-002
6.280785714285871e-003	-7.018799e-002	-7.018799e-002
6.296642857143016e-003	-7.018776e-002	-7.018776e-002
6.312500000000161e-003	-7.018757e-002	-7.018757e-002
6.332500000000164e-003	-7.018737e-002	-7.018737e-002
6.352500000000166e-003	-7.018720e-002	-7.018720e-002
6.372500000000169e-003	-7.018704e-002	-7.018704e-002
6.392500000000172e-003	-7.018691e-002	-7.018691e-002
6.412500000000174e-003	-7.018679e-002	-7.018679e-002
6.432500000000177e-003	-7.018669e-002	-7.018669e-002
6.452500000000179e-003	-7.018661e-002	-7.018661e-002
6.481785714285897e-003	-7.018655e-002	-7.018655e-002
6.511071428571616e-003	-7.018648e-002	-7.018648e-002
6.540357142857334e-003	-7.018641e-002	-7.018641e-002
6.569642857143052e-003	-7.018634e-002	-7.018634e-002
6.598928571428770e-003	-7.018627e-002	-7.018627e-002
6.628214285714489e-003	-7.018621e-002	-7.018621e-002
6.657500000000207e-003	-7.018614e-002	-7.018614e-002
6.717071428571643e-003	-7.018609e-002	-7.018609e-002
6.776642857143080e-003	-7.018606e-002	-7.018606e-002
6.836214285714517e-003	-7.018603e-002	-7.018603e-002
6.895785714285953e-003	-7.018601e-002	-7.018601e-002
6.955357142857389e-003	-7.018600e-002	-7.018600e-002
7.014928571428825e-003	-7.018601e-002	-7.018601e-002
7.074500000000262e-003	-7.018602e-002	-7.018602e-002
7.128500000000269e-003	-7.018590e-002	-7.018590e-002
8.152500000000109e-003	-7.018578e-002	-7.018578e-002
9.176499999999357e-003	-7.018566e-002	-7.018566e-002
1.020049999999861e-002	-7.018554e-002	-7.018554e-002
1.122449999999785e-002	-7.018554e-002	-7.018554e-002
1.224849999999710e-002	-7.018554e-002	-7.018554e-002
1.327249999999635e-002	-7.018554e-002	-7.018554e-002
1.429649999999560e-002	-7.018542e-002	-7.018542e-002
1.532049999999484e-002	-7.018542e-002	-7.018542e-002
1.634449999999534e-002	-7.018542e-002	-7.018542e-002
1.736849999999636e-002	-7.018542e-002	-7.018542e-002
1.839249999999739e-002	-7.018542e-002	-7.018542e-002
1.941649999999841e-002	-7.018542e-002	-7.018542e-002
2.044049999999944e-002	-7.018542e-002	-7.018542e-002
2.146450000000046e-002	-7.018542e-002	-7.018542e-002
2.248850000000148e-002	-7.018542e-002	-7.018542e-002
2.351250000000251e-002	-7.018542e-002	-7.018542e-002
2.453650000000353e-002	-7.018542e-002	-7.018542e-002
2.500000000000000e-002	-7.018542e-002	-7.018542e-002
2.500002000000000e-002	-7.014906e-002	-7.014906e-002
2.500006000000000e-002	-7.007647e-002	-7.007647e-002
2.500020000000000e-002	-6.982183e-002	-6.982183e-002
2.500177257142857e-002	-6.698346e-002	-6.698346e-002
2.500334514285714e-002	-6.417819e-002	-6.417819e-002
2.500491771428572e-002	-6.140603e-002	-6.140603e-002
2.500649028571429e-002	-5.866698e-002	-5.866698e-002
2.500806285714286e-002	-5.596105e-002	-5.596105e-002
2.500963542857143e-002	-5.328822e-002	-5.328822e-002
2.501120800000000e-002	-5.064851e-002	-5.064851e-002
2.501420800000001e-002	-4.570031e-002	-4.570031e-002
2.501789257142858e-002	-3.979027e-002	-3.979027e-002
2.502157714285715e-002	-3.403546e-002	-3.403546e-002
2.502526171428572e-002	-2.843588e-002	-2.843588e-002
2.502894628571429e-002	-2.299155e-002	-2.299155e-002
2.503263085714286e-002	-1.770244e-002	-1.770244e-002
2.503631542857143e-002	-1.256857e-002	-1.256857e-002
2.504000000000000e-002	-7.589936e-003	-7.589936e-003
2.504007476872315e-002	-7.626057e-003	-7.626057e-003
