time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	I(C1)	I(C2)	I(C3)	I(C4)	I(R0)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)
0.000000000000000e+000	-7.000000e-002	-7.000000e-002	0.000000e+000	-3.500000e-013	-3.500000e-013	-3.503500e-013	-3.503500e-013	-3.503500e-013	-3.503500e-013	-7.000000e-002	-7.000000e-002	7.000000e-018	7.000000e-018	3.500000e-029	3.500000e-029	7.000000e-018	-3.765419e-029	-3.765419e-029	0.000000e+000	0.000000e+000	0.000000e+000	7.000000e-018	7.000000e-018	7.000000e-018	-3.503500e-029	-3.503500e-029	-7.000000e-018
1.000000000000000e-003	-7.000000e-002	-7.000000e-002	0.000000e+000	-3.508270e-013	-3.508183e-013	-4.158950e-013	-4.160561e-013	-4.158826e-013	-4.161407e-013	-7.000000e-002	-7.000000e-002	0.000000e+000	0.000000e+000	1.294499e-015	1.297864e-015	1.301362e-015	-3.108112e-026	2.116005e-025	-1.249001e-015	-8.051995e-016	1.240987e-019	1.304756e-015	7.016539e-018	7.016365e-018	-4.551914e-015	0.000000e+000	-1.301515e-015
1.000001000000000e-003	-7.000017e-002	-6.999969e-002	-5.000000e+000	-5.000000e+000	-6.129623e-007	-2.502498e+000	-2.497502e+000	-2.502497e+000	-2.497503e+000	-2.567502e+000	-2.572497e+000	-2.497439e-002	2.497439e-002	-1.213786e-001	1.213786e-001	-4.995004e-002	-3.153042e-016	3.153042e-016	2.497439e-002	2.497565e-002	7.142855e-002	4.995004e-002	-1.225923e-011	1.225925e-011	-5.707150e-010	0.000000e+000	1.213786e-001
1.001859904218233e-003	-7.043514e-002	-6.956481e-002	-5.000000e+000	-4.997744e+000	-2.255779e-003	-2.502712e+000	-2.497288e+000	-2.502277e+000	-2.497723e+000	-2.567723e+000	-2.572277e+000	-2.277755e-002	2.277755e-002	-1.212647e-001	1.212647e-001	-4.990064e-002	-1.086386e-012	1.086386e-012	2.277755e-002	2.712309e-002	7.136412e-002	4.990064e-002	-4.511557e-008	4.511557e-008	-3.008222e-010	-1.050551e-012	1.212648e-001
1.003718808436466e-003	-7.083843e-002	-6.916160e-002	-5.000000e+000	-4.995491e+000	-4.508866e-003	-2.502911e+000	-2.497089e+000	-2.502073e+000	-2.497927e+000	-2.567927e+000	-2.572073e+000	-2.073860e-002	2.073860e-002	-1.211513e-001	1.211513e-001	-4.985160e-002	-2.093597e-012	2.093597e-012	2.073860e-002	2.911299e-002	7.129975e-002	4.985160e-002	-9.017731e-008	9.017731e-008	-9.342936e-011	-2.035135e-012	1.211513e-001
1.005577712654698e-003	-7.121003e-002	-6.879005e-002	-5.000000e+000	-4.993240e+000	-6.759875e-003	-2.503095e+000	-2.496905e+000	-2.501884e+000	-2.498116e+000	-2.568115e+000	-2.571885e+000	-1.885756e-002	1.885756e-002	-1.210382e-001	1.210382e-001	-4.980291e-002	-3.021951e-012	3.021951e-012	1.885756e-002	3.094536e-002	7.123543e-002	4.980291e-002	-1.351975e-007	1.351975e-007	5.146343e-011	-2.953753e-012	1.210383e-001
1.007436616872931e-003	-7.154995e-002	-6.845017e-002	-5.000000e+000	-4.990991e+000	-9.008806e-003	-2.503262e+000	-2.496738e+000	-2.501712e+000	-2.498288e+000	-2.568288e+000	-2.571712e+000	-1.713440e-002	1.713440e-002	-1.209256e-001	1.209256e-001	-4.975458e-002	-3.871446e-012	3.871446e-012	1.713440e-002	3.262018e-002	7.117118e-002	4.975458e-002	-1.801761e-007	1.801761e-007	1.338562e-010	-3.806404e-012	1.209258e-001
1.009295521091164e-003	-7.185818e-002	-6.814195e-002	-5.000000e+000	-4.988744e+000	-1.125566e-002	-2.503414e+000	-2.496586e+000	-2.501556e+000	-2.498444e+000	-2.568444e+000	-2.571556e+000	-1.556914e-002	1.556914e-002	-1.208134e-001	1.208134e-001	-4.970661e-002	-4.642082e-012	4.642082e-012	1.556914e-002	3.413747e-002	7.110698e-002	4.970661e-002	-2.251132e-007	2.251132e-007	1.537489e-010	-4.593089e-012	1.208136e-001
1.011154425309397e-003	-7.213473e-002	-6.786540e-002	-5.000000e+000	-4.986499e+000	-1.350043e-002	-2.503550e+000	-2.496450e+000	-2.501415e+000	-2.498585e+000	-2.568585e+000	-2.571415e+000	-1.416178e-002	1.416178e-002	-1.207016e-001	1.207016e-001	-4.965900e-002	-5.333860e-012	5.333860e-012	1.416178e-002	3.549722e-002	7.104285e-002	4.965900e-002	-2.700087e-007	2.700087e-007	1.111416e-010	-5.313807e-012	1.207018e-001
1.013013329527630e-003	-7.237959e-002	-6.762052e-002	-5.000000e+000	-4.984257e+000	-1.574313e-002	-2.503670e+000	-2.496330e+000	-2.501290e+000	-2.498710e+000	-2.568710e+000	-2.571290e+000	-1.291231e-002	1.291231e-002	-1.205902e-001	1.205902e-001	-4.961174e-002	-5.946780e-012	5.946780e-012	1.291231e-002	3.669943e-002	7.097877e-002	4.961174e-002	-3.148626e-007	3.148626e-007	6.034284e-012	-5.968559e-012	1.205905e-001
