time,"V(N008,N005)","V(N009,N004)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(C1),I(C2),I(C3),I(C4),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(R9),I(V1),I(V2),I(V3)
0.0,-0.07,-0.07,0.0,-2.1000000000000002e-20,-2.1000000000000002e-20,-2.1021e-20,-2.1021e-20,-2.1021e-20,-2.1021e-20,-0.07,-0.07,4.199999999999999e-25,4.199999999999999e-25,2.0999999999999996e-38,2.0999999999999996e-38,-4.579483e-38,-4.579483e-38,0.0,0.0,4.199999999999999e-25,4.199999999999999e-25,-4.298951e-38,4.199999999999999e-25,4.199999999999999e-25,-1.2611689999999998e-43,-1.2611689999999998e-43,-4.199999999999999e-25
0.001,-0.07,-0.07,0.0,2.94645e-16,2.94645e-16,3.047882e-16,3.047882e-16,3.81081e-11,3.81081e-11,-0.07,-0.07,-1.0778489999999999e-19,-1.0778489999999999e-19,-1.969715e-19,-1.969715e-19,-9.526947e-20,-9.526947e-20,0.0,-2.46519e-31,-2.0286440000000001e-19,-2.0286440000000001e-19,-2.6764919999999996e-32,-5.892899e-21,-5.892899e-21,9.526947e-20,9.526947e-20,2.0286440000000001e-19
0.0010000001,-0.07038267,-0.06961733,-0.5,-0.49999840000000007,-1.617712e-06,-0.2504973,-0.2495027,-0.2501146,-0.24988539999999998,-0.31988540000000004,-0.32011459999999997,-1.707382e-05,1.707382e-05,-0.01213283,0.01213283,-1.029814e-12,1.029814e-12,1.707382e-05,0.004972948,-0.004990022,0.004990022,0.007142811,-3.235424e-11,3.235424e-11,1.029809e-12,-1.029818e-12,0.01213283
0.0010000003,-0.07132566,-0.06867433,-1.5,-1.4999930000000001,-6.990136e-06,-0.751494,-0.748506,-0.7501683000000001,-0.7498316999999999,-0.8198316999999999,-0.8201683000000001,-2.9836040000000003e-05,2.9836040000000003e-05,-0.03639835,0.03639835,-3.362086e-12,3.362085e-12,2.9836040000000003e-05,0.01494014,-0.01496998,0.01496998,0.02142837,-1.398027e-10,1.398027e-10,3.362074e-12,-3.3621019999999995e-12,0.03639835
0.001000000452269774,-0.07211208,-0.0678879,-2.261349,-2.261335,-1.3714879999999998e-05,-1.1329280000000002,-1.128421,-1.130816,-1.130533,-1.200533,-1.2008159999999999,-3.0242990000000004e-05,3.0242990000000004e-05,-0.05487273,0.05487273,-5.256436e-12,5.256436e-12,3.0243e-05,0.0225379,-0.02256814,0.02256814,0.03230459,-2.742976e-10,2.742976e-10,5.256429e-12,-5.256457e-12,0.05487273
0.001000000603733507,-0.07285666,-0.06714344,-3.0186669999999998,-3.018643,-2.4109920000000002e-05,-1.512343,-1.506324,-1.509487,-1.5091809999999999,-1.579181,-1.579487,-2.967199e-05,2.967199e-05,-0.07324913,0.07324913,-7.153182000000001e-12,7.153182000000001e-12,2.9672e-05,0.03009633,-0.030126,0.030126,0.04312313,-4.821984e-10,4.821984e-10,7.153176e-12,-7.153204e-12,0.07324913
0.001000000906660974,-0.07437372,-0.06562614,-4.533305,-4.533254,-5.133172e-05,-2.2711740000000002,-2.262131,-2.2668,-2.266505,-2.336505,-2.3368,-2.9829899999999997e-05,2.9829899999999997e-05,-0.1100016,0.1100016,-1.093007e-11,1.093007e-11,2.982991e-05,0.04521177,-0.0452416,0.0452416,0.06476004,-1.026634e-09,1.026634e-09,1.093008e-11,-1.093012e-11,0.1100016
0.001000001,-0.07483673,-0.06516314,-5.0,-4.999939,-6.127005e-05,-2.504987,-2.495013,-2.50015,-2.49985,-2.56985,-2.57015,-3.003192e-05,3.003192e-05,-0.1213259,0.1213259,-1.209185e-11,1.209185e-11,3.0031929999999998e-05,0.049869,-0.04989904,0.04989904,0.07142682,-1.225401e-09,1.225401e-09,1.2091939999999999e-11,-1.2091939999999999e-11,0.1213259
0.001000001060585493,-0.07493806,-0.06506205,-5.0,-4.999931,-6.862060999999999e-05,-2.504988,-2.495012,-2.50005,-2.49995,-2.56995,-2.57005,-1.4496449999999999e-05,1.4496449999999999e-05,-0.12132550000000002,0.12132550000000002,-1.228989e-11,1.228988e-11,1.449646e-05,0.04988436,-0.04989886,0.04989886,0.07142661,-1.372412e-09,1.372412e-09,1.228991e-11,-1.228994e-11,0.12132550000000002
0.00100000118175648,-0.07500625,-0.06499386,-5.0,-4.999917,-8.332165e-05,-2.5049900000000003,-2.4950099999999997,-2.4999830000000003,-2.5000169999999997,-2.570017,-2.569983,-2.030471e-06,2.030471e-06,-0.12132470000000001,0.12132470000000001,-1.244875e-11,1.244875e-11,2.030484e-06,0.04989651,-0.04989854,0.04989854,0.07142619,-1.666433e-09,1.666433e-09,1.24487e-11,-1.2448789999999999e-11,0.12132470000000001
