time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	I(V2)	I(V3)
0.000000000000000e+000	-7.000000e-002	-7.000000e-002	0.000000e+000	-2.101456e-020	-2.098544e-020	-2.102292e-020	-2.102300e-020	-2.102296e-020	-2.102296e-020	-7.000000e-002	-7.000000e-002	4.200000e-025	4.200000e-025	2.101456e-038	2.098544e-038	9.969919e-035	-1.084227e-034	0.000000e+000	-4.162437e-025	8.362437e-025	3.756237e-027	4.159526e-025	4.202912e-025	4.197088e-025	-9.629650e-035	9.629650e-035	-4.202912e-025
1.000000000000000e-003	-7.000000e-002	-7.000000e-002	0.000000e+000	-5.995030e-017	-3.838069e-017	-8.918104e-016	-9.005745e-016	-6.377102e-012	-6.377102e-012	-7.000000e-002	-7.000000e-002	3.934955e-017	4.389113e-017	8.287667e-017	3.935891e-019	1.594052e-020	1.594050e-020	0.000000e+000	-4.382072e-017	8.318601e-017	8.621939e-020	3.081373e-019	1.199006e-021	7.676138e-022	-1.594053e-020	-1.594051e-020	-8.287788e-017
1.000000100000000e-003	-7.000518e-002	-6.999528e-002	-5.000000e-001	-4.999990e-001	-9.590374e-007	-4.994996e-001	-4.994896e-001	-4.994949e-001	-4.994948e-001	-5.694948e-001	-5.694948e-001	-1.985968e-007	1.985968e-007	-7.192778e-003	7.192778e-003	-1.238790e-014	1.238793e-014	1.985968e-007	4.975027e-005	-4.994886e-005	4.994886e-005	7.142830e-003	-1.918075e-011	1.918075e-011	1.216041e-014	-1.252991e-014	7.192778e-003
1.000000300000000e-003	-7.001555e-002	-6.998563e-002	-1.500000e+000	-1.499996e+000	-4.144005e-006	-1.498497e+000	-1.498467e+000	-1.498483e+000	-1.498483e+000	-1.568483e+000	-1.568483e+000	-2.997041e-007	2.997041e-007	-2.157830e-002	2.157830e-002	-3.731172e-014	3.731175e-014	2.997041e-007	1.495466e-004	-1.498463e-004	1.498463e-004	2.142845e-002	-8.288011e-011	8.288011e-011	3.751598e-014	-3.744479e-014	2.157830e-002
1.000000906658481e-003	-7.004595e-002	-6.995535e-002	-4.533292e+000	-4.533262e+000	-3.043130e-005	-4.528733e+000	-4.528643e+000	-4.528688e+000	-4.528688e+000	-4.598689e+000	-4.598689e+000	-2.996311e-007	2.996311e-007	-6.521331e-002	6.521331e-002	-1.130655e-013	1.130655e-013	2.996312e-007	4.525616e-004	-4.528612e-004	4.528612e-004	6.476045e-002	-6.086261e-010	6.086261e-010	1.127498e-013	-1.171206e-013	6.521332e-002
1.000001000000000e-003	-7.004976e-002	-6.995010e-002	-5.000000e+000	-4.999964e+000	-3.632331e-005	-4.994969e+000	-4.994869e+000	-4.994919e+000	-4.994919e+000	-5.064919e+000	-5.064919e+000	-3.027306e-007	3.027306e-007	-7.192702e-002	7.192702e-002	-1.247194e-013	1.247195e-013	3.027307e-007	4.991805e-004	-4.994833e-004	4.994833e-004	7.142753e-002	-7.264662e-010	7.264662e-010	1.260103e-013	-1.321165e-013	7.192702e-002
1.000001060585256e-003	-7.005024e-002	-6.995010e-002	-5.000000e+000	-4.999959e+000	-4.068101e-005	-4.994965e+000	-4.994864e+000	-4.994915e+000	-4.994915e+000	-5.064915e+000	-5.064915e+000	-1.029025e-007	1.029025e-007	-7.192689e-002	7.192689e-002	-1.248191e-013	1.248192e-013	1.029026e-007	4.993795e-004	-4.994824e-004	4.994824e-004	7.142741e-002	-8.136203e-010	8.136203e-010	1.227167e-013	-1.270835e-013	7.192689e-002
1.000001181755769e-003	-7.004976e-002	-6.994963e-002	-5.000000e+000	-4.999950e+000	-4.939640e-005	-4.994956e+000	-4.994856e+000	-4.994906e+000	-4.994906e+000	-5.064906e+000	-5.064906e+000	-4.903618e-011	4.903537e-011	-7.192664e-002	7.192664e-002	-1.248701e-013	1.248702e-013	4.915994e-011	4.994806e-004	-4.994806e-004	4.994806e-004	7.142716e-002	-9.879281e-010	9.879281e-010	1.239657e-013	-1.269216e-013	7.192664e-002
1.000284755375517e-003	-6.999860e-002	-6.989951e-002	-5.000000e+000	-4.979690e+000	-2.030970e-002	-4.974736e+000	-4.974637e+000	-4.974636e+000	-4.974636e+000	-5.044635e+000	-5.044635e+000	-1.151907e-011	1.151713e-011	-7.134332e-002	7.134332e-002	-1.238583e-013	1.238581e-013	1.164136e-011	4.954327e-004	-4.954327e-004	4.954327e-004	7.084829e-002	-4.061939e-007	4.061939e-007	1.214715e-013	-1.259152e-013	7.134373e-002
1.000568328995265e-003	-6.994128e-002	-6.984317e-002	-5.000000e+000	-4.959598e+000	-4.040190e-002	-4.954684e+000	-4.954586e+000	-4.954527e+000	-4.954527e+000	-5.024527e+000	-5.024527e+000	1.621517e-011	-1.621800e-011	-7.076484e-002	7.076484e-002	-1.228548e-013	1.228544e-013	-1.609418e-011	4.914184e-004	-4.914184e-004	4.914184e-004	7.027423e-002	-8.080380e-007	8.080380e-007	1.195781e-013	-1.249488e-013	7.076565e-002
