time,"V(N008,N005)","V(N009,N004)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(C1),I(C2),I(C3),I(C4),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(R9),I(V1),I(V2),I(V3)
0.0,-0.07,-0.07,0.0,-2.1000000000000002e-20,-2.1000000000000002e-20,-2.1021e-20,-2.1021e-20,-2.1021e-20,-2.1021e-20,-0.07,-0.07,4.199999999999999e-25,4.199999999999999e-25,1.0499999999999998e-38,1.0499999999999998e-38,3.9073109999999995e-40,3.9073109999999995e-40,0.0,0.0,0.0,4.199999999999999e-25,4.199999999999999e-25,4.199999999999999e-25,4.199999999999999e-25,-1.2611689999999998e-43,-1.2611689999999998e-43,-4.199999999999999e-25
0.0001006310719994779,-0.07,-0.07,0.0,2.673381e-18,2.673126e-18,3.3297149999999997e-18,3.329692e-18,2.1898479999999999e-13,2.1898479999999999e-13,-0.07,-0.07,-1.397604e-20,-1.397604e-20,-1.391517e-20,-1.3929979999999998e-20,-5.474542e-22,-5.474542e-22,0.0,-2.311658e-24,-5.088265e-24,-1.3126700000000002e-20,-1.3131319999999999e-20,-5.346760999999999e-23,-5.346251999999999e-23,5.474542e-22,5.474542e-22,1.396864e-20
0.0002030310719994804,-0.07,-0.07,0.0,5.447656e-18,5.4472779999999995e-18,6.146286e-18,6.146252e-18,4.4169659999999993e-13,4.4169659999999993e-13,-0.07,-0.07,-1.397604e-20,-1.397604e-20,-1.42796e-20,-1.430162e-20,-1.1042260000000002e-21,-1.1042260000000002e-21,0.0,-3.436821e-24,-7.564927000000001e-24,-1.3972610000000002e-20,-1.397948e-20,-1.089531e-22,-1.089456e-22,1.1042260000000002e-21,1.1042260000000002e-21,1.438856e-20
0.0003054310719994828,-0.07,-0.07,0.0,8.197614999999999e-18,8.197544e-18,8.644199e-18,8.640344e-18,6.385454000000001e-13,6.385454000000001e-13,-0.07,-0.07,-7.623297e-21,-8.470329e-21,-9.969023999999999e-21,-1.0031860000000001e-20,-1.596341e-21,-1.5963420000000002e-21,0.0,-3.85455e-22,-1.404445e-24,-8.931689e-21,-8.856002000000001e-21,-1.6395230000000001e-22,-1.639509e-22,1.596379e-21,1.5963750000000001e-21,1.013298e-20
0.0004078310719994853,-0.07,-0.07,0.0,1.096231e-17,1.0962260000000002e-17,1.1766969999999998e-17,1.1766960000000002e-17,8.277153e-13,8.277153e-13,-0.07,-0.07,-1.270549e-20,-1.270549e-20,-1.544967e-20,-1.545206e-20,-2.0692579999999997e-21,-2.0692579999999997e-21,0.0,-3.735288e-25,-8.2219e-25,-1.609325e-20,-1.6094e-20,-2.192461e-22,-2.192453e-22,2.0692579999999997e-21,2.0692579999999997e-21,1.566891e-20
0.0005102310719994759,-0.07,-0.07,0.0,1.365567e-17,1.365545e-17,1.443864e-17,1.443949e-17,1.009431e-12,1.009431e-12,-0.07,-0.07,-1.3129010000000001e-20,-1.355253e-20,-1.600673e-20,-1.605781e-20,-2.5235029999999996e-21,-2.5235079999999996e-21,3.469447e-21,8.514473000000001e-23,-4.3700220000000005e-24,-1.5659410000000002e-20,-1.5680809999999998e-20,-2.731134e-22,-2.73109e-22,2.5235410000000005e-21,2.5235410000000005e-21,1.627985e-20
0.0006126310719994229,-0.07,-0.07,0.0,1.6472249999999998e-17,1.647212e-17,1.731922e-17,1.731921e-17,1.201085e-12,1.201085e-12,-0.07,-0.07,-1.355253e-20,-1.397604e-20,-1.637652e-20,-1.642239e-20,-3.0026690000000003e-21,-3.0026690000000003e-21,0.0,-1.18831e-24,-2.615628e-24,-1.693947e-20,-1.694185e-20,-3.2944499999999996e-22,-3.2944240000000004e-22,3.0026690000000003e-21,3.0026690000000003e-21,1.6705970000000004e-20
0.0007150310719993699,-0.07,-0.07,0.0,1.909547e-17,1.909507e-17,1.975174e-17,1.97517e-17,1.374443e-12,1.374443e-12,-0.07,-0.07,-8.893846e-21,-8.893846e-21,-1.124257e-20,-1.128703e-20,-3.435988e-21,-3.435988e-21,0.0,-3.671453000000001e-24,-8.081353e-24,-1.3125340000000002e-20,-1.313268e-20,-3.819094e-22,-3.819013e-22,3.4359549999999995e-21,3.435951e-21,1.162448e-20
0.0008174310719993169,-0.07,-0.07,0.0,2.1761420000000004e-17,2.1761249999999998e-17,2.231384e-17,2.2309980000000003e-17,1.5340229999999999e-12,1.5340229999999999e-12,-0.07,-0.07,-5.505714e-21,-6.352746999999999e-21,-1.0533200000000002e-20,-1.06192e-20,-3.835003e-21,-3.835003e-21,0.0,-3.863675e-22,-3.4130050000000005e-24,-1.104836e-20,-1.09745e-20,-4.352285e-22,-4.352250000000001e-22,3.835003e-21,3.835003e-21,1.0968430000000001e-20
0.0009198310719992637,-0.07,-0.07,0.0,2.46873e-17,2.468685e-17,2.5430180000000003e-17,2.542629e-17,1.7038810000000002e-12,1.7038810000000002e-12,-0.07,-0.07,-9.740879000000002e-21,-1.01644e-20,-1.366205e-20,-1.3726079999999998e-20,-4.2597109999999994e-21,-4.2597109999999994e-21,0.0,-3.8890960000000004e-22,-9.00853e-24,-1.485746e-20,-1.478869e-20,-4.937459999999999e-22,-4.937371e-22,4.2597109999999994e-21,4.2597109999999994e-21,1.415579e-20
