time	V(N016,N007)	V(N017,N004)	V(N018,N005)	V(N019,N006)	V(N020,N008)	V(N021,N009)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(n010)	V(n011)	V(n012)	V(n013)	V(n014)	V(n015)	V(n016)	V(n017)	V(n018)	V(n019)	V(n020)	V(n021)	I(C1)	I(C2)	I(C3)	I(C4)	I(C5)	I(C6)	I(C7)	I(C8)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(R10)	I(R11)	I(R12)	I(R15)	I(R16)	I(R18)	I(R19)	I(R21)	I(R22)	I(R24)	I(R25)	I(R27)	I(R28)	I(R30)	I(R31)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)	I(V7)
5.125500000000003e-003	-7.053089e-002	-6.843650e-002	-6.877744e-002	-6.946909e-002	-7.122254e-002	-7.156348e-002	-2.500000e+000	-1.263597e+000	-1.236403e+000	-1.251563e+000	-1.251222e+000	-1.250531e+000	-1.249469e+000	-1.248778e+000	-1.248437e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	4.684401e-011	-4.684401e-011	-5.998535e-004	5.998535e-004	1.078668e-010	-1.078668e-010	-1.379522e-010	1.379522e-010	-2.212164e-013	2.212164e-013	-2.912810e-010	6.245818e-004	-2.177722e-004	2.177722e-004	-5.093905e-013	-2.472805e-005	2.472805e-005	5.093905e-013	6.514660e-013	-6.514660e-013	-2.062460e-004	-2.005633e-004	2.062460e-004	2.005633e-004	-2.446582e-010	-1.373008e-010	-2.446582e-010	-1.373008e-010	4.068095e-004	2.005635e-004	4.068095e-004	2.005635e-004	2.212169e-013	-2.212167e-013	6.245815e-004	5.093931e-013	-5.093881e-013	-6.514666e-013	6.514662e-013
5.126500000000003e-003	-7.048619e-002	-6.856847e-002	-6.888056e-002	-6.951380e-002	-7.111943e-002	-7.143152e-002	-2.500000e+000	-1.262450e+000	-1.237550e+000	-1.251431e+000	-1.251119e+000	-1.250486e+000	-1.249514e+000	-1.248881e+000	-1.248569e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	4.272780e-011	-4.272780e-011	-5.471439e-004	5.471439e-004	9.838846e-011	-9.838846e-011	-1.258303e-010	1.258303e-010	-2.025556e-013	2.025556e-013	-2.656811e-010	5.718951e-004	-1.994020e-004	1.994020e-004	-4.664206e-013	-2.475100e-005	2.475100e-005	4.664206e-013	5.965113e-013	-5.965113e-013	-1.888480e-004	-1.836448e-004	1.888480e-004	1.836448e-004	-2.231558e-010	-1.252338e-010	-2.231558e-010	-1.252338e-010	3.724930e-004	1.836449e-004	3.724930e-004	1.836449e-004	2.025561e-013	-2.025559e-013	5.718948e-004	4.664229e-013	-4.664197e-013	-5.965110e-013	5.965108e-013
5.127500000000004e-003	-7.044542e-002	-6.868875e-002	-6.897473e-002	-6.955457e-002	-7.102525e-002	-7.131124e-002	-2.500000e+000	-1.261404e+000	-1.238596e+000	-1.251311e+000	-1.251025e+000	-1.250445e+000	-1.249555e+000	-1.248975e+000	-1.248689e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	3.897326e-011	-3.897326e-011	-4.990658e-004	4.990658e-004	8.974296e-011	-8.974296e-011	-1.147734e-010	1.147734e-010	-1.855345e-013	1.855345e-013	-2.423305e-010	5.238380e-004	-1.826460e-004	1.826460e-004	-4.272266e-013	-2.477192e-005	2.477192e-005	4.272266e-013	5.463855e-013	-5.463855e-013	-1.729789e-004	-1.682128e-004	1.729789e-004	1.682128e-004	-2.035428e-010	-1.142271e-010	-2.035428e-010	-1.142271e-010	3.411919e-004	1.682130e-004	3.411919e-004	1.682130e-004	1.855354e-013	-1.855347e-013	5.238377e-004	4.272279e-013	-4.272270e-013	-5.463848e-013	5.463853e-013
5.128500000000004e-003	-7.040811e-002	-6.879842e-002	-6.906044e-002	-6.959188e-002	-7.093954e-002	-7.120156e-002	-2.500000e+000	-1.260450e+000	-1.239550e+000	-1.251202e+000	-1.250939e+000	-1.250408e+000	-1.249592e+000	-1.249061e+000	-1.248798e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	3.554865e-011	-3.554865e-011	-4.552125e-004	4.552125e-004	8.185719e-011	-8.185719e-011	-1.046882e-010	1.046882e-010	-1.700091e-013	1.700091e-013	-2.210319e-010	4.800037e-004	-1.673623e-004	1.673623e-004	-3.914766e-013	-2.479100e-005	2.479100e-005	3.914765e-013	5.006643e-013	-5.006643e-013	-1.585042e-004	-1.541370e-004	1.585042e-004	1.541370e-004	-1.856533e-010	-1.041876e-010	-1.856533e-010	-1.041876e-010	3.126413e-004	1.541371e-004	3.126413e-004	1.541371e-004	1.700101e-013	-1.700090e-013	4.800035e-004	3.914776e-013	-3.914769e-013	-5.006640e-013	5.006645e-013
5.129500000000004e-003	-7.037413e-002	-6.889844e-002	-6.913877e-002	-6.962585e-002	-7.086122e-002	-7.110155e-002	-2.500000e+000	-1.259579e+000	-1.240421e+000	-1.251101e+000	-1.250861e+000	-1.250374e+000	-1.249626e+000	-1.249139e+000	-1.248899e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	3.242496e-011	-3.242496e-011	-4.152125e-004	4.152125e-004	7.466431e-011	-7.466431e-011	-9.548915e-011	9.548915e-011	-1.558480e-013	1.558480e-013	-2.016047e-010	4.400212e-004	-1.534217e-004	1.534217e-004	-3.588679e-013	-2.480841e-005	2.480841e-005	3.588679e-013	4.589607e-013	-4.589607e-013	-1.453014e-004	-1.412979e-004	1.453014e-004	1.412979e-004	-1.693356e-010	-9.503019e-011	-1.693356e-010	-9.503019e-011	2.865994e-004	1.412980e-004	2.865994e-004	1.412980e-004	1.558489e-013	-1.558471e-013	4.400209e-004	3.588698e-013	-3.588677e-013	-4.589607e-013	4.589609e-013
5.130500000000004e-003	-7.034314e-002	-6.898975e-002	-6.921005e-002	-6.965685e-002	-7.078993e-002	-7.101023e-002	-2.500000e+000	-1.258785e+000	-1.241215e+000	-1.251010e+000	-1.250790e+000	-1.250343e+000	-1.249657e+000	-1.249210e+000	-1.248990e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	2.957575e-011	-2.957575e-011	-3.787274e-004	3.787274e-004	6.810351e-011	-6.810351e-011	-8.709846e-011	8.709847e-011	-1.429312e-013	1.429311e-013	-1.838847e-010	4.035519e-004	-1.407060e-004	1.407060e-004	-3.291246e-013	-2.482429e-005	2.482429e-005	3.291246e-013	4.209216e-013	-4.209217e-013	-1.332587e-004	-1.295871e-004	1.332587e-004	1.295871e-004	-1.544519e-010	-8.667754e-011	-1.544519e-010	-8.667754e-011	2.628459e-004	1.295871e-004	2.628459e-004	1.295871e-004	1.429325e-013	-1.429308e-013	4.035517e-004	3.291267e-013	-3.291241e-013	-4.209217e-013	4.209219e-013
5.131500000000004e-003	-7.031476e-002	-6.907308e-002	-6.927514e-002	-6.968522e-002	-7.072484e-002	-7.092690e-002	-2.500000e+000	-1.258061e+000	-1.241939e+000	-1.250927e+000	-1.250725e+000	-1.250315e+000	-1.249685e+000	-1.249275e+000	-1.249073e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	2.697690e-011	-2.697690e-011	-3.454483e-004	3.454483e-004	6.211917e-011	-6.211917e-011	-7.944501e-011	7.944502e-011	-1.311494e-013	1.311493e-013	-1.677217e-010	3.702873e-004	-1.291076e-004	1.291076e-004	-3.019949e-013	-2.483878e-005	2.483878e-005	3.019949e-013	3.862251e-013	-3.862251e-013	-1.222742e-004	-1.189052e-004	1.222742e-004	1.189052e-004	-1.408760e-010	-7.905879e-011	-1.408760e-010	-7.905879e-011	2.411796e-004	1.189053e-004	2.411796e-004	1.189053e-004	1.311505e-013	-1.311494e-013	3.702871e-004	3.019961e-013	-3.019940e-013	-3.862253e-013	3.862256e-013
5.132500000000004e-003	-7.028902e-002	-6.914902e-002	-6.933451e-002	-6.971097e-002	-7.066548e-002	-7.085097e-002	-2.500000e+000	-1.257401e+000	-1.242599e+000	-1.250851e+000	-1.250665e+000	-1.250289e+000	-1.249711e+000	-1.249335e+000	-1.249149e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	2.460642e-011	-2.460642e-011	-3.150935e-004	3.150935e-004	5.666072e-011	-5.666072e-011	-7.246414e-011	7.246414e-011	-1.204028e-013	1.204028e-013	-1.529790e-010	3.399456e-004	-1.185285e-004	1.185285e-004	-2.772491e-013	-2.485199e-005	2.485199e-005	2.772491e-013	3.545773e-013	-3.545773e-013	-1.122550e-004	-1.091620e-004	1.122550e-004	1.091620e-004	-1.284930e-010	-7.210956e-011	-1.284930e-010	-7.210956e-011	2.214171e-004	1.091621e-004	2.214171e-004	1.091621e-004	1.204033e-013	-1.204024e-013	3.399455e-004	2.772500e-013	-2.772476e-013	-3.545779e-013	3.545777e-013
5.133500000000004e-003	-7.026541e-002	-6.921828e-002	-6.938875e-002	-6.973457e-002	-7.061124e-002	-7.078171e-002	-2.500000e+000	-1.256798e+000	-1.243202e+000	-1.250782e+000	-1.250611e+000	-1.250265e+000	-1.249735e+000	-1.249389e+000	-1.249218e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	2.244423e-011	-2.244423e-011	-2.874059e-004	2.874059e-004	5.168188e-011	-5.168188e-011	-6.609663e-011	6.609663e-011	-1.106006e-013	1.106006e-013	-1.395317e-010	3.122701e-004	-1.088789e-004	1.088789e-004	-2.546777e-013	-2.486404e-005	2.486404e-005	2.546777e-013	3.257105e-013	-3.257105e-013	-1.031161e-004	-1.002750e-004	1.031161e-004	1.002750e-004	-1.171981e-010	-6.577092e-011	-1.171981e-010	-6.577092e-011	2.033912e-004	1.002751e-004	2.033912e-004	1.002751e-004	1.106010e-013	-1.106008e-013	3.122700e-004	2.546797e-013	-2.546763e-013	-3.257108e-013	3.257101e-013
5.134500000000005e-003	-7.024407e-002	-6.928146e-002	-6.943810e-002	-6.975591e-002	-7.056189e-002	-7.071853e-002	-2.500000e+000	-1.256249e+000	-1.243751e+000	-1.250718e+000	-1.250562e+000	-1.250244e+000	-1.249756e+000	-1.249438e+000	-1.249282e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	2.047204e-011	-2.047204e-011	-2.621513e-004	2.621513e-004	4.714057e-011	-4.714057e-011	-6.028868e-011	6.028868e-011	-1.016597e-013	1.016597e-013	-1.272662e-010	2.870265e-004	-1.000772e-004	1.000772e-004	-2.340897e-013	-2.487503e-005	2.487503e-005	2.340897e-013	2.993802e-013	-2.993803e-013	-9.478031e-005	-9.216885e-005	9.478031e-005	9.216885e-005	-1.068958e-010	-5.998931e-011	-1.068958e-010	-5.998931e-011	1.869493e-004	9.216891e-005	1.869493e-004	9.216891e-005	1.016607e-013	-1.016604e-013	2.870263e-004	2.340920e-013	-2.340886e-013	-2.993799e-013	2.993799e-013
5.135500000000005e-003	-7.022440e-002	-6.933904e-002	-6.948328e-002	-6.977558e-002	-7.051671e-002	-7.066095e-002	-2.500000e+000	-1.255747e+000	-1.244253e+000	-1.250661e+000	-1.250517e+000	-1.250224e+000	-1.249776e+000	-1.249483e+000	-1.249339e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.867314e-011	-1.867314e-011	-2.391158e-004	2.391158e-004	4.299826e-011	-4.299826e-011	-5.499103e-011	5.499103e-011	-9.350448e-014	9.350447e-014	-1.160783e-010	2.640010e-004	-9.204894e-005	9.204894e-005	-2.153108e-013	-2.488505e-005	2.488505e-005	2.153107e-013	2.753636e-013	-2.753637e-013	-8.717697e-005	-8.477501e-005	8.717697e-005	8.477501e-005	-9.749863e-011	-5.471567e-011	-9.749863e-011	-5.471567e-011	1.719521e-004	8.477506e-005	1.719521e-004	8.477506e-005	9.350593e-014	-9.350463e-014	2.640009e-004	2.153124e-013	-2.153099e-013	-2.753629e-013	2.753640e-013
5.136500000000005e-003	-7.020652e-002	-6.939173e-002	-6.952429e-002	-6.979346e-002	-7.047570e-002	-7.060826e-002	-2.500000e+000	-1.255290e+000	-1.244710e+000	-1.250608e+000	-1.250476e+000	-1.250206e+000	-1.249794e+000	-1.249524e+000	-1.249392e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.703232e-011	-1.703232e-011	-2.181045e-004	2.181045e-004	3.921999e-011	-3.921999e-011	-5.015895e-011	5.015895e-011	-8.606584e-014	8.606583e-014	-1.058735e-010	2.429988e-004	-8.472613e-005	8.472613e-005	-1.981820e-013	-2.489420e-005	2.489420e-005	1.981820e-013	2.534574e-013	-2.534574e-013	-8.024173e-005	-7.803086e-005	8.024173e-005	7.803086e-005	-8.892730e-011	-4.990550e-011	-8.892730e-011	-4.990549e-011	1.582727e-004	7.803091e-005	1.582727e-004	7.803091e-005	8.606744e-014	-8.606570e-014	2.429987e-004	1.981833e-013	-1.981822e-013	-2.534565e-013	2.534578e-013
5.137500000000005e-003	-7.019031e-002	-6.943965e-002	-6.956184e-002	-6.980968e-002	-7.043815e-002	-7.056034e-002	-2.500000e+000	-1.254873e+000	-1.245127e+000	-1.250560e+000	-1.250438e+000	-1.250190e+000	-1.249810e+000	-1.249562e+000	-1.249440e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.553567e-011	-1.553567e-011	-1.989395e-004	1.989395e-004	3.577367e-011	-3.577367e-011	-4.575141e-011	4.575141e-011	-7.928085e-014	7.928083e-014	-9.656544e-011	2.238421e-004	-7.804678e-005	7.804678e-005	-1.825583e-013	-2.490254e-005	2.490254e-005	1.825583e-013	2.334761e-013	-2.334761e-013	-7.391591e-005	-7.187933e-005	7.391591e-005	7.187933e-005	-8.110905e-011	-4.551794e-011	-8.110905e-011	-4.551794e-011	1.457953e-004	7.187938e-005	1.457953e-004	7.187938e-005	7.928293e-014	-7.928077e-014	2.238420e-004	1.825597e-013	-1.825586e-013	-2.334752e-013	2.334766e-013
5.138500000000005e-003	-7.017553e-002	-6.948340e-002	-6.959605e-002	-6.982458e-002	-7.040393e-002	-7.051659e-002	-2.500000e+000	-1.254493e+000	-1.245507e+000	-1.250517e+000	-1.250404e+000	-1.250175e+000	-1.249825e+000	-1.249596e+000	-1.249483e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.417054e-011	-1.417054e-011	-1.814585e-004	1.814585e-004	3.263023e-011	-3.263023e-011	-4.173122e-011	4.173122e-011	-7.309205e-014	7.309205e-014	-8.807534e-011	2.063687e-004	-7.195436e-005	7.195436e-005	-1.683075e-013	-2.491015e-005	2.491015e-005	1.683075e-013	2.152505e-013	-2.152505e-013	-6.814595e-005	-6.626835e-005	6.814595e-005	6.626835e-005	-7.397789e-011	-4.151597e-011	-7.397789e-011	-4.151597e-011	1.344144e-004	6.626839e-005	1.344144e-004	6.626839e-005	7.309409e-014	-7.309171e-014	2.063687e-004	1.683089e-013	-1.683065e-013	-2.152497e-013	2.152510e-013
5.139500000000005e-003	-7.016194e-002	-6.952333e-002	-6.962717e-002	-6.983805e-002	-7.037282e-002	-7.047665e-002	-2.500000e+000	-1.254146e+000	-1.245854e+000	-1.250477e+000	-1.250373e+000	-1.250162e+000	-1.249838e+000	-1.249627e+000	-1.249523e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.292536e-011	-1.292536e-011	-1.655136e-004	1.655136e-004	2.976296e-011	-2.976296e-011	-3.806424e-011	3.806424e-011	-6.744707e-014	6.744707e-014	-8.033117e-011	1.904307e-004	-6.639728e-005	6.639728e-005	-1.553089e-013	-2.491709e-005	2.491709e-005	1.553089e-013	1.986264e-013	-1.986265e-013	-6.288299e-005	-6.115040e-005	6.288299e-005	6.115040e-005	-6.747326e-011	-3.786561e-011	-6.747326e-011	-3.786561e-011	1.240335e-004	6.115044e-005	1.240335e-004	6.115044e-005	6.744822e-014	-6.744648e-014	1.904307e-004	1.553104e-013	-1.553072e-013	-1.986257e-013	1.986264e-013
5.140500000000005e-003	-7.014954e-002	-6.955957e-002	-6.965566e-002	-6.985056e-002	-7.034433e-002	-7.044041e-002	-2.500000e+000	-1.253829e+000	-1.246171e+000	-1.250440e+000	-1.250344e+000	-1.250149e+000	-1.249851e+000	-1.249656e+000	-1.249560e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.178960e-011	-1.178960e-011	-1.509698e-004	1.509698e-004	2.714768e-011	-2.714768e-011	-3.471953e-011	3.471953e-011	-6.229812e-014	6.229811e-014	-7.326759e-011	1.758932e-004	-6.132850e-005	6.132850e-005	-1.434525e-013	-2.492341e-005	2.492341e-005	1.434525e-013	1.834632e-013	-1.834632e-013	-5.808250e-005	-5.648217e-005	5.808250e-005	5.648217e-005	-6.154029e-011	-3.453606e-011	-6.154029e-011	-3.453606e-011	1.145647e-004	5.648221e-005	1.145647e-004	5.648221e-005	6.229869e-014	-6.229782e-014	1.758932e-004	1.434540e-013	-1.434513e-013	-1.834626e-013	1.834631e-013
5.141500000000005e-003	-7.013834e-002	-6.959283e-002	-6.968164e-002	-6.986177e-002	-7.031834e-002	-7.040715e-002	-2.500000e+000	-1.253541e+000	-1.246459e+000	-1.250407e+000	-1.250318e+000	-1.250138e+000	-1.249862e+000	-1.249682e+000	-1.249593e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	1.075363e-011	-1.075363e-011	-1.377039e-004	1.377039e-004	2.476217e-011	-2.476217e-011	-3.166866e-011	3.166866e-011	-5.760162e-014	5.760161e-014	-6.682459e-011	1.626332e-004	-5.670512e-005	5.670512e-005	-1.326380e-013	-2.492919e-005	2.492919e-005	1.326379e-013	1.696323e-013	-1.696323e-013	-5.370383e-005	-5.222415e-005	5.370383e-005	5.222415e-005	-5.612856e-011	-3.149903e-011	-5.612856e-011	-3.149903e-011	1.059280e-004	5.222418e-005	1.059280e-004	5.222418e-005	5.760258e-014	-5.760149e-014	1.626331e-004	1.326387e-013	-1.326373e-013	-1.696319e-013	1.696326e-013
5.142500000000006e-003	-7.012796e-002	-6.962311e-002	-6.970525e-002	-6.987214e-002	-7.029474e-002	-7.037687e-002	-2.500000e+000	-1.253277e+000	-1.246723e+000	-1.250377e+000	-1.250295e+000	-1.250128e+000	-1.249872e+000	-1.249705e+000	-1.249623e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	9.808706e-012	-9.808706e-012	-1.256038e-004	1.256038e-004	2.258632e-011	-2.258632e-011	-2.888594e-011	2.888594e-011	-5.331780e-014	5.331779e-014	-6.094785e-011	1.505383e-004	-5.248801e-005	5.248801e-005	-1.227737e-013	-2.493446e-005	2.493446e-005	1.227737e-013	1.570168e-013	-1.570168e-013	-4.970992e-005	-4.834028e-005	4.970992e-005	4.834028e-005	-5.119246e-011	-2.872892e-011	-5.119246e-011	-2.872892e-011	9.805024e-005	4.834031e-005	9.805024e-005	4.834031e-005	5.331954e-014	-5.331759e-014	1.505382e-004	1.227742e-013	-1.227739e-013	-1.570164e-013	1.570171e-013
5.143500000000006e-003	-7.011855e-002	-6.965077e-002	-6.972682e-002	-6.988156e-002	-7.027316e-002	-7.034922e-002	-2.500000e+000	-1.253037e+000	-1.246963e+000	-1.250349e+000	-1.250273e+000	-1.250118e+000	-1.249882e+000	-1.249727e+000	-1.249651e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	8.946800e-012	-8.946800e-012	-1.145668e-004	1.145668e-004	2.060162e-011	-2.060162e-011	-2.634768e-011	2.634768e-011	-4.941040e-014	4.941039e-014	-5.558740e-011	1.395062e-004	-4.864145e-005	4.864145e-005	-1.137762e-013	-2.493926e-005	2.493926e-005	1.137762e-013	1.455098e-013	-1.455098e-013	-4.606695e-005	-4.479769e-005	4.606695e-005	4.479769e-005	-4.669001e-011	-2.620217e-011	-4.669001e-011	-2.620217e-011	9.086468e-005	4.479771e-005	9.086468e-005	4.479771e-005	4.941208e-014	-4.941013e-014	1.395061e-004	1.137775e-013	-1.137765e-013	-1.455096e-013	1.455102e-013
5.144500000000006e-003	-7.011008e-002	-6.967592e-002	-6.974649e-002	-6.989002e-002	-7.025349e-002	-7.032406e-002	-2.500000e+000	-1.252818e+000	-1.247182e+000	-1.250324e+000	-1.250253e+000	-1.250110e+000	-1.249890e+000	-1.249747e+000	-1.249676e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	8.160644e-012	-8.160643e-012	-1.044997e-004	1.044997e-004	1.879136e-011	-1.879136e-011	-2.403251e-011	2.403251e-011	-4.584635e-014	4.584634e-014	-5.069808e-011	1.294434e-004	-4.513290e-005	4.513290e-005	-1.055693e-013	-2.494364e-005	2.494364e-005	1.055693e-013	1.350139e-013	-1.350139e-013	-4.274410e-005	-4.156639e-005	4.274410e-005	4.156639e-005	-4.258328e-011	-2.389750e-011	-4.258328e-011	-2.389750e-011	8.431052e-005	4.156641e-005	8.431052e-005	4.156641e-005	4.584787e-014	-4.584571e-014	1.294434e-004	1.055707e-013	-1.055689e-013	-1.350143e-013	1.350143e-013
5.145500000000006e-003	-7.010233e-002	-6.969893e-002	-6.976461e-002	-6.989777e-002	-7.023537e-002	-7.030106e-002	-2.500000e+000	-1.252618e+000	-1.247382e+000	-1.250301e+000	-1.250235e+000	-1.250102e+000	-1.249898e+000	-1.249765e+000	-1.249699e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	7.443554e-012	-7.443554e-012	-9.531726e-005	9.531726e-005	1.714012e-011	-1.714012e-011	-2.192073e-011	2.192073e-011	-4.259548e-014	4.259547e-014	-4.623828e-011	1.202649e-004	-4.193265e-005	4.193265e-005	-9.808360e-014	-2.494764e-005	2.494764e-005	9.808359e-014	1.254403e-013	-1.254403e-013	-3.971323e-005	-3.861902e-005	3.971323e-005	3.861902e-005	-3.883732e-011	-2.179528e-011	-3.883732e-011	-2.179528e-011	7.833229e-005	3.861904e-005	7.833229e-005	3.861904e-005	4.259722e-014	-4.259440e-014	1.202649e-004	9.808495e-014	-9.808295e-014	-1.254412e-013	1.254399e-013
5.146500000000006e-003	-7.009518e-002	-6.971979e-002	-6.978106e-002	-6.990492e-002	-7.021904e-002	-7.028019e-002	-2.500000e+000	-1.252436e+000	-1.247564e+000	-1.250280e+000	-1.250219e+000	-1.250095e+000	-1.249905e+000	-1.249781e+000	-1.249720e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	6.789489e-012	-6.789489e-012	-8.694165e-005	8.694165e-005	1.563403e-011	-1.563403e-011	-1.999456e-011	1.999456e-011	-3.963026e-014	3.963025e-014	-4.217048e-011	1.118930e-004	-3.901360e-005	3.901360e-005	-9.125566e-014	-2.495128e-005	2.495128e-005	9.125564e-014	1.167079e-013	-1.167080e-013	-3.694868e-005	-3.593065e-005	3.694868e-005	3.593065e-005	-3.542062e-011	-1.987785e-011	-3.542062e-011	-1.987785e-011	7.287937e-005	3.593067e-005	7.287937e-005	3.593067e-005	3.963171e-014	-3.962932e-014	1.118929e-004	9.125751e-014	-9.125499e-014	-1.167085e-013	1.167075e-013
5.147500000000006e-003	-7.008874e-002	-6.973886e-002	-6.979585e-002	-6.991136e-002	-7.020414e-002	-7.026112e-002	-2.500000e+000	-1.252270e+000	-1.247730e+000	-1.250261e+000	-1.250204e+000	-1.250089e+000	-1.249911e+000	-1.249796e+000	-1.249739e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.250000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	-1.320000e+000	6.192883e-012	-6.192883e-012	-7.930201e-005	7.930201e-005	1.426023e-011	-1.426023e-011	-1.823759e-011	1.823759e-011	-3.692560e-014	3.692559e-014	-3.846001e-011	1.042567e-004	-3.635105e-005	3.635105e-005	-8.502768e-014	-2.495461e-005	2.495461e-005	8.502767e-014	1.087429e-013	-1.087429e-013	-3.442706e-005	-3.347850e-005	3.442706e-005	3.347850e-005	-3.230405e-011	-1.812885e-011	-3.230405e-011	-1.812885e-011	6.790560e-005	3.347852e-005	6.790560e-005	3.347852e-005	3.692576e-014	-3.692446e-014	1.042566e-004	8.503051e-014	-8.502720e-014	-1.087431e-013	1.087434e-013
