time	V(N008,N005)	V(N009,N004)	V(n004)	V(n005)	V(n008)	V(n009)
3.542605000008416e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.552845000008710e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.563085000009005e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.573325000009299e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.583565000009593e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.593805000009888e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.604045000010182e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.614285000010477e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.624525000010771e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.634765000011066e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.645005000011360e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.655245000011655e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.665485000011949e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.675725000012244e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.685965000012538e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.696205000012832e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.706445000013127e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.716685000013421e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.726925000013716e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.737165000014010e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.747405000014305e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.757645000014599e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.767885000014894e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.778125000015188e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.788365000015483e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.798605000015777e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.808845000016072e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.819085000016366e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.829325000016660e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.839565000016955e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.849805000017249e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.860045000017544e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.870285000017838e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.880525000018133e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.890765000018427e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.901005000018722e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.911245000019016e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.921485000019311e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.931725000019605e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.941965000019899e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.952205000020194e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.962445000020488e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.972685000020783e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.982925000021077e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
3.993165000021372e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.003405000021666e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.013645000021961e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.023885000022255e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.034125000022550e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.044365000022844e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.054605000023139e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.064845000023433e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.075085000023727e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.085325000024022e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.095565000024316e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.105805000024611e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.116045000024905e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.126285000025200e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.136525000025494e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.146765000025789e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.157005000026083e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.167245000026378e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.177485000026672e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.187725000026966e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.197965000027261e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.208205000027555e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.218445000027850e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.228685000028144e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.238925000028439e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.249165000028733e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.259405000029028e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.269645000029322e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.279885000029617e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.290125000029911e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.300365000030205e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.310605000030500e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.320845000030794e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.331085000031089e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.341325000031383e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.351565000031678e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.361805000031972e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.372045000032267e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.382285000032561e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.392525000032856e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.402765000033150e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.413005000033445e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.423245000033739e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.433485000034033e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.443725000034328e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.453965000034622e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.464205000034917e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.474445000035211e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.484685000035506e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.494925000035800e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.500000000000000e-002	-6.974769e-002	-7.024670e-002	1.250250e+000	1.249750e+000	1.180003e+000	1.180003e+000
4.500001000000000e-002	-6.975901e-002	-7.023525e-002	1.250113e+000	1.249637e+000	1.179878e+000	1.179878e+000
4.500003000000000e-002	-6.978178e-002	-7.021260e-002	1.249840e+000	1.249410e+000	1.179628e+000	1.179628e+000
4.500010000000000e-002	-6.986129e-002	-7.013321e-002	1.248886e+000	1.248614e+000	1.178753e+000	1.178753e+000
4.500021714285715e-002	-6.999394e-002	-7.000045e-002	1.247289e+000	1.247282e+000	1.177289e+000	1.177289e+000
4.500033428571430e-002	-7.012633e-002	-6.986799e-002	1.245692e+000	1.245951e+000	1.175824e+000	1.175824e+000
4.500045142857144e-002	-7.025846e-002	-6.973582e-002	1.244096e+000	1.244618e+000	1.174360e+000	1.174360e+000
4.500056857142858e-002	-7.039032e-002	-6.960394e-002	1.242500e+000	1.243286e+000	1.172896e+000	1.172896e+000
4.500068571428573e-002	-7.052192e-002	-6.947235e-002	1.240904e+000	1.241953e+000	1.171431e+000	1.171431e+000
4.500080285714288e-002	-7.065326e-002	-6.934106e-002	1.239308e+000	1.240620e+000	1.169967e+000	1.169967e+000
4.500092000000002e-002	-7.078433e-002	-6.921005e-002	1.237713e+000	1.239287e+000	1.168503e+000	1.168503e+000
4.500297714285723e-002	-7.303358e-002	-6.696076e-002	1.209749e+000	1.215822e+000	1.142789e+000	1.142789e+000
4.500503428571442e-002	-7.520729e-002	-6.478701e-002	1.181861e+000	1.192282e+000	1.117074e+000	1.117074e+000
4.500709142857163e-002	-7.730546e-002	-6.268881e-002	1.154049e+000	1.168665e+000	1.091360e+000	1.091360e+000
4.500914857142883e-002	-7.932810e-002	-6.066615e-002	1.126312e+000	1.144974e+000	1.065646e+000	1.065646e+000
4.501120571428603e-002	-8.127521e-002	-5.871904e-002	1.098651e+000	1.121207e+000	1.039931e+000	1.039931e+000
4.501326285714323e-002	-8.314678e-002	-5.684747e-002	1.071065e+000	1.097364e+000	1.014217e+000	1.014217e+000
4.501532000000044e-002	-8.494282e-002	-5.505145e-002	1.043554e+000	1.073446e+000	9.885029e-001	9.885029e-001
4.501962000000056e-002	-8.845601e-002	-5.153829e-002	9.862911e-001	1.023209e+000	9.347529e-001	9.347529e-001
4.502392000000068e-002	-9.174795e-002	-4.824636e-002	9.292492e-001	9.727508e-001	8.810029e-001	8.810029e-001
4.502822000000081e-002	-9.481865e-002	-4.517567e-002	8.724285e-001	9.220715e-001	8.272528e-001	8.272528e-001
4.503252000000093e-002	-9.766811e-002	-4.232621e-002	8.158291e-001	8.711710e-001	7.735028e-001	7.735028e-001
4.503682000000105e-002	-1.002963e-001	-3.969798e-002	7.594508e-001	8.200492e-001	7.197528e-001	7.197528e-001
4.504112000000118e-002	-1.027033e-001	-3.729099e-002	7.032938e-001	7.687061e-001	6.660028e-001	6.660028e-001
4.504542000000130e-002	-1.048890e-001	-3.510523e-002	6.473581e-001	7.171419e-001	6.122528e-001	6.122528e-001
4.505102000000146e-002	-1.075414e-001	-3.245288e-002	5.747057e-001	6.497943e-001	5.422528e-001	5.422528e-001
4.505279142857294e-002	-1.083241e-001	-3.167024e-002	5.517802e-001	6.284341e-001	5.201100e-001	5.201100e-001
4.505456285714442e-002	-1.090839e-001	-3.091049e-002	5.288776e-001	6.070510e-001	4.979671e-001	4.979671e-001
4.505633428571590e-002	-1.098207e-001	-3.017362e-002	5.059979e-001	5.856450e-001	4.758243e-001	4.758243e-001
4.505810571428738e-002	-1.105347e-001	-2.945964e-002	4.831410e-001	5.642161e-001	4.536814e-001	4.536814e-001
4.505987714285886e-002	-1.112258e-001	-2.876854e-002	4.603071e-001	5.427644e-001	4.315385e-001	4.315385e-001
4.506164857143034e-002	-1.118940e-001	-2.810033e-002	4.374960e-001	5.212897e-001	4.093957e-001	4.093957e-001
4.506342000000182e-002	-1.125394e-001	-2.745500e-002	4.147078e-001	4.997922e-001	3.872528e-001	3.872528e-001
4.506754857143051e-002	-1.139529e-001	-2.604150e-002	3.616872e-001	4.495985e-001	3.356457e-001	3.356457e-001
4.507167714285920e-002	-1.152806e-001	-2.471378e-002	3.087523e-001	3.993191e-001	2.840385e-001	2.840385e-001
4.507580571428789e-002	-1.165226e-001	-2.347183e-002	2.559032e-001	3.489539e-001	2.324314e-001	2.324314e-001
4.507993428571658e-002	-1.176787e-001	-2.231567e-002	2.031399e-001	2.985030e-001	1.808242e-001	1.808242e-001
4.508406285714527e-002	-1.187491e-001	-2.124528e-002	1.504624e-001	2.479662e-001	1.292171e-001	1.292171e-001
4.508819142857396e-002	-1.197337e-001	-2.026068e-002	9.787061e-002	1.973437e-001	7.760993e-002	7.760993e-002
4.509232000000265e-002	-1.206326e-001	-1.936185e-002	4.536463e-002	1.466354e-001	2.600278e-002	2.600278e-002
4.509341714285942e-002	-1.208641e-001	-1.913030e-002	3.141879e-002	1.331526e-001	1.228850e-002	1.228850e-002
4.509451428571618e-002	-1.210914e-001	-1.890306e-002	1.747727e-002	1.196656e-001	-1.425791e-003	-1.425791e-003
4.509561142857294e-002	-1.213143e-001	-1.868013e-002	3.540051e-003	1.061742e-001	-1.514008e-002	-1.514008e-002
4.509670857142971e-002	-1.215329e-001	-1.846151e-002	-1.039285e-002	9.267857e-002	-2.885436e-002	-2.885436e-002
4.509780571428648e-002	-1.217472e-001	-1.824721e-002	-2.432144e-002	7.917858e-002	-4.256865e-002	-4.256865e-002
4.509890285714324e-002	-1.219572e-001	-1.803723e-002	-3.824571e-002	6.567428e-002	-5.628294e-002	-5.628294e-002
4.510000000000000e-002	-1.221629e-001	-1.783156e-002	-5.216567e-002	5.216567e-002	-6.999723e-002	-6.999723e-002
4.510001000000000e-002	-1.221534e-001	-1.784102e-002	-5.215621e-002	5.215621e-002	-6.999723e-002	-6.999723e-002
4.510003000000001e-002	-1.221345e-001	-1.786000e-002	-5.213723e-002	5.213723e-002	-6.999723e-002	-6.999723e-002
4.510504714285729e-002	-1.176553e-001	-2.233919e-002	-4.765804e-002	4.765804e-002	-6.999724e-002	-6.999724e-002
4.511006428571458e-002	-1.134956e-001	-2.649886e-002	-4.349838e-002	4.349838e-002	-6.999724e-002	-6.999724e-002
4.511508142857187e-002	-1.096555e-001	-3.033900e-002	-3.965824e-002	3.965824e-002	-6.999725e-002	-6.999725e-002
4.512009857142915e-002	-1.061349e-001	-3.385962e-002	-3.613763e-002	3.613763e-002	-6.999725e-002	-6.999725e-002
4.512511571428644e-002	-1.029338e-001	-3.706071e-002	-3.293655e-002	3.293655e-002	-6.999726e-002	-6.999726e-002
4.513013285714373e-002	-1.000522e-001	-3.994228e-002	-3.005499e-002	3.005499e-002	-6.999726e-002	-6.999726e-002
4.513515000000101e-002	-9.749022e-002	-4.250431e-002	-2.749295e-002	2.749295e-002	-6.999727e-002	-6.999727e-002
4.513770714285823e-002	-9.624460e-002	-4.374995e-002	-2.624733e-002	2.624733e-002	-6.999727e-002	-6.999727e-002
4.514026428571544e-002	-9.504981e-002	-4.494474e-002	-2.505254e-002	2.505254e-002	-6.999728e-002	-6.999728e-002
4.514282142857266e-002	-9.390587e-002	-4.608869e-002	-2.390859e-002	2.390859e-002	-6.999728e-002	-6.999728e-002
4.514537857142988e-002	-9.281276e-002	-4.718181e-002	-2.281548e-002	2.281548e-002	-6.999728e-002	-6.999728e-002
4.514793571428710e-002	-9.177049e-002	-4.822408e-002	-2.177320e-002	2.177320e-002	-6.999728e-002	-6.999728e-002
4.515049285714431e-002	-9.077905e-002	-4.921552e-002	-2.078177e-002	2.078177e-002	-6.999729e-002	-6.999729e-002
4.515305000000153e-002	-8.983846e-002	-5.015612e-002	-1.984117e-002	1.984117e-002	-6.999729e-002	-6.999729e-002
4.515315000000153e-002	-8.980234e-002	-5.019224e-002	-1.980505e-002	1.980505e-002	-6.999729e-002	-6.999729e-002
4.515816428571596e-002	-8.810175e-002	-5.189284e-002	-1.810446e-002	1.810446e-002	-6.999729e-002	-6.999729e-002
4.516317857143039e-002	-8.652243e-002	-5.347217e-002	-1.652513e-002	1.652513e-002	-6.999730e-002	-6.999730e-002
4.516819285714482e-002	-8.506436e-002	-5.493025e-002	-1.506706e-002	1.506706e-002	-6.999731e-002	-6.999731e-002
4.517320714285925e-002	-8.372756e-002	-5.626707e-002	-1.373025e-002	1.373025e-002	-6.999731e-002	-6.999731e-002
4.517822142857368e-002	-8.251202e-002	-5.748262e-002	-1.251470e-002	1.251470e-002	-6.999732e-002	-6.999732e-002
4.518323571428811e-002	-8.141773e-002	-5.857692e-002	-1.142041e-002	1.142041e-002	-6.999733e-002	-6.999733e-002
4.518825000000254e-002	-8.044471e-002	-5.954996e-002	-1.044738e-002	1.044738e-002	-6.999733e-002	-6.999733e-002
4.519326428571697e-002	-7.954764e-002	-6.044704e-002	-9.550297e-003	9.550297e-003	-6.999734e-002	-6.999734e-002
4.519827857143140e-002	-7.871453e-002	-6.128016e-002	-8.717183e-003	8.717183e-003	-6.999735e-002	-6.999735e-002
4.520329285714583e-002	-7.794539e-002	-6.204932e-002	-7.948035e-003	7.948035e-003	-6.999735e-002	-6.999735e-002
4.520830714286026e-002	-7.724021e-002	-6.275451e-002	-7.242854e-003	7.242854e-003	-6.999736e-002	-6.999736e-002
4.521332142857469e-002	-7.659900e-002	-6.339573e-002	-6.601638e-003	6.601638e-003	-6.999736e-002	-6.999736e-002
4.521833571428912e-002	-7.602176e-002	-6.397298e-002	-6.024388e-003	6.024388e-003	-6.999737e-002	-6.999737e-002
4.522335000000355e-002	-7.550848e-002	-6.448627e-002	-5.511104e-003	5.511104e-003	-6.999738e-002	-6.999738e-002
4.522793571428940e-002	-7.507296e-002	-6.492181e-002	-5.075577e-003	5.075577e-003	-6.999738e-002	-6.999738e-002
4.523252142857524e-002	-7.466639e-002	-6.532838e-002	-4.669006e-003	4.669007e-003	-6.999739e-002	-6.999739e-002
4.523710714286109e-002	-7.428878e-002	-6.570600e-002	-4.291393e-003	4.291394e-003	-6.999739e-002	-6.999739e-002
4.524169285714693e-002	-7.394013e-002	-6.605466e-002	-3.942737e-003	3.942738e-003	-6.999739e-002	-6.999739e-002
4.524627857143278e-002	-7.362044e-002	-6.637436e-002	-3.623038e-003	3.623039e-003	-6.999740e-002	-6.999740e-002
4.525086428571862e-002	-7.332970e-002	-6.666511e-002	-3.332297e-003	3.332297e-003	-6.999740e-002	-6.999740e-002
4.525545000000447e-002	-7.306792e-002	-6.692689e-002	-3.070513e-003	3.070513e-003	-6.999741e-002	-6.999741e-002
4.525555000000447e-002	-7.306233e-002	-6.693248e-002	-3.064923e-003	3.064923e-003	-6.999741e-002	-6.999741e-002
4.526057857143319e-002	-7.279847e-002	-6.719636e-002	-2.801055e-003	2.801055e-003	-6.999741e-002	-6.999741e-002
4.526560714286191e-002	-7.255346e-002	-6.744138e-002	-2.556044e-003	2.556044e-003	-6.999742e-002	-6.999742e-002
4.527063571429062e-002	-7.232732e-002	-6.766754e-002	-2.329890e-003	2.329890e-003	-6.999743e-002	-6.999743e-002
4.527566428571934e-002	-7.212002e-002	-6.787484e-002	-2.122592e-003	2.122592e-003	-6.999743e-002	-6.999743e-002
4.528069285714805e-002	-7.193159e-002	-6.806329e-002	-1.934150e-003	1.934150e-003	-6.999744e-002	-6.999744e-002
4.528572142857677e-002	-7.176201e-002	-6.823288e-002	-1.764565e-003	1.764565e-003	-6.999745e-002	-6.999745e-002
4.529075000000549e-002	-7.161129e-002	-6.838362e-002	-1.613836e-003	1.613837e-003	-6.999745e-002	-6.999745e-002
4.529577857143420e-002	-7.147236e-002	-6.852256e-002	-1.474897e-003	1.474897e-003	-6.999746e-002	-6.999746e-002
4.530080714286292e-002	-7.134335e-002	-6.865158e-002	-1.345886e-003	1.345886e-003	-6.999747e-002	-6.999747e-002
4.530583571429164e-002	-7.122428e-002	-6.877067e-002	-1.226804e-003	1.226805e-003	-6.999747e-002	-6.999747e-002
4.531086428572035e-002	-7.111513e-002	-6.887983e-002	-1.117651e-003	1.117652e-003	-6.999748e-002	-6.999748e-002
4.531589285714906e-002	-7.101591e-002	-6.897905e-002	-1.018427e-003	1.018428e-003	-6.999748e-002	-6.999748e-002
4.532092142857778e-002	-7.092662e-002	-6.906835e-002	-9.291324e-004	9.291326e-004	-6.999749e-002	-6.999749e-002
4.532595000000650e-002	-7.084726e-002	-6.914772e-002	-8.497662e-004	8.497664e-004	-6.999749e-002	-6.999749e-002
4.533050714286378e-002	-7.078050e-002	-6.921449e-002	-7.830021e-004	7.830022e-004	-6.999750e-002	-6.999750e-002
4.533506428572105e-002	-7.071816e-002	-6.927685e-002	-7.206550e-004	7.206552e-004	-6.999750e-002	-6.999750e-002
4.533962142857832e-002	-7.066023e-002	-6.933478e-002	-6.627250e-004	6.627252e-004	-6.999751e-002	-6.999751e-002
4.534417857143559e-002	-7.060673e-002	-6.938830e-002	-6.092121e-004	6.092123e-004	-6.999751e-002	-6.999751e-002
4.534873571429287e-002	-7.055764e-002	-6.943740e-002	-5.601163e-004	5.601165e-004	-6.999752e-002	-6.999752e-002
4.535329285715014e-002	-7.051296e-002	-6.948209e-002	-5.154376e-004	5.154377e-004	-6.999752e-002	-6.999752e-002
4.535785000000742e-002	-7.047270e-002	-6.952235e-002	-4.751759e-004	4.751761e-004	-6.999753e-002	-6.999753e-002
4.535795000000742e-002	-7.047184e-002	-6.952322e-002	-4.743109e-004	4.743110e-004	-6.999753e-002	-6.999753e-002
4.536299285715042e-002	-7.043090e-002	-6.956416e-002	-4.333689e-004	4.333691e-004	-6.999753e-002	-6.999753e-002
4.536803571429342e-002	-7.039290e-002	-6.960218e-002	-3.953592e-004	3.953593e-004	-6.999754e-002	-6.999754e-002
4.537307857143642e-002	-7.035783e-002	-6.963726e-002	-3.602817e-004	3.602818e-004	-6.999755e-002	-6.999755e-002
4.537812142857943e-002	-7.032569e-002	-6.966942e-002	-3.281364e-004	3.281366e-004	-6.999755e-002	-6.999755e-002
4.538316428572243e-002	-7.029648e-002	-6.969863e-002	-2.989233e-004	2.989235e-004	-6.999756e-002	-6.999756e-002
4.538820714286544e-002	-7.027020e-002	-6.972492e-002	-2.726425e-004	2.726427e-004	-6.999756e-002	-6.999756e-002
4.539325000000843e-002	-7.024686e-002	-6.974827e-002	-2.492939e-004	2.492940e-004	-6.999756e-002	-6.999756e-002
4.539830714286573e-002	-7.022529e-002	-6.976985e-002	-2.277188e-004	2.277190e-004	-6.999757e-002	-6.999757e-002
4.540336428572301e-002	-7.020527e-002	-6.978989e-002	-2.076923e-004	2.076924e-004	-6.999758e-002	-6.999758e-002
4.540842142858030e-002	-7.018680e-002	-6.980837e-002	-1.892143e-004	1.892145e-004	-6.999758e-002	-6.999758e-002
4.541347857143759e-002	-7.016987e-002	-6.982530e-002	-1.722850e-004	1.722851e-004	-6.999759e-002	-6.999759e-002
4.541853571429488e-002	-7.015450e-002	-6.984069e-002	-1.569042e-004	1.569043e-004	-6.999759e-002	-6.999759e-002
4.542359285715216e-002	-7.014067e-002	-6.985453e-002	-1.430719e-004	1.430721e-004	-6.999760e-002	-6.999760e-002
4.542865000000945e-002	-7.012839e-002	-6.986681e-002	-1.307883e-004	1.307884e-004	-6.999760e-002	-6.999760e-002
4.543316428572387e-002	-7.011821e-002	-6.987701e-002	-1.206028e-004	1.206030e-004	-6.999761e-002	-6.999761e-002
4.543767857143828e-002	-7.010870e-002	-6.988653e-002	-1.110862e-004	1.110863e-004	-6.999761e-002	-6.999761e-002
4.544219285715270e-002	-7.009986e-002	-6.989538e-002	-1.022384e-004	1.022385e-004	-6.999762e-002	-6.999762e-002
4.544670714286712e-002	-7.009169e-002	-6.990357e-002	-9.405945e-005	9.405959e-005	-6.999763e-002	-6.999763e-002
4.545122142858153e-002	-7.008418e-002	-6.991108e-002	-8.654933e-005	8.654947e-005	-6.999763e-002	-6.999763e-002
4.545573571429595e-002	-7.007734e-002	-6.991793e-002	-7.970806e-005	7.970819e-005	-6.999763e-002	-6.999763e-002
4.546025000001036e-002	-7.007117e-002	-6.992410e-002	-7.353562e-005	7.353575e-005	-6.999764e-002	-6.999764e-002
4.546035000001036e-002	-7.007104e-002	-6.992424e-002	-7.340174e-005	7.340188e-005	-6.999764e-002	-6.999764e-002
