time	V(N008,N005)	V(N009,N004)	V(n004)	V(n005)	V(n008)	V(n009)
2.353431071999146e-003	-7.000013e-002	-7.000013e-002	-2.430672e-012	-2.430672e-012	-7.000013e-002	-7.000013e-002
2.455831071998982e-003	-7.000013e-002	-7.000013e-002	-2.487268e-012	-2.487268e-012	-7.000013e-002	-7.000013e-002
2.558231071998818e-003	-7.000013e-002	-7.000013e-002	-2.543634e-012	-2.543634e-012	-7.000013e-002	-7.000013e-002
2.660631071998654e-003	-7.000013e-002	-7.000013e-002	-2.599769e-012	-2.599769e-012	-7.000013e-002	-7.000013e-002
2.763031071998490e-003	-7.000013e-002	-7.000013e-002	-2.655674e-012	-2.655674e-012	-7.000013e-002	-7.000013e-002
2.865431071998326e-003	-7.000013e-002	-7.000013e-002	-2.711351e-012	-2.711351e-012	-7.000013e-002	-7.000013e-002
2.967831071998162e-003	-7.000013e-002	-7.000013e-002	-2.766801e-012	-2.766801e-012	-7.000013e-002	-7.000013e-002
3.070231071997998e-003	-7.000013e-002	-7.000013e-002	-2.822023e-012	-2.822023e-012	-7.000013e-002	-7.000013e-002
3.172631071997834e-003	-7.000013e-002	-7.000013e-002	-2.877021e-012	-2.877021e-012	-7.000013e-002	-7.000013e-002
3.275031071997670e-003	-7.000013e-002	-7.000013e-002	-2.931793e-012	-2.931793e-012	-7.000013e-002	-7.000013e-002
3.377431071997506e-003	-7.000013e-002	-7.000013e-002	-2.986433e-012	-2.986433e-012	-7.000013e-002	-7.000013e-002
3.479831071997342e-003	-7.000013e-002	-7.000013e-002	-3.040762e-012	-3.040762e-012	-7.000013e-002	-7.000013e-002
3.582231071997178e-003	-7.000013e-002	-7.000013e-002	-3.094869e-012	-3.094869e-012	-7.000013e-002	-7.000013e-002
3.684631071997014e-003	-7.000013e-002	-7.000013e-002	-3.148754e-012	-3.148754e-012	-7.000013e-002	-7.000013e-002
3.787031071996850e-003	-7.000013e-002	-7.000013e-002	-3.202420e-012	-3.202420e-012	-7.000013e-002	-7.000013e-002
3.889431071996686e-003	-7.000013e-002	-7.000013e-002	-3.255866e-012	-3.255866e-012	-7.000013e-002	-7.000013e-002
3.991831071996892e-003	-7.000013e-002	-7.000013e-002	-3.309093e-012	-3.309093e-012	-7.000013e-002	-7.000013e-002
4.094231071997172e-003	-7.000013e-002	-7.000013e-002	-3.362103e-012	-3.362103e-012	-7.000013e-002	-7.000013e-002
4.196631071997452e-003	-7.000013e-002	-7.000013e-002	-3.414896e-012	-3.414896e-012	-7.000013e-002	-7.000013e-002
4.299031071997733e-003	-7.000013e-002	-7.000013e-002	-3.467473e-012	-3.467473e-012	-7.000013e-002	-7.000013e-002
4.401431071998013e-003	-7.000013e-002	-7.000013e-002	-3.519836e-012	-3.519836e-012	-7.000013e-002	-7.000013e-002
4.503831071998293e-003	-7.000013e-002	-7.000013e-002	-3.571984e-012	-3.571984e-012	-7.000013e-002	-7.000013e-002
4.606231071998573e-003	-7.000013e-002	-7.000013e-002	-3.623919e-012	-3.623919e-012	-7.000013e-002	-7.000013e-002
4.708631071998853e-003	-7.000013e-002	-7.000013e-002	-3.675642e-012	-3.675642e-012	-7.000013e-002	-7.000013e-002
4.811031071999133e-003	-7.000013e-002	-7.000013e-002	-3.727154e-012	-3.727154e-012	-7.000013e-002	-7.000013e-002
4.913431071999413e-003	-7.000013e-002	-7.000013e-002	-3.778455e-012	-3.778455e-012	-7.000013e-002	-7.000013e-002
5.000000000000000e-003	-7.000013e-002	-7.000013e-002	-3.745611e-012	-3.745611e-012	-7.000013e-002	-7.000013e-002
5.000000157994864e-003	-7.000027e-002	-6.999998e-002	-2.119823e-006	-1.830056e-006	-7.000210e-002	-7.000210e-002
5.000000473984591e-003	-7.000061e-002	-6.999965e-002	-6.403787e-006	-5.445835e-006	-7.000606e-002	-7.000606e-002
5.000100000000000e-003	-7.011360e-002	-6.988667e-002	-1.363467e-003	-1.136533e-003	-7.125013e-002	-7.125013e-002
5.001091629047068e-003	-7.122744e-002	-6.877283e-002	-1.487267e-002	-1.241806e-002	-8.364550e-002	-8.364550e-002
5.002083258094135e-003	-7.232224e-002	-6.767803e-002	-2.836283e-002	-2.371862e-002	-9.604086e-002	-9.604086e-002
5.003074887141202e-003	-7.339800e-002	-6.660227e-002	-4.183396e-002	-3.503823e-002	-1.084362e-001	-1.084362e-001
5.004066516188269e-003	-7.445472e-002	-6.554554e-002	-5.528604e-002	-4.637687e-002	-1.208316e-001	-1.208316e-001
5.005058145235337e-003	-7.549240e-002	-6.450786e-002	-6.871909e-002	-5.773455e-002	-1.332269e-001	-1.332269e-001
5.006049774282403e-003	-7.651104e-002	-6.348921e-002	-8.213309e-002	-6.911127e-002	-1.456223e-001	-1.456223e-001
5.007041403329471e-003	-7.751064e-002	-6.248961e-002	-9.552806e-002	-8.050703e-002	-1.580177e-001	-1.580177e-001
5.008084260472331e-003	-7.854262e-002	-6.145764e-002	-1.095957e-001	-9.251077e-002	-1.710534e-001	-1.710534e-001
5.009127117615191e-003	-7.955609e-002	-6.044418e-002	-1.236449e-001	-1.045330e-001	-1.840891e-001	-1.840891e-001
5.010169974758050e-003	-8.055106e-002	-5.944921e-002	-1.376756e-001	-1.165738e-001	-1.971248e-001	-1.971248e-001
5.011212831900911e-003	-8.152753e-002	-5.847274e-002	-1.516878e-001	-1.286330e-001	-2.101605e-001	-2.101605e-001
5.012255689043771e-003	-8.248550e-002	-5.751477e-002	-1.656815e-001	-1.407107e-001	-2.231963e-001	-2.231963e-001
5.013298546186631e-003	-8.342497e-002	-5.657529e-002	-1.796567e-001	-1.528070e-001	-2.362320e-001	-2.362320e-001
5.014341403329491e-003	-8.434594e-002	-5.565432e-002	-1.936134e-001	-1.649217e-001	-2.492677e-001	-2.492677e-001
5.014441403329491e-003	-8.443341e-002	-5.556683e-002	-1.949508e-001	-1.660843e-001	-2.505177e-001	-2.505177e-001
5.016684260472354e-003	-8.634709e-002	-5.365315e-002	-2.249002e-001	-1.922063e-001	-2.785534e-001	-2.785534e-001
5.018927117615217e-003	-8.819140e-002	-5.180884e-002	-2.547803e-001	-2.183977e-001	-3.065891e-001	-3.065891e-001
5.021169974758081e-003	-8.996634e-002	-5.003391e-002	-2.845909e-001	-2.446585e-001	-3.346248e-001	-3.346248e-001
5.023412831900945e-003	-9.167190e-002	-4.832836e-002	-3.143322e-001	-2.709886e-001	-3.626605e-001	-3.626605e-001
5.025655689043808e-003	-9.330809e-002	-4.669218e-002	-3.440041e-001	-2.973882e-001	-3.906963e-001	-3.906963e-001
5.027898546186671e-003	-9.487490e-002	-4.512537e-002	-3.736066e-001	-3.238571e-001	-4.187320e-001	-4.187320e-001
5.030141403329534e-003	-9.637234e-002	-4.362795e-002	-4.031397e-001	-3.503954e-001	-4.467677e-001	-4.467677e-001
5.033969974758116e-003	-9.877824e-002	-4.122208e-002	-4.534028e-001	-3.958466e-001	-4.946248e-001	-4.946248e-001
5.037798546186698e-003	-1.010464e-001	-3.895395e-002	-5.035280e-001	-4.414356e-001	-5.424820e-001	-5.424820e-001
5.041627117615279e-003	-1.031768e-001	-3.682358e-002	-5.535156e-001	-4.871624e-001	-5.903391e-001	-5.903391e-001
5.045455689043862e-003	-1.051694e-001	-3.483096e-002	-6.033653e-001	-5.330269e-001	-6.381963e-001	-6.381963e-001
5.049284260472443e-003	-1.070242e-001	-3.297609e-002	-6.530773e-001	-5.790292e-001	-6.860534e-001	-6.860534e-001
5.053112831901026e-003	-1.087413e-001	-3.125897e-002	-7.026516e-001	-6.251692e-001	-7.339105e-001	-7.339105e-001
5.056941403329607e-003	-1.103206e-001	-2.967960e-002	-7.520881e-001	-6.714470e-001	-7.817677e-001	-7.817677e-001
5.063128345711092e-003	-1.126301e-001	-2.737017e-002	-8.317343e-001	-7.464744e-001	-8.591045e-001	-8.591045e-001
5.069315288092577e-003	-1.147479e-001	-2.525242e-002	-9.111889e-001	-8.216934e-001	-9.364413e-001	-9.364413e-001
5.075502230474062e-003	-1.166740e-001	-2.332635e-002	-9.904517e-001	-8.971040e-001	-1.013778e+000	-1.013778e+000
5.081689172855546e-003	-1.184085e-001	-2.159195e-002	-1.069523e+000	-9.727064e-001	-1.091115e+000	-1.091115e+000
5.087876115237031e-003	-1.199512e-001	-2.004922e-002	-1.148402e+000	-1.048500e+000	-1.168452e+000	-1.168452e+000
5.094063057618516e-003	-1.213023e-001	-1.869817e-002	-1.227090e+000	-1.124486e+000	-1.245788e+000	-1.245788e+000
5.100250000000001e-003	-1.224617e-001	-1.753879e-002	-1.305586e+000	-1.200664e+000	-1.323125e+000	-1.323125e+000
5.116550000000045e-003	-1.250758e-001	-1.492476e-002	-1.511950e+000	-1.401799e+000	-1.526875e+000	-1.526875e+000
5.129907142857225e-003	-1.265829e-001	-1.341782e-002	-1.680422e+000	-1.567257e+000	-1.693840e+000	-1.693840e+000
5.143264285714404e-003	-1.278885e-001	-1.211224e-002	-1.848692e+000	-1.732915e+000	-1.860804e+000	-1.860804e+000
5.156621428571584e-003	-1.289928e-001	-1.100802e-002	-2.016760e+000	-1.898775e+000	-2.027768e+000	-2.027768e+000
5.169978571428762e-003	-1.298956e-001	-1.010517e-002	-2.184627e+000	-2.064837e+000	-2.194733e+000	-2.194733e+000
5.183335714285942e-003	-1.305971e-001	-9.403672e-003	-2.352293e+000	-2.231100e+000	-2.361697e+000	-2.361697e+000
5.196692857143121e-003	-1.310972e-001	-8.903537e-003	-2.519758e+000	-2.397564e+000	-2.528661e+000	-2.528661e+000
5.210050000000301e-003	-1.313958e-001	-8.604765e-003	-2.687021e+000	-2.564229e+000	-2.695625e+000	-2.695625e+000
5.218950000000325e-003	-1.316209e-001	-8.379936e-003	-2.798496e+000	-2.675255e+000	-2.806875e+000	-2.806875e+000
5.233564285714651e-003	-1.319012e-001	-8.099897e-003	-2.981454e+000	-2.857653e+000	-2.989554e+000	-2.989554e+000
5.248178571428976e-003	-1.321466e-001	-7.854734e-003	-3.164378e+000	-3.040086e+000	-3.172233e+000	-3.172233e+000
5.262792857143302e-003	-1.323570e-001	-7.644449e-003	-3.347267e+000	-3.222554e+000	-3.354911e+000	-3.354911e+000
5.277407142857628e-003	-1.325325e-001	-7.469041e-003	-3.530121e+000	-3.405057e+000	-3.537590e+000	-3.537590e+000
5.292021428571954e-003	-1.326731e-001	-7.328510e-003	-3.712940e+000	-3.587595e+000	-3.720269e+000	-3.720269e+000
5.306635714286279e-003	-1.327788e-001	-7.222857e-003	-3.895724e+000	-3.770168e+000	-3.902947e+000	-3.902947e+000
5.321250000000605e-003	-1.328495e-001	-7.152081e-003	-4.078474e+000	-3.952776e+000	-4.085626e+000	-4.085626e+000
5.321350000000605e-003	-1.328502e-001	-7.151604e-003	-4.079724e+000	-3.954026e+000	-4.086876e+000	-4.086876e+000
5.400000000000000e-003	-1.331825e-001	-6.819725e-003	-5.063181e+000	-4.936819e+000	-5.070001e+000	-5.070001e+000
5.400010000000000e-003	-1.331711e-001	-6.831169e-003	-5.063170e+000	-4.936830e+000	-5.070001e+000	-5.070001e+000
5.400030000000000e-003	-1.331482e-001	-6.854057e-003	-5.063147e+000	-4.936853e+000	-5.070001e+000	-5.070001e+000
5.403361428571438e-003	-1.295167e-001	-1.048557e-002	-5.059516e+000	-4.940484e+000	-5.070001e+000	-5.070001e+000
5.406692857142875e-003	-1.260712e-001	-1.393110e-002	-5.056070e+000	-4.943930e+000	-5.070001e+000	-5.070001e+000
5.410024285714313e-003	-1.228116e-001	-1.719064e-002	-5.052810e+000	-4.947190e+000	-5.070001e+000	-5.070001e+000
5.413355714285751e-003	-1.197381e-001	-2.026420e-002	-5.049737e+000	-4.950263e+000	-5.070001e+000	-5.070001e+000
5.416687142857189e-003	-1.168505e-001	-2.315177e-002	-5.046849e+000	-4.953151e+000	-5.070001e+000	-5.070001e+000
5.420018571428626e-003	-1.141489e-001	-2.585335e-002	-5.044148e+000	-4.955852e+000	-5.070001e+000	-5.070001e+000
5.423350000000064e-003	-1.116333e-001	-2.836895e-002	-5.041632e+000	-4.958368e+000	-5.070001e+000	-5.070001e+000
5.423450000000064e-003	-1.115594e-001	-2.844286e-002	-5.041558e+000	-4.958442e+000	-5.070001e+000	-5.070001e+000
5.428464285714364e-003	-1.080764e-001	-3.192580e-002	-5.038075e+000	-4.961925e+000	-5.070001e+000	-5.070001e+000
5.433478571428663e-003	-1.048419e-001	-3.516037e-002	-5.034841e+000	-4.965159e+000	-5.070001e+000	-5.070001e+000
5.438492857142962e-003	-1.018557e-001	-3.814654e-002	-5.031855e+000	-4.968145e+000	-5.070001e+000	-5.070001e+000
5.443507142857262e-003	-9.911791e-002	-4.088434e-002	-5.029117e+000	-4.970883e+000	-5.070001e+000	-5.070001e+000
5.448521428571562e-003	-9.662850e-002	-4.337375e-002	-5.026627e+000	-4.973373e+000	-5.070001e+000	-5.070001e+000
5.453535714285860e-003	-9.438747e-002	-4.561478e-002	-5.024386e+000	-4.975614e+000	-5.070001e+000	-5.070001e+000
5.458550000000160e-003	-9.239483e-002	-4.760742e-002	-5.022394e+000	-4.977606e+000	-5.070001e+000	-5.070001e+000
5.463564285714460e-003	-9.055786e-002	-4.944476e-002	-5.020557e+000	-4.979443e+000	-5.070001e+000	-5.070001e+000
5.468578571428759e-003	-8.885183e-002	-5.115108e-002	-5.018850e+000	-4.981150e+000	-5.070001e+000	-5.070001e+000
5.473592857143058e-003	-8.727675e-002	-5.272638e-002	-5.017275e+000	-4.982725e+000	-5.070002e+000	-5.070002e+000
5.478607142857358e-003	-8.583262e-002	-5.417065e-002	-5.015831e+000	-4.984169e+000	-5.070002e+000	-5.070002e+000
5.483621428571658e-003	-8.451943e-002	-5.548390e-002	-5.014518e+000	-4.985482e+000	-5.070002e+000	-5.070002e+000
5.488635714285956e-003	-8.333718e-002	-5.666612e-002	-5.013336e+000	-4.986664e+000	-5.070002e+000	-5.070002e+000
5.493650000000256e-003	-8.228588e-002	-5.771732e-002	-5.012284e+000	-4.987716e+000	-5.070002e+000	-5.070002e+000
5.498235714285983e-003	-8.139388e-002	-5.860932e-002	-5.011392e+000	-4.988608e+000	-5.070002e+000	-5.070002e+000
5.502821428571710e-003	-8.056121e-002	-5.944199e-002	-5.010560e+000	-4.989440e+000	-5.070002e+000	-5.070002e+000
5.507407142857437e-003	-7.978786e-002	-6.021535e-002	-5.009786e+000	-4.990214e+000	-5.070002e+000	-5.070002e+000
5.511992857143163e-003	-7.907383e-002	-6.092938e-002	-5.009072e+000	-4.990928e+000	-5.070002e+000	-5.070002e+000
5.516578571428890e-003	-7.841912e-002	-6.158408e-002	-5.008418e+000	-4.991582e+000	-5.070002e+000	-5.070002e+000
5.521164285714617e-003	-7.782374e-002	-6.217947e-002	-5.007822e+000	-4.992178e+000	-5.070002e+000	-5.070002e+000
5.525750000000344e-003	-7.728767e-002	-6.271553e-002	-5.007286e+000	-4.992714e+000	-5.070002e+000	-5.070002e+000
5.525850000000344e-003	-7.727623e-002	-6.272697e-002	-5.007275e+000	-4.992725e+000	-5.070002e+000	-5.070002e+000
5.530878571428929e-003	-7.673587e-002	-6.326734e-002	-5.006734e+000	-4.993266e+000	-5.070002e+000	-5.070002e+000
5.535907142857515e-003	-7.623412e-002	-6.376909e-002	-5.006233e+000	-4.993767e+000	-5.070002e+000	-5.070002e+000
5.540935714286099e-003	-7.577098e-002	-6.423222e-002	-5.005769e+000	-4.994231e+000	-5.070002e+000	-5.070002e+000
5.545964285714685e-003	-7.534646e-002	-6.465674e-002	-5.005345e+000	-4.994655e+000	-5.070002e+000	-5.070002e+000
5.550992857143270e-003	-7.496055e-002	-6.504265e-002	-5.004959e+000	-4.995041e+000	-5.070002e+000	-5.070002e+000
5.556021428571856e-003	-7.461326e-002	-6.538994e-002	-5.004612e+000	-4.995388e+000	-5.070002e+000	-5.070002e+000
5.561050000000440e-003	-7.430458e-002	-6.569862e-002	-5.004303e+000	-4.995697e+000	-5.070002e+000	-5.070002e+000
5.566078571429025e-003	-7.402024e-002	-6.598333e-002	-5.004018e+000	-4.995982e+000	-5.070002e+000	-5.070002e+000
5.571107142857611e-003	-7.375618e-002	-6.624769e-002	-5.003754e+000	-4.996246e+000	-5.070002e+000	-5.070002e+000
5.576135714286196e-003	-7.351240e-002	-6.649168e-002	-5.003510e+000	-4.996490e+000	-5.070002e+000	-5.070002e+000
5.581164285714781e-003	-7.328890e-002	-6.671532e-002	-5.003287e+000	-4.996713e+000	-5.070002e+000	-5.070002e+000
5.586192857143366e-003	-7.308568e-002	-6.691860e-002	-5.003084e+000	-4.996916e+000	-5.070002e+000	-5.070002e+000
5.591221428571952e-003	-7.290274e-002	-6.710152e-002	-5.002901e+000	-4.997099e+000	-5.070002e+000	-5.070002e+000
5.596250000000537e-003	-7.274008e-002	-6.726408e-002	-5.002738e+000	-4.997262e+000	-5.070002e+000	-5.070002e+000
5.600807142857692e-003	-7.260350e-002	-6.740066e-002	-5.002601e+000	-4.997399e+000	-5.070002e+000	-5.070002e+000
5.605364285714847e-003	-7.247591e-002	-6.752825e-002	-5.002474e+000	-4.997526e+000	-5.070002e+000	-5.070002e+000
5.609921428572003e-003	-7.235731e-002	-6.764684e-002	-5.002355e+000	-4.997645e+000	-5.070002e+000	-5.070002e+000
5.614478571429158e-003	-7.224771e-002	-6.775645e-002	-5.002246e+000	-4.997754e+000	-5.070002e+000	-5.070002e+000
5.619035714286313e-003	-7.214710e-002	-6.785706e-002	-5.002145e+000	-4.997855e+000	-5.070002e+000	-5.070002e+000
5.623592857143468e-003	-7.205548e-002	-6.794868e-002	-5.002053e+000	-4.997947e+000	-5.070002e+000	-5.070002e+000
5.628150000000624e-003	-7.197285e-002	-6.803131e-002	-5.001971e+000	-4.998029e+000	-5.070002e+000	-5.070002e+000
5.628250000000624e-003	-7.197142e-002	-6.803274e-002	-5.001969e+000	-4.998031e+000	-5.070002e+000	-5.070002e+000
5.633278571429209e-003	-7.188781e-002	-6.811634e-002	-5.001886e+000	-4.998114e+000	-5.070002e+000	-5.070002e+000
5.638307142857795e-003	-7.181017e-002	-6.819399e-002	-5.001808e+000	-4.998192e+000	-5.070002e+000	-5.070002e+000
5.643335714286379e-003	-7.173848e-002	-6.826568e-002	-5.001736e+000	-4.998264e+000	-5.070002e+000	-5.070002e+000
5.648364285714965e-003	-7.167274e-002	-6.833142e-002	-5.001671e+000	-4.998329e+000	-5.070002e+000	-5.070002e+000
5.653392857143550e-003	-7.161296e-002	-6.839120e-002	-5.001611e+000	-4.998389e+000	-5.070002e+000	-5.070002e+000
5.658421428572136e-003	-7.155914e-002	-6.844502e-002	-5.001557e+000	-4.998443e+000	-5.070002e+000	-5.070002e+000
5.663450000000720e-003	-7.151127e-002	-6.849289e-002	-5.001509e+000	-4.998491e+000	-5.070002e+000	-5.070002e+000
5.668492857143591e-003	-7.146732e-002	-6.853721e-002	-5.001465e+000	-4.998535e+000	-5.070002e+000	-5.070002e+000
5.673535714286462e-003	-7.142649e-002	-6.857833e-002	-5.001424e+000	-4.998576e+000	-5.070002e+000	-5.070002e+000
5.678578571429333e-003	-7.138877e-002	-6.861626e-002	-5.001386e+000	-4.998614e+000	-5.070003e+000	-5.070003e+000
5.683621428572204e-003	-7.135417e-002	-6.865100e-002	-5.001352e+000	-4.998648e+000	-5.070003e+000	-5.070003e+000
5.688664285715075e-003	-7.132267e-002	-6.868255e-002	-5.001320e+000	-4.998680e+000	-5.070003e+000	-5.070003e+000
5.693707142857946e-003	-7.129430e-002	-6.871091e-002	-5.001292e+000	-4.998708e+000	-5.070003e+000	-5.070003e+000
5.698750000000817e-003	-7.126904e-002	-6.873608e-002	-5.001266e+000	-4.998734e+000	-5.070003e+000	-5.070003e+000
5.703292857143686e-003	-7.124817e-002	-6.875694e-002	-5.001246e+000	-4.998754e+000	-5.070003e+000	-5.070003e+000
5.707835714286556e-003	-7.122863e-002	-6.877648e-002	-5.001226e+000	-4.998774e+000	-5.070003e+000	-5.070003e+000
5.712378571429425e-003	-7.121041e-002	-6.879470e-002	-5.001208e+000	-4.998792e+000	-5.070003e+000	-5.070003e+000
5.716921428572296e-003	-7.119352e-002	-6.881159e-002	-5.001191e+000	-4.998809e+000	-5.070003e+000	-5.070003e+000
5.721464285715165e-003	-7.117795e-002	-6.882716e-002	-5.001175e+000	-4.998825e+000	-5.070003e+000	-5.070003e+000
5.726007142858034e-003	-7.116370e-002	-6.884141e-002	-5.001161e+000	-4.998839e+000	-5.070003e+000	-5.070003e+000
5.730550000000904e-003	-7.115078e-002	-6.885433e-002	-5.001148e+000	-4.998852e+000	-5.070003e+000	-5.070003e+000
5.730650000000904e-003	-7.115078e-002	-6.885433e-002	-5.001148e+000	-4.998852e+000	-5.070003e+000	-5.070003e+000
5.735735714286632e-003	-7.113781e-002	-6.886730e-002	-5.001135e+000	-4.998865e+000	-5.070003e+000	-5.070003e+000
5.740821428572361e-003	-7.112573e-002	-6.887938e-002	-5.001123e+000	-4.998877e+000	-5.070003e+000	-5.070003e+000
5.745907142858089e-003	-7.111455e-002	-6.889056e-002	-5.001112e+000	-4.998888e+000	-5.070003e+000	-5.070003e+000
5.750992857143817e-003	-7.110426e-002	-6.890085e-002	-5.001102e+000	-4.998898e+000	-5.070003e+000	-5.070003e+000
5.756078571429545e-003	-7.109487e-002	-6.891024e-002	-5.001092e+000	-4.998908e+000	-5.070003e+000	-5.070003e+000
5.761164285715274e-003	-7.108638e-002	-6.891873e-002	-5.001084e+000	-4.998916e+000	-5.070003e+000	-5.070003e+000
5.766250000001002e-003	-7.107878e-002	-6.892633e-002	-5.001076e+000	-4.998924e+000	-5.070003e+000	-5.070003e+000
5.771407142858159e-003	-7.107183e-002	-6.893319e-002	-5.001069e+000	-4.998931e+000	-5.070003e+000	-5.070003e+000
5.776564285715316e-003	-7.106543e-002	-6.893957e-002	-5.001063e+000	-4.998937e+000	-5.070002e+000	-5.070002e+000
5.781721428572473e-003	-7.105957e-002	-6.894549e-002	-5.001057e+000	-4.998943e+000	-5.070003e+000	-5.070003e+000
5.786878571429629e-003	-7.105425e-002	-6.895094e-002	-5.001052e+000	-4.998948e+000	-5.070003e+000	-5.070003e+000
5.792035714286786e-003	-7.104949e-002	-6.895592e-002	-5.001047e+000	-4.998953e+000	-5.070003e+000	-5.070003e+000
5.797192857143943e-003	-7.104526e-002	-6.896043e-002	-5.001042e+000	-4.998958e+000	-5.070003e+000	-5.070003e+000
5.802350000001100e-003	-7.104158e-002	-6.896448e-002	-5.001039e+000	-4.998961e+000	-5.070003e+000	-5.070003e+000
5.806721428572541e-003	-7.103848e-002	-6.896759e-002	-5.001035e+000	-4.998965e+000	-5.070003e+000	-5.070003e+000
5.811092857143981e-003	-7.103557e-002	-6.897050e-002	-5.001033e+000	-4.998967e+000	-5.070003e+000	-5.070003e+000
5.815464285715422e-003	-7.103285e-002	-6.897321e-002	-5.001030e+000	-4.998970e+000	-5.070003e+000	-5.070003e+000
5.819835714286862e-003	-7.103033e-002	-6.897573e-002	-5.001027e+000	-4.998973e+000	-5.070003e+000	-5.070003e+000
5.824207142858303e-003	-7.102801e-002	-6.897806e-002	-5.001025e+000	-4.998975e+000	-5.070003e+000	-5.070003e+000
5.828578571429743e-003	-7.102588e-002	-6.898019e-002	-5.001023e+000	-4.998977e+000	-5.070003e+000	-5.070003e+000
5.832950000001184e-003	-7.102394e-002	-6.898212e-002	-5.001021e+000	-4.998979e+000	-5.070003e+000	-5.070003e+000
5.833050000001184e-003	-7.102394e-002	-6.898212e-002	-5.001021e+000	-4.998979e+000	-5.070003e+000	-5.070003e+000
5.838507142858342e-003	-7.102184e-002	-6.898423e-002	-5.001019e+000	-4.998981e+000	-5.070003e+000	-5.070003e+000
5.843964285715500e-003	-7.101989e-002	-6.898617e-002	-5.001017e+000	-4.998983e+000	-5.070003e+000	-5.070003e+000
5.849421428572658e-003	-7.101810e-002	-6.898796e-002	-5.001015e+000	-4.998985e+000	-5.070003e+000	-5.070003e+000
5.854878571429815e-003	-7.101647e-002	-6.898960e-002	-5.001013e+000	-4.998987e+000	-5.070003e+000	-5.070003e+000
5.860335714286973e-003	-7.101499e-002	-6.899108e-002	-5.001012e+000	-4.998988e+000	-5.070003e+000	-5.070003e+000
5.865792857144131e-003	-7.101366e-002	-6.899240e-002	-5.001011e+000	-4.998989e+000	-5.070003e+000	-5.070003e+000
5.871250000001289e-003	-7.101250e-002	-6.899357e-002	-5.001009e+000	-4.998991e+000	-5.070003e+000	-5.070003e+000
5.877092857144162e-003	-7.101126e-002	-6.899480e-002	-5.001008e+000	-4.998992e+000	-5.070003e+000	-5.070003e+000
5.882935714287035e-003	-7.101014e-002	-6.899592e-002	-5.001007e+000	-4.998993e+000	-5.070003e+000	-5.070003e+000
