time,"V(N008,N005)","V(N009,N004)",V(n004),V(n005),V(n008),V(n009)
0.003070231071997998,-0.07000013,-0.07000013,-2.822023e-12,-2.822023e-12,-0.07000013,-0.07000013
0.003172631071997834,-0.07000013,-0.07000013,-2.877021e-12,-2.877021e-12,-0.07000013,-0.07000013
0.00327503107199767,-0.07000013,-0.07000013,-2.931793e-12,-2.931793e-12,-0.07000013,-0.07000013
0.003377431071997506,-0.07000013,-0.07000013,-2.9864330000000003e-12,-2.9864330000000003e-12,-0.07000013,-0.07000013
0.003479831071997342,-0.07000013,-0.07000013,-3.040762e-12,-3.040762e-12,-0.07000013,-0.07000013
0.003582231071997178,-0.07000013,-0.07000013,-3.094869e-12,-3.094869e-12,-0.07000013,-0.07000013
0.003684631071997014,-0.07000013,-0.07000013,-3.148754e-12,-3.148754e-12,-0.07000013,-0.07000013
0.00378703107199685,-0.07000013,-0.07000013,-3.20242e-12,-3.20242e-12,-0.07000013,-0.07000013
0.003889431071996686,-0.07000013,-0.07000013,-3.255866e-12,-3.255866e-12,-0.07000013,-0.07000013
0.003991831071996892,-0.07000013,-0.07000013,-3.309093e-12,-3.309093e-12,-0.07000013,-0.07000013
0.0040942310719971715,-0.07000013,-0.07000013,-3.3621029999999997e-12,-3.3621029999999997e-12,-0.07000013,-0.07000013
0.004196631071997452,-0.07000013,-0.07000013,-3.414896e-12,-3.414896e-12,-0.07000013,-0.07000013
0.0042990310719977325,-0.07000013,-0.07000013,-3.4674730000000005e-12,-3.4674730000000005e-12,-0.07000013,-0.07000013
0.004401431071998013,-0.07000013,-0.07000013,-3.519836e-12,-3.519836e-12,-0.07000013,-0.07000013
0.0045038310719982926,-0.07000013,-0.07000013,-3.5719839999999998e-12,-3.5719839999999998e-12,-0.07000013,-0.07000013
0.004606231071998573,-0.07000013,-0.07000013,-3.6239190000000004e-12,-3.6239190000000004e-12,-0.07000013,-0.07000013
0.0047086310719988535,-0.07000013,-0.07000013,-3.675642e-12,-3.675642e-12,-0.07000013,-0.07000013
0.004811031071999133,-0.07000013,-0.07000013,-3.727154e-12,-3.727154e-12,-0.07000013,-0.07000013
0.004913431071999414,-0.07000013,-0.07000013,-3.778455e-12,-3.778455e-12,-0.07000013,-0.07000013
0.005,-0.07000013,-0.07000013,-3.7456110000000004e-12,-3.7456110000000004e-12,-0.07000013,-0.07000013
0.005000000157994864,-0.07000027,-0.06999998,-2.119823e-06,-1.830056e-06,-0.0700021,-0.0700021
0.00500000047398459,-0.07000061,-0.06999965,-6.403787e-06,-5.4458349999999995e-06,-0.07000606,-0.07000606
0.0050001,-0.0701136,-0.06988667,-0.0013634670000000002,-0.0011365330000000001,-0.07125013,-0.07125013
0.005001091629047068,-0.07122744,-0.06877283,-0.01487267,-0.01241806,-0.0836455,-0.0836455
0.0050020832580941355,-0.07232224,-0.06767803,-0.02836283,-0.02371862,-0.09604086,-0.09604086
0.005003074887141202,-0.073398,-0.06660227,-0.04183396,-0.03503823,-0.10843620000000001,-0.10843620000000001
0.005004066516188269,-0.07445472,-0.06554554,-0.05528604,-0.04637687,-0.1208316,-0.1208316
0.0050050581452353365,-0.0754924,-0.06450786,-0.06871909,-0.05773455,-0.1332269,-0.1332269
0.005006049774282403,-0.07651104,-0.06348921,-0.08213309,-0.06911127,-0.14562229999999998,-0.14562229999999998
0.005007041403329471,-0.07751064,-0.06248961,-0.09552806,-0.08050703,-0.1580177,-0.1580177
0.0050080842604723315,-0.07854262,-0.06145764,-0.10959569999999999,-0.09251077,-0.1710534,-0.1710534
0.0050091271176151905,-0.07955609,-0.06044418,-0.12364489999999999,-0.10453299999999999,-0.1840891,-0.1840891
0.00501016997475805,-0.08055106,-0.05944921,-0.1376756,-0.1165738,-0.1971248,-0.1971248
0.005011212831900911,-0.08152753,-0.05847274,-0.15168779999999998,-0.128633,-0.2101605,-0.2101605
0.005012255689043771,-0.0824855,-0.05751477,-0.1656815,-0.14071070000000002,-0.2231963,-0.2231963
0.005013298546186631,-0.08342497,-0.05657529,-0.1796567,-0.152807,-0.23623200000000003,-0.23623200000000003
0.005014341403329491,-0.08434594,-0.05565432,-0.1936134,-0.1649217,-0.2492677,-0.2492677
0.005014441403329491,-0.08443341,-0.05556683,-0.19495079999999998,-0.1660843,-0.2505177,-0.2505177
0.005016684260472354,-0.08634709,-0.05365315,-0.2249002,-0.1922063,-0.2785534,-0.2785534
0.005018927117615217,-0.0881914,-0.05180884,-0.2547803,-0.21839770000000003,-0.30658909999999995,-0.30658909999999995
0.005021169974758081,-0.08996634,-0.05003391,-0.28459090000000004,-0.2446585,-0.3346248,-0.3346248
0.005023412831900945,-0.0916719,-0.04832836,-0.3143322,-0.2709886,-0.3626605,-0.3626605
0.005025655689043808,-0.09330809,-0.04669218,-0.3440041,-0.2973882,-0.3906963,-0.3906963
0.005027898546186671,-0.0948749,-0.04512537,-0.37360659999999996,-0.3238571,-0.418732,-0.418732
0.005030141403329534,-0.09637234,-0.04362795,-0.4031397,-0.3503954,-0.4467677,-0.4467677
0.0050339699747581155,-0.09877824,-0.04122208,-0.45340280000000005,-0.3958466,-0.4946248,-0.4946248
0.005037798546186698,-0.1010464,-0.03895395,-0.503528,-0.4414356,-0.542482,-0.542482
0.0050416271176152785,-0.1031768,-0.03682358,-0.5535156,-0.4871624,-0.5903391,-0.5903391
0.005045455689043862,-0.1051694,-0.03483096,-0.6033653,-0.5330269,-0.6381963,-0.6381963
0.005049284260472443,-0.1070242,-0.03297609,-0.6530773,-0.5790291999999999,-0.6860534,-0.6860534
0.005053112831901026,-0.1087413,-0.03125897,-0.7026515999999999,-0.6251691999999999,-0.7339104999999999,-0.7339104999999999
0.005056941403329607,-0.11032060000000002,-0.0296796,-0.7520880999999999,-0.671447,-0.7817677,-0.7817677
0.005063092631425378,-0.11261800000000001,-0.02738221,-0.8312758,-0.7460399999999999,-0.858658,-0.858658
0.005069243859521148,-0.11472550000000001,-0.02527469,-0.9102737,-0.8208228000000001,-0.9355484000000001,-0.9355484000000001
0.005075395087616919,-0.1166432,-0.02335703,-0.9890817,-0.8957955,-1.0124389999999999,-1.0124389999999999
0.005081546315712689,-0.118371,-0.02162924,-1.0677,-0.9709581,-1.089329,-1.089329
0.0050876975438084605,-0.11990899999999999,-0.02009131,-1.146128,-1.04631,-1.1662190000000001,-1.1662190000000001
0.0050938487719042295,-0.12125710000000002,-0.01874324,-1.224367,-1.121853,-1.24311,-1.24311
0.0051,-0.1224153,-0.01758504,-1.3024149999999999,-1.1975850000000001,-1.32,-1.32
0.00510001,-0.1224059,-0.01759446,-1.302406,-1.197594,-1.32,-1.32
0.00510003,-0.12238679999999999,-0.01761353,-1.3023870000000002,-1.1976129999999998,-1.32,-1.32
0.005102375714285721,-0.12021420000000001,-0.0197861,-1.300214,-1.199786,-1.32,-1.32
0.005104721428571442,-0.1181238,-0.0218765,-1.298124,-1.201876,-1.32,-1.32
0.0051070671428571635,-0.1161156,-0.02388471,-1.296115,-1.203885,-1.32,-1.32
0.0051094128571428825,-0.1141896,-0.02581074,-1.294189,-1.205811,-1.32,-1.32
0.005111758571428603,-0.11234580000000001,-0.02765459,-1.292346,-1.207654,-1.32,-1.32
0.005114104285714324,-0.11058410000000002,-0.02941626,-1.290584,-1.209416,-1.32,-1.32
0.005116450000000045,-0.1089046,-0.03109574,-1.288904,-1.211096,-1.32,-1.32
0.005116550000000045,-0.10883430000000001,-0.03116608,-1.288834,-1.211166,-1.32,-1.32
0.005121564285714346,-0.1055212,-0.03447927,-1.285521,-1.214479,-1.32,-1.32
0.005126578571428644,-0.1024443,-0.0375562,-1.2824440000000001,-1.2175559999999999,-1.32,-1.32
0.005131592857142943,-0.09960369,-0.04039688,-1.279603,-1.220397,-1.32,-1.32
0.005136607142857243,-0.0969993,-0.04300129,-1.276999,-1.223001,-1.32,-1.32
0.005141621428571543,-0.09463116,-0.04536945,-1.2746309999999998,-1.2253690000000002,-1.32,-1.32
0.005146635714285842,-0.09249926,-0.04750135,-1.272499,-1.227501,-1.32,-1.32
0.00515165000000014,-0.09060359,-0.04939699,-1.2706030000000001,-1.2293969999999999,-1.32,-1.32
0.005156664285714441,-0.08885585,-0.05114473,-1.268856,-1.231144,-1.32,-1.32
0.00516167857142874,-0.08723274,-0.05276785,-1.267232,-1.232768,-1.32,-1.32
0.005166692857143039,-0.08573425,-0.05426633,-1.265734,-1.234266,-1.32,-1.32
0.005171707142857339,-0.0843604,-0.05564018,-1.26436,-1.23564,-1.32,-1.32
0.005176721428571639,-0.08311118,-0.05688941,-1.263111,-1.236889,-1.32,-1.32
0.005181735714285938,-0.08198658,-0.058014,-1.261986,-1.238014,-1.32,-1.32
0.005186750000000236,-0.08098662,-0.05901396,-1.2609860000000002,-1.2390139999999998,-1.32,-1.32
0.005191335714285964,-0.0801381,-0.05986248,-1.260138,-1.239862,-1.32,-1.32
0.00519592142857169,-0.079346,-0.06065458,-1.2593459999999999,-1.2406540000000001,-1.32,-1.32
0.005200507142857418,-0.07861032,-0.06139026,-1.25861,-1.24139,-1.32,-1.32
0.0052050928571431435,-0.07793107,-0.06206952,-1.257931,-1.242069,-1.32,-1.32
0.005209678571428871,-0.07730823,-0.06269235,-1.257308,-1.242692,-1.32,-1.32
0.0052142642857145975,-0.07674182,-0.06325876,-1.256742,-1.243258,-1.32,-1.32
0.005218850000000325,-0.07623184,-0.06376874,-1.256232,-1.243768,-1.32,-1.32
0.005218950000000325,-0.07622087,-0.06377971,-1.2562209999999998,-1.2437790000000002,-1.32,-1.32
0.00522397857142891,-0.07570684,-0.06429383,-1.255707,-1.244293,-1.32,-1.32
0.005229007142857496,-0.07522955,-0.0647712,-1.2552290000000002,-1.2447709999999998,-1.32,-1.32
0.005234035714286081,-0.07478897,-0.06521183,-1.254789,-1.245211,-1.32,-1.32
0.005239064285714665,-0.07438512,-0.06561571,-1.254385,-1.245615,-1.32,-1.32
0.005244092857143251,-0.074018,-0.06598285,-1.254018,-1.245982,-1.32,-1.32
0.005249121428571837,-0.07368761,-0.06631324,-1.253687,-1.246313,-1.32,-1.32
0.0052541500000004215,-0.07339394,-0.06660688,-1.2533940000000001,-1.2466059999999999,-1.32,-1.32
0.005259178571429006,-0.07312328,-0.06687754,-1.253123,-1.246877,-1.32,-1.32
0.005264207142857592,-0.07287196,-0.06712887,-1.252872,-1.247128,-1.32,-1.32
0.005269235714286178,-0.07263997,-0.06736085,-1.25264,-1.24736,-1.32,-1.32
0.005274264285714763,-0.07242731,-0.06757351,-1.252427,-1.247573,-1.32,-1.32
0.005279292857143347,-0.072234,-0.06776682,-1.252234,-1.247766,-1.32,-1.32
0.005284321428571933,-0.07206002,-0.0679408,-1.25206,-1.24794,-1.32,-1.32
0.005289350000000518,-0.07190537,-0.06809545,-1.2519049999999998,-1.2480950000000002,-1.32,-1.32
0.005293907142857672,-0.07177531,-0.06822551,-1.251775,-1.248225,-1.32,-1.32
0.005298464285714829,-0.07165385,-0.06834697,-1.2516530000000001,-1.2483469999999999,-1.32,-1.32
0.005303021428571984,-0.07154099,-0.06845983,-1.251541,-1.248459,-1.32,-1.32
0.005307578571429139,-0.07143673,-0.06856409,-1.251436,-1.248564,-1.32,-1.32
0.005312135714286294,-0.07134108,-0.06865974,-1.251341,-1.248659,-1.32,-1.32
0.00531669285714345,-0.07125402,-0.0687468,-1.251254,-1.248746,-1.32,-1.32
0.005321250000000605,-0.07117558,-0.06882524,-1.251175,-1.248825,-1.32,-1.32
0.005321350000000604,-0.07117391,-0.06882691,-1.2511729999999999,-1.2488270000000001,-1.32,-1.32
0.00532637857142919,-0.0710944,-0.06890651,-1.2510940000000002,-1.2489059999999998,-1.32,-1.32
0.005331407142857776,-0.07102057,-0.06898041,-1.25102,-1.24898,-1.32,-1.32
0.005336435714286361,-0.07095242,-0.06904862,-1.250952,-1.249048,-1.320001,-1.320001
0.005341464285714946,-0.07088994,-0.06911114,-1.250889,-1.249111,-1.320001,-1.320001
0.005346492857143531,-0.07083313,-0.06916796,-1.250833,-1.249167,-1.320001,-1.320001
0.005351521428572118,-0.07078199,-0.06921909,-1.250781,-1.249219,-1.320001,-1.320001
0.005356550000000702,-0.07073653,-0.06926453,-1.250736,-1.249264,-1.320001,-1.320001
0.0053615928571435715,-0.07069451,-0.06930655,-1.250694,-1.249306,-1.320001,-1.320001
0.005366635714286443,-0.0706555,-0.06934555,-1.2506549999999999,-1.2493450000000001,-1.320001,-1.320001
0.005371678571429314,-0.07061952,-0.06938154,-1.2506190000000001,-1.2493809999999999,-1.320001,-1.320001
0.005376721428572186,-0.07058655,-0.06941451,-1.250586,-1.249414,-1.320001,-1.320001
0.005381764285715057,-0.07055659,-0.06944446,-1.250556,-1.249444,-1.320001,-1.320001
0.005386807142857927,-0.07052966,-0.0694714,-1.250529,-1.249471,-1.320001,-1.320001
0.005391850000000798,-0.07050574,-0.06949532,-1.250505,-1.249495,-1.320001,-1.320001
0.005396392857143668,-0.07048569,-0.06951537,-1.250485,-1.249515,-1.320001,-1.320001
0.005400935714286537,-0.07046697,-0.06953409,-1.250466,-1.249534,-1.320001,-1.320001
0.005405478571429406,-0.07044957,-0.06955149,-1.250449,-1.249551,-1.320001,-1.320001
0.005410021428572278,-0.07043349,-0.06956757,-1.250433,-1.249567,-1.320001,-1.320001
0.005414564285715146,-0.07041874,-0.06958232,-1.250418,-1.249582,-1.320001,-1.320001
0.005419107142858016,-0.07040531,-0.06959575,-1.250405,-1.249595,-1.320001,-1.320001
0.005423650000000885,-0.0703932,-0.06960785,-1.250393,-1.249607,-1.320001,-1.320001
0.005423750000000885,-0.07039297,-0.06960809,-1.250392,-1.249608,-1.320001,-1.320001
0.005428850000000899,-0.07038055,-0.0696206,-1.2503799999999998,-1.2496200000000002,-1.320001,-1.320001
0.005433950000000913,-0.07036902,-0.0696322,-1.250368,-1.249632,-1.320001,-1.320001
0.005439050000000927,-0.07035838,-0.0696429,-1.250358,-1.249642,-1.320001,-1.320001
0.00544415000000094,-0.07034862,-0.06965269,-1.250348,-1.249652,-1.320001,-1.320001
0.005449250000000955,-0.07033975,-0.06966158,-1.2503389999999999,-1.2496610000000001,-1.320001,-1.320001
0.005454350000000969,-0.07033176,-0.06966956,-1.2503309999999999,-1.2496690000000001,-1.320001,-1.320001
0.005459450000000983,-0.07032466,-0.06967664,-1.250324,-1.249676,-1.320001,-1.320001
0.00546460714285814,-0.0703181,-0.06968319,-1.250317,-1.249683,-1.320001,-1.320001
0.005469764285715297,-0.07031202,-0.06968927,-1.250311,-1.249689,-1.320001,-1.320001
0.005474921428572454,-0.07030642,-0.06969488,-1.250306,-1.249694,-1.320001,-1.320001
0.00548007857142961,-0.07030129,-0.0697,-1.250301,-1.249699,-1.320001,-1.320001
0.005485235714286768,-0.07029665,-0.06970465,-1.2502959999999999,-1.2497040000000001,-1.320001,-1.320001
0.005490392857143925,-0.07029247,-0.06970882,-1.250292,-1.249708,-1.320001,-1.320001
0.005495550000001082,-0.07028878,-0.06971252,-1.2502879999999998,-1.2497120000000002,-1.320001,-1.320001
0.005499907142858237,-0.07028584,-0.06971545,-1.250285,-1.249715,-1.320001,-1.320001
0.005504264285715392,-0.0702831,-0.06971819,-1.250282,-1.249718,-1.320001,-1.320001
0.005508621428572546,-0.07028056,-0.06972074,-1.2502799999999998,-1.2497200000000002,-1.320001,-1.320001
0.0055129785714297,-0.07027821,-0.06972309,-1.250278,-1.249722,-1.320001,-1.320001
0.0055173357142868544,-0.07027605,-0.06972524,-1.250275,-1.249725,-1.320001,-1.320001
0.00552169285714401,-0.07027409,-0.0697272,-1.250273,-1.249727,-1.320001,-1.320001
0.005526050000001165,-0.07027233,-0.06972897,-1.2502719999999998,-1.2497280000000002,-1.320001,-1.320001
0.0055261500000011645,-0.07027221,-0.06972909,-1.2502719999999998,-1.2497280000000002,-1.320001,-1.320001
0.005531621428572609,-0.07027017,-0.0697311,-1.25027,-1.24973,-1.320001,-1.320001
0.005537092857144052,-0.0702683,-0.06973297,-1.250268,-1.249732,-1.320001,-1.320001
0.005542564285715496,-0.07026657,-0.06973471,-1.2502659999999999,-1.2497340000000001,-1.320001,-1.320001
0.005548035714286939,-0.07026501,-0.06973631,-1.250264,-1.249736,-1.320001,-1.320001
0.005553507142858383,-0.07026359,-0.06973777,-1.250263,-1.249737,-1.320001,-1.320001
0.005558978571429826,-0.07026234,-0.0697391,-1.250262,-1.249738,-1.320001,-1.320001
0.00556445000000127,-0.07026124,-0.0697403,-1.25026,-1.24974,-1.320001,-1.320001
0.005570335714287,-0.07026014,-0.06974139,-1.250259,-1.249741,-1.320001,-1.320001
0.005576221428572731,-0.07025913,-0.0697424,-1.250258,-1.249742,-1.320001,-1.320001
0.0055821071428584605,-0.07025821,-0.06974332,-1.250257,-1.249743,-1.320001,-1.320001
0.005587992857144192,-0.07025738,-0.06974416,-1.250257,-1.249743,-1.320001,-1.320001
0.005593878571429922,-0.07025663,-0.06974491,-1.250256,-1.249744,-1.320001,-1.320001
0.0055997642857156535,-0.07025597,-0.06974556,-1.250255,-1.249745,-1.320001,-1.320001
0.005605650000001383,-0.0702554,-0.06974614,-1.250255,-1.249745,-1.320001,-1.320001
0.0056089071428585355,-0.07025511,-0.06974642,-1.250254,-1.249746,-1.320001,-1.320001
0.005612164285715687,-0.07025484,-0.0697467,-1.250254,-1.249746,-1.320001,-1.320001
0.005615421428572839,-0.07025457,-0.06974696,-1.250254,-1.249746,-1.320001,-1.320001
0.0056186785714299895,-0.07025432,-0.06974722,-1.250254,-1.249746,-1.320001,-1.320001
0.0056219357142871405,-0.07025407,-0.06974746,-1.250253,-1.249747,-1.320001,-1.320001
0.005625192857144293,-0.07025384,-0.0697477,-1.250253,-1.249747,-1.320001,-1.320001
0.005628450000001445,-0.07025361,-0.06974792,-1.250253,-1.249747,-1.320001,-1.320001
0.005628550000001445,-0.07025361,-0.06974792,-1.250253,-1.249747,-1.320001,-1.320001
0.00563593571428718,-0.07025316,-0.06974835,-1.2502520000000001,-1.2497479999999999,-1.320001,-1.320001
0.005643321428572915,-0.07025277,-0.06974873,-1.2502520000000001,-1.2497479999999999,-1.320001,-1.320001
0.005650707142858649,-0.07025244,-0.06974908,-1.2502520000000001,-1.2497479999999999,-1.320001,-1.320001
0.005658092857144383,-0.07025217,-0.06974938,-1.250251,-1.249749,-1.320001,-1.320001
0.005665478571430118,-0.07025196,-0.06974965,-1.250251,-1.249749,-1.320001,-1.320001
0.0056728642857158534,-0.0702518,-0.06974988,-1.250251,-1.249749,-1.320001,-1.320001
0.005680250000001587,-0.0702517,-0.06975007,-1.250251,-1.249749,-1.320001,-1.320001
0.0056874785714301785,-0.07025155,-0.06975022,-1.250251,-1.249749,-1.320001,-1.320001
0.0056947071428587685,-0.07025142,-0.06975036,-1.250251,-1.249749,-1.320001,-1.320001
0.00570193571428736,-0.07025129,-0.06975049,-1.25025,-1.24975,-1.320001,-1.320001
0.005709164285715953,-0.07025117,-0.06975061,-1.25025,-1.24975,-1.320001,-1.320001
0.005716392857144543,-0.07025106,-0.06975072,-1.25025,-1.24975,-1.320001,-1.320001
0.005723621428573134,-0.07025096,-0.06975082,-1.25025,-1.24975,-1.320001,-1.320001
0.005730850000001725,-0.07025087,-0.06975091,-1.25025,-1.24975,-1.320001,-1.320001
0.0057309500000017255,-0.07025087,-0.06975091,-1.25025,-1.24975,-1.320001,-1.320001
0.005744750000001763,-0.07025073,-0.06975102,-1.25025,-1.24975,-1.320001,-1.320001
0.005758550000001801,-0.07025062,-0.06975112,-1.25025,-1.24975,-1.320001,-1.320001
0.005772350000001839,-0.07025054,-0.06975122,-1.25025,-1.24975,-1.320001,-1.320001
0.0057861500000018756,-0.07025049,-0.0697513,-1.25025,-1.24975,-1.320001,-1.320001
0.005799950000001914,-0.07025047,-0.06975138,-1.25025,-1.24975,-1.320001,-1.320001
0.005813750000001953,-0.07025047,-0.06975145,-1.25025,-1.24975,-1.320001,-1.320001
0.00582755000000199,-0.07025051,-0.0697515,-1.25025,-1.24975,-1.320001,-1.320001
0.005833350000002006,-0.07025051,-0.0697515,-1.25025,-1.24975,-1.320001,-1.320001
0.0058479642857163314,-0.0702505,-0.06975149,-1.25025,-1.24975,-1.320001,-1.320001
0.005862578571430657,-0.0702505,-0.06975149,-1.25025,-1.24975,-1.320001,-1.320001
0.005877192857144982,-0.0702505,-0.06975149,-1.25025,-1.24975,-1.320001,-1.320001
0.0058918071428593075,-0.07025052,-0.06975151,-1.25025,-1.24975,-1.320001,-1.320001
0.005906421428573634,-0.07025055,-0.06975154,-1.25025,-1.24975,-1.320001,-1.320001
0.005921035714287959,-0.07025058,-0.06975157,-1.25025,-1.24975,-1.320001,-1.320001
0.005935650000002285,-0.07025063,-0.06975162,-1.25025,-1.24975,-1.320001,-1.320001
0.0059357500000022856,-0.07025063,-0.06975162,-1.25025,-1.24975,-1.320001,-1.320001
0.006038150000002566,-0.07025063,-0.06975162,-1.25025,-1.24975,-1.320001,-1.320001
0.0061405500000028465,-0.07025075,-0.06975174,-1.25025,-1.24975,-1.320001,-1.320001
0.006242950000003126,-0.07025087,-0.06975186,-1.25025,-1.24975,-1.320001,-1.320001
0.006345350000003407,-0.07025087,-0.06975186,-1.25025,-1.24975,-1.320001,-1.320001
0.006447750000003686,-0.07025099,-0.06975198,-1.25025,-1.24975,-1.320001,-1.320001
0.006550150000003966,-0.07025111,-0.0697521,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.006652550000004246,-0.07025111,-0.0697521,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.006754950000004526,-0.07025123,-0.06975222,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.006857350000004806,-0.07025123,-0.06975222,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.006959750000005086,-0.07025135,-0.06975234,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007062150000005366,-0.07025135,-0.06975234,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007164550000005645,-0.07025146,-0.06975245,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007266950000005926,-0.07025146,-0.06975245,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007369350000006206,-0.07025158,-0.06975257,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007471750000006486,-0.07025158,-0.06975257,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007574150000006765,-0.07025158,-0.06975257,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.0076765500000070454,-0.0702517,-0.06975269,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007778950000007326,-0.0702517,-0.06975269,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007881350000007009,-0.0702517,-0.06975269,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.007983750000006402,-0.07025182,-0.06975281,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.008086150000005794,-0.07025182,-0.06975281,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.008188550000005184,-0.07025182,-0.06975281,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.008290950000004576,-0.07025194,-0.06975293,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.008393350000003968,-0.07025194,-0.06975293,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.00849575000000336,-0.07025194,-0.06975293,-1.25025,-1.24975,-1.3200020000000001,-1.3200020000000001
0.008598150000002752,-0.07025206,-0.06975305,-1.25025,-1.24975,-1.320003,-1.320003
0.008700550000002144,-0.07025206,-0.06975305,-1.25025,-1.24975,-1.320003,-1.320003
0.008802950000001536,-0.07025206,-0.06975305,-1.25025,-1.24975,-1.320003,-1.320003
0.008905350000000927,-0.07025206,-0.06975305,-1.25025,-1.24975,-1.320003,-1.320003
0.009007750000000321,-0.07025206,-0.06975305,-1.25025,-1.24975,-1.320003,-1.320003
0.009110149999999713,-0.07025218,-0.06975317,-1.25025,-1.24975,-1.320003,-1.320003
0.009212549999999105,-0.07025218,-0.06975317,-1.25025,-1.24975,-1.320003,-1.320003
