time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	V(nc_01)	V(nc_02)	V(nc_03)	V(nc_04)	V(nc_05)	V(nc_06)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(V1)	I(V2)	I(V3)	I(V4)	I(V5)	I(V6)
1.022231071999260e-003	-7.000007e-002	-7.000007e-002	0.000000e+000	-1.080298e-012	-1.080298e-012	-1.111959e-012	-1.111959e-012	-7.565753e-008	-7.565753e-008	-7.000007e-002	-7.000007e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440803e-016	4.440803e-016	6.116151e-016	6.116151e-016	1.891411e-016	1.891411e-016	0.000000e+000	0.000000e+000	6.332206e-016	6.332206e-016	2.160596e-017	2.160596e-017	-1.334351e-016	-1.334351e-016	-6.332210e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.124631071999318e-003	-7.000008e-002	-7.000008e-002	0.000000e+000	-1.207238e-012	-1.207238e-012	-1.239846e-012	-1.239846e-012	-8.323662e-008	-8.323662e-008	-7.000008e-002	-7.000008e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440795e-016	4.440795e-016	6.280228e-016	6.280228e-016	2.080885e-016	2.080885e-016	0.000000e+000	1.691318e-028	6.521685e-016	6.521685e-016	2.414476e-017	2.414476e-017	-1.487815e-016	-1.487815e-016	-6.521676e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.227031071999376e-003	-7.000009e-002	-7.000009e-002	0.000000e+000	-1.337532e-012	-1.337532e-012	-1.371087e-012	-1.371087e-012	-9.081572e-008	-9.081572e-008	-7.000009e-002	-7.000009e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440795e-016	4.440795e-016	6.443645e-016	6.443645e-016	2.270359e-016	2.270359e-016	0.000000e+000	5.048710e-030	6.711143e-016	6.711143e-016	2.675063e-017	2.675063e-017	-1.645305e-016	-1.645305e-016	-6.711152e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.329431071999434e-003	-7.000010e-002	-7.000010e-002	0.000000e+000	-1.471165e-012	-1.471165e-012	-1.505668e-012	-1.505668e-012	-9.839481e-008	-9.839481e-008	-7.000010e-002	-7.000010e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440803e-016	4.440803e-016	6.606397e-016	6.606397e-016	2.459833e-016	2.459833e-016	0.000000e+000	-5.048710e-028	6.900630e-016	6.900630e-016	2.942330e-017	2.942330e-017	-1.806802e-016	-1.806802e-016	-6.900630e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.431831071999492e-003	-7.000010e-002	-7.000010e-002	0.000000e+000	-1.608125e-012	-1.608125e-012	-1.643576e-012	-1.643576e-012	-1.059739e-007	-1.059739e-007	-7.000010e-002	-7.000010e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440786e-016	4.440786e-016	6.768483e-016	6.768483e-016	2.649307e-016	2.649307e-016	0.000000e+000	0.000000e+000	7.090107e-016	7.090107e-016	3.216250e-017	3.216250e-017	2.481553e-017	2.481553e-017	-7.090107e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.534231071999550e-003	-7.000011e-002	-7.000011e-002	0.000000e+000	-1.748398e-012	-1.748398e-012	-1.784795e-012	-1.784795e-012	-1.135530e-007	-1.135530e-007	-7.000011e-002	-7.000011e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440795e-016	4.440795e-016	6.929888e-016	6.929888e-016	2.838781e-016	2.838781e-016	0.000000e+000	5.048710e-030	7.279555e-016	7.279555e-016	3.496795e-017	3.496795e-017	-2.141754e-016	-2.141754e-016	-7.279567e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.636631071999608e-003	-7.000012e-002	-7.000012e-002	0.000000e+000	-1.891969e-012	-1.891969e-012	-1.929314e-012	-1.929314e-012	-1.211321e-007	-1.211321e-007	-7.000012e-002	-7.000012e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440803e-016	4.440803e-016	7.090655e-016	7.090655e-016	3.028255e-016	3.028255e-016	0.000000e+000	-1.666074e-028	7.469044e-016	7.469044e-016	3.783938e-017	3.783938e-017	-2.315177e-016	-2.315177e-016	-7.469049e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.739031071999666e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.038826e-012	-2.038826e-012	-2.077119e-012	-2.077119e-012	-1.287112e-007	-1.287112e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.440795e-016	4.440795e-016	7.250763e-016	7.250763e-016	3.217729e-016	3.217729e-016	0.000000e+000	0.000000e+000	7.658524e-016	7.658524e-016	4.077653e-017	4.077653e-017	-2.492543e-016	-2.492543e-016	-7.658528e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.841431071999724e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.107117e-012	-2.107117e-012	-2.123315e-012	-2.123315e-012	-1.295847e-007	-1.295847e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-1.694066e-021	-1.694066e-021	2.818128e-016	2.818128e-016	3.239563e-016	3.239563e-016	0.000000e+000	1.353054e-027	3.239551e-016	3.239551e-016	4.214234e-017	4.214234e-017	-2.547978e-016	-2.547978e-016	-3.239551e-016	0.000000e+000	0.000000e+000	0.000000e+000
1.943831071999782e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.164714e-012	-2.164714e-012	-2.180912e-012	-2.180912e-012	-1.295847e-007	-1.295847e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-1.694066e-021	-1.694066e-021	2.806612e-016	2.806612e-016	3.239563e-016	3.239563e-016	0.000000e+000	1.353054e-027	3.239560e-016	3.239560e-016	4.329429e-017	4.329429e-017	-2.617094e-016	-2.617094e-016	-3.239555e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.046231071999638e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.222076e-012	-2.222076e-012	-2.238274e-012	-2.238274e-012	-1.295848e-007	-1.295848e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-8.470329e-022	-8.470329e-022	2.795142e-016	2.795142e-016	3.239563e-016	3.239563e-016	0.000000e+000	1.353054e-027	3.239552e-016	3.239552e-016	4.444152e-017	4.444152e-017	-2.685929e-016	-2.685929e-016	-3.239557e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.148631071999474e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.279204e-012	-2.279204e-012	-2.295401e-012	-2.295401e-012	-1.295848e-007	-1.295848e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-1.270549e-021	-1.270549e-021	2.783713e-016	2.783713e-016	3.239563e-016	3.239563e-016	0.000000e+000	1.353054e-027	3.239562e-016	3.239562e-016	4.558407e-017	4.558407e-017	-2.754482e-016	-2.754482e-016	-3.239554e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.251031071999310e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.336275e-012	-2.336275e-012	-2.352475e-012	-2.352475e-012	-1.295997e-007	-1.295997e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.772670e-016	2.772670e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239925e-016	3.239925e-016	4.672551e-017	4.672551e-017	1.617922e-016	1.617922e-016	-3.239925e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.353431071999146e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.392944e-012	-2.392944e-012	-2.409144e-012	-2.409144e-012	-1.295998e-007	-1.295998e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.761357e-016	2.761357e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239946e-016	3.239946e-016	4.785888e-017	4.785888e-017	-2.890972e-016	-2.890972e-016	-3.239946e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.455831071998982e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.449380e-012	-2.449380e-012	-2.465580e-012	-2.465580e-012	-1.295998e-007	-1.295998e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.750048e-016	2.750048e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239924e-016	3.239924e-016	4.898761e-017	4.898761e-017	-2.958696e-016	-2.958696e-016	-3.239924e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.558231071998818e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.505586e-012	-2.505586e-012	-2.521786e-012	-2.521786e-012	-1.295999e-007	-1.295999e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.235165e-022	4.235165e-022	2.738815e-016	2.738815e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239928e-016	3.239928e-016	5.011173e-017	5.011173e-017	-3.026143e-016	-3.026143e-016	-3.239932e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.660631071998654e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.561563e-012	-2.561563e-012	-2.577762e-012	-2.577762e-012	-1.295999e-007	-1.295999e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.235165e-022	-4.235165e-022	2.727622e-016	2.727622e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239939e-016	3.239939e-016	5.123125e-017	5.123125e-017	1.347577e-016	1.347577e-016	-3.239935e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.763031071998490e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.617310e-012	-2.617310e-012	-2.633510e-012	-2.633510e-012	-1.296000e-007	-1.296000e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.716470e-016	2.716470e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239931e-016	3.239931e-016	5.234620e-017	5.234620e-017	-3.160212e-016	-3.160212e-016	-3.239931e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.865431071998326e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.672830e-012	-2.672830e-012	-2.689029e-012	-2.689029e-012	-1.296000e-007	-1.296000e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.235165e-022	4.235165e-022	2.705373e-016	2.705373e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239934e-016	3.239934e-016	5.345659e-017	5.345659e-017	-3.226835e-016	-3.226835e-016	-3.239939e-016	0.000000e+000	0.000000e+000	0.000000e+000
2.967831071998162e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.728122e-012	-2.728122e-012	-2.744322e-012	-2.744322e-012	-1.296001e-007	-1.296001e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.235165e-022	-4.235165e-022	2.694307e-016	2.694307e-016	3.239933e-016	3.239933e-016	0.000000e+000	1.514613e-029	3.239936e-016	3.239936e-016	5.456244e-017	5.456244e-017	-3.293186e-016	-3.293186e-016	-3.239932e-016	0.000000e+000	0.000000e+000	0.000000e+000
3.070231071997998e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.783189e-012	-2.783189e-012	-2.799388e-012	-2.799388e-012	-1.296002e-007	-1.296002e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.235165e-022	-4.235165e-022	2.683299e-016	2.683299e-016	3.239933e-016	3.239933e-016	0.000000e+000	1.009742e-029	3.239941e-016	3.239941e-016	5.566378e-017	5.566378e-017	-3.359266e-016	-3.359266e-016	-3.239937e-016	0.000000e+000	0.000000e+000	0.000000e+000
3.172631071997834e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.838030e-012	-2.838030e-012	-2.854230e-012	-2.854230e-012	-1.296002e-007	-1.296002e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.235165e-022	4.235165e-022	2.672322e-016	2.672322e-016	3.239933e-016	3.239933e-016	0.000000e+000	2.019484e-029	3.239928e-016	3.239928e-016	5.676060e-017	5.676060e-017	-3.425076e-016	-3.425076e-016	-3.239928e-016	0.000000e+000	0.000000e+000	0.000000e+000
3.275031071997670e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.892647e-012	-2.892647e-012	-2.908847e-012	-2.908847e-012	-1.296003e-007	-1.296003e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	4.235165e-022	4.235165e-022	2.661412e-016	2.661412e-016	3.239933e-016	3.239933e-016	0.000000e+000	1.009742e-029	3.239933e-016	3.239933e-016	5.785295e-017	5.785295e-017	-3.490617e-016	-3.490617e-016	-3.239941e-016	0.000000e+000	0.000000e+000	0.000000e+000
3.377431071997506e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-2.947041e-012	-2.947041e-012	-2.963241e-012	-2.963241e-012	-1.296003e-007	-1.296003e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	-4.235165e-022	-4.235165e-022	2.650512e-016	2.650512e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239920e-016	3.239920e-016	5.894083e-017	5.894083e-017	-3.555889e-016	-3.555889e-016	-3.239920e-016	0.000000e+000	0.000000e+000	0.000000e+000
3.479831071997342e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.001213e-012	-3.001213e-012	-3.017413e-012	-3.017413e-012	-1.296004e-007	-1.296004e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.639696e-016	2.639696e-016	3.239933e-016	3.239933e-016	0.000000e+000	5.048710e-030	3.239939e-016	3.239939e-016	6.002426e-017	6.002426e-017	8.199966e-017	8.199966e-017	-3.239939e-016	0.000000e+000	0.000000e+000	0.000000e+000
3.582231071997178e-003	-7.000013e-002	-7.000013e-002	0.000000e+000	-3.055164e-012	-3.055164e-012	-3.071363e-012	-3.071363e-012	-1.296004e-007	-1.296004e-007	-7.000013e-002	-7.000013e-002	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	-7.000000e-002	0.000000e+000	0.000000e+000	0.000000e+000	2.628896e-016	2.628896e-016	3.239933e-016	3.239933e-016	0.000000e+000	0.000000e+000	3.239929e-016	3.239929e-016	6.110327e-017	6.110327e-017	-3.685636e-016	-3.685636e-016	-3.239929e-016	0.000000e+000	0.000000e+000	0.000000e+000
