time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	I(V2)	I(V3)
0.000000000000000e+000	-7.000000e-002	-7.000000e-002	0.000000e+000	-2.100000e-020	-2.100000e-020	-2.100420e-020	-2.100420e-020	-2.100420e-020	-2.100420e-020	-7.000000e-002	-7.000000e-002	4.200000e-025	4.200000e-025	2.100000e-038	2.100000e-038	-4.357865e-036	-4.357865e-036	0.000000e+000	0.000000e+000	4.200000e-025	4.200000e-025	0.000000e+000	4.200000e-025	4.200000e-025	-1.261169e-043	-1.261169e-043	-4.200000e-025
1.000000000000000e-003	-7.000000e-002	-7.000000e-002	0.000000e+000	-7.916819e-017	-7.916819e-017	-3.058151e-016	-3.058151e-016	-9.564614e-012	-9.564614e-012	-7.000000e-002	-7.000000e-002	2.264077e-017	2.264077e-017	2.266311e-017	2.266311e-017	2.391077e-020	2.391077e-020	0.000000e+000	0.000000e+000	2.266470e-017	2.266470e-017	-5.282551e-034	1.583364e-021	1.583364e-021	-2.391078e-020	-2.391076e-020	-2.266470e-017
1.000000100000000e-003	-7.245079e-002	-6.754923e-002	-5.000000e-001	-4.999957e-001	-4.252789e-006	-2.524655e-001	-2.475345e-001	-2.500147e-001	-2.499853e-001	-3.199853e-001	-3.200147e-001	-9.841698e-005	9.841698e-005	-3.189576e-002	3.189576e-002	-6.139049e-012	6.139049e-012	9.841700e-005	2.465461e-002	-2.475303e-002	2.475303e-002	7.142736e-003	-8.505578e-011	8.505578e-011	6.138852e-012	-6.139055e-012	3.189576e-002
1.000000300000000e-003	-7.739580e-002	-6.260419e-002	-1.500000e+000	-1.499982e+000	-1.837613e-005	-7.574108e-001	-7.425892e-001	-7.500150e-001	-7.499850e-001	-8.199850e-001	-8.200150e-001	-1.485152e-004	1.485152e-004	-9.568512e-002	9.568512e-002	-1.849001e-011	1.849001e-011	1.485153e-004	7.410856e-002	-7.425708e-002	7.425708e-002	2.142805e-002	-3.675227e-010	3.675227e-010	1.848939e-011	-1.849014e-011	9.568512e-002
1.000000603739496e-003	-8.491373e-002	-5.508626e-002	-3.018698e+000	-3.018634e+000	-6.338185e-005	-1.524277e+000	-1.494420e+000	-1.509364e+000	-1.509334e+000	-1.579334e+000	-1.579364e+000	-1.484905e-004	1.484905e-004	-1.925581e-001	1.925581e-001	-3.728467e-011	3.728467e-011	1.484905e-004	1.492872e-001	-1.494357e-001	1.494357e-001	4.312244e-002	-1.267637e-009	1.267637e-009	3.728389e-011	-3.728428e-011	1.925581e-001
1.000000906672554e-003	-9.241152e-002	-4.758859e-002	-4.533363e+000	-4.533228e+000	-1.349434e-004	-2.289108e+000	-2.244255e+000	-2.266696e+000	-2.266667e+000	-2.336667e+000	-2.336696e+000	-1.484705e-004	1.484705e-004	-2.891705e-001	2.891705e-001	-5.602876e-011	5.602876e-011	1.484705e-004	2.242635e-001	-2.244120e-001	2.244120e-001	6.475847e-002	-2.698869e-009	2.698869e-009	5.602747e-011	-5.602837e-011	2.891705e-001
1.000001000000000e-003	-9.472084e-002	-4.527903e-002	-5.000000e+000	-4.999839e+000	-1.610657e-004	-2.524736e+000	-2.475264e+000	-2.500015e+000	-2.499985e+000	-2.569985e+000	-2.570015e+000	-1.499986e-004	1.499986e-004	-3.189343e-001	3.189343e-001	-6.180257e-011	6.180257e-011	1.499987e-004	2.473603e-001	-2.475103e-001	2.475103e-001	7.142397e-002	-3.221315e-009	3.221315e-009	6.179979e-011	-6.180095e-011	3.189343e-001
1.000001009481719e-003	-9.474349e-002	-4.525638e-002	-5.000000e+000	-4.999836e+000	-1.640898e-004	-2.524745e+000	-2.475255e+000	-2.500002e+000	-2.499998e+000	-2.569998e+000	-2.570002e+000	-5.620551e-005	5.620551e-005	-3.189330e-001	3.189330e-001	-6.184916e-011	6.184916e-011	5.620557e-005	2.474529e-001	-2.475091e-001	2.475091e-001	7.142388e-002	-3.281796e-009	3.281796e-009	6.184734e-011	-6.184821e-011	3.189330e-001
1.000001028445158e-003	-9.475207e-002	-4.524803e-002	-5.000000e+000	-4.999830e+000	-1.701378e-004	-2.524751e+000	-2.475249e+000	-2.499999e+000	-2.500001e+000	-2.570001e+000	-2.569999e+000	-9.749880e-007	9.749880e-007	-3.189316e-001	3.189316e-001	-6.187649e-011	6.187649e-011	9.750498e-007	2.475069e-001	-2.475079e-001	2.475079e-001	7.142371e-002	-3.402756e-009	3.402756e-009	6.187508e-011	-6.187625e-011	3.189316e-001
1.000001066372036e-003	-9.474945e-002	-4.525042e-002	-5.000000e+000	-4.999818e+000	-1.822339e-004	-2.524751e+000	-2.475249e+000	-2.500001e+000	-2.499999e+000	-2.569999e+000	-2.570001e+000	4.165201e-007	-4.165201e-007	-3.189301e-001	3.189301e-001	-6.187689e-011	6.187689e-011	-4.164582e-007	2.475071e-001	-2.475067e-001	2.475067e-001	7.142337e-002	-3.644677e-009	3.644677e-009	6.187578e-011	-6.187737e-011	3.189301e-001
