,A,B
4412,2.526850000000007e-002,-0.04420996
4413,2.527550000000007e-002,-0.04490852
4414,2.527950000000008e-002,-0.04529929
4415,2.528150000000008e-002,-0.04549217
4416,2.528450000000008e-002,-0.04577875
4417,2.528950000000009e-002,-0.04624915
4418,2.529750000000009e-002,-0.04698229
4419,2.530750000000010e-002,-0.04786682
4420,2.532050000000012e-002,-0.04896545
4421,2.533650000000013e-002,-0.05024195
4422,2.535550000000015e-002,-0.05165672
4423,2.537750000000017e-002,-0.05316722
4424,2.540350000000020e-002,-0.05479062
4425,2.543350000000023e-002,-0.05646729
4426,2.546750000000026e-002,-0.05814159
4427,2.550250000000030e-002,-0.05964494
4428,2.553750000000033e-002,-0.06095374
4429,2.554250000000034e-002,-0.06112623
4430,2.557750000000037e-002,-0.06224334
4431,2.561250000000041e-002,-0.06321561
4432,2.564750000000044e-002,-0.064062
4433,2.568250000000048e-002,-0.06479883
4434,2.571750000000051e-002,-0.0654403
4435,2.575250000000055e-002,-0.06599867
4436,2.578750000000058e-002,-0.06648481
4437,2.582250000000062e-002,-0.06690788
4438,2.585750000000065e-002,-0.06727624
4439,2.589250000000069e-002,-0.06759691
4440,2.592750000000072e-002,-0.06787610000000001
4441,2.596250000000076e-002,-0.06811905
4442,2.599750000000079e-002,-0.06833065
4443,2.603250000000083e-002,-0.06851482
4444,2.606750000000086e-002,-0.06867516
4445,2.610250000000090e-002,-0.06881452
4446,2.613750000000093e-002,-0.06893611
4447,2.617250000000097e-002,-0.06904185
4448,2.620750000000100e-002,-0.06913388
4449,2.624250000000104e-002,-0.06921399
4450,2.627750000000107e-002,-0.06928372
4451,2.631250000000111e-002,-0.06934452
4452,2.634750000000114e-002,-0.06939733
4453,2.638250000000118e-002,-0.06944335
4454,2.641750000000121e-002,-0.0694834
4455,2.645250000000125e-002,-0.06951821
4456,2.648850000000129e-002,-0.06954944
4457,2.652450000000132e-002,-0.0695765
4458,2.656050000000136e-002,-0.06959987
4459,2.656650000000136e-002,-0.06960344
4460,2.660250000000140e-002,-0.06962323
4461,2.663850000000144e-002,-0.0696404
4462,2.667450000000147e-002,-0.0696553
4463,2.671050000000151e-002,-0.06966829
4464,2.674650000000154e-002,-0.06967949999999999
4465,2.678250000000158e-002,-0.06968915
4466,2.681850000000162e-002,-0.06969762
4467,2.685550000000165e-002,-0.06970501
4468,2.689250000000169e-002,-0.06971157
4469,2.692950000000173e-002,-0.06971717
4470,2.696650000000176e-002,-0.06972194
4471,2.700450000000180e-002,-0.06972623
4472,2.704250000000184e-002,-0.06972992
4473,2.708050000000188e-002,-0.06973302
4474,2.711950000000192e-002,-0.06973577
4475,2.715950000000196e-002,-0.06973827
4476,2.719950000000200e-002,-0.0697403
4477,2.724050000000204e-002,-0.06974208
4478,2.728250000000208e-002,-0.06974363
4479,2.732550000000212e-002,-0.06974506
4480,2.736950000000217e-002,-0.06974626
4481,2.741550000000221e-002,-0.06974721
4482,2.746350000000226e-002,-0.06974804
4483,2.751350000000231e-002,-0.06974876
4484,2.756650000000236e-002,-0.06974947
4485,2.759050000000239e-002,-0.06974971
4486,2.764850000000245e-002,-0.06975019
4487,2.771150000000251e-002,-0.06975067
4488,2.778050000000258e-002,-0.06975091
4489,2.785850000000266e-002,-0.06975126
4490,2.794750000000274e-002,-0.0697515
4491,2.805250000000285e-002,-0.06975174
4492,2.818250000000298e-002,-0.06975174
4493,2.835350000000315e-002,-0.06975186
4494,2.861050000000341e-002,-0.06975198
4495,2.861450000000341e-002,-0.06975186
4496,2.915450000000395e-002,-0.06975186
4497,2.963850000000444e-002,-0.06975174
4498,3.066250000000546e-002,-0.06975162
4499,3.168650000000648e-002,-0.06975162
4500,3.271050000000750e-002,-0.0697515
4501,3.373450000000853e-002,-0.0697515
4502,3.475850000000955e-002,-0.0697515
4503,3.578250000001058e-002,-0.06975138
4504,3.680650000001160e-002,-0.06975138
4505,3.783050000001263e-002,-0.06975138
4506,3.885450000001365e-002,-0.06975138
4507,3.987850000001467e-002,-0.06975138
4508,4.090250000001570e-002,-0.06975138
4509,4.192650000001672e-002,-0.06975138
4510,4.295050000001775e-002,-0.06975138
4511,4.397450000001877e-002,-0.06975138
4512,4.499850000001979e-002,-0.06975138
4513,4.499950000001979e-002,-0.06975138
4514,4.500000000000000e-002,-0.06975138
4515,4.500001000000000e-002,-0.06975389
4516,4.500003000000000e-002,-0.06975865
4517,4.500007000000000e-002,-0.06976855
4518,4.500010000000000e-002,-0.06977582
4519,4.500010800000000e-002,-0.06977785
4520,4.500012400000000e-002,-0.06978166
4521,4.500015600000001e-002,-0.06978965
4522,4.500022000000001e-002,-0.06980538
4523,4.500034800000001e-002,-0.06983697
4524,4.500060400000001e-002,-0.06990063
4525,4.500111600000003e-002,-0.07002974
4526,4.500211600000003e-002,-0.07027829
4527,4.500311600000003e-002,-0.07052088
4528,4.500711600000003e-002,-0.07148159
4529,4.501311600000004e-002,-0.07289487
4530,4.502211600000005e-002,-0.07495332
4531,4.503411600000006e-002,-0.07758743
4532,4.504511600000007e-002,-0.07989566
4533,4.505111600000008e-002,-0.08111342
4534,4.505311600000008e-002,-0.08151304
4535,4.505611600000008e-002,-0.08210663
4536,4.505811600000009e-002,-0.0824985
4537,4.506511600000009e-002,-0.08384615
4538,4.507811600000011e-002,-0.08625317
4539,4.509811600000013e-002,-0.08972561
4540,4.509911600000013e-002,-0.08989137
4541,4.510000000000000e-002,-0.09003186
4542,4.510010000000000e-002,-0.09002388
4543,4.510030000000000e-002,-0.09000784
4544,4.510070000000000e-002,-0.08997530000000001
4545,4.510150000000000e-002,-0.08991045
4546,4.510250000000000e-002,-0.08983099
4547,4.510350000000001e-002,-0.08975261
4548,4.513850000000004e-002,-0.0871951
4549,4.517350000000008e-002,-0.08496875
4550,4.520850000000011e-002,-0.08303058
4551,4.524350000000015e-002,-0.08134341
4552,4.527850000000018e-002,-0.07987463
4553,4.531350000000022e-002,-0.07859606
4554,4.534850000000025e-002,-0.07748303
4555,4.538350000000029e-002,-0.0765141
4556,4.541850000000032e-002,-0.0756706
4557,4.545350000000036e-002,-0.07493633
4558,4.548850000000039e-002,-0.07429713
4559,4.552350000000043e-002,-0.07374071
4560,4.555850000000046e-002,-0.0732563
4561,4.559350000000050e-002,-0.07283461
4562,4.562850000000053e-002,-0.07246754
4563,4.566350000000057e-002,-0.07214798
4564,4.569850000000060e-002,-0.07186981
4565,4.573350000000064e-002,-0.07162763
4566,4.576850000000067e-002,-0.07141683
4567,4.580350000000071e-002,-0.07123331
4568,4.583850000000074e-002,-0.07107357
4569,4.587350000000078e-002,-0.0709345
4570,4.590850000000081e-002,-0.07081345
4571,4.594350000000085e-002,-0.07070806
4572,4.597850000000088e-002,-0.07061632
4573,4.600950000000091e-002,-0.07054504
4574,4.604450000000095e-002,-0.07047441
4575,4.607950000000098e-002,-0.07041293
4576,4.611450000000102e-002,-0.07035941
4577,4.614950000000105e-002,-0.07031281
4578,4.618450000000109e-002,-0.07027226
4579,4.621950000000112e-002,-0.07023696
4580,4.625550000000116e-002,-0.0702054
4581,4.629150000000119e-002,-0.07017805
4582,4.632750000000123e-002,-0.07015433
4583,4.636350000000127e-002,-0.07013377
4584,4.639950000000130e-002,-0.07011594
4585,4.643550000000134e-002,-0.07010048
4586,4.647150000000137e-002,-0.07008708
4587,4.650750000000141e-002,-0.07007546
4588,4.654350000000145e-002,-0.07006538
4589,4.657950000000148e-002,-0.07005665
4590,4.661550000000152e-002,-0.07004908
4591,4.665250000000155e-002,-0.07004235
4592,4.668950000000159e-002,-0.07003653
4593,4.672650000000163e-002,-0.07003151
4594,4.676450000000167e-002,-0.07002706
4595,4.680250000000170e-002,-0.07002325
4596,4.684050000000174e-002,-0.07001996
4597,4.687950000000178e-002,-0.07001706
4598,4.691850000000182e-002,-0.07001458
4599,4.695850000000186e-002,-0.07001241
4600,4.699950000000190e-002,-0.07001052
4601,4.703350000000194e-002,-0.07000916
4602,4.707650000000198e-002,-0.07000769
4603,4.712050000000202e-002,-0.07000643
4604,4.716550000000207e-002,-0.07000534
4605,4.721250000000211e-002,-0.07000441
4606,4.726150000000216e-002,-0.0700036
4607,4.731350000000222e-002,-0.07000289999999999
4608,4.736850000000227e-002,-0.0700023
4609,4.742750000000233e-002,-0.07000179
4610,4.749150000000239e-002,-0.07000136
4611,4.756150000000246e-002,-0.07000099
4612,4.764050000000254e-002,-0.07000069
4613,4.773150000000263e-002,-0.07000046
4614,4.783950000000274e-002,-0.07000027
4615,4.797350000000288e-002,-0.07000012
4616,4.805750000000296e-002,-0.07000007
4617,4.827550000000318e-002,-0.07000001
4618,4.866050000000356e-002,-0.07
4619,4.908150000000398e-002,-0.07000004
4620,4.999850000000490e-002,-0.07000011
4621,4.999950000000490e-002,-0.07000011
4622,5.000000000000000e-002,-0.07000011
