,A,B
554,5.028764963023006e-003,-0.09546918
555,5.031764963023006e-003,-0.09743601
556,5.035764963023007e-003,-0.09989715
557,5.039764963023007e-003,-0.102186
558,5.044764963023008e-003,-0.1048232
559,5.050764963023009e-003,-0.1076878
560,5.057764963023010e-003,-0.1106591
561,5.066764963023011e-003,-0.1139654
562,5.076764963023012e-003,-0.1170601
563,5.090764963023014e-003,-0.120553
564,5.098764963023015e-003,-0.1221873
565,5.099764963023015e-003,-0.1223729
566,5.100000000000000e-003,-0.12241580000000002
567,5.100100000000001e-003,-0.1223208
568,5.100300000000000e-003,-0.1221302
569,5.100700000000001e-003,-0.1217494
570,5.101500000000000e-003,-0.1209959
571,5.102500000000000e-003,-0.1200763
572,5.103500000000000e-003,-0.1191765
573,5.110500000000001e-003,-0.1133173
574,5.117500000000002e-003,-0.1081597
575,5.124500000000003e-003,-0.1036197
576,5.131500000000004e-003,-0.09962344
577,5.138500000000005e-003,-0.09610581
578,5.145500000000006e-003,-0.09300923
579,5.152500000000007e-003,-0.09028363
580,5.159500000000008e-003,-0.08788455
581,5.166500000000009e-003,-0.08577263
582,5.173500000000010e-003,-0.08391356
583,5.180500000000011e-003,-0.0822773
584,5.187500000000012e-003,-0.08083677
585,5.194500000000013e-003,-0.07956898
586,5.201500000000013e-003,-0.07845294
587,5.208500000000014e-003,-0.07747042
588,5.215500000000015e-003,-0.0766058
589,5.222500000000016e-003,-0.07584465
590,5.229500000000017e-003,-0.07517445
591,5.236500000000018e-003,-0.07458472
592,5.243500000000019e-003,-0.07406557
593,5.250500000000020e-003,-0.07360864
594,5.257500000000021e-003,-0.07320631
595,5.264500000000022e-003,-0.07285225
596,5.271500000000023e-003,-0.07254052
597,5.278500000000024e-003,-0.0722661
598,5.285500000000025e-003,-0.07202458
599,5.292500000000026e-003,-0.07181203
600,5.299500000000026e-003,-0.07162488
601,5.306500000000027e-003,-0.07146025
602,5.313500000000028e-003,-0.07131529
603,5.320500000000029e-003,-0.07118762
604,5.327500000000030e-003,-0.07107532
605,5.334500000000031e-003,-0.0709765
606,5.341500000000032e-003,-0.07088923
607,5.348500000000033e-003,-0.07081269999999999
608,5.355500000000034e-003,-0.07074523
609,5.362500000000035e-003,-0.07068598
610,5.369500000000036e-003,-0.07063365
611,5.376500000000037e-003,-0.07058764
612,5.383500000000038e-003,-0.0705471
613,5.390500000000039e-003,-0.07051158
614,5.397500000000039e-003,-0.07047999
615,5.404500000000040e-003,-0.07045257
616,5.411500000000041e-003,-0.07042825
617,5.418500000000042e-003,-0.07040679
618,5.425500000000043e-003,-0.07038784
619,5.432500000000044e-003,-0.07037139
620,5.439500000000045e-003,-0.07035673
621,5.446500000000046e-003,-0.07034385
622,5.453500000000047e-003,-0.07033265
623,5.460500000000048e-003,-0.07032263
624,5.467500000000049e-003,-0.07031393
625,5.475500000000050e-003,-0.07030511
626,5.483500000000051e-003,-0.07029760000000002
627,5.491500000000052e-003,-0.07029104
628,5.499500000000053e-003,-0.07028544
629,5.507500000000054e-003,-0.07028055
630,5.515500000000055e-003,-0.07027626
631,5.523500000000056e-003,-0.07027268
632,5.531500000000057e-003,-0.07026947
633,5.539500000000058e-003,-0.07026684
634,5.547500000000059e-003,-0.07026446
635,5.555500000000060e-003,-0.07026243
636,5.564500000000062e-003,-0.07026041
637,5.573500000000063e-003,-0.07025886
638,5.582500000000064e-003,-0.07025731
639,5.591500000000065e-003,-0.07025611
640,5.600500000000066e-003,-0.07025504
641,5.610500000000068e-003,-0.07025409
642,5.620500000000069e-003,-0.07025337
643,5.631500000000071e-003,-0.07025266
644,5.642500000000072e-003,-0.07025206
645,5.654500000000074e-003,-0.07025146
646,5.667500000000075e-003,-0.07025099
647,5.681500000000077e-003,-0.07025063
648,5.697500000000079e-003,-0.07025027
649,5.715500000000082e-003,-0.07025003
650,5.736500000000084e-003,-0.07024992
651,5.762500000000088e-003,-0.07024968
652,5.795500000000092e-003,-0.07024944
653,5.842500000000099e-003,-0.07024932
654,5.925500000000110e-003,-0.0702492
655,6.097500000000132e-003,-0.0702492
656,7.121500000000268e-003,-0.07024896
657,8.145500000000115e-003,-0.07024872
658,9.169499999999362e-003,-0.07024860000000001
659,1.019349999999861e-002,-0.07024860000000001
660,1.121749999999786e-002,-0.07024848
661,1.224149999999711e-002,-0.07024848
662,1.326549999999635e-002,-0.07024848
663,1.428949999999560e-002,-0.07024837
664,1.531349999999485e-002,-0.07024837
665,1.633749999999533e-002,-0.07024837
666,1.736149999999636e-002,-0.07024837
667,1.838549999999738e-002,-0.07024837
668,1.940949999999840e-002,-0.07024837
669,2.043349999999943e-002,-0.07024837
670,2.145750000000045e-002,-0.07024837
671,2.248150000000148e-002,-0.07024837
672,2.350550000000250e-002,-0.07024837
673,2.452950000000352e-002,-0.07024837
674,2.499850000000399e-002,-0.07024837
675,2.499950000000399e-002,-0.07024837
676,2.500000000000000e-002,-0.07024837
677,2.500002000000000e-002,-0.07022572
678,2.500006000000000e-002,-0.0701803
679,2.500014000000000e-002,-0.07008946
680,2.500020000000000e-002,-0.07002151
681,2.500021600000000e-002,-0.07000351
682,2.500024800000000e-002,-0.06996727
683,2.500031200000000e-002,-0.06989479
684,2.500044000000000e-002,-0.06974971
685,2.500069600000000e-002,-0.0694598
686,2.500120799999999e-002,-0.06888032
687,2.500220800000000e-002,-0.06776917
688,2.500320800000000e-002,-0.06668769999999999
689,2.500520800000000e-002,-0.06458282
690,2.500720800000000e-002,-0.06255317
691,2.501020800000000e-002,-0.05964386
692,2.501320800000001e-002,-0.05688869999999999
693,2.501720800000001e-002,-0.05344135
694,2.502220800000002e-002,-0.04946983
695,2.502720800000002e-002,-0.04584312
696,2.503320800000003e-002,-0.04190403
697,2.504020800000003e-002,-0.03781921
698,2.504720800000004e-002,-0.03422135
699,2.505320800000005e-002,-0.03148082
700,2.505820800000005e-002,-0.02941394
701,2.506120800000005e-002,-0.02826071
702,2.506220800000006e-002,-0.027889999999999998
703,2.506320800000006e-002,-0.02752596
704,2.506520800000006e-002,-0.02681735
705,2.506920800000006e-002,-0.02547471
706,2.507520800000007e-002,-0.02363436
707,2.507720800000007e-002,-0.02306393
708,2.508020800000007e-002,-0.022246000000000002
709,2.508220800000008e-002,-0.02172482
710,2.508420800000008e-002,-0.021222099999999997
711,2.508620800000008e-002,-0.0207372
712,2.509220800000009e-002,-0.01938312
713,2.510620800000010e-002,-0.01673833
714,2.512320800000012e-002,-0.01430351
715,2.513820800000013e-002,-0.01269042
716,2.514820800000014e-002,-0.01183051
717,2.515120800000014e-002,-0.01160073
718,2.515620800000015e-002,-0.01124382
719,2.517120800000016e-002,-0.01034284
720,2.519820800000019e-002,-0.009207845
721,2.519920800000019e-002,-0.009175181
722,2.520000000000000e-002,-0.009150028
723,2.520010000000000e-002,-0.009260535
724,2.520030000000000e-002,-0.009481788
725,2.520070000000000e-002,-0.009924173
726,2.520150000000000e-002,-0.01079941
727,2.520250000000000e-002,-0.01186776
728,2.520350000000000e-002,-0.01291287
729,2.521050000000001e-002,-0.01971936
730,2.521750000000001e-002,-0.02571106
731,2.522450000000002e-002,-0.03098476
732,2.523150000000003e-002,-0.03562713
733,2.523850000000004e-002,-0.03971362
734,2.524550000000004e-002,-0.04331052
735,2.525250000000005e-002,-0.04647684
736,2.525950000000006e-002,-0.04926395
737,2.526650000000006e-002,-0.05171716
738,2.527350000000007e-002,-0.05387676
739,2.528050000000008e-002,-0.05577755
740,2.528750000000008e-002,-0.05745077
741,2.529450000000009e-002,-0.0589236
742,2.530150000000010e-002,-0.06022024
743,2.530850000000011e-002,-0.06136155
744,2.531550000000011e-002,-0.06236601
745,2.532250000000012e-002,-0.06325018
746,2.532950000000013e-002,-0.0640285
747,2.533650000000013e-002,-0.06471372
748,2.534350000000014e-002,-0.0653168
749,2.535050000000015e-002,-0.06584775
750,2.535750000000015e-002,-0.06631505
751,2.536450000000016e-002,-0.06672633
752,2.537150000000017e-002,-0.06708848
753,2.537850000000018e-002,-0.06740713
754,2.538550000000018e-002,-0.06768775
755,2.539250000000019e-002,-0.06793463
756,2.539950000000020e-002,-0.06815195
757,2.540650000000020e-002,-0.0683434
758,2.541350000000021e-002,-0.06851184
759,2.542050000000022e-002,-0.06866014
760,2.542750000000022e-002,-0.06879056
761,2.543450000000023e-002,-0.06890547
762,2.544150000000024e-002,-0.06900668
763,2.544850000000025e-002,-0.06909561
764,2.545550000000025e-002,-0.06917405
765,2.546250000000026e-002,-0.06924284
766,2.546950000000027e-002,-0.06930363
767,2.547650000000027e-002,-0.06935716
768,2.548350000000028e-002,-0.06940413
769,2.549050000000029e-002,-0.06944549
770,2.549750000000029e-002,-0.06948209
771,2.550450000000030e-002,-0.06951416
772,2.551150000000031e-002,-0.06954241
773,2.551850000000032e-002,-0.06956732
774,2.552550000000032e-002,-0.06958914
775,2.553250000000033e-002,-0.06960833
776,2.553950000000034e-002,-0.06962526
777,2.554150000000034e-002,-0.06962967
778,2.554850000000035e-002,-0.06964409
779,2.555550000000035e-002,-0.06965697
780,2.556250000000036e-002,-0.06966805
781,2.556950000000037e-002,-0.06967783
782,2.557650000000037e-002,-0.06968653
783,2.558450000000038e-002,-0.06969500000000001
784,2.559250000000039e-002,-0.06970263
785,2.560050000000040e-002,-0.06970906
786,2.560850000000041e-002,-0.06971455
787,2.561650000000041e-002,-0.06971931
788,2.562450000000042e-002,-0.06972349
789,2.563250000000043e-002,-0.06972706
790,2.564050000000044e-002,-0.06973028
791,2.564850000000045e-002,-0.0697329
792,2.565650000000045e-002,-0.06973529
793,2.566450000000046e-002,-0.06973732
794,2.567350000000047e-002,-0.06973922
795,2.568250000000048e-002,-0.06974089
796,2.569150000000049e-002,-0.0697422
797,2.570050000000050e-002,-0.06974351
798,2.570950000000051e-002,-0.06974447
799,2.571950000000052e-002,-0.06974542
800,2.572950000000053e-002,-0.06974614
801,2.574050000000054e-002,-0.06974697
802,2.575150000000055e-002,-0.06974757
803,2.576350000000056e-002,-0.06974804
804,2.577650000000057e-002,-0.06974852
805,2.579150000000059e-002,-0.069749
806,2.580750000000060e-002,-0.06974924
807,2.582650000000062e-002,-0.06974959
808,2.584850000000065e-002,-0.06974971
809,2.587550000000067e-002,-0.06974995
810,2.591050000000071e-002,-0.06975007
811,2.596150000000076e-002,-0.06975019
812,2.605850000000086e-002,-0.06975043
813,2.656550000000136e-002,-0.06975067
814,2.758950000000239e-002,-0.06975114
815,2.861350000000341e-002,-0.0697515
816,2.963750000000444e-002,-0.06975174
817,3.066150000000546e-002,-0.06975186
818,3.168550000000648e-002,-0.06975198
819,3.270950000000750e-002,-0.06975198
820,3.373350000000853e-002,-0.06975210000000001
821,3.475750000000955e-002,-0.06975210000000001
822,3.578150000001058e-002,-0.06975210000000001
823,3.680550000001160e-002,-0.06975210000000001
824,3.782950000001262e-002,-0.06975210000000001
825,3.885350000001365e-002,-0.06975210000000001
826,3.987750000001467e-002,-0.06975210000000001
827,4.090150000001570e-002,-0.06975210000000001
828,4.192550000001672e-002,-0.06975210000000001
829,4.294950000001774e-002,-0.06975210000000001
830,4.397350000001877e-002,-0.06975210000000001
831,4.499750000001979e-002,-0.06975210000000001
832,4.499850000001979e-002,-0.06975210000000001
833,4.499950000001979e-002,-0.06975210000000001
834,4.500000000000000e-002,-0.06975210000000001
835,4.500001000000000e-002,-0.06976354
836,4.500003000000000e-002,-0.06978619
837,4.500007000000000e-002,-0.06983161
838,4.500010000000000e-002,-0.06986558
839,4.500010800000000e-002,-0.06987476
840,4.500012400000000e-002,-0.06989276
841,4.500015600000001e-002,-0.06992912
842,4.500022000000001e-002,-0.07000172
843,4.500034800000001e-002,-0.07014704
844,4.500060400000001e-002,-0.07043743
845,4.500111600000003e-002,-0.07101786
846,4.500211600000003e-002,-0.07213092
847,4.500311600000003e-002,-0.07321417
848,4.500511600000003e-002,-0.07532251
849,4.500711600000003e-002,-0.0773555
850,4.501011600000004e-002,-0.08026981
851,4.501311600000004e-002,-0.08302957
852,4.501711600000004e-002,-0.08648276
853,4.502211600000005e-002,-0.09046084
854,4.502711600000005e-002,-0.09409362
855,4.503311600000006e-002,-0.09803921
856,4.504011600000007e-002,-0.1021309
857,4.504811600000008e-002,-0.1062133
858,4.505411600000008e-002,-0.1089091
859,4.505911600000009e-002,-0.1109423
860,4.506211600000009e-002,-0.1120767
861,4.506311600000009e-002,-0.1124414
862,4.506511600000009e-002,-0.1131512
863,4.506911600000010e-002,-0.114496
864,4.507411600000010e-002,-0.11604589999999998
865,4.507611600000010e-002,-0.1166277
866,4.507811600000011e-002,-0.11718889999999997
867,4.508111600000011e-002,-0.1179935
868,4.508411600000011e-002,-0.1187557
869,4.508911600000012e-002,-0.1199379
870,4.509811600000013e-002,-0.1218151
871,4.509911600000013e-002,-0.1220052
872,4.510000000000000e-002,-0.1221678
873,4.510010000000000e-002,-0.1220727
874,4.510030000000000e-002,-0.1218821
875,4.510070000000000e-002,-0.1215013
876,4.510150000000000e-002,-0.1207479
877,4.510250000000000e-002,-0.1198282
878,4.510350000000001e-002,-0.1189284
879,4.511050000000001e-002,-0.1130691
880,4.511750000000002e-002,-0.1079116
881,4.512450000000003e-002,-0.1033716
882,4.513150000000003e-002,-0.09937532
883,4.513850000000004e-002,-0.09585764
884,4.514550000000005e-002,-0.0927612
885,4.515250000000005e-002,-0.09003560000000001
886,4.515950000000006e-002,-0.08763639999999999
887,4.516650000000007e-002,-0.0855245
888,4.517350000000008e-002,-0.08366553
889,4.518050000000008e-002,-0.08202918
890,4.518750000000009e-002,-0.08058879
891,4.519450000000010e-002,-0.0793209
892,4.520150000000010e-002,-0.07820485
893,4.520850000000011e-002,-0.07722244
894,4.521550000000012e-002,-0.07635769
895,4.522250000000012e-002,-0.07559649
896,4.522950000000013e-002,-0.07492645
897,4.523650000000014e-002,-0.07433666
898,4.524350000000015e-002,-0.07381749
899,4.525050000000015e-002,-0.0733605
900,4.525750000000016e-002,-0.07295823
901,4.526450000000017e-002,-0.07260414
902,4.527150000000017e-002,-0.07229245
903,4.527850000000018e-002,-0.07201809
904,4.528550000000019e-002,-0.07177659
905,4.529250000000019e-002,-0.071564
906,4.529950000000020e-002,-0.07137687
907,4.530650000000021e-002,-0.07121216
908,4.531350000000022e-002,-0.07106716
909,4.532050000000022e-002,-0.07093954
910,4.532750000000023e-002,-0.07082719
911,4.533450000000024e-002,-0.07072830000000001
912,4.534150000000024e-002,-0.07064125
913,4.534850000000025e-002,-0.07056462
914,4.535550000000026e-002,-0.07049718
915,4.536250000000026e-002,-0.07043780000000001
916,4.536950000000027e-002,-0.07038554
917,4.537650000000028e-002,-0.07033954
918,4.538350000000029e-002,-0.07029904
919,4.539050000000029e-002,-0.07026339999999999
920,4.539750000000030e-002,-0.07023203
921,4.540450000000031e-002,-0.0702044
922,4.541150000000031e-002,-0.07018009
923,4.541850000000032e-002,-0.07015869
924,4.542550000000033e-002,-0.07013985
925,4.543250000000033e-002,-0.07012327
926,4.543950000000034e-002,-0.07010867
927,4.544650000000035e-002,-0.07009582
928,4.545350000000036e-002,-0.07008451
929,4.546050000000036e-002,-0.07007455
930,4.546750000000037e-002,-0.07006579
931,4.547550000000038e-002,-0.07005705
932,4.548350000000039e-002,-0.07004949
933,4.549150000000039e-002,-0.07004296
934,4.549950000000040e-002,-0.07003731
935,4.550750000000041e-002,-0.07003243
936,4.551550000000042e-002,-0.07002821
937,4.552350000000043e-002,-0.07002457
938,4.553150000000043e-002,-0.07002142
939,4.553950000000044e-002,-0.07001869
940,4.554750000000045e-002,-0.07001633
941,4.555550000000046e-002,-0.0700143
942,4.556450000000047e-002,-0.07001234
943,4.557350000000048e-002,-0.07001067
944,4.558250000000048e-002,-0.07000925
945,4.559150000000049e-002,-0.07000805
946,4.560050000000050e-002,-0.07000703
947,4.561050000000051e-002,-0.07000608
948,4.562050000000052e-002,-0.07000528
949,4.563150000000053e-002,-0.07000455
950,4.564250000000054e-002,-0.07000396
951,4.565450000000056e-002,-0.07000343
952,4.566750000000057e-002,-0.07000297
953,4.568150000000058e-002,-0.07000259
954,4.569750000000060e-002,-0.07000226
955,4.571550000000062e-002,-0.07000197
956,4.573650000000064e-002,-0.07000174
957,4.576250000000066e-002,-0.07000155
958,4.579550000000070e-002,-0.07000139999999999
959,4.584250000000074e-002,-0.07000129
960,4.592550000000083e-002,-0.07000121
961,4.600850000000091e-002,-0.07000116
962,4.703250000000193e-002,-0.07000085
963,4.805650000000296e-002,-0.07000064
964,4.908050000000398e-002,-0.07000051
965,4.999850000000490e-002,-0.07000043
966,4.999950000000490e-002,-0.07000043
967,5.000000000000000e-002,-0.07000043
