time	V(N008,N005)
Step Information: R6=50 R5=50  (Run: 1/16)
4.501311600000004e-002	-9.187794e-002
4.501611600000004e-002	-9.572107e-002
4.501911600000005e-002	-9.919870e-002
4.502311600000005e-002	-1.033269e-001
4.502711600000005e-002	-1.069404e-001
4.503211600000006e-002	-1.108307e-001
4.503811600000007e-002	-1.147205e-001
4.504511600000007e-002	-1.183794e-001
4.505311600000008e-002	-1.216415e-001
4.506111600000009e-002	-1.241438e-001
4.506711600000009e-002	-1.256308e-001
4.507111600000010e-002	-1.264705e-001
4.507311600000010e-002	-1.268506e-001
4.507711600000010e-002	-1.275397e-001
4.508611600000011e-002	-1.287960e-001
4.509511600000012e-002	-1.297321e-001
4.510000000000000e-002	-1.301372e-001
4.510010000000000e-002	-1.299374e-001
4.510030000000000e-002	-1.295398e-001
4.510450000000001e-002	-1.217657e-001
4.510850000000001e-002	-1.152963e-001
4.511250000000001e-002	-1.096355e-001
4.511650000000002e-002	-1.046821e-001
4.512050000000002e-002	-1.003479e-001
4.512450000000003e-002	-9.655525e-002
4.512850000000003e-002	-9.323664e-002
4.513250000000003e-002	-9.033278e-002
4.513650000000004e-002	-8.779184e-002
4.514050000000004e-002	-8.556846e-002
4.514450000000005e-002	-8.362295e-002
4.514850000000005e-002	-8.192058e-002
4.515250000000005e-002	-8.043097e-002
4.515650000000006e-002	-7.912754e-002
4.516050000000006e-002	-7.798699e-002
4.516450000000007e-002	-7.698899e-002
4.516850000000007e-002	-7.611572e-002
4.517250000000007e-002	-7.535159e-002
4.517650000000008e-002	-7.468295e-002
4.518050000000008e-002	-7.409789e-002
4.518450000000009e-002	-7.358594e-002
4.518850000000009e-002	-7.313797e-002
4.519250000000009e-002	-7.274599e-002
4.519650000000010e-002	-7.240300e-002
4.520050000000010e-002	-7.210286e-002
4.520450000000011e-002	-7.184025e-002
4.520850000000011e-002	-7.161045e-002
4.521250000000011e-002	-7.140938e-002
4.521650000000012e-002	-7.123342e-002
4.522050000000012e-002	-7.107947e-002
4.522450000000013e-002	-7.094475e-002
4.522850000000013e-002	-7.082687e-002
4.523250000000013e-002	-7.072372e-002
4.523650000000014e-002	-7.063346e-002
4.524050000000014e-002	-7.055449e-002
4.524450000000015e-002	-7.048537e-002
4.524850000000015e-002	-7.042490e-002
4.525250000000015e-002	-7.037199e-002
4.525650000000016e-002	-7.032569e-002
4.526050000000016e-002	-7.028517e-002
4.526450000000017e-002	-7.024972e-002
4.526850000000017e-002	-7.021871e-002
4.527250000000017e-002	-7.019156e-002
4.527650000000018e-002	-7.016781e-002
4.528050000000018e-002	-7.014702e-002
4.528450000000019e-002	-7.012884e-002
4.528850000000019e-002	-7.011292e-002
4.529250000000019e-002	-7.009900e-002
4.529650000000020e-002	-7.008681e-002
4.530050000000020e-002	-7.007614e-002
4.530450000000021e-002	-7.006682e-002
4.530850000000021e-002	-7.005865e-002
4.531250000000021e-002	-7.005151e-002
4.531650000000022e-002	-7.004525e-002
4.532050000000022e-002	-7.003979e-002
4.532450000000023e-002	-7.003500e-002
4.532850000000023e-002	-7.003081e-002
4.533250000000023e-002	-7.002714e-002
4.533650000000024e-002	-7.002394e-002
4.534050000000024e-002	-7.002113e-002
4.534450000000025e-002	-7.001867e-002
4.534850000000025e-002	-7.001652e-002
4.535250000000025e-002	-7.001464e-002
4.535650000000026e-002	-7.001300e-002
4.536150000000026e-002	-7.001122e-002
4.536650000000027e-002	-7.000972e-002
4.537150000000027e-002	-7.000845e-002
4.537650000000028e-002	-7.000737e-002
4.538150000000028e-002	-7.000647e-002
4.538650000000029e-002	-7.000570e-002
4.539250000000029e-002	-7.000492e-002
4.539850000000030e-002	-7.000429e-002
4.540450000000031e-002	-7.000377e-002
4.541150000000031e-002	-7.000329e-002
4.541850000000032e-002	-7.000290e-002
4.542650000000033e-002	-7.000256e-002
4.543550000000034e-002	-7.000226e-002
4.544650000000035e-002	-7.000201e-002
4.545950000000036e-002	-7.000180e-002
4.547550000000038e-002	-7.000164e-002
4.549750000000040e-002	-7.000151e-002
4.553150000000043e-002	-7.000143e-002
4.561550000000052e-002	-7.000136e-002
4.601450000000092e-002	-7.000118e-002
4.703850000000194e-002	-7.000086e-002
4.806250000000296e-002	-7.000066e-002
4.908650000000399e-002	-7.000052e-002
4.999950000000490e-002	-7.000044e-002
5.000000000000000e-002	-7.000044e-002
Step Information: R6=1.05K R5=50  (Run: 2/16)
0.000000000000000e+000	-7.000000e-002
1.005310719994778e-003	-7.000007e-002
2.029310719994708e-003	-7.000015e-002
3.053310719994844e-003	-7.000019e-002
4.077310719994979e-003	-7.000021e-002
5.000000000000000e-003	-7.000021e-002
5.000057700883706e-003	-7.001308e-002
5.000100000000000e-003	-7.002252e-002
5.001209530544009e-003	-7.027500e-002
5.002209530544009e-003	-7.050114e-002
5.003209530544010e-003	-7.072217e-002
5.004209530544010e-003	-7.094242e-002
5.005209530544010e-003	-7.116187e-002
5.006209530544010e-003	-7.138056e-002
5.007209530544010e-003	-7.159846e-002
5.008209530544010e-003	-7.181557e-002
5.009209530544010e-003	-7.203192e-002
5.010209530544011e-003	-7.224748e-002
5.011209530544011e-003	-7.246229e-002
5.012209530544011e-003	-7.267633e-002
5.013209530544011e-003	-7.288960e-002
5.014209530544011e-003	-7.310215e-002
5.016209530544011e-003	-7.352489e-002
5.018209530544012e-003	-7.394466e-002
5.020209530544012e-003	-7.436144e-002
5.022209530544012e-003	-7.477522e-002
5.024209530544012e-003	-7.518607e-002
5.027209530544013e-003	-7.579690e-002
5.030209530544013e-003	-7.640129e-002
5.033209530544014e-003	-7.699913e-002
5.036209530544014e-003	-7.759070e-002
5.040209530544015e-003	-7.836962e-002
5.044209530544015e-003	-7.913756e-002
5.049209530544016e-003	-8.008218e-002
5.054209530544016e-003	-8.100998e-002
5.060209530544017e-003	-8.210206e-002
5.067209530544018e-003	-8.334672e-002
5.074209530544019e-003	-8.456087e-002
5.082209530544020e-003	-8.591187e-002
5.086209530544021e-003	-8.657300e-002
5.096209530544022e-003	-8.818555e-002
5.100100000000001e-003	-8.876848e-002
5.118500000000002e-003	-8.757472e-002
5.140500000000005e-003	-8.625150e-002
5.166500000000009e-003	-8.481717e-002
5.196500000000013e-003	-8.332109e-002
5.231500000000017e-003	-8.176863e-002
5.270500000000023e-003	-8.025503e-002
5.309500000000028e-003	-7.894015e-002
5.348500000000033e-003	-7.779813e-002
5.387500000000038e-003	-7.680607e-002
5.426500000000043e-003	-7.594430e-002
5.465500000000048e-003	-7.519579e-002
5.504500000000054e-003	-7.454562e-002
5.543500000000059e-003	-7.398093e-002
5.582500000000064e-003	-7.349038e-002
5.621500000000069e-003	-7.306421e-002
5.660500000000074e-003	-7.269418e-002
5.699500000000080e-003	-7.237256e-002
5.738500000000085e-003	-7.209337e-002
5.777500000000090e-003	-7.185066e-002
5.816500000000095e-003	-7.164013e-002
5.855500000000100e-003	-7.145703e-002
5.894500000000105e-003	-7.129800e-002
5.933500000000111e-003	-7.115996e-002
5.972500000000116e-003	-7.103992e-002
6.011500000000121e-003	-7.093573e-002
6.050500000000126e-003	-7.084525e-002
6.089500000000131e-003	-7.076657e-002
6.107500000000134e-003	-7.073390e-002
6.146500000000139e-003	-7.066977e-002
6.185500000000144e-003	-7.061434e-002
6.224500000000149e-003	-7.056618e-002
6.263500000000154e-003	-7.052410e-002
6.302500000000160e-003	-7.048762e-002
6.341500000000165e-003	-7.045603e-002
6.380500000000170e-003	-7.042849e-002
6.419500000000175e-003	-7.040465e-002
6.458500000000180e-003	-7.038391e-002
6.497500000000185e-003	-7.036579e-002
6.536500000000191e-003	-7.035029e-002
6.575500000000196e-003	-7.033658e-002
6.615500000000201e-003	-7.032442e-002
6.655500000000206e-003	-7.031405e-002
6.695500000000212e-003	-7.030499e-002
6.735500000000217e-003	-7.029712e-002
6.775500000000222e-003	-7.029033e-002
6.816500000000228e-003	-7.028425e-002
6.857500000000233e-003	-7.027912e-002
6.898500000000239e-003	-7.027471e-002
6.940500000000244e-003	-7.027078e-002
6.982500000000250e-003	-7.026732e-002
7.025500000000256e-003	-7.026434e-002
7.068500000000261e-003	-7.026172e-002
7.112500000000267e-003	-7.025957e-002
7.131500000000270e-003	-7.025862e-002
7.176500000000276e-003	-7.025683e-002
7.222500000000282e-003	-7.025528e-002
7.269500000000288e-003	-7.025397e-002
7.318500000000294e-003	-7.025266e-002
7.369500000000301e-003	-7.025170e-002
7.422500000000308e-003	-7.025075e-002
7.477500000000316e-003	-7.025003e-002
7.536500000000323e-003	-7.024932e-002
7.598500000000332e-003	-7.024872e-002
7.665500000000340e-003	-7.024825e-002
7.739500000000350e-003	-7.024789e-002
7.821500000000353e-003	-7.024741e-002
7.914500000000284e-003	-7.024717e-002
8.022500000000205e-003	-7.024693e-002
8.153500000000109e-003	-7.024670e-002
8.155500000000107e-003	-7.024670e-002
8.324499999999983e-003	-7.024658e-002
8.565499999999806e-003	-7.024646e-002
8.991499999999493e-003	-7.024634e-002
9.179499999999355e-003	-7.024634e-002
1.020349999999860e-002	-7.024634e-002
1.122749999999785e-002	-7.024622e-002
1.225149999999710e-002	-7.024622e-002
1.327549999999635e-002	-7.024622e-002
1.429949999999559e-002	-7.024622e-002
1.532349999999484e-002	-7.024610e-002
1.634749999999534e-002	-7.024610e-002
1.737149999999637e-002	-7.024610e-002
1.839549999999739e-002	-7.024610e-002
1.941949999999841e-002	-7.024610e-002
2.044349999999944e-002	-7.024610e-002
2.146750000000046e-002	-7.024610e-002
2.249150000000149e-002	-7.024610e-002
2.351550000000251e-002	-7.024610e-002
2.453950000000353e-002	-7.024610e-002
2.500000000000000e-002	-7.024610e-002
2.500020000000000e-002	-7.020152e-002
2.500120799999999e-002	-6.997216e-002
2.500320800000000e-002	-6.952453e-002
2.500720800000000e-002	-6.864822e-002
2.501420800000001e-002	-6.714451e-002
2.502420800000002e-002	-6.506050e-002
2.503720800000003e-002	-6.246015e-002
2.504720800000004e-002	-6.054027e-002
2.505220800000005e-002	-5.960572e-002
2.505420800000005e-002	-5.923654e-002
2.505520800000005e-002	-5.905293e-002
2.505720800000005e-002	-5.868766e-002
2.505920800000005e-002	-5.832499e-002
2.506420800000006e-002	-5.742953e-002
2.507620800000007e-002	-5.534437e-002
2.509520800000009e-002	-5.221975e-002
2.512020800000011e-002	-4.841709e-002
2.514520800000014e-002	-4.493749e-002
2.516920800000016e-002	-4.187489e-002
2.519220800000019e-002	-3.917384e-002
2.520010000000000e-002	-3.832412e-002
2.522050000000002e-002	-4.056096e-002
2.523850000000004e-002	-4.239774e-002
2.525450000000005e-002	-4.393363e-002
2.526750000000006e-002	-4.511809e-002
2.527850000000008e-002	-4.607749e-002
2.528750000000008e-002	-4.683447e-002
2.529350000000009e-002	-4.732585e-002
2.529750000000009e-002	-4.764748e-002
2.530050000000010e-002	-4.788566e-002
2.530550000000010e-002	-4.827690e-002
2.531350000000011e-002	-4.888868e-002
2.532450000000012e-002	-4.970121e-002
2.533850000000014e-002	-5.068970e-002
2.535550000000015e-002	-5.182505e-002
2.537550000000017e-002	-5.307388e-002
2.539950000000020e-002	-5.445874e-002
2.542750000000022e-002	-5.592966e-002
2.545950000000026e-002	-5.743825e-002
2.549650000000029e-002	-5.897856e-002
2.553550000000033e-002	-6.039393e-002
2.555150000000035e-002	-6.091940e-002
2.559050000000039e-002	-6.207991e-002
2.562950000000043e-002	-6.308794e-002
2.566850000000047e-002	-6.396353e-002
2.570750000000050e-002	-6.472421e-002
2.574650000000054e-002	-6.538475e-002
2.578550000000058e-002	-6.595862e-002
2.582450000000062e-002	-6.645703e-002
2.586350000000066e-002	-6.689012e-002
2.590250000000070e-002	-6.726611e-002
2.594150000000074e-002	-6.759286e-002
2.598050000000078e-002	-6.787658e-002
2.601950000000082e-002	-6.812322e-002
2.605850000000086e-002	-6.833720e-002
2.609750000000089e-002	-6.852329e-002
2.613650000000093e-002	-6.868482e-002
2.617550000000097e-002	-6.882513e-002
2.621450000000101e-002	-6.894696e-002
2.625350000000105e-002	-6.905293e-002
2.629250000000109e-002	-6.914496e-002
2.633150000000113e-002	-6.922483e-002
2.637050000000117e-002	-6.929421e-002
2.640950000000121e-002	-6.935453e-002
2.644850000000125e-002	-6.940687e-002
2.648750000000128e-002	-6.945229e-002
2.652650000000132e-002	-6.949186e-002
2.656550000000136e-002	-6.952620e-002
2.657550000000137e-002	-6.953430e-002
2.661450000000141e-002	-6.956303e-002
2.665350000000145e-002	-6.958795e-002
2.669250000000149e-002	-6.960964e-002
2.673150000000153e-002	-6.962860e-002
2.677050000000157e-002	-6.964493e-002
2.680950000000161e-002	-6.965923e-002
2.684950000000165e-002	-6.967187e-002
2.688950000000169e-002	-6.968284e-002
2.692950000000173e-002	-6.969237e-002
2.696950000000177e-002	-6.970060e-002
2.700950000000181e-002	-6.970763e-002
2.704950000000185e-002	-6.971383e-002
2.709050000000189e-002	-6.971920e-002
2.713150000000193e-002	-6.972396e-002
2.717250000000197e-002	-6.972802e-002
2.721450000000201e-002	-6.973159e-002
2.725650000000205e-002	-6.973481e-002
2.729950000000210e-002	-6.973743e-002
2.734350000000214e-002	-6.973970e-002
2.738750000000218e-002	-6.974173e-002
2.743250000000223e-002	-6.974363e-002
2.747850000000228e-002	-6.974506e-002
2.752650000000232e-002	-6.974638e-002
2.757550000000237e-002	-6.974769e-002
2.759950000000240e-002	-6.974804e-002
2.765150000000245e-002	-6.974912e-002
2.770550000000250e-002	-6.974995e-002
2.776250000000256e-002	-6.975055e-002
2.782350000000262e-002	-6.975114e-002
2.788950000000269e-002	-6.975174e-002
2.796050000000276e-002	-6.975222e-002
2.803950000000284e-002	-6.975257e-002
2.812850000000293e-002	-6.975293e-002
2.823050000000303e-002	-6.975317e-002
2.835250000000315e-002	-6.975341e-002
2.850650000000330e-002	-6.975353e-002
2.862350000000342e-002	-6.975365e-002
2.889350000000369e-002	-6.975389e-002
2.942750000000423e-002	-6.975400e-002
2.964750000000445e-002	-6.975412e-002
3.067150000000547e-002	-6.975412e-002
3.169550000000649e-002	-6.975424e-002
3.271950000000751e-002	-6.975424e-002
3.374350000000854e-002	-6.975436e-002
3.476750000000956e-002	-6.975436e-002
3.579150000001059e-002	-6.975436e-002
3.681550000001161e-002	-6.975436e-002
3.783950000001263e-002	-6.975436e-002
3.886350000001366e-002	-6.975436e-002
3.988750000001468e-002	-6.975436e-002
4.091150000001571e-002	-6.975436e-002
4.193550000001673e-002	-6.975436e-002
4.295950000001775e-002	-6.975436e-002
4.398350000001878e-002	-6.975436e-002
4.500000000000000e-002	-6.975436e-002
4.500010000000000e-002	-6.977677e-002
4.500015600000001e-002	-6.978917e-002
4.500111600000003e-002	-7.000804e-002
4.500311600000003e-002	-7.045567e-002
4.500711600000003e-002	-7.133234e-002
4.501411600000004e-002	-7.283652e-002
4.502411600000005e-002	-7.492113e-002
4.503711600000006e-002	-7.752240e-002
4.504711600000007e-002	-7.944290e-002
4.505211600000008e-002	-8.037777e-002
4.505411600000008e-002	-8.074707e-002
4.505611600000008e-002	-8.111376e-002
4.506011600000009e-002	-8.183934e-002
4.507011600000010e-002	-8.360872e-002
4.508711600000011e-002	-8.647579e-002
4.510000000000000e-002	-8.852935e-002
4.510070000000000e-002	-8.848155e-002
4.513950000000004e-002	-8.606362e-002
4.517850000000008e-002	-8.395338e-002
4.521750000000012e-002	-8.212036e-002
4.525650000000016e-002	-8.052826e-002
4.529550000000020e-002	-7.914519e-002
4.533450000000024e-002	-7.794392e-002
4.537350000000028e-002	-7.690042e-002
4.541250000000031e-002	-7.599401e-002
4.545150000000035e-002	-7.520673e-002
4.549050000000039e-002	-7.452284e-002
4.552950000000043e-002	-7.392880e-002
4.556850000000047e-002	-7.341278e-002
4.560750000000051e-002	-7.296458e-002
4.564650000000055e-002	-7.257524e-002
4.568550000000059e-002	-7.223706e-002
4.572450000000063e-002	-7.194331e-002
