time	V(N012,N005)	V(N013,N007)
5.227887297793542e-003	-7.074010e-002	-7.008708e-002
5.230887297793543e-003	-7.068741e-002	-7.008076e-002
5.233887297793543e-003	-7.064021e-002	-7.007527e-002
5.236887297793543e-003	-7.059789e-002	-7.007027e-002
5.239887297793544e-003	-7.056022e-002	-7.006586e-002
5.242887297793544e-003	-7.052648e-002	-7.006192e-002
5.245887297793545e-003	-7.049620e-002	-7.005835e-002
5.248887297793545e-003	-7.046926e-002	-7.005513e-002
5.251887297793545e-003	-7.044518e-002	-7.005227e-002
5.254887297793546e-003	-7.042348e-002	-7.004976e-002
5.257887297793546e-003	-7.040417e-002	-7.004750e-002
5.260887297793546e-003	-7.038701e-002	-7.004547e-002
5.263887297793547e-003	-7.037151e-002	-7.004368e-002
5.266887297793547e-003	-7.035780e-002	-7.004201e-002
5.269887297793548e-003	-7.034540e-002	-7.004058e-002
5.272887297793548e-003	-7.033443e-002	-7.003927e-002
5.275887297793548e-003	-7.032454e-002	-7.003820e-002
5.278887297793549e-003	-7.031572e-002	-7.003713e-002
5.281887297793549e-003	-7.030785e-002	-7.003617e-002
5.284887297793550e-003	-7.030082e-002	-7.003534e-002
5.287887297793550e-003	-7.029450e-002	-7.003462e-002
5.290887297793550e-003	-7.028890e-002	-7.003391e-002
5.293887297793551e-003	-7.028377e-002	-7.003331e-002
5.296887297793551e-003	-7.027936e-002	-7.003284e-002
5.299887297793552e-003	-7.027531e-002	-7.003236e-002
5.302887297793552e-003	-7.027173e-002	-7.003188e-002
5.305458726364981e-003	-7.026899e-002	-7.003158e-002
5.308030154936410e-003	-7.026645e-002	-7.003131e-002
5.310601583507839e-003	-7.026412e-002	-7.003105e-002
5.313173012079267e-003	-7.026199e-002	-7.003081e-002
5.315744440650696e-003	-7.026006e-002	-7.003059e-002
5.318315869222125e-003	-7.025834e-002	-7.003039e-002
5.320887297793554e-003	-7.025683e-002	-7.003021e-002
5.323601583507841e-003	-7.025535e-002	-7.003002e-002
5.326315869222126e-003	-7.025400e-002	-7.002984e-002
5.329030154936413e-003	-7.025276e-002	-7.002969e-002
5.331744440650699e-003	-7.025163e-002	-7.002955e-002
5.334458726364985e-003	-7.025063e-002	-7.002943e-002
5.337173012079271e-003	-7.024974e-002	-7.002934e-002
5.339887297793557e-003	-7.024896e-002	-7.002926e-002
5.342744440650700e-003	-7.024821e-002	-7.002919e-002
5.345601583507844e-003	-7.024751e-002	-7.002912e-002
5.348458726364987e-003	-7.024687e-002	-7.002905e-002
5.351315869222130e-003	-7.024630e-002	-7.002899e-002
5.354173012079273e-003	-7.024577e-002	-7.002892e-002
5.357030154936417e-003	-7.024531e-002	-7.002885e-002
5.359887297793560e-003	-7.024491e-002	-7.002878e-002
5.363315869222131e-003	-7.024449e-002	-7.002875e-002
5.366744440650703e-003	-7.024410e-002	-7.002871e-002
5.370173012079275e-003	-7.024376e-002	-7.002868e-002
5.373601583507848e-003	-7.024345e-002	-7.002865e-002
5.377030154936419e-003	-7.024318e-002	-7.002861e-002
5.380458726364991e-003	-7.024295e-002	-7.002858e-002
5.383887297793563e-003	-7.024276e-002	-7.002854e-002
5.388315869222135e-003	-7.024252e-002	-7.002850e-002
5.392744440650707e-003	-7.024231e-002	-7.002846e-002
5.397173012079279e-003	-7.024213e-002	-7.002843e-002
5.401601583507851e-003	-7.024197e-002	-7.002842e-002
5.406030154936423e-003	-7.024185e-002	-7.002841e-002
5.410458726364995e-003	-7.024176e-002	-7.002841e-002
5.414887297793567e-003	-7.024169e-002	-7.002842e-002
5.421601583507854e-003	-7.024162e-002	-7.002845e-002
5.428315869222140e-003	-7.024155e-002	-7.002845e-002
5.435030154936427e-003	-7.024149e-002	-7.002844e-002
5.441744440650713e-003	-7.024142e-002	-7.002840e-002
5.448458726365000e-003	-7.024135e-002	-7.002835e-002
5.455173012079286e-003	-7.024128e-002	-7.002828e-002
5.461887297793573e-003	-7.024121e-002	-7.002819e-002
5.477601583507861e-003	-7.024121e-002	-7.002819e-002
5.493315869222149e-003	-7.024121e-002	-7.002819e-002
5.509030154936437e-003	-7.024121e-002	-7.002819e-002
5.524744440650724e-003	-7.024121e-002	-7.002819e-002
5.540458726365012e-003	-7.024121e-002	-7.002819e-002
5.556173012079300e-003	-7.024121e-002	-7.002819e-002
5.571887297793588e-003	-7.024121e-002	-7.002819e-002
6.102887297793658e-003	-7.024097e-002	-7.002795e-002
7.126887297793794e-003	-7.024074e-002	-7.002771e-002
8.150887297793636e-003	-7.024050e-002	-7.002747e-002
9.174887297792884e-003	-7.024038e-002	-7.002735e-002
1.019888729779213e-002	-7.024026e-002	-7.002723e-002
1.122288729779138e-002	-7.024026e-002	-7.002723e-002
1.224688729779063e-002	-7.024026e-002	-7.002723e-002
1.327088729778988e-002	-7.024014e-002	-7.002711e-002
1.429488729778912e-002	-7.024014e-002	-7.002711e-002
1.531888729778837e-002	-7.024014e-002	-7.002711e-002
1.634288729778886e-002	-7.024014e-002	-7.002711e-002
1.736688729778989e-002	-7.024014e-002	-7.002711e-002
1.839088729779091e-002	-7.024014e-002	-7.002711e-002
1.941488729779194e-002	-7.024014e-002	-7.002711e-002
2.043888729779296e-002	-7.024014e-002	-7.002711e-002
2.146288729779398e-002	-7.024014e-002	-7.002711e-002
2.248688729779501e-002	-7.024014e-002	-7.002711e-002
2.351088729779603e-002	-7.024014e-002	-7.002711e-002
2.453488729779706e-002	-7.024014e-002	-7.002711e-002
2.500000000000000e-002	-7.024014e-002	-7.002711e-002
2.500002000000000e-002	-7.019520e-002	-7.002187e-002
2.500006000000000e-002	-7.010543e-002	-7.001126e-002
2.500020000000000e-002	-6.979191e-002	-6.997442e-002
2.500048685714286e-002	-6.915701e-002	-6.989978e-002
2.500077371428571e-002	-6.852888e-002	-6.982591e-002
2.500106057142857e-002	-6.790754e-002	-6.975282e-002
2.500134742857143e-002	-6.729298e-002	-6.968052e-002
2.500163428571428e-002	-6.668521e-002	-6.960899e-002
2.500192114285714e-002	-6.608422e-002	-6.953823e-002
2.500220800000000e-002	-6.549001e-002	-6.946826e-002
2.500320800000000e-002	-6.345487e-002	-6.922889e-002
2.500420800000000e-002	-6.149423e-002	-6.899822e-002
2.500520800000000e-002	-5.960524e-002	-6.877601e-002
2.500620800000000e-002	-5.778527e-002	-6.856191e-002
2.500820800000000e-002	-5.434251e-002	-6.815684e-002
2.501020800000000e-002	-5.114698e-002	-6.778097e-002
2.501220800000001e-002	-4.818070e-002	-6.743193e-002
2.501520800000001e-002	-4.412580e-002	-6.695497e-002
2.501820800000001e-002	-4.049921e-002	-6.652820e-002
2.502120800000001e-002	-3.733280e-002	-6.615569e-002
2.502420800000002e-002	-3.442891e-002	-6.581407e-002
2.502720800000002e-002	-3.178752e-002	-6.550332e-002
2.503020800000002e-002	-2.940863e-002	-6.522346e-002
2.503320800000003e-002	-2.729226e-002	-6.497448e-002
2.503620800000003e-002	-2.543840e-002	-6.475639e-002
2.503920800000003e-002	-2.384704e-002	-6.456918e-002
