,A,B
233,2.519820800000019e-002,-0.0074878930000000015
234,2.519920800000019e-002,-0.0074826480000000015
235,2.520000000000000e-002,-0.007478595
236,2.520006606441998e-002,-0.007615446999999998
237,2.520019819325994e-002,-0.007888316999999999
238,2.520046245093985e-002,-0.008429645999999999
239,2.520099096629968e-002,-0.009495378
240,2.520199096629968e-002,-0.01146555
241,2.520299096629968e-002,-0.01337874
242,2.520699096629968e-002,-0.02042389
243,2.521099096629969e-002,-0.02658856
244,2.521499096629969e-002,-0.0319829
245,2.521899096629969e-002,-0.03670287
246,2.522299096629970e-002,-0.04083312
247,2.522699096629970e-002,-0.04444706
248,2.523099096629971e-002,-0.04760933
249,2.523499096629971e-002,-0.05037653
250,2.523899096629971e-002,-0.05279779
251,2.524299096629972e-002,-0.05491638
252,2.524699096629972e-002,-0.05677032
253,2.525099096629973e-002,-0.05839252
254,2.525499096629973e-002,-0.05981207
255,2.525899096629973e-002,-0.06105411
256,2.526299096629974e-002,-0.06214082
257,2.526699096629974e-002,-0.06309187
258,2.527099096629975e-002,-0.06392407
259,2.527499096629975e-002,-0.06465219999999999
260,2.527899096629975e-002,-0.06528926
261,2.528299096629976e-002,-0.06584680000000001
262,2.528699096629976e-002,-0.06633461
263,2.529099096629977e-002,-0.06676149
264,2.529499096629977e-002,-0.06713510000000002
265,2.529899096629977e-002,-0.06746197
266,2.530299096629978e-002,-0.06774783
267,2.530699096629978e-002,-0.06799817
268,2.531099096629979e-002,-0.06821704
269,2.531499096629979e-002,-0.06840873
270,2.531899096629979e-002,-0.06857634
271,2.532299096629980e-002,-0.06872308
272,2.532699096629980e-002,-0.06885147
273,2.533099096629981e-002,-0.06896377
274,2.533499096629981e-002,-0.06906199
275,2.533899096629981e-002,-0.06914806
276,2.534299096629982e-002,-0.06922339999999999
277,2.534699096629982e-002,-0.06928921
278,2.535099096629983e-002,-0.06934679
279,2.535499096629983e-002,-0.06939721
280,2.535899096629983e-002,-0.06944132
281,2.536299096629984e-002,-0.06947994
282,2.536699096629984e-002,-0.0695138
283,2.537099096629985e-002,-0.06954336
284,2.537499096629985e-002,-0.06956911
285,2.537899096629985e-002,-0.06959176
286,2.538299096629986e-002,-0.06961155
287,2.538699096629986e-002,-0.06962895
288,2.539099096629987e-002,-0.06964409
289,2.539499096629987e-002,-0.06965733
290,2.539899096629987e-002,-0.06966901
291,2.540299096629988e-002,-0.06967914
292,2.540699096629988e-002,-0.06968796
293,2.541099096629989e-002,-0.06969583
294,2.541499096629989e-002,-0.06970263
295,2.541899096629989e-002,-0.06970859
296,2.542299096629990e-002,-0.06971371
297,2.542699096629990e-002,-0.06971836
298,2.543099096629991e-002,-0.06972229
299,2.543499096629991e-002,-0.06972575
300,2.543899096629991e-002,-0.06972885
301,2.544299096629992e-002,-0.06973147
302,2.544699096629992e-002,-0.06973386
303,2.545099096629993e-002,-0.06973588
304,2.545499096629993e-002,-0.06973767
305,2.545899096629993e-002,-0.06973922
306,2.546399096629994e-002,-0.06974089
307,2.546899096629994e-002,-0.06974232
308,2.547399096629995e-002,-0.06974363
309,2.547899096629995e-002,-0.06974459
310,2.548399096629996e-002,-0.06974542
311,2.548899096629996e-002,-0.06974626
312,2.549499096629997e-002,-0.06974697
313,2.550099096629998e-002,-0.06974757
314,2.550699096629998e-002,-0.06974804
315,2.551399096629999e-002,-0.06974852
316,2.552199096630000e-002,-0.06974888
317,2.552999096630000e-002,-0.06974924
318,2.553899096630001e-002,-0.06974947
319,2.554999096630002e-002,-0.06974971
320,2.556299096630004e-002,-0.06974995
321,2.557999096630005e-002,-0.06975019
322,2.560299096630008e-002,-0.06975031
323,2.564099096630012e-002,-0.06975031
324,2.575499096630023e-002,-0.06975031
325,2.656299096630104e-002,-0.06975043
326,2.758699096630206e-002,-0.06975067
327,2.861099096630309e-002,-0.06975079
328,2.963499096630411e-002,-0.06975079
329,3.065899096630513e-002,-0.06975091
330,3.168299096630615e-002,-0.06975091
331,3.270699096630718e-002,-0.06975091
332,3.373099096630820e-002,-0.06975091
333,3.475499096630923e-002,-0.06975091
334,3.577899096631025e-002,-0.06975091
335,3.680299096631128e-002,-0.06975091
336,3.782699096631230e-002,-0.06975091
337,3.885099096631332e-002,-0.06975091
338,3.987499096631435e-002,-0.06975091
339,4.089899096631537e-002,-0.06975091
340,4.192299096631640e-002,-0.06975091
341,4.294699096631742e-002,-0.06975091
342,4.397099096631844e-002,-0.06975091
343,4.499499096631947e-002,-0.06975091
344,4.499999096631947e-002,-0.06975091
345,4.500000000000000e-002,-0.06975091
346,4.500001000000000e-002,-0.06977177
347,4.500003000000000e-002,-0.06981337
348,4.500007000000000e-002,-0.06989646
349,4.500010000000000e-002,-0.06995881
350,4.500010800000000e-002,-0.0699755
351,4.500012400000000e-002,-0.07000875
352,4.500015600000001e-002,-0.07007504
353,4.500022000000001e-002,-0.07020736
354,4.500034800000001e-002,-0.07047117
355,4.500060400000001e-002,-0.07099438
356,4.500111600000003e-002,-0.0720247
357,4.500211600000003e-002,-0.07399142
358,4.500311600000003e-002,-0.07590163
359,4.500411600000003e-002,-0.07774901
360,4.500511600000003e-002,-0.07953608
361,4.500611600000003e-002,-0.08126438
362,4.500811600000004e-002,-0.08455324
363,4.501011600000004e-002,-0.0876298
364,4.501311600000004e-002,-0.09187698
365,4.501611600000004e-002,-0.09572011
366,4.501911600000005e-002,-0.09919775
367,4.502311600000005e-002,-0.1033259
368,4.502711600000005e-002,-0.1069394
369,4.503211600000006e-002,-0.1108297
370,4.503811600000007e-002,-0.11471960000000002
371,4.504511600000007e-002,-0.1183784
372,4.505311600000008e-002,-0.1216405
373,4.506111600000009e-002,-0.1241429
374,4.506711600000009e-002,-0.1256298
375,4.507111600000010e-002,-0.12646960000000002
376,4.507311600000010e-002,-0.1268497
377,4.507711600000010e-002,-0.12753879999999998
378,4.508611600000011e-002,-0.1287951
379,4.509511600000012e-002,-0.1297312
380,4.509811600000013e-002,-0.12998710000000002
381,4.509911600000013e-002,-0.1300671
382,4.510000000000000e-002,-0.1301362
383,4.510010000000000e-002,-0.1299365
384,4.510030000000000e-002,-0.12953889999999998
385,4.510070000000000e-002,-0.1287533
386,4.510150000000000e-002,-0.12721300000000002
387,4.510250000000000e-002,-0.1253381
388,4.510350000000001e-002,-0.1235216
389,4.510750000000001e-002,-0.1168327
390,4.511150000000001e-002,-0.1109797
391,4.511550000000002e-002,-0.1058583
392,4.511950000000002e-002,-0.1013769
393,4.512350000000003e-002,-0.09745554
394,4.512750000000003e-002,-0.0940243
395,4.513150000000003e-002,-0.09102189
396,4.513550000000004e-002,-0.08839471
397,4.513950000000004e-002,-0.08609587
398,4.514350000000005e-002,-0.08408433
399,4.514750000000005e-002,-0.08232419
400,4.515150000000005e-002,-0.08078403
401,4.515550000000006e-002,-0.07943635
402,4.515950000000006e-002,-0.0782571
403,4.516350000000007e-002,-0.07722523
404,4.516750000000007e-002,-0.07632232
405,4.517150000000007e-002,-0.07553225
406,4.517550000000008e-002,-0.07484093
407,4.517950000000008e-002,-0.07423601
408,4.518350000000009e-002,-0.07370668
409,4.518750000000009e-002,-0.07324351
410,4.519150000000009e-002,-0.07283823
411,4.519550000000010e-002,-0.0724836
412,4.519950000000010e-002,-0.07217329
413,4.520350000000011e-002,-0.07190176
414,4.520750000000011e-002,-0.07166416
415,4.521150000000011e-002,-0.07145626
416,4.521550000000012e-002,-0.07127434
417,4.521950000000012e-002,-0.07111516
418,4.522350000000013e-002,-0.07097587
419,4.522750000000013e-002,-0.07085399
420,4.523150000000013e-002,-0.07074734
421,4.523550000000014e-002,-0.07065402
422,4.523950000000014e-002,-0.07057237
423,4.524350000000015e-002,-0.07050092
424,4.524750000000015e-002,-0.07043839
425,4.525150000000015e-002,-0.07038369
426,4.525550000000016e-002,-0.07033582
427,4.525950000000016e-002,-0.07029392
428,4.526350000000017e-002,-0.07025727
429,4.526750000000017e-002,-0.0702252
430,4.527150000000017e-002,-0.07019713
431,4.527550000000018e-002,-0.07017258
432,4.527950000000018e-002,-0.07015109
433,4.528350000000019e-002,-0.07013229
434,4.528750000000019e-002,-0.07011584
435,4.529150000000019e-002,-0.07010144
436,4.529550000000020e-002,-0.07008884
437,4.529950000000020e-002,-0.07007782
438,4.530350000000021e-002,-0.07006817
439,4.530750000000021e-002,-0.07005973
440,4.531150000000021e-002,-0.07005234
441,4.531550000000022e-002,-0.07004588
442,4.531950000000022e-002,-0.07004023
443,4.532350000000023e-002,-0.07003528
444,4.532750000000023e-002,-0.07003095
445,4.533150000000023e-002,-0.07002716
446,4.533550000000024e-002,-0.07002385
447,4.533950000000024e-002,-0.07002095
448,4.534350000000025e-002,-0.07001841
449,4.534750000000025e-002,-0.07001619
450,4.535150000000025e-002,-0.07001424
451,4.535550000000026e-002,-0.07001254
452,4.536050000000026e-002,-0.07001071
453,4.536550000000027e-002,-0.07000916
454,4.537050000000027e-002,-0.07000785
455,4.537550000000028e-002,-0.07000674
456,4.538050000000028e-002,-0.07000579999999999
457,4.538550000000029e-002,-0.07000501
458,4.539150000000029e-002,-0.07000421
459,4.539750000000030e-002,-0.07000356
460,4.540350000000031e-002,-0.07000302
461,4.541050000000031e-002,-0.07000252
462,4.541750000000032e-002,-0.07000213
463,4.542550000000033e-002,-0.07000178
464,4.543450000000034e-002,-0.07000148
465,4.544450000000035e-002,-0.07000124
466,4.545650000000036e-002,-0.07000103
467,4.547150000000037e-002,-0.07000087
468,4.549150000000039e-002,-0.07000075
469,4.552150000000042e-002,-0.07000066
470,4.558350000000049e-002,-0.07000061
471,4.600550000000091e-002,-0.07000055
472,4.702950000000193e-002,-0.07000045
473,4.805350000000296e-002,-0.07000039
474,4.907750000000398e-002,-0.07000034
475,4.999850000000490e-002,-0.07000032
476,4.999950000000490e-002,-0.07000032
477,5.000000000000000e-002,-0.07000032
