time	V(N014,N007)
Step Information: X=50  (Run: 1/11)
2.560299096630008e-002	-6.975031e-002
2.564099096630012e-002	-6.975031e-002
2.575499096630023e-002	-6.975031e-002
2.656299096630104e-002	-6.975043e-002
2.758699096630206e-002	-6.975067e-002
2.861099096630309e-002	-6.975079e-002
2.963499096630411e-002	-6.975079e-002
3.065899096630513e-002	-6.975091e-002
3.168299096630615e-002	-6.975091e-002
3.270699096630718e-002	-6.975091e-002
3.373099096630820e-002	-6.975091e-002
3.475499096630923e-002	-6.975091e-002
3.577899096631025e-002	-6.975091e-002
3.680299096631128e-002	-6.975091e-002
3.782699096631230e-002	-6.975091e-002
3.885099096631332e-002	-6.975091e-002
3.987499096631435e-002	-6.975091e-002
4.089899096631537e-002	-6.975091e-002
4.192299096631640e-002	-6.975091e-002
4.294699096631742e-002	-6.975091e-002
4.397099096631844e-002	-6.975091e-002
4.499499096631947e-002	-6.975091e-002
4.499999096631947e-002	-6.975091e-002
4.500000000000000e-002	-6.975091e-002
4.500001000000000e-002	-6.977177e-002
4.500003000000000e-002	-6.981337e-002
4.500007000000000e-002	-6.989646e-002
4.500010000000000e-002	-6.995881e-002
4.500010800000000e-002	-6.997550e-002
4.500012400000000e-002	-7.000875e-002
4.500015600000001e-002	-7.007504e-002
4.500022000000001e-002	-7.020736e-002
4.500034800000001e-002	-7.047117e-002
4.500060400000001e-002	-7.099438e-002
4.500111600000003e-002	-7.202470e-002
4.500211600000003e-002	-7.399142e-002
4.500311600000003e-002	-7.590163e-002
4.500411600000003e-002	-7.774901e-002
4.500511600000003e-002	-7.953608e-002
4.500611600000003e-002	-8.126438e-002
4.500811600000004e-002	-8.455324e-002
4.501011600000004e-002	-8.762980e-002
4.501311600000004e-002	-9.187698e-002
4.501611600000004e-002	-9.572011e-002
4.501911600000005e-002	-9.919775e-002
4.502311600000005e-002	-1.033259e-001
4.502711600000005e-002	-1.069394e-001
4.503211600000006e-002	-1.108297e-001
4.503811600000007e-002	-1.147196e-001
4.504511600000007e-002	-1.183784e-001
4.505311600000008e-002	-1.216405e-001
4.506111600000009e-002	-1.241429e-001
4.506711600000009e-002	-1.256298e-001
4.507111600000010e-002	-1.264696e-001
4.507311600000010e-002	-1.268497e-001
4.507711600000010e-002	-1.275388e-001
4.508611600000011e-002	-1.287951e-001
4.509511600000012e-002	-1.297312e-001
4.509811600000013e-002	-1.299871e-001
4.509911600000013e-002	-1.300671e-001
4.510000000000000e-002	-1.301362e-001
4.510010000000000e-002	-1.299365e-001
4.510030000000000e-002	-1.295389e-001
