time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	I(V2)	I(V3)
0.000000000000000e+000	-7.000000e-002	-7.000000e-002	0.000000e+000	-2.100000e-020	-2.100000e-020	-2.102100e-020	-2.102100e-020	-2.102100e-020	-2.102100e-020	-7.000000e-002	-7.000000e-002	4.200000e-025	4.200000e-025	2.100000e-038	2.100000e-038	-4.361351e-036	-4.361351e-036	0.000000e+000	0.000000e+000	4.200000e-025	4.200000e-025	-4.298951e-038	4.200000e-025	4.200000e-025	-1.261169e-043	-1.261169e-043	-4.200000e-025
1.000000000000000e-003	-7.000000e-002	-7.000000e-002	0.000000e+000	-7.919646e-017	-7.919646e-017	-1.309967e-015	-1.309967e-015	-9.565618e-012	-9.565618e-012	-7.000000e-002	-7.000000e-002	2.459170e-017	2.459170e-017	2.461404e-017	2.461404e-017	2.391077e-020	2.391077e-020	0.000000e+000	0.000000e+000	2.461541e-017	2.461541e-017	3.521701e-033	1.583929e-021	1.583929e-021	-2.391077e-020	-2.391077e-020	-2.461562e-017
1.000000100000000e-003	-8.903681e-002	-5.096319e-002	-5.000000e-001	-4.999984e-001	-1.568831e-006	-2.691434e-001	-2.308566e-001	-2.501066e-001	-2.498934e-001	-3.198934e-001	-3.201066e-001	-7.884108e-004	7.884108e-004	-1.175991e-002	1.175991e-002	-4.766151e-011	4.766151e-011	7.884108e-004	3.828689e-003	-4.617100e-003	4.617100e-003	7.142812e-003	-3.137662e-011	3.137662e-011	4.766128e-011	-4.766156e-011	1.175991e-002
1.000000300000000e-003	-1.318274e-001	-8.172631e-003	-1.500000e+000	-1.499993e+000	-6.711136e-006	-8.119805e-001	-6.880195e-001	-7.501531e-001	-7.498469e-001	-8.198469e-001	-8.201531e-001	-1.364164e-003	1.364164e-003	-3.518864e-002	3.518864e-002	-1.546101e-010	1.546101e-010	1.364164e-003	1.239609e-002	-1.376026e-002	1.376026e-002	2.142838e-002	-1.342227e-010	1.342227e-010	1.546097e-010	-1.546103e-010	3.518864e-002
1.000000442586231e-003	-1.642056e-001	2.420557e-002	-2.212931e+000	-2.212919e+000	-1.264463e-005	-1.200800e+000	-1.012131e+000	-1.106595e+000	-1.106337e+000	-1.176337e+000	-1.176595e+000	-1.375454e-003	1.375454e-003	-5.185531e-002	5.185531e-002	-2.354925e-010	2.354925e-010	1.375454e-003	1.886691e-002	-2.024237e-002	2.024237e-002	3.161294e-002	-2.528927e-010	2.528927e-010	2.354924e-010	-2.354935e-010	5.185531e-002
1.000000577296086e-003	-1.948998e-001	5.489969e-002	-2.886480e+000	-2.886460e+000	-2.074303e-005	-1.568279e+000	-1.318201e+000	-1.443380e+000	-1.443101e+000	-1.513101e+000	-1.513380e+000	-1.355788e-003	1.355788e-003	-6.759845e-002	6.759845e-002	-3.122588e-010	3.122588e-010	1.355788e-003	2.500782e-002	-2.636361e-002	2.636361e-002	4.123484e-002	-4.148606e-010	4.148606e-010	3.122586e-010	-3.122600e-010	6.759845e-002
1.000000733238468e-003	-2.302927e-001	9.029257e-002	-3.666192e+000	-3.666159e+000	-3.312905e-005	-1.993524e+000	-1.672669e+000	-1.833231e+000	-1.832961e+000	-1.902961e+000	-1.903231e+000	-1.367196e-003	1.367196e-003	-8.582594e-002	8.582594e-002	-4.007271e-010	4.007271e-010	1.367196e-003	3.208552e-002	-3.345271e-002	3.345271e-002	5.237323e-002	-6.625810e-010	6.625810e-010	4.007264e-010	-4.007280e-010	8.582594e-002
1.000000960854374e-003	-2.820177e-001	1.420178e-001	-4.804272e+000	-4.804217e+000	-5.491521e-005	-2.614291e+000	-2.189981e+000	-2.402273e+000	-2.401999e+000	-2.471999e+000	-2.472273e+000	-1.367541e-003	1.367541e-003	-1.124294e-001	1.124294e-001	-5.300454e-010	5.300454e-010	1.367541e-003	4.243098e-002	-4.379852e-002	4.379852e-002	6.863089e-002	-1.098304e-009	1.098304e-009	5.300453e-010	-5.300460e-010	1.124294e-001
1.000001000000000e-003	-2.909260e-001	1.509259e-001	-5.000000e+000	-4.999941e+000	-5.914552e-005	-2.721062e+000	-2.278938e+000	-2.500137e+000	-2.499863e+000	-2.569864e+000	-2.570137e+000	-1.365103e-003	1.365103e-003	-1.170045e-001	1.170045e-001	-5.523146e-010	5.523146e-010	1.365103e-003	4.421247e-002	-4.557757e-002	4.557757e-002	7.142688e-002	-1.182910e-009	1.182910e-009	5.523151e-010	-5.523138e-010	1.170045e-001
1.000001004321400e-003	-2.917399e-001	1.517398e-001	-5.000000e+000	-4.999940e+000	-5.965105e-005	-2.721858e+000	-2.278142e+000	-2.500118e+000	-2.499882e+000	-2.569882e+000	-2.570118e+000	-1.190056e-003	1.190056e-003	-1.169885e-001	1.169885e-001	-5.543474e-010	5.543474e-010	1.190057e-003	4.437159e-002	-4.556165e-002	4.556165e-002	7.142687e-002	-1.193021e-009	1.193021e-009	5.543470e-010	-5.543468e-010	1.169885e-001
