,A,B
3558,2.596250000000076e-002,-0.06884611
3559,2.599050000000079e-002,-0.06896257
3560,2.601850000000082e-002,-0.06906414
3561,2.604650000000084e-002,-0.06915247
3562,2.607450000000087e-002,-0.06922972
3563,2.610250000000090e-002,-0.06929684
3564,2.613050000000093e-002,-0.06935537
3565,2.615850000000096e-002,-0.06940639
3566,2.618650000000098e-002,-0.06945086
3567,2.621450000000101e-002,-0.06948960000000001
3568,2.624250000000104e-002,-0.06952333
3569,2.627150000000107e-002,-0.06955385
3570,2.630050000000110e-002,-0.06958008
3571,2.632950000000113e-002,-0.06960309
3572,2.635850000000116e-002,-0.06962287
3573,2.638750000000118e-002,-0.06964004
3574,2.641650000000121e-002,-0.06965494
3575,2.644550000000124e-002,-0.06966794
3576,2.647450000000127e-002,-0.06967914
3577,2.650350000000130e-002,-0.06968892
3578,2.653250000000133e-002,-0.06969726
3579,2.656150000000136e-002,-0.06970465
3580,2.656650000000136e-002,-0.06970584
3581,2.659650000000139e-002,-0.06971228
3582,2.662650000000142e-002,-0.06971788
3583,2.665650000000145e-002,-0.06972265
3584,2.668650000000148e-002,-0.06972671
3585,2.671750000000151e-002,-0.0697304
3586,2.674850000000155e-002,-0.06973362
3587,2.677950000000158e-002,-0.06973636
3588,2.681150000000161e-002,-0.06973875
3589,2.684350000000164e-002,-0.06974077
3590,2.687650000000167e-002,-0.06974268
3591,2.691050000000171e-002,-0.06974423
3592,2.694550000000174e-002,-0.06974566
3593,2.698150000000178e-002,-0.06974685
3594,2.701850000000182e-002,-0.06974792
3595,2.705750000000185e-002,-0.06974888
3596,2.709850000000190e-002,-0.06974971
3597,2.714150000000194e-002,-0.06975031
3598,2.718750000000198e-002,-0.06975102
3599,2.723750000000203e-002,-0.06975162
3600,2.729150000000209e-002,-0.06975198
3601,2.735250000000215e-002,-0.06975245
3602,2.742150000000222e-002,-0.06975281
3603,2.750250000000230e-002,-0.06975305
3604,2.759050000000239e-002,-0.06975329
3605,2.771450000000251e-002,-0.06975365
3606,2.789050000000269e-002,-0.06975389
3607,2.820050000000300e-002,-0.06975424
3608,2.861450000000341e-002,-0.06975448
3609,2.963850000000444e-002,-0.06975508
3610,3.066250000000546e-002,-0.06975543
3611,3.168650000000648e-002,-0.06975567
3612,3.271050000000750e-002,-0.06975579
3613,3.373450000000853e-002,-0.06975591
3614,3.475850000000955e-002,-0.06975603
3615,3.578250000001058e-002,-0.06975603
3616,3.680650000001160e-002,-0.06975603
3617,3.783050000001263e-002,-0.06975615
3618,3.885450000001365e-002,-0.06975615
3619,3.987850000001467e-002,-0.06975615
3620,4.090250000001570e-002,-0.06975615
3621,4.192650000001672e-002,-0.06975615
3622,4.295050000001775e-002,-0.06975615
3623,4.397450000001877e-002,-0.06975615
3624,4.499850000001979e-002,-0.06975615
3625,4.499950000001979e-002,-0.06975615
3626,4.500000000000000e-002,-0.06975615
3627,4.500001000000000e-002,-0.06975925
3628,4.500003000000000e-002,-0.06976533
3629,4.500007000000000e-002,-0.06977749
3630,4.500010000000000e-002,-0.06978667
3631,4.500010800000000e-002,-0.06978905
3632,4.500012400000000e-002,-0.06979382
3633,4.500015600000001e-002,-0.06980360000000001
3634,4.500022000000001e-002,-0.06982327
3635,4.500034800000001e-002,-0.06986248
3636,4.500060400000001e-002,-0.06994164
3637,4.500111600000003e-002,-0.07010198
3638,4.500211600000003e-002,-0.07041037
3639,4.500311600000003e-002,-0.07071137
3640,4.500711600000003e-002,-0.07190061
3641,4.501311600000004e-002,-0.0736416
3642,4.502111600000005e-002,-0.07588500000000001
3643,4.503111600000006e-002,-0.07856899
3644,4.504211600000007e-002,-0.0813742
3645,4.505011600000008e-002,-0.08332206
3646,4.505311600000008e-002,-0.08403317
3647,4.505511600000008e-002,-0.0845015
3648,4.505711600000008e-002,-0.08496530000000001
3649,4.505911600000009e-002,-0.08542461
3650,4.506411600000009e-002,-0.08655353
3651,4.507411600000010e-002,-0.08873066
3652,4.509011600000012e-002,-0.09200126
3653,4.509811600000013e-002,-0.09354371
3654,4.509911600000013e-002,-0.09373139999999999
3655,4.510000000000000e-002,-0.09389055
3656,4.510010000000000e-002,-0.09387881
3657,4.510030000000000e-002,-0.09385496
3658,4.510070000000000e-002,-0.09380692
3659,4.510150000000000e-002,-0.09371108
3660,4.510250000000000e-002,-0.09359384
3661,4.510350000000001e-002,-0.09347808
3662,4.513150000000003e-002,-0.09045821
3663,4.515950000000006e-002,-0.08782679
3664,4.518750000000009e-002,-0.08553392
3665,4.521550000000012e-002,-0.08353597
3666,4.524350000000015e-002,-0.08179507
3667,4.527150000000017e-002,-0.0802781
3668,4.529950000000020e-002,-0.07895628
3669,4.532750000000023e-002,-0.07780451
3670,4.535550000000026e-002,-0.07680089999999999
3671,4.538350000000029e-002,-0.07592642
3672,4.541150000000031e-002,-0.07516441
3673,4.543950000000034e-002,-0.07450043
3674,4.546750000000037e-002,-0.07392186
3675,4.549550000000040e-002,-0.07341772
3676,4.552350000000043e-002,-0.07297843
3677,4.555150000000045e-002,-0.07259564
3678,4.557950000000048e-002,-0.07226209
3679,4.560750000000051e-002,-0.07197145
3680,4.563550000000054e-002,-0.0717182
3681,4.566350000000057e-002,-0.07149752
3682,4.569150000000059e-002,-0.07130523
3683,4.571950000000062e-002,-0.07113767
3684,4.574750000000065e-002,-0.07099167
3685,4.577550000000068e-002,-0.07086444
3686,4.580350000000071e-002,-0.07075358
3687,4.583150000000073e-002,-0.07065697
3688,4.585950000000076e-002,-0.07057279
3689,4.588750000000079e-002,-0.07049943
3690,4.591550000000082e-002,-0.07043551
3691,4.594350000000085e-002,-0.07037981
3692,4.597150000000087e-002,-0.07033127
3693,4.599950000000090e-002,-0.07028897
3694,4.600950000000091e-002,-0.07027522
3695,4.603750000000094e-002,-0.07024013
3696,4.606550000000097e-002,-0.07020955
3697,4.609450000000100e-002,-0.07018201
3698,4.612350000000103e-002,-0.07015813
3699,4.615250000000105e-002,-0.07013742
3700,4.618150000000108e-002,-0.07011946
3701,4.621050000000111e-002,-0.07010388
3702,4.623950000000114e-002,-0.07009038
3703,4.626850000000117e-002,-0.07007866
3704,4.629750000000120e-002,-0.07006849999999999
3705,4.632650000000123e-002,-0.07005969
3706,4.635550000000126e-002,-0.07005204
3707,4.638450000000129e-002,-0.07004541
3708,4.641450000000132e-002,-0.07003947
3709,4.644450000000135e-002,-0.07003434
3710,4.647450000000138e-002,-0.07002992
3711,4.650450000000141e-002,-0.07002609
3712,4.653550000000144e-002,-0.07002269
3713,4.656650000000147e-002,-0.07001977
3714,4.659850000000150e-002,-0.07001718
3715,4.663050000000153e-002,-0.07001496
3716,4.666350000000157e-002,-0.07001301
3717,4.669650000000160e-002,-0.07001134
3718,4.673050000000163e-002,-0.07000989
3719,4.676550000000167e-002,-0.07000862
3720,4.680150000000170e-002,-0.07000752
3721,4.683950000000174e-002,-0.07000655
3722,4.687950000000178e-002,-0.0700057
3723,4.692150000000182e-002,-0.07000497
3724,4.696550000000187e-002,-0.07000434
3725,4.701350000000192e-002,-0.07000379
3726,4.703350000000194e-002,-0.07000359
3727,4.708750000000199e-002,-0.07000315
3728,4.714750000000205e-002,-0.07000276
3729,4.721550000000212e-002,-0.07000243
3730,4.729450000000220e-002,-0.07000215
3731,4.739050000000229e-002,-0.07000191
3732,4.751350000000242e-002,-0.07000171
3733,4.768750000000259e-002,-0.07000152
3734,4.799150000000289e-002,-0.07000133
3735,4.805750000000296e-002,-0.07000129
3736,4.908150000000398e-002,-0.07000093
3737,4.999850000000490e-002,-0.07000072
3738,4.999950000000490e-002,-0.07000072
3739,5.000000000000000e-002,-0.07000072
