,A,B
2473,5.103500000000000e-003,-0.09905732
2474,5.117500000000002e-003,-0.09655476
2475,5.134500000000005e-003,-0.09380615
2476,5.153500000000007e-003,-0.09107268
2477,5.174500000000010e-003,-0.08841896
2478,5.195500000000013e-003,-0.08610332
2479,5.216500000000015e-003,-0.08408296
2480,5.237500000000018e-003,-0.08232009
2481,5.258500000000021e-003,-0.0807817
2482,5.279500000000024e-003,-0.0794394
2483,5.300500000000027e-003,-0.07826829
2484,5.321500000000029e-003,-0.07724631
2485,5.342500000000032e-003,-0.07635462
2486,5.363500000000035e-003,-0.07557666
2487,5.384500000000038e-003,-0.07489777
2488,5.405500000000041e-003,-0.0743053
2489,5.426500000000043e-003,-0.07378852
2490,5.447500000000046e-003,-0.07333755
2491,5.468500000000049e-003,-0.07294393
2492,5.489500000000052e-003,-0.07260048
2493,5.510500000000054e-003,-0.07230091
2494,5.531500000000057e-003,-0.07203948
2495,5.552500000000060e-003,-0.07181144
2496,5.573500000000063e-003,-0.07161236
2497,5.594500000000066e-003,-0.07143867
2498,5.615500000000068e-003,-0.07128727
2499,5.636500000000071e-003,-0.07115495
2500,5.657500000000074e-003,-0.07103956
2501,5.678500000000077e-003,-0.07093894
2502,5.699500000000080e-003,-0.07085121
2503,5.720500000000082e-003,-0.07077444
2504,5.741500000000085e-003,-0.07070768
2505,5.762500000000088e-003,-0.07064939
2506,5.783500000000091e-003,-0.07059848
2507,5.804500000000093e-003,-0.07055402
2508,5.825500000000096e-003,-0.07051528
2509,5.846500000000099e-003,-0.07048142
2510,5.867500000000102e-003,-0.07045209
2511,5.889500000000105e-003,-0.07042503
2512,5.911500000000108e-003,-0.07040179
2513,5.933500000000111e-003,-0.07038164
2514,5.955500000000114e-003,-0.07036412
2515,5.977500000000116e-003,-0.07034898
2516,5.999500000000119e-003,-0.07033575
2517,6.021500000000122e-003,-0.07032442
2518,6.043500000000125e-003,-0.07031441
2519,6.065500000000128e-003,-0.07030594
2520,6.087500000000131e-003,-0.07029843
2521,6.098500000000133e-003,-0.07029521
2522,6.120500000000135e-003,-0.07028913
2523,6.142500000000138e-003,-0.07028401
2524,6.165500000000141e-003,-0.07027924
2525,6.188500000000144e-003,-0.07027531
2526,6.211500000000148e-003,-0.07027185
2527,6.234500000000151e-003,-0.07026887
2528,6.258500000000154e-003,-0.07026625
2529,6.282500000000157e-003,-0.07026398
2530,6.306500000000160e-003,-0.07026196
2531,6.331500000000163e-003,-0.07026017
2532,6.357500000000167e-003,-0.07025862
2533,6.383500000000170e-003,-0.07025743
2534,6.410500000000174e-003,-0.07025635
2535,6.438500000000178e-003,-0.07025528
2536,6.467500000000181e-003,-0.07025445
2537,6.498500000000186e-003,-0.07025373
2538,6.531500000000190e-003,-0.07025313
2539,6.566500000000195e-003,-0.07025266
2540,6.604500000000200e-003,-0.07025218
2541,6.645500000000205e-003,-0.07025182
2542,6.691500000000211e-003,-0.07025146
2543,6.743500000000218e-003,-0.07025123
2544,6.804500000000226e-003,-0.07025111
2545,6.879500000000236e-003,-0.07025087
2546,6.976500000000249e-003,-0.07025087
2547,7.116500000000268e-003,-0.07025087
2548,7.122500000000268e-003,-0.07025099
2549,7.388500000000304e-003,-0.07025099
2550,8.146500000000114e-003,-0.07025123
2551,9.170499999999362e-003,-0.07025158
2552,1.019449999999861e-002,-0.07025182
2553,1.121849999999786e-002,-0.07025194
2554,1.224249999999711e-002,-0.07025206
2555,1.326649999999635e-002,-0.07025206
2556,1.429049999999560e-002,-0.07025218
2557,1.531449999999485e-002,-0.07025218
2558,1.633849999999533e-002,-0.07025218
2559,1.736249999999636e-002,-0.07025218
2560,1.838649999999738e-002,-0.07025218
2561,1.941049999999841e-002,-0.07025218
2562,2.043449999999943e-002,-0.07025218
2563,2.145850000000045e-002,-0.07025218
2564,2.248250000000148e-002,-0.07025218
2565,2.350650000000250e-002,-0.07025218
2566,2.453050000000353e-002,-0.07025218
2567,2.499850000000399e-002,-0.07025218
2568,2.499950000000399e-002,-0.07025218
2569,2.500000000000000e-002,-0.07025218
2570,2.500002000000000e-002,-0.07024419
2571,2.500006000000000e-002,-0.0702281
2572,2.500014000000000e-002,-0.07019579
2573,2.500020000000000e-002,-0.07017171
2574,2.500021600000000e-002,-0.07016528
2575,2.500024800000000e-002,-0.07015239999999999
2576,2.500031200000000e-002,-0.07012653
2577,2.500044000000000e-002,-0.07007456
2578,2.500069600000000e-002,-0.06997025
2579,2.500120799999999e-002,-0.06975925
2580,2.500220800000000e-002,-0.06935298
2581,2.500320800000000e-002,-0.06895685
2582,2.500620800000000e-002,-0.06778347
2583,2.501120800000000e-002,-0.06587791
2584,2.501720800000001e-002,-0.06367081
2585,2.502520800000002e-002,-0.06085771
2586,2.503520800000003e-002,-0.05753934
2587,2.504420800000004e-002,-0.05473009
2588,2.505020800000004e-002,-0.05294572
2589,2.505320800000005e-002,-0.05207904
2590,2.505520800000005e-002,-0.05151048
2591,2.505820800000005e-002,-0.05067124
2592,2.505920800000005e-002,-0.05039508
2593,2.506020800000005e-002,-0.05012068
2594,2.506120800000005e-002,-0.04984805
2595,2.506320800000006e-002,-0.04930801
2596,2.506520800000006e-002,-0.04877487
2597,2.507120800000006e-002,-0.04721598
2598,2.508120800000007e-002,-0.044747800000000004
2599,2.509620800000009e-002,-0.04133046
2600,2.511620800000011e-002,-0.03725672
2601,2.513620800000013e-002,-0.03367293
2602,2.515520800000015e-002,-0.03066766
2603,2.517320800000017e-002,-0.028137799999999998
2604,2.518820800000018e-002,-0.02624035
2605,2.519820800000019e-002,-0.02507234
2606,2.519920800000019e-002,-0.02496028
2607,2.520000000000000e-002,-0.02487493
2608,2.520010000000000e-002,-0.02490425
2609,2.520030000000000e-002,-0.02496314
2610,2.520070000000000e-002,-0.02508187
2611,2.520150000000000e-002,-0.02531886
2612,2.520250000000000e-002,-0.02560854
2613,2.520350000000000e-002,-0.02589417
2614,2.520850000000001e-002,-0.02729487
2615,2.521250000000001e-002,-0.02838326
2616,2.521550000000001e-002,-0.029181
2617,2.521750000000001e-002,-0.02970457
2618,2.521950000000002e-002,-0.03022122
2619,2.522250000000002e-002,-0.03098345
2620,2.522650000000002e-002,-0.03197718
2621,2.523250000000003e-002,-0.03342032
2622,2.524050000000004e-002,-0.03525925
2623,2.524950000000005e-002,-0.037216900000000004
2624,2.526050000000006e-002,-0.03945923
2625,2.527350000000007e-002,-0.04191101
2626,2.528850000000009e-002,-0.04449439
2627,2.530650000000010e-002,-0.04728007
2628,2.532650000000012e-002,-0.050016399999999996
2629,2.534750000000014e-002,-0.05253184
2630,2.536850000000017e-002,-0.05472659999999999
2631,2.538950000000019e-002,-0.05664158
2632,2.541050000000021e-002,-0.05831265
2633,2.543150000000023e-002,-0.05977082
2634,2.545250000000025e-002,-0.0610429
2635,2.547350000000027e-002,-0.06215298
2636,2.549450000000029e-002,-0.06312168
2637,2.551550000000031e-002,-0.06396675
2638,2.553650000000033e-002,-0.06470442
2639,2.554250000000034e-002,-0.0648973
2640,2.556350000000036e-002,-0.06551611
2641,2.558450000000038e-002,-0.06605601
2642,2.560550000000040e-002,-0.06652725
2643,2.562650000000042e-002,-0.0669384
2644,2.564750000000044e-002,-0.0672971
2645,2.566850000000047e-002,-0.06761026
2646,2.568950000000049e-002,-0.06788325
2647,2.571050000000051e-002,-0.06812155
2648,2.573150000000053e-002,-0.06832945
2649,2.575250000000055e-002,-0.06851089
2650,2.577350000000057e-002,-0.0686692
2651,2.579450000000059e-002,-0.06880736
2652,2.581550000000061e-002,-0.06892776
2653,2.583650000000063e-002,-0.06903303
2654,2.585750000000065e-002,-0.0691247
2655,2.587850000000068e-002,-0.06920481
2656,2.589950000000070e-002,-0.06927466
2657,2.592050000000072e-002,-0.06933558
2658,2.594150000000074e-002,-0.06938875
2659,2.596250000000076e-002,-0.06943512
2660,2.598350000000078e-002,-0.06947553
2661,2.600450000000080e-002,-0.06951082
2662,2.602550000000082e-002,-0.06954157
2663,2.604650000000084e-002,-0.06956851
2664,2.606850000000087e-002,-0.06959295
2665,2.609050000000089e-002,-0.06961429
2666,2.611250000000091e-002,-0.06963253
2667,2.613450000000093e-002,-0.0696485
2668,2.615650000000095e-002,-0.06966233
2669,2.617850000000098e-002,-0.06967437
2670,2.620050000000100e-002,-0.06968474
2671,2.622250000000102e-002,-0.06969357
2672,2.624450000000104e-002,-0.06970143
2673,2.626650000000106e-002,-0.06970811
2674,2.628850000000109e-002,-0.06971407
2675,2.631050000000111e-002,-0.06971908
2676,2.633350000000113e-002,-0.06972373
2677,2.635650000000115e-002,-0.06972754
2678,2.637950000000118e-002,-0.069731
2679,2.640250000000120e-002,-0.06973386
2680,2.642650000000122e-002,-0.06973648
2681,2.645050000000125e-002,-0.06973875
2682,2.647550000000127e-002,-0.06974065
2683,2.650050000000130e-002,-0.06974232
2684,2.652650000000132e-002,-0.06974387
2685,2.655250000000135e-002,-0.06974506
2686,2.656650000000136e-002,-0.06974554
2687,2.659450000000139e-002,-0.06974649
2688,2.662350000000142e-002,-0.06974745
2689,2.665350000000145e-002,-0.06974816
2690,2.668550000000148e-002,-0.06974888
2691,2.671950000000152e-002,-0.06974924
2692,2.675650000000155e-002,-0.06974983
2693,2.679650000000159e-002,-0.06975019
2694,2.684050000000164e-002,-0.06975043
2695,2.689050000000169e-002,-0.06975067
2696,2.694850000000175e-002,-0.06975091
2697,2.701850000000182e-002,-0.06975091
2698,2.710750000000190e-002,-0.06975091
2699,2.723050000000203e-002,-0.06975102
2700,2.743450000000223e-002,-0.06975079
2701,2.759050000000239e-002,-0.06975055
2702,2.861450000000341e-002,-0.06974983
2703,2.963850000000444e-002,-0.06974936
2704,3.066250000000546e-002,-0.069749
2705,3.168650000000648e-002,-0.06974876
2706,3.271050000000750e-002,-0.06974864
2707,3.373450000000853e-002,-0.06974852
2708,3.475850000000955e-002,-0.06974839999999999
2709,3.578250000001058e-002,-0.06974839999999999
2710,3.680650000001160e-002,-0.06974839999999999
2711,3.783050000001263e-002,-0.06974828
2712,3.885450000001365e-002,-0.06974828
2713,3.987850000001467e-002,-0.06974828
2714,4.090250000001570e-002,-0.06974828
2715,4.192650000001672e-002,-0.06974828
2716,4.295050000001775e-002,-0.06974828
2717,4.397450000001877e-002,-0.06974828
2718,4.499850000001979e-002,-0.06974828
2719,4.499950000001979e-002,-0.06974828
2720,4.500000000000000e-002,-0.06974828
2721,4.500001000000000e-002,-0.06975234
2722,4.500003000000000e-002,-0.06976032
2723,4.500007000000000e-002,-0.06977642
2724,4.500010000000000e-002,-0.06978858
2725,4.500010800000000e-002,-0.06979179
2726,4.500012400000000e-002,-0.06979823
2727,4.500015600000001e-002,-0.06981111
2728,4.500022000000001e-002,-0.06983709
2729,4.500034800000001e-002,-0.06988895
2730,4.500060400000001e-002,-0.06999338
2731,4.500111600000003e-002,-0.07020449999999999
2732,4.500211600000003e-002,-0.07061100000000001
2733,4.500311600000003e-002,-0.07100737
2734,4.500611600000003e-002,-0.07218134
2735,4.501011600000004e-002,-0.07371163
2736,4.501611600000004e-002,-0.07593435
2737,4.502411600000005e-002,-0.0787673
2738,4.503311600000006e-002,-0.08178455
2739,4.504311600000007e-002,-0.08493819999999999
2740,4.505011600000008e-002,-0.08702798
2741,4.505411600000008e-002,-0.08818052
2742,4.505611600000008e-002,-0.08874578
2743,4.505811600000009e-002,-0.08930379
2744,4.505911600000009e-002,-0.08958012
2745,4.506011600000009e-002,-0.08985468
2746,4.506111600000009e-002,-0.09012748
2747,4.506411600000009e-002,-0.09093541
2748,4.507111600000010e-002,-0.09276110000000001
2749,4.508311600000011e-002,-0.0957059
2750,4.509811600000013e-002,-0.0990817
2751,4.509911600000013e-002,-0.09929442
2752,4.510000000000000e-002,-0.09947497
2753,4.510010000000000e-002,-0.09945577
2754,4.510030000000000e-002,-0.09941709
2755,4.510070000000000e-002,-0.09933901
2756,4.510150000000000e-002,-0.09918350000000001
2757,4.510250000000000e-002,-0.09899318
2758,4.510350000000001e-002,-0.09880555
2759,4.512450000000003e-002,-0.09513414
2760,4.514550000000005e-002,-0.09193069
2761,4.516650000000007e-002,-0.0891355
2762,4.518750000000009e-002,-0.08669651
2763,4.520850000000011e-002,-0.08456838
2764,4.522950000000013e-002,-0.08271143
2765,4.525050000000015e-002,-0.08109114
2766,4.527150000000017e-002,-0.07967734
2767,4.529250000000019e-002,-0.07844374
2768,4.531350000000022e-002,-0.07736732
2769,4.533450000000024e-002,-0.07642812
2770,4.535550000000026e-002,-0.0756086
2771,4.537650000000028e-002,-0.07489351
2772,4.539750000000030e-002,-0.07426956
2773,4.541850000000032e-002,-0.07372515
2774,4.543950000000034e-002,-0.07325010000000001
2775,4.546050000000036e-002,-0.07283559
2776,4.548150000000038e-002,-0.07247393
2777,4.550250000000040e-002,-0.07215835
2778,4.552350000000043e-002,-0.07188299
2779,4.554450000000045e-002,-0.07164273
2780,4.556550000000047e-002,-0.07143309
2781,4.558650000000049e-002,-0.07125016
2782,4.560750000000051e-002,-0.07109056
2783,4.562850000000053e-002,-0.07095129
2784,4.564950000000055e-002,-0.07082978
2785,4.567050000000057e-002,-0.07072376
2786,4.569150000000059e-002,-0.07063124
2787,4.571250000000061e-002,-0.07055053
2788,4.573350000000064e-002,-0.0704801
2789,4.575450000000066e-002,-0.07041865
2790,4.577550000000068e-002,-0.07036503
2791,4.579650000000070e-002,-0.07031825
2792,4.581750000000072e-002,-0.07027743
2793,4.583850000000074e-002,-0.07024182
2794,4.585950000000076e-002,-0.07021075
2795,4.588050000000078e-002,-0.07018364
2796,4.590250000000080e-002,-0.07015894
2797,4.592450000000083e-002,-0.07013753
2798,4.594650000000085e-002,-0.07011897
2799,4.596850000000087e-002,-0.07010289
2800,4.599050000000089e-002,-0.07008895
2801,4.600950000000091e-002,-0.07007841
2802,4.603150000000093e-002,-0.07006773
2803,4.605350000000096e-002,-0.07005847
2804,4.607550000000098e-002,-0.07005045
2805,4.609750000000100e-002,-0.0700435
2806,4.611950000000102e-002,-0.07003748
2807,4.614150000000104e-002,-0.07003226
2808,4.616450000000107e-002,-0.07002754
2809,4.618750000000109e-002,-0.07002349
2810,4.621050000000111e-002,-0.07002
2811,4.623350000000114e-002,-0.07001699
2812,4.625750000000116e-002,-0.0700143
2813,4.628150000000118e-002,-0.07001201
2814,4.630550000000121e-002,-0.07001004
2815,4.633050000000123e-002,-0.07000830000000001
2816,4.635650000000126e-002,-0.07000676
2817,4.638250000000128e-002,-0.07000547
2818,4.640950000000131e-002,-0.07000435
2819,4.643750000000134e-002,-0.07000338
2820,4.646650000000137e-002,-0.07000254
2821,4.649750000000140e-002,-0.07000181
2822,4.653050000000143e-002,-0.07000118
2823,4.656550000000147e-002,-0.07000065
2824,4.660350000000151e-002,-0.07000021
2825,4.664450000000155e-002,-0.06999984
2826,4.669050000000159e-002,-0.06999953
2827,4.674250000000164e-002,-0.0699993
2828,4.680350000000171e-002,-0.06999911
2829,4.687750000000178e-002,-0.06999899
2830,4.697350000000188e-002,-0.06999891
2831,4.703350000000194e-002,-0.06999889999999999
2832,4.721050000000211e-002,-0.06999893
2833,4.764550000000255e-002,-0.06999913
2834,4.805750000000296e-002,-0.0699993
2835,4.908150000000398e-002,-0.06999964
2836,4.999850000000490e-002,-0.06999984
2837,4.999950000000490e-002,-0.06999984
2838,5.000000000000000e-002,-0.06999984
