time,"V(N004,N009)","V(N005,N008)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(C1),I(C2),I(C3),I(C4),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(V1),I(V2),I(V3)
0.0010526598024752929,0.6256786999999999,-0.4856789000000001,5.0,3.055676,1.9443240000000002,3.055679,1.944321,2.5,2.5,2.43,2.43,-9.502535e-08,9.502534e-08,0.01583748,-0.01583748,1.389197e-09,-1.389197e-09,9.363614e-08,-0.01587646,-9.363614e-08,9.363614e-08,3.888648e-05,-3.888648e-05,-1.389198e-09,1.389196e-09,-0.01587636
0.00105580265961815,0.5774335999999999,-0.4374338,5.0,3.007431,1.9925689999999998,3.007434,1.992566,2.5,2.5,2.43,2.43,-8.674902000000001e-08,8.674901e-08,0.0144581,-0.0144581,1.2685839999999998e-09,-1.2685839999999998e-09,8.548042999999999e-08,-0.01449803,-8.548042999999999e-08,8.548042999999999e-08,3.985138e-05,-3.985138e-05,-1.2685850000000001e-09,1.2685839999999998e-09,-0.01449795
0.001058945516761007,0.5339155,-0.3939156,5.0,2.9639130000000002,2.0360869999999998,2.9639159999999998,2.0360840000000002,2.5,2.5,2.43,2.43,-7.928358999999999e-08,7.928358999999999e-08,0.01321386,-0.01321386,1.1597889999999999e-09,-1.1597889999999999e-09,7.812378999999998e-08,-0.01325466,-7.81238e-08,7.81238e-08,4.072174e-05,-4.072174e-05,-1.1597889999999999e-09,1.1597889999999999e-09,-0.01325458
0.0010620883739038641,0.49512429999999996,-0.3551245,5.0,2.925122,2.074878,2.9251240000000003,2.0748759999999997,2.5,2.5,2.43,2.43,-7.262906e-08,7.262906e-08,0.01210478,-0.01210478,1.062811e-09,-1.062811e-09,7.156625e-08,-0.01214635,-7.156626e-08,7.156626e-08,4.1497550000000004e-05,-4.1497550000000004e-05,-1.06281e-09,1.062812e-09,-0.01214628
0.001065231231046721,0.45932520000000004,-0.31932540000000004,5.0,2.889323,2.110677,2.889325,2.110675,2.5,2.5,2.43,2.43,-6.648780999999999e-08,6.648780999999999e-08,0.01108124,-0.01108124,9.733133e-10,-9.733133e-10,6.551449e-08,-0.01112352,-6.55145e-08,6.55145e-08,4.221353e-05,-4.221353e-05,-9.733131e-10,9.733141e-10,-0.01112346
0.001068374088189578,0.4260460999999999,-0.2860462,5.0,2.856044,2.143956,2.856046,2.143954,2.5,2.5,2.43,2.43,-6.077885e-08,6.077885e-08,0.01012976,-0.01012976,8.901153e-10,-8.901154e-10,5.988873e-08,-0.01017269,-5.988873e-08,5.988873e-08,4.287911e-05,-4.287911e-05,-8.901156e-10,8.901161e-10,-0.01017264
0.001071516945332435,0.3952869,-0.255287,5.0,2.825285,2.174715,2.825287,2.174713,2.5,2.5,2.43,2.43,-5.550217e-08,5.550217e-08,0.009250316,-0.009250316,8.132172e-10,-8.132172e-10,5.468896e-08,-0.009293864,-5.468896e-08,5.468896e-08,4.34943e-05,-4.34943e-05,-8.132179e-10,8.132179e-10,-0.009293809
0.0010746598024752919,0.3670476,-0.22704770000000002,5.0,2.797046,2.202954,2.7970479999999998,2.2029520000000002,2.5,2.5,2.43,2.43,-5.065779e-08,5.065779e-08,0.008442923,-0.008442923,7.42619e-10,-7.42619e-10,4.991517e-08,-0.008487030999999999,-4.991517e-08,4.991517e-08,4.405907999999999e-05,-4.405907999999999e-05,-7.426199e-10,7.426196e-10,-0.008486981
0.001077802659618148,0.3413282,-0.2013284,5.0,2.771327,2.228673,2.771328,2.228672,2.5,2.5,2.43,2.43,-4.624569999999999e-08,4.624569999999999e-08,0.0077075780000000005,-0.0077075780000000005,6.783206e-10,-6.783206e-10,4.556738e-08,-0.007752195999999999,-4.556738e-08,4.556738e-08,4.457345999999999e-05,-4.457345999999999e-05,-6.783216e-10,6.783211e-10,-0.007752151
0.0010809455167610051,0.3181288,-0.178129,5.0,2.748128,2.251872,2.748129,2.251871,2.5,2.5,2.43,2.43,-4.22659e-08,4.22659e-08,0.0070442809999999995,-0.0070442809999999995,6.203221e-10,-6.203221e-10,4.1645580000000006e-08,-0.007089359,-4.1645580000000006e-08,4.1645580000000006e-08,4.503745e-05,-4.503745e-05,-6.203231e-10,6.203225e-10,-0.007089318000000001
0.0010840883739038618,0.29744940000000003,-0.1574495,5.0,2.727448,2.272552,2.727449,2.272551,2.5,2.5,2.43,2.43,-3.871839e-08,3.871839e-08,0.006453031999999999,-0.006453031999999999,5.686234e-10,-5.686235e-10,3.8149760000000004e-08,-0.006498521,-3.8149760000000004e-08,3.8149760000000004e-08,4.5451040000000005e-05,-4.5451040000000005e-05,-5.686243e-10,5.686238e-10,-0.006498483
0.001087231231046719,0.2783649,-0.13836500000000002,5.0,2.708364,2.291636,2.708365,2.291635,2.5,2.5,2.43,2.43,-3.54445e-08,3.54445e-08,0.005907386999999999,-0.005907386999999999,5.209123e-10,-5.209124e-10,3.492359e-08,-0.005953254,-3.492359e-08,3.492359e-08,4.583272e-05,-4.583272e-05,-5.209126e-10,5.20912e-10,-0.005953219
0.001090374088189576,0.26062379999999996,-0.1206239,5.0,2.690623,2.309377,2.690624,2.309376,2.5,2.5,2.43,2.43,-3.240106e-08,3.240106e-08,0.00540015,-0.00540015,4.765597e-10,-4.765597e-10,3.19245e-08,-0.005446369,-3.19245e-08,3.19245e-08,4.618754e-05,-4.618754e-05,-4.765596e-10,4.765588e-10,-0.005446337
0.001093516945332433,0.2442261,-0.10422619999999999,5.0,2.674225,2.325775,2.674226,2.325774,2.5,2.5,2.43,2.43,-2.9588080000000002e-08,2.9588080000000002e-08,0.004931322,-0.004931322,4.355655e-10,-4.355655e-10,2.9152520000000002e-08,-0.004977866,-2.9152520000000002e-08,2.9152520000000002e-08,4.651549e-05,-4.651549e-05,-4.355652e-10,4.355644e-10,-0.004977837
0.00109665980247529,0.22917179999999998,-0.08917193,5.0,2.6591709999999997,2.3408290000000003,2.6591720000000003,2.3408279999999997,2.5,2.5,2.43,2.43,-2.700555e-08,2.700555e-08,0.004500903,-0.004500903,3.979297e-10,-3.979298e-10,2.660762e-08,-0.004547746,-2.660762e-08,2.660762e-08,4.6816579999999993e-05,-4.6816579999999993e-05,-3.979295e-10,3.979288e-10,-0.004547719
0.001099802659618147,0.21546089999999998,-0.07546103,5.0,2.64546,2.35454,2.645461,2.354539,2.5,2.5,2.43,2.43,-2.465348e-08,2.465348e-08,0.004108892,-0.004108892,3.636524e-10,-3.636524e-10,2.428982e-08,-0.004156007,-2.428982e-08,2.428982e-08,4.7090790000000006e-05,-4.7090790000000006e-05,-3.636524e-10,3.636518e-10,-0.004155983
0.0011029455167610028,0.2030934,-0.06309353,5.0,2.633093,2.366907,2.633093,2.366907,2.5,2.5,2.43,2.43,-2.2531849999999998e-08,2.2531849999999998e-08,0.00375529,-0.00375529,3.327335e-10,-3.327335e-10,2.2199119999999998e-08,-0.00380265,-2.2199119999999998e-08,2.2199119999999998e-08,4.733814e-05,-4.733814e-05,-3.327339e-10,3.327336e-10,-0.0038026279999999997
0.00110608837390386,0.1920693,-0.05206943,5.0,2.6220689999999998,2.3779310000000002,2.6220689999999998,2.3779310000000002,2.5,2.5,2.43,2.43,-2.064069e-08,2.064069e-08,0.0034400959999999997,-0.0034400959999999997,3.051731e-10,-3.051731e-10,2.0335509999999997e-08,-0.003487675,-2.0335509999999997e-08,2.0335509999999997e-08,4.7558630000000004e-05,-4.7558630000000004e-05,-3.051741e-10,3.051741e-10,-0.003487655
0.001109231231046717,0.18189539999999998,-0.04189553,5.0,2.611895,2.388105,2.611895,2.388105,2.5,2.5,2.43,2.43,-1.889538e-08,1.889538e-08,0.0031492140000000004,-0.0031492140000000004,2.797384e-10,-2.797384e-10,1.861564e-08,-0.003196995,-1.861564e-08,1.861564e-08,4.77621e-05,-4.77621e-05,-2.797392e-10,2.797393e-10,-0.003196976
0.001112374088189574,0.17243770000000003,-0.03243779,5.0,2.602437,2.397563,2.6024380000000003,2.3975619999999997,2.5,2.5,2.43,2.43,-1.727293e-08,1.727293e-08,0.002878807,-0.002878807,2.560941e-10,-2.560942e-10,1.701684e-08,-0.002926776,-1.701684e-08,1.701684e-08,4.795126e-05,-4.795126e-05,-2.560948e-10,2.560947e-10,-0.002926759
0.001115516945332431,0.1636961,-0.02369619,5.0,2.593696,2.406304,2.593696,2.406304,2.5,2.5,2.43,2.43,-1.577334e-08,1.577334e-08,0.0026288759999999996,-0.0026288759999999996,2.342402e-10,-2.342403e-10,1.55391e-08,-0.0026770179999999998,-1.55391e-08,1.55391e-08,4.8126090000000006e-05,-4.8126090000000006e-05,-2.342407e-10,2.342406e-10,-0.002677002
0.0011186598024752882,0.15567060000000002,-0.01567075,5.0,2.58567,2.41433,2.585671,2.414329,2.5,2.5,2.43,2.43,-1.43966e-08,1.43966e-08,0.002399421,-0.002399421,2.141767e-10,-2.141767e-10,1.418242e-08,-0.0024477220000000003,-1.418242e-08,1.418242e-08,4.8286590000000006e-05,-4.8286590000000006e-05,-2.14177e-10,2.141768e-10,-0.002447707
