time	V(N008,N005)	V(N009,N004)	V(n001)	V(n002)	V(n003)	V(n004)	V(n005)	V(n006)	V(n007)	V(n008)	V(n009)	I(C1)	I(C2)	I(C3)	I(C4)	I(R1)	I(R2)	I(R3)	I(R4)	I(R5)	I(R6)	I(R7)	I(R8)	I(R9)	I(V1)	I(V2)	I(V3)
0.000000000000000e+000	-7.000000e-002	-7.000000e-002	0.000000e+000	-2.100000e-020	-2.100000e-020	-2.102100e-020	-2.102100e-020	-2.102100e-020	-2.102100e-020	-7.000000e-002	-7.000000e-002	4.200000e-025	4.200000e-025	2.100000e-038	2.100000e-038	-4.579484e-038	-4.579483e-038	0.000000e+000	3.009266e-037	4.200000e-025	4.200000e-025	4.298951e-038	4.200000e-025	4.200000e-025	-1.261169e-043	-1.261169e-043	-4.200000e-025
1.000000000000000e-003	-7.000000e-002	-7.000000e-002	0.000000e+000	6.899421e-018	6.899496e-018	-4.643933e-018	-8.165611e-019	8.219321e-013	8.219278e-013	-7.000000e-002	-7.000000e-002	6.155812e-019	-2.265813e-019	2.307922e-019	1.542485e-019	-2.054842e-021	-2.054822e-021	0.000000e+000	3.827372e-019	2.308671e-019	1.543211e-019	1.074702e-024	-1.379884e-022	-1.379899e-022	2.054842e-021	2.054822e-021	-2.306542e-019
1.000000100000000e-003	-8.528608e-002	-5.471393e-002	-5.000000e-001	-4.999985e-001	-1.567271e-006	-2.696213e-001	-2.303787e-001	-2.543353e-001	-2.456648e-001	-3.156648e-001	-3.243352e-001	-6.832792e-004	6.832792e-004	-1.175035e-002	1.175035e-002	-4.051230e-011	4.051230e-011	6.832792e-004	3.924263e-003	-4.607542e-003	4.607542e-003	7.142812e-003	-3.134543e-011	3.134543e-011	4.051229e-011	-4.051231e-011	1.175035e-002
1.000000300000000e-003	-1.246508e-001	-1.534915e-002	-1.500000e+000	-1.499993e+000	-6.657484e-006	-8.121435e-001	-6.878565e-001	-7.574927e-001	-7.425073e-001	-8.125073e-001	-8.274927e-001	-1.328301e-003	1.328301e-003	-3.518538e-002	3.518538e-002	-1.387549e-010	1.387549e-010	1.328301e-003	1.242870e-002	-1.375700e-002	1.375700e-002	2.142838e-002	-1.331497e-010	1.331497e-010	1.387549e-010	-1.387550e-010	3.518538e-002
1.000000433997659e-003	-1.555575e-001	1.555753e-002	-2.169988e+000	-2.169976e+000	-1.206788e-005	-1.177317e+000	-9.926714e-001	-1.091759e+000	-1.078229e+000	-1.148229e+000	-1.161759e+000	-1.388625e-003	1.388625e-003	-5.085267e-002	5.085267e-002	-2.134492e-010	2.134492e-010	1.388625e-003	1.846456e-002	-1.985319e-002	1.985319e-002	3.099949e-002	-2.413575e-010	2.413575e-010	2.134492e-010	-2.134492e-010	5.085267e-002
1.000000543636281e-003	-1.805495e-001	4.054940e-002	-2.718181e+000	-2.718163e+000	-1.826369e-005	-1.476457e+000	-1.241724e+000	-1.365908e+000	-1.352274e+000	-1.422274e+000	-1.435908e+000	-1.360863e-003	1.360863e-003	-6.366476e-002	6.366476e-002	-2.764050e-010	2.764050e-010	1.360864e-003	2.347326e-002	-2.483412e-002	2.483412e-002	3.883064e-002	-3.652739e-010	3.652739e-010	2.764049e-010	-2.764050e-010	6.366476e-002
1.000000868859863e-003	-2.544481e-001	1.144481e-001	-4.344299e+000	-4.344254e+000	-4.563375e-005	-2.363416e+000	-1.980884e+000	-2.178967e+000	-2.165332e+000	-2.235332e+000	-2.248968e+000	-1.363584e-003	1.363584e-003	-1.016769e-001	1.016769e-001	-4.611199e-010	4.611199e-010	1.363585e-003	3.825318e-002	-3.961676e-002	3.961676e-002	6.206012e-002	-9.126750e-010	9.126750e-010	4.611199e-010	-4.611199e-010	1.016769e-001
1.000001000000000e-003	-2.842515e-001	1.442513e-001	-5.000000e+000	-4.999941e+000	-5.914188e-005	-2.721069e+000	-2.278931e+000	-2.506818e+000	-2.493182e+000	-2.563182e+000	-2.576818e+000	-1.363576e-003	1.363576e-003	-1.170043e-001	1.170043e-001	-5.356285e-010	5.356285e-010	1.363577e-003	4.421385e-002	-4.557743e-002	4.557743e-002	7.142688e-002	-1.182838e-009	1.182838e-009	5.356284e-010	-5.356285e-010	1.170043e-001
1.000001012316217e-003	-2.864902e-001	1.464903e-001	-5.000000e+000	-4.999939e+000	-6.058259e-005	-2.722101e+000	-2.277899e+000	-2.505611e+000	-2.494389e+000	-2.564389e+000	-2.575611e+000	-1.136470e-003	1.136470e-003	-1.169836e-001	1.169836e-001	-5.410477e-010	5.410477e-010	1.136471e-003	4.442029e-002	-4.555676e-002	4.555676e-002	7.142684e-002	-1.211652e-009	1.211652e-009	5.410478e-010	-5.410479e-010	1.169836e-001
1.000001036948650e-003	-2.900751e-001	1.500752e-001	-5.000000e+000	-4.999937e+000	-6.346346e-005	-2.723700e+000	-2.276300e+000	-2.503625e+000	-2.496375e+000	-2.566375e+000	-2.573625e+000	-7.847089e-004	7.847089e-004	-1.169515e-001	1.169515e-001	-5.494414e-010	5.494414e-010	7.847095e-004	4.474002e-002	-4.552473e-002	4.552473e-002	7.142676e-002	-1.269269e-009	1.269269e-009	5.494415e-010	-5.494416e-010	1.169515e-001
1.000001086213516e-003	-2.941077e-001	1.541078e-001	-5.000000e+000	-4.999931e+000	-6.922366e-005	-2.725552e+000	-2.274448e+000	-2.501444e+000	-2.498556e+000	-2.568556e+000	-2.571444e+000	-3.771516e-004	3.771516e-004	-1.169142e-001	1.169142e-001	-5.591659e-010	5.591659e-010	3.771522e-004	4.511042e-002	-4.548757e-002	4.548757e-002	7.142659e-002	-1.384473e-009	1.384473e-009	5.591660e-010	-5.591659e-010	1.169142e-001
1.000001164134997e-003	-2.965143e-001	1.565142e-001	-5.000000e+000	-4.999922e+000	-7.833251e-005	-2.726789e+000	-2.273211e+000	-2.500275e+000	-2.499725e+000	-2.569726e+000	-2.570275e+000	-1.049297e-004	1.049297e-004	-1.168890e-001	1.168890e-001	-5.656600e-010	5.656600e-010	1.049302e-004	4.535773e-002	-4.546266e-002	4.546266e-002	7.142633e-002	-1.566650e-009	1.566650e-009	5.656601e-010	-5.656599e-010	1.168890e-001
1.000001249682504e-003	-2.971334e-001	1.571333e-001	-5.000000e+000	-4.999912e+000	-8.833167e-005	-2.727173e+000	-2.272827e+000	-2.500040e+000	-2.499960e+000	-2.569961e+000	-2.570040e+000	-2.021377e-005	2.021377e-005	-1.168808e-001	1.168808e-001	-5.676793e-010	5.676793e-010	2.021434e-005	4.543456e-002	-4.545477e-002	4.545477e-002	7.142605e-002	-1.766633e-009	1.766633e-009	5.676794e-010	-5.676792e-010	1.168808e-001
1.000001375610781e-003	-2.972560e-001	1.572559e-001	-5.000000e+000	-4.999897e+000	-1.030501e-004	-2.727254e+000	-2.272746e+000	-2.499998e+000	-2.500002e+000	-2.570002e+000	-2.569998e+000	-2.157076e-006	2.157076e-006	-1.168785e-001	1.168785e-001	-5.681069e-010	5.681069e-010	2.157644e-006	4.545071e-002	-4.545287e-002	4.545287e-002	7.142562e-002	-2.061001e-009	2.061001e-009	5.681068e-010	-5.681068e-010	1.168785e-001
1.000001564607373e-003	-2.972620e-001	1.572618e-001	-5.000000e+000	-4.999875e+000	-1.251395e-004	-2.727262e+000	-2.272738e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	1.514650e-007	-1.514650e-007	-1.168773e-001	1.168773e-001	-5.681570e-010	5.681570e-010	-1.508969e-007	4.545241e-002	-4.545226e-002	4.545226e-002	7.142500e-002	-2.502790e-009	2.502790e-009	5.681569e-010	-5.681570e-010	1.168773e-001
1.000001942600557e-003	-2.972581e-001	1.572580e-001	-5.000000e+000	-4.999831e+000	-1.693176e-004	-2.727257e+000	-2.272743e+000	-2.500000e+000	-2.500000e+000	-2.570001e+000	-2.569999e+000	5.157790e-008	-5.157790e-008	-1.168752e-001	1.168752e-001	-5.681445e-010	5.681445e-010	-5.100976e-008	4.545151e-002	-4.545146e-002	4.545146e-002	7.142373e-002	-3.386353e-009	3.386353e-009	5.681445e-010	-5.681446e-010	1.168752e-001
1.000002698586926e-003	-2.972498e-001	1.572497e-001	-5.000000e+000	-4.999743e+000	-2.576710e-004	-2.727250e+000	-2.272750e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	6.723264e-008	-6.723264e-008	-1.168711e-001	1.168711e-001	-5.681248e-010	5.681248e-010	-6.666451e-008	4.544992e-002	-4.544985e-002	4.544985e-002	7.142121e-002	-5.153419e-009	5.153419e-009	5.681249e-010	-5.681249e-010	1.168711e-001
1.000004210559663e-003	-2.972338e-001	1.572340e-001	-5.000000e+000	-4.999566e+000	-4.343659e-004	-2.727233e+000	-2.272767e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.569999e+000	6.241286e-008	-6.241286e-008	-1.168628e-001	1.168628e-001	-5.680846e-010	5.680846e-010	-6.184477e-008	4.544671e-002	-4.544664e-002	4.544664e-002	7.141616e-002	-8.687318e-009	8.687318e-009	5.680846e-010	-5.680846e-010	1.168628e-001
1.000007234505138e-003	-2.972016e-001	1.572015e-001	-5.000000e+000	-4.999212e+000	-7.877089e-004	-2.727201e+000	-2.272799e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	6.431674e-008	-6.431674e-008	-1.168463e-001	1.168463e-001	-5.680043e-010	5.680043e-010	-6.374874e-008	4.544028e-002	-4.544022e-002	4.544022e-002	7.140607e-002	-1.575418e-008	1.575418e-008	5.680044e-010	-5.680043e-010	1.168463e-001
1.000227550532568e-003	-2.948802e-001	1.548802e-001	-5.000000e+000	-4.973676e+000	-2.632417e-002	-2.724880e+000	-2.275120e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	6.329410e-008	-6.329410e-008	-1.156518e-001	1.156518e-001	-5.622006e-010	5.622006e-010	-6.273191e-008	4.497598e-002	-4.497592e-002	4.497592e-002	7.067645e-002	-5.264835e-007	5.264835e-007	5.622006e-010	-5.622005e-010	1.156524e-001
1.000447866559998e-003	-2.925842e-001	1.525842e-001	-5.000000e+000	-4.948419e+000	-5.158119e-002	-2.722584e+000	-2.277416e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	6.237463e-008	-6.237463e-008	-1.144705e-001	1.144705e-001	-5.564603e-010	5.564603e-010	-6.181817e-008	4.451676e-002	-4.451670e-002	4.451670e-002	6.995482e-002	-1.031624e-006	1.031624e-006	5.564603e-010	-5.564603e-010	1.144715e-001
1.000668182587428e-003	-2.903135e-001	1.503136e-001	-5.000000e+000	-4.923441e+000	-7.655878e-002	-2.720313e+000	-2.279687e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.569999e+000	6.155831e-008	-6.155831e-008	-1.133022e-001	1.133022e-001	-5.507836e-010	5.507836e-010	-6.100752e-008	4.406262e-002	-4.406256e-002	4.406256e-002	6.924117e-002	-1.531176e-006	1.531176e-006	5.507835e-010	-5.507835e-010	1.133037e-001
1.000888498614858e-003	-2.880682e-001	1.480683e-001	-5.000000e+000	-4.898743e+000	-1.012569e-001	-2.718068e+000	-2.281932e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.569999e+000	6.084514e-008	-6.084514e-008	-1.121470e-001	1.121470e-001	-5.451703e-010	5.451703e-010	-6.029997e-008	4.361356e-002	-4.361350e-002	4.361350e-002	6.853551e-002	-2.025139e-006	2.025139e-006	5.451703e-010	-5.451703e-010	1.121490e-001
1.001108814642288e-003	-2.858483e-001	1.458484e-001	-5.000000e+000	-4.874325e+000	-1.256757e-001	-2.715848e+000	-2.284152e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	6.023513e-008	-6.023513e-008	-1.110048e-001	1.110048e-001	-5.396206e-010	5.396206e-010	-5.969551e-008	4.316959e-002	-4.316953e-002	4.316953e-002	6.783784e-002	-2.513513e-006	2.513513e-006	5.396206e-010	-5.396206e-010	1.110074e-001
1.001329130669718e-003	-2.836538e-001	1.436538e-001	-5.000000e+000	-4.850185e+000	-1.498149e-001	-2.713653e+000	-2.286347e+000	-2.500000e+000	-2.500000e+000	-2.570000e+000	-2.570000e+000	5.972827e-008	-5.972827e-008	-1.098758e-001	1.098758e-001	-5.341344e-010	5.341344e-010	-5.919414e-008	4.273069e-002	-4.273063e-002	4.273063e-002	6.714814e-002	-2.996299e-006	2.996299e-006	5.341344e-010	-5.341344e-010	1.098788e-001
