time,"V(N008,N005)","V(N009,N004)",V(n001),V(n002),V(n003),V(n004),V(n005),V(n006),V(n007),V(n008),V(n009),I(C1),I(C2),I(C3),I(C4),I(R1),I(R2),I(R3),I(R4),I(R5),I(R6),I(R7),I(R8),I(R9),I(V1),I(V2),I(V3)
0.0,-0.07,-0.07,0.0,-2.1000000000000002e-20,-2.1000000000000002e-20,-2.1004200000000002e-20,-2.1004200000000002e-20,-2.1004200000000002e-20,-2.1004200000000002e-20,-0.07,-0.07,4.199999999999999e-25,4.199999999999999e-25,2.0999999999999996e-38,2.0999999999999996e-38,-4.357865e-36,-4.357865e-36,0.0,0.0,4.199999999999999e-25,4.199999999999999e-25,0.0,4.199999999999999e-25,4.199999999999999e-25,-1.2611689999999998e-43,-1.2611689999999998e-43,-4.199999999999999e-25
0.001,-0.07,-0.07,0.0,-7.916819e-17,-7.916819e-17,-3.0581509999999995e-16,-3.0581509999999995e-16,-9.564614e-12,-9.564614e-12,-0.07,-0.07,2.2640770000000003e-17,2.2640770000000003e-17,2.266311e-17,2.266311e-17,2.391077e-20,2.391077e-20,0.0,0.0,2.26647e-17,2.26647e-17,-5.282550999999999e-34,1.583364e-21,1.583364e-21,-2.3910779999999998e-20,-2.3910759999999998e-20,-2.26647e-17
0.0010000001,-0.07245079,-0.06754923,-0.5,-0.49999570000000004,-4.252789e-06,-0.2524655,-0.2475345,-0.2500147,-0.2499853,-0.31998530000000003,-0.3200147,-9.841698e-05,9.841698e-05,-0.03189576,0.03189576,-6.139049e-12,6.139049e-12,9.8417e-05,0.02465461,-0.02475303,0.02475303,0.007142735999999999,-8.505578000000001e-11,8.505578000000001e-11,6.138852e-12,-6.139055000000001e-12,0.03189576
0.0010000003,-0.0773958,-0.06260419,-1.5,-1.499982,-1.8376129999999997e-05,-0.7574108,-0.7425892,-0.750015,-0.749985,-0.8199850000000001,-0.8200149999999999,-0.0001485152,0.0001485152,-0.09568512,0.09568512,-1.849001e-11,1.849001e-11,0.00014851530000000002,0.07410856,-0.07425708,0.07425708,0.02142805,-3.675227e-10,3.675227e-10,1.848939e-11,-1.849014e-11,0.09568512
0.0010000006037394961,-0.08491373,-0.05508626,-3.018698,-3.018634,-6.338185e-05,-1.524277,-1.49442,-1.509364,-1.509334,-1.579334,-1.579364,-0.0001484905,0.0001484905,-0.1925581,0.1925581,-3.728467e-11,3.728467e-11,0.0001484905,0.1492872,-0.14943570000000003,0.14943570000000003,0.04312244,-1.267637e-09,1.267637e-09,3.728389e-11,-3.728428e-11,0.1925581
0.001000000906672554,-0.09241152,-0.04758859,-4.533363,-4.533228,-0.0001349434,-2.289108,-2.244255,-2.266696,-2.266667,-2.336667,-2.336696,-0.0001484705,0.0001484705,-0.2891705,0.2891705,-5.602876e-11,5.602876e-11,0.0001484705,0.22426350000000003,-0.224412,0.224412,0.06475847,-2.6988690000000003e-09,2.6988690000000003e-09,5.602746999999999e-11,-5.6028369999999995e-11,0.2891705
0.001000001,-0.09472084,-0.04527903,-5.0,-4.999839,-0.0001610657,-2.524736,-2.475264,-2.5000150000000003,-2.4999849999999997,-2.569985,-2.570015,-0.0001499986,0.0001499986,-0.3189343,0.3189343,-6.180256999999999e-11,6.180256999999999e-11,0.0001499987,0.2473603,-0.24751030000000002,0.24751030000000002,0.07142397,-3.2213150000000003e-09,3.2213150000000003e-09,6.179979e-11,-6.180095e-11,0.3189343
0.001000001009481719,-0.09474349,-0.04525638,-5.0,-4.999836,-0.0001640898,-2.5247450000000002,-2.4752549999999998,-2.500002,-2.499998,-2.569998,-2.570002,-5.6205509999999996e-05,5.6205509999999996e-05,-0.31893299999999997,0.31893299999999997,-6.184915999999999e-11,6.184915999999999e-11,5.620557e-05,0.2474529,-0.24750909999999998,0.24750909999999998,0.07142388,-3.2817959999999995e-09,3.2817959999999995e-09,6.184734e-11,-6.184821e-11,0.31893299999999997
0.001000001028445158,-0.09475207,-0.04524803,-5.0,-4.99983,-0.00017013779999999998,-2.5247509999999997,-2.4752490000000003,-2.4999990000000003,-2.5000009999999997,-2.570001,-2.569999,-9.74988e-07,9.74988e-07,-0.3189316,0.3189316,-6.187649e-11,6.187649e-11,9.750498e-07,0.2475069,-0.24750789999999998,0.24750789999999998,0.07142371,-3.402756e-09,3.402756e-09,6.187508e-11,-6.187625e-11,0.3189316
0.0010000010663720358,-0.09474945,-0.04525042,-5.0,-4.999818,-0.0001822339,-2.5247509999999997,-2.4752490000000003,-2.5000009999999997,-2.4999990000000003,-2.569999,-2.570001,4.1652009999999997e-07,-4.1652009999999997e-07,-0.3189301,0.3189301,-6.187689e-11,6.187689e-11,-4.164582e-07,0.24750709999999998,-0.2475067,0.2475067,0.07142337,-3.644677e-09,3.644677e-09,6.187578e-11,-6.187736999999999e-11,0.3189301
